"","Bovespa (BVSP)_history.csv Date","Bovespa (BVSP)_history.csv Price","Bovespa (BVSP)_history.csv Open","Bovespa (BVSP)_history.csv High","Bovespa (BVSP)_history.csv Low","Bovespa (BVSP)_history.csv Volume"
"1759",2016-01-05,42419.32,42139.23,42533.62,42137.26,"2640000"
"1760",2016-01-06,41773.14,42409.95,42409.95,41589.97,"4060000"
"1761",2016-01-07,40694.72,41772.15,41772.15,40694.72,"4160000"
"1762",2016-01-08,40612.21,40695.04,41217.8,40463.49,"3320000"
"1763",2016-01-10,40612.21,40612.21,40612.21,40612.21,"-"
"1764",2016-01-11,39950.49,40612.09,40973.62,39924.22,"3180000"
"1765",2016-01-12,39513.83,39954.86,40261.31,39425.97,"3490000"
"1766",2016-01-13,38944.44,39518.4,40050.31,38822.29,"3680000"
"1767",2016-01-14,39500.11,38944.2,39501.93,38458.69,"3990000"
"1768",2016-01-15,38569.13,39493.86,39493.86,37986.07,"4200000"
"1769",2016-01-18,37937.27,38572.28,38633.08,37937.27,"2230000"
"1770",2016-01-19,38057.01,37941.23,38856.51,37941.23,"3140000"
"1771",2016-01-20,37645.48,38056.03,38056.03,37046.07,"4080000"
"1772",2016-01-21,37717.11,37647.04,38079.18,37494.82,"3890000"
"1773",2016-01-22,38031.22,37736.93,38443.8,37736.93,"4330000"
"1774",2016-01-26,37497.48,38031.22,38031.22,37112.35,"3720000"
"1775",2016-01-27,38376.37,37500.79,38765.6,37402.09,"4790000"
"1776",2016-01-28,38630.19,38376.37,39099.82,37996.09,"4600000"
"1777",2016-01-29,40405.99,38634.71,40405.99,38634.71,"5650000"
"1778",2016-02-01,40570.04,40396.51,40570.04,39738.09,"3770000"
"1779",2016-02-02,38596.17,40563.78,40563.78,38596.17,"4560000"
"1780",2016-02-03,39588.82,38596.53,39725.69,38596.53,"4370000"
"1781",2016-02-04,40821.74,39589.17,41444.2,39589.17,"5560000"
"1782",2016-02-05,40592.09,40811.8,41248.75,40565.83,"3670000"
"1783",2016-02-10,40376.58,40592.09,40592.09,39960.18,"-"
"1784",2016-02-11,39318.3,40370.02,40370.02,38927.56,"3790000"
"1785",2016-02-12,39808.05,39324.24,39900.58,39324.24,"3430000"
"1786",2016-02-14,39808.05,39808.05,39808.05,39808.05,"-"
"1787",2016-02-15,40092.89,39808.41,40671.42,39808.41,"1750000"
"1788",2016-02-16,40947.7,40093.26,41206.47,40074.23,"4040000"
"1789",2016-02-17,41630.82,40957.61,42436.44,40957.61,"5470000"
"1790",2016-02-18,41477.63,41623.94,41697.8,41183.4,"3640000"
"1791",2016-02-19,41543.4,41476.9,41827.97,41070.88,"3400000"
"1792",2016-02-22,43234.85,41544.38,43345.22,41544.38,"4650000"
"1793",2016-02-23,42520.94,43235.1,43601.33,42358.66,"3920000"
"1794",2016-02-24,42084.56,42520.7,42520.7,41210.72,"3630000"
"1795",2016-02-25,41887.9,42083.56,42326.62,41441.7,"4050000"
"1796",2016-02-26,41593.08,41889.06,42495.22,41416.54,"3380000"
"1797",2016-02-29,42793.86,41599.44,43052.61,41599.44,"4610000"
"1798",2016-03-01,44121.79,42795.17,44181.29,42795.17,"4750000"
"1799",2016-03-02,44893.48,44121.93,44982.91,43841.19,"5160000"
"1800",2016-03-03,47193.39,44900.39,47374.52,44900.39,"9310000"
"1801",2016-03-04,49084.87,47193.67,50023.75,47193.67,"10600000"
"1802",2016-03-07,49246.1,49089.16,49639.26,48746.43,"5900000"
"1803",2016-03-08,49102.14,49244.43,49913.77,48846.92,"7370000"
"1804",2016-03-09,48665.09,49102.41,50000.84,48623.35,"6420000"
"1805",2016-03-10,49571.11,48666.75,49974.19,47922.39,"7700000"
"1806",2016-03-11,49638.68,49573.88,50038.37,49156.02,"6190000"
"1807",2016-03-14,48867.33,49639.02,50165.85,48756.51,"4950000"
"1808",2016-03-15,47130.02,48866.35,48866.35,46684.42,"5670000"
"1809",2016-03-16,47763.43,47129.74,47813.79,46520.81,"5270000"
"1810",2016-03-17,50913.79,47770.46,51268.15,47770.46,"7470000"
"1811",2016-03-18,50814.66,50915.46,51307.69,50202.02,"5620000"
"1812",2016-03-21,51171.55,50815.53,51370.19,50764.53,"3820000"
"1813",2016-03-22,51010.19,51170.48,51215.15,50811.59,"4020000"
"1814",2016-03-23,49690.05,51004.57,51004.57,49490.73,"3750000"
"1815",2016-03-24,49657.39,49686.04,49686.04,48777.8,"3800000"
"1816",2016-03-28,50838.23,49686.52,51149.11,49686.52,"3620000"
"1817",2016-03-29,51154.99,50839.28,51764.75,50387.33,"4450000"
"1818",2016-03-30,51248.92,51154.99,52261.94,50899.85,"4880000"
"1819",2016-03-31,50055.27,51248.29,51248.29,49642.15,"4380000"
"1820",2016-04-01,50561.53,50054.41,50767.88,49360.87,"4010000"
"1821",2016-04-04,48779.99,50556.18,50556.18,48600.45,"3670000"
"1822",2016-04-05,49053.62,48778.04,49629.43,48148.75,"3660000"
"1823",2016-04-06,48096.24,49053.82,49053.82,47873.65,"3930000"
"1824",2016-04-07,48513.1,48099.11,48940.48,48099.11,"3150000"
"1825",2016-04-08,50292.93,48517.02,50485.98,48517.02,"5200000"
"1826",2016-04-11,50165.47,50303.33,51088.89,50078.23,"4180000"
"1827",2016-04-12,52001.86,50166.46,52327.21,50166.46,"5310000"
"1828",2016-04-13,53149.84,52009.52,53843.74,52009.52,"6570000"
"1829",2016-04-14,52411.02,53150.34,53699.35,52242.23,"5660000"
"1830",2016-04-15,53227.74,52414.24,53390.42,52414.24,"5200000"
"1831",2016-04-18,52894.08,53228.74,53478.75,52305.37,"4530000"
"1832",2016-04-19,53710.05,52894.08,54054.03,52894.08,"5190000"
"1833",2016-04-20,53630.93,53710.68,53857.36,53149,"4690000"
"1834",2016-04-22,52907.88,53630.07,53630.07,52629.48,"4390000"
"1835",2016-04-25,51861.71,52911.07,52948.66,51748.28,"3810000"
"1836",2016-04-26,53082.5,51867.04,53107.76,51838.25,"3870000"
"1837",2016-04-27,54477.78,53094.22,54559.56,53094.22,"5050000"
"1838",2016-04-28,54311.97,54475.28,54977.7,53963.1,"4550000"
"1839",2016-04-29,53910.51,54316.76,54705.14,53591.6,"5050000"
"1840",2016-05-02,53561.53,53909.53,54112.79,53265.28,"3390000"
"1841",2016-05-03,52260.19,53557.14,53557.14,52260.19,"4010000"
"1842",2016-05-04,52552.8,52253.14,52672.44,51930.77,"4400000"
"1843",2016-05-05,51671.04,52568.61,53070.71,51310.97,"3650000"
"1844",2016-05-06,51717.83,51670.57,52158.95,51204.04,"3400000"
"1845",2016-05-09,50990.06,51716.51,51716.51,49907.77,"5090000"
"1846",2016-05-10,53070.91,50994.01,53070.91,50994.01,"4210000"
"1847",2016-05-11,52764.46,53072.4,53976.29,52735.94,"4480000"
"1848",2016-05-12,53241.31,52765.27,53798.05,52424.04,"4770000"
"1849",2016-05-13,51804.31,53236.48,53249.73,51365.57,"4450000"
"1850",2016-05-16,51802.92,51803.33,52305.46,51584.51,"3640000"
"1851",2016-05-17,50839.44,51795.46,51946.1,50689.36,"3990000"
"1852",2016-05-18,50561.7,50836.08,51373.21,50300.63,"4200000"
"1853",2016-05-19,50132.53,50556.06,50556.06,49588.26,"4030000"
"1854",2016-05-20,49722.75,50132.65,50821.74,49722.75,"3360000"
"1855",2016-05-23,49330.42,49709.17,49709.17,48694.73,"3520000"
"1856",2016-05-24,49345.19,49330.42,50002.07,49152.88,"3240000"
"1857",2016-05-25,49482.86,49346.5,50356.95,49346.5,"3580000"
"1858",2016-05-27,49051.49,49481.32,49805.14,48868.56,"2800000"
"1859",2016-05-30,48964.34,49051.17,49203.06,48799.22,"1210000"
"1860",2016-05-31,48471.71,48963.18,49269.22,48291.51,"5800000"
"1861",2016-06-01,49012.65,48468.19,49056.89,48199.87,"3390000"
"1862",2016-06-02,49887.24,49007.81,49905.57,48780.54,"3630000"
"1863",2016-06-03,50619.5,49888.31,50634.36,49888.31,"3430000"
"1864",2016-06-06,50431.8,50627.24,50923.54,50097.27,"3110000"
"1865",2016-06-07,50487.86,50431.68,50641.12,50004.67,"3050000"
"1866",2016-06-08,51629.29,50490.11,51811.58,50490.11,"4350000"
"1867",2016-06-09,51118.46,51632.81,51632.81,50831.67,"3310000"
"1868",2016-06-10,49422.16,51117.44,51117.44,49420.98,"3070000"
"1869",2016-06-13,49660.79,49418.63,49763.54,48803.56,"2710000"
"1870",2016-06-14,48648.29,49662.11,49894.4,48216.36,"4010000"
"1871",2016-06-15,48914.74,48649.41,49414.95,48323.67,"5160000"
"1872",2016-06-16,49411.62,48900.91,49411.62,48066.67,"4010000"
"1873",2016-06-17,49533.84,49409.25,50190.52,49404.79,"4380000"
"1874",2016-06-20,50329.36,49539.4,50781.55,49539.4,"3590000"
"1875",2016-06-21,50837.8,50326.04,50870.42,49677.76,"3450000"
"1876",2016-06-22,50156.3,50834.72,51238.56,50060.39,"3750000"
"1877",2016-06-23,51559.82,50160.76,51672.63,50160.76,"3260000"
"1878",2016-06-24,50105.26,51561.05,51561.05,49544.32,"4270000"
"1879",2016-06-27,49245.53,50105.81,50161.61,48954.41,"3330000"
"1880",2016-06-28,50006.56,49252.12,50301.43,49252.12,"3510000"
"1881",2016-06-29,51001.91,50009.45,51229.09,50009.45,"4090000"
"1882",2016-06-30,51526.93,51001.38,51619.06,50585.06,"4510000"
"1883",2016-07-01,52233.04,51540.21,52346.07,51411.23,"4240000"
"1884",2016-07-04,52568.66,52241.12,52917.78,52241.12,"2080000"
"1885",2016-07-05,51842.27,52565.2,52565.2,51510.43,"3220000"
"1886",2016-07-06,51901.81,51842.15,51908.75,50824.99,"3380000"
"1887",2016-07-07,52014.66,51901.8,52718.79,51888.19,"3830000"
"1888",2016-07-08,53140.74,52019.55,53166.49,52019.55,"3090000"
"1889",2016-07-11,53960.11,53143.48,54020.65,53143.48,"3310000"
"1890",2016-07-12,54256.41,53960.58,54746.3,53960.58,"4e+06"
"1891",2016-07-13,54598.28,54256.4,54646.91,53732.82,"4160000"
"1892",2016-07-14,55480.87,54600.82,55633.54,54600.82,"4540000"
"1893",2016-07-15,55578.24,55481.75,55648.7,55233.2,"3800000"
"1894",2016-07-18,56484.22,55573.29,56508.98,55355.07,"4110000"
"1895",2016-07-19,56698.06,56487.3,56698.06,56246.15,"3910000"
"1896",2016-07-20,56578.05,56698.77,56927.16,56220.73,"4e+06"
"1897",2016-07-21,56641.49,56578.05,56906.27,56232.51,"3590000"
"1898",2016-07-22,57002.08,56641.49,57170.56,56518.04,"3e+06"
"1899",2016-07-25,56872.73,57006.39,57205.25,56397.88,"3220000"
"1900",2016-07-26,56782.75,56876.24,57309.5,56707.84,"3460000"
"1901",2016-07-27,56852.84,56788.47,57380.3,56788.47,"3910000"
"1902",2016-07-28,56667.12,56853.32,56853.32,55992.71,"3910000"
"1903",2016-07-29,57308.21,56663.94,57473.83,56339.59,"4550000"
"1904",2016-08-01,56755.76,57309.23,57729.31,56675.81,"4210000"
"1905",2016-08-02,56162.38,56755.92,56973.57,55695.52,"3980000"
"1906",2016-08-03,57076.91,56157.39,57101.09,55788,"4180000"
"1907",2016-08-04,57593.9,57075.72,58030.38,57075.72,"4320000"
"1908",2016-08-05,57661.14,57609.42,57950.9,57289.55,"3460000"
"1909",2016-08-08,57635.43,57655.48,57917.06,57504.17,"3250000"
"1910",2016-08-09,57689.42,57637.48,58094.57,57615.15,"3140000"
"1911",2016-08-10,56919.78,57690.34,57952.87,56735.24,"3620000"
"1912",2016-08-11,58299.57,56925.04,58308.39,56922.83,"4030000"
"1913",2016-08-12,58298.41,58299.57,58753.03,57986.92,"3930000"
"1914",2016-08-15,59145.98,58316.23,59323.91,58316.23,"3600000"
"1915",2016-08-16,58855.43,59144.35,59187.33,58589.19,"3990000"
"1916",2016-08-17,59323.83,58846.94,59323.83,58081.45,"4310000"
"1917",2016-08-18,59166.02,59323.83,59417.88,58828.96,"3720000"
"1918",2016-08-19,59098.92,59158.28,59239.87,58599.48,"2740000"
"1919",2016-08-22,57781.24,59079.71,59098.94,57631.38,"3230000"
"1920",2016-08-23,58020.03,57781.24,58596.37,57781.24,"3750000"
"1921",2016-08-24,57717.88,58019.15,58332.13,57456.4,"3320000"
"1922",2016-08-25,57722.14,57717.88,58123.74,57638.64,"3070000"
"1923",2016-08-26,57716.25,57724.94,58655.21,57259.13,"3720000"
"1924",2016-08-29,58610.39,57717.18,58957.18,57641.51,"2850000"
"1925",2016-08-30,58575.42,58610.39,58881.63,58292.87,"2810000"
"1926",2016-08-31,57901.11,58579.97,58910.43,57506.4,"4200000"
"1927",2016-09-01,58236.27,57901.45,58416.8,57637.8,"3800000"
"1928",2016-09-02,59616.4,58240.53,59654.66,58240.53,"3890000"
"1929",2016-09-05,59566.34,59616.39,59985.52,59402.23,"1820000"
"1930",2016-09-06,60129.44,59565.62,60129.44,59182.14,"3250000"
"1931",2016-09-08,60231.65,60129.3,60310.5,59742.86,"3960000"
"1932",2016-09-09,57999.73,60220.18,60220.18,57961.41,"4120000"
"1933",2016-09-12,58586.11,57998.16,58595.09,57511.17,"3640000"
"1934",2016-09-13,56820.77,58579.91,58579.91,56459.11,"4510000"
"1935",2016-09-14,57059.46,56812.4,57341.97,56694.45,"3430000"
"1936",2016-09-15,57909.49,57068.26,58127.11,57068.26,"2900000"
"1937",2016-09-16,57079.76,57909.49,57909.49,56794.11,"3830000"
"1938",2016-09-19,57350.38,57082.82,58024.87,57082.82,"2770000"
"1939",2016-09-20,57736.46,57355.59,57902.29,57355.59,"3090000"
"1940",2016-09-21,58393.92,57736.46,58574.6,57326.03,"4010000"
"1941",2016-09-22,58994.17,58407.63,59462.44,58407.63,"3470000"
"1942",2016-09-23,58697,58992.22,59130.83,58408.8,"2900000"
"1943",2016-09-26,58053.53,58697.03,58697.03,57904.19,"2170000"
"1944",2016-09-27,58382.49,58066.44,58490.38,57410.72,"3040000"
"1945",2016-09-28,59355.77,58382.75,59415.41,58353.48,"3330000"
"1946",2016-09-29,58350.57,59346,59621.19,58291.79,"3300000"
"1947",2016-09-30,58367.05,58349.99,58900.44,58271.36,"2950000"
"1948",2016-10-03,59461.23,58370.15,59548.54,58366.55,"2860000"
"1949",2016-10-04,59339.23,59461.22,59579.77,58891.86,"4020000"
"1950",2016-10-05,60254.34,59340.04,60477.3,59340.04,"3480000"
"1951",2016-10-06,60644.24,60254.34,60723.99,60070.31,"3620000"
"1952",2016-10-07,61108.98,60645.41,61274.57,60478.95,"4370000"
"1953",2016-10-10,61668.33,61130.24,61756.33,61130.24,"3030000"
"1954",2016-10-11,61021.85,61668.33,61668.33,60884.77,"3680000"
"1955",2016-10-13,61118.58,61020.38,61328.59,60243.14,"5110000"
"1956",2016-10-14,61767.22,61120.45,62038.64,61120.45,"3810000"
"1957",2016-10-17,62696.11,61767.58,62696.11,61718.83,"3440000"
"1958",2016-10-18,63782.21,62701.39,63937.44,62701.39,"4390000"
"1959",2016-10-19,63505.61,63783.66,64089,63308.54,"3730000"
"1960",2016-10-20,63837.85,63494.68,63927.2,62728.75,"3530000"
"1961",2016-10-21,64108.08,63838.09,64371.8,63378.72,"3780000"
"1962",2016-10-24,64059.89,64140.73,64691.43,63913.56,"3780000"
"1963",2016-10-25,63866.2,64058.56,64266.34,63247.64,"4040000"
"1964",2016-10-26,63825.69,63859.97,63924.26,63083.64,"4430000"
"1965",2016-10-27,64249.5,63827.32,64608.57,63827.32,"3700000"
"1966",2016-10-28,64307.63,64250.59,64728.28,63777.97,"3910000"
"1967",2016-10-31,64924.52,64311.51,65054.43,64311.51,"3930000"
"1968",2016-11-01,63326.42,64921.91,65291.06,63018.57,"4640000"
"1969",2016-11-03,61750.17,63324.67,63523.7,61750.17,"4250000"
"1970",2016-11-04,61598.39,61749.23,62698.63,61491.4,"4100000"
"1971",2016-11-07,64051.65,61600.74,64193.01,61600.74,"3430000"
"1972",2016-11-08,64157.68,64051.65,64767.02,63381.34,"3370000"
"1973",2016-11-09,63258.27,64157.44,64358.32,61794.36,"5800000"
"1974",2016-11-10,61200.96,63260.76,63903.15,60553.18,"7860000"
"1975",2016-11-11,59183.51,61198.71,61626.4,58920.95,"7810000"
"1976",2016-11-14,59657.46,59183.14,59961.38,58322.32,"5580000"
"1977",2016-11-16,60759.32,59658.5,60915.21,59363.83,"4720000"
"1978",2016-11-17,59770.47,60762.94,61492.74,59745.66,"3640000"
"1979",2016-11-18,59961.76,59770.33,60193.29,59327.34,"3570000"
"1980",2016-11-21,61070.27,59962.7,61070.27,59962.7,"3630000"
"1981",2016-11-22,61954.47,61072.1,62549.61,61072.1,"4110000"
"1982",2016-11-23,61985.91,61955.55,62046.15,61233.53,"3600000"
"1983",2016-11-24,61395.53,61998.99,62104.92,61392.18,"1650000"
"1984",2016-11-25,61559.08,61393.86,61559.08,60572.79,"2740000"
"1985",2016-11-28,62855.5,61558.56,62934.36,61240.48,"2840000"
"1986",2016-11-29,60986.52,62858.77,62858.77,60979.55,"3530000"
"1987",2016-11-30,61906.36,60994.05,62589.83,60994.05,"4730000"
"1988",2016-12-01,59506.54,61906.35,61910.6,59058.08,"5520000"
"1989",2016-12-02,60316.13,59498.85,60378.91,58092.29,"4480000"
"1990",2016-12-05,59831.73,60322.39,60720.08,59635.01,"2950000"
"1991",2016-12-06,61088.25,59828.46,61234.93,59395.92,"3720000"
"1992",2016-12-07,61414.4,61110.81,61917.93,61062.22,"3960000"
"1993",2016-12-08,60676.57,61429.96,61935.7,60499.4,"3030000"
"1994",2016-12-09,60500.62,60688.41,61129.09,60315.83,"3440000"
"1995",2016-12-12,59178.61,60516.6,60516.6,59034.94,"6770000"
"1996",2016-12-13,59280.57,59177.53,59946.44,58757.51,"3700000"
"1997",2016-12-14,58212.12,59280.13,59337.76,58212.12,"3980000"
"1998",2016-12-15,58396.16,58213.75,58635.22,57574.74,"3680000"
"1999",2016-12-16,58389.04,58397.63,59311.74,58365.46,"3800000"
"2000",2016-12-19,57110.99,58390.13,58599.87,57109.27,"3500000"
"2001",2016-12-20,57582.89,57115.86,57918.26,57038.49,"2760000"
"2002",2016-12-21,57646.52,57583.3,58049.05,57221.5,"2540000"
"2003",2016-12-22,57255.22,57645.94,57645.94,56828.56,"2900000"
"2004",2016-12-23,57937.11,57255.22,58142.76,57255.22,"2220000"
"2005",2016-12-26,58620.26,57940.76,58781.46,57940.76,"701230"
"2006",2016-12-27,58696.69,58627.19,59067.69,58402.39,"1670000"
"2007",2016-12-28,59781.63,58688.04,59911.12,58688.04,"2020000"
"2008",2016-12-29,60227.29,59781.92,60248.07,59277.63,"2190000"
"2009",2017-01-02,59588.7,60227.28,60227.28,59370.9,"833730"
"2010",2017-01-03,61813.83,59631.15,61814.6,59631.15,"3430000"
"2011",2017-01-04,61589.06,61810.85,61940.47,61302.28,"2930000"
"2012",2017-01-05,62070.98,61594.13,62408.6,61594.13,"3420000"
"2013",2017-01-06,61665.37,62071.5,62071.5,61395.57,"2450000"
"2014",2017-01-09,61700.29,61680.07,62111.59,61307.46,"2560000"
"2015",2017-01-10,62131.8,61710.16,62445.9,61710.16,"2700000"
"2016",2017-01-11,62446.26,62133.61,62674.45,61664.6,"3240000"
"2017",2017-01-12,63953.93,62448.02,64342.39,62448.02,"4680000"
"2018",2017-01-13,63651.52,63939.59,64091.98,63365.78,"2820000"
"2019",2017-01-16,63831.28,63651.52,64013.78,63555.67,"1820000"
"2020",2017-01-17,64354.34,63827.32,64658.01,63456.01,"3020000"
"2021",2017-01-18,64149.58,64359.61,64680.35,64062.55,"3100000"
"2022",2017-01-19,63950.86,64145.28,64455.74,63573.81,"2960000"
"2023",2017-01-20,64521.18,63950.86,64693.54,63950.86,"3520000"
"2024",2017-01-23,65748.63,64518.51,65815.85,64500.43,"3050000"
"2025",2017-01-24,65840.09,65751.89,66172.86,65615.27,"3970000"
"2026",2017-01-26,66190.62,65841.71,66593.58,65841.71,"3600000"
"2027",2017-01-27,66033.99,66195.21,66242.07,65875.96,"2660000"
"2028",2017-01-30,64301.73,66025.22,66025.47,64164.59,"2330000"
"2029",2017-01-31,64670.78,64309.77,64900.6,64283.59,"2820000"
"2030",2017-02-01,64836.13,64686.87,65593.52,64686.87,"3310000"
"2031",2017-02-02,64578.22,64835.04,65132.35,64162.64,"3050000"
"2032",2017-02-03,64953.93,64579.26,65387.02,64264.2,"3590000"
"2033",2017-02-06,63992.93,64957.48,65326.58,63932.71,"2630000"
"2034",2017-02-07,64198.9,64022.34,64815.27,63937.92,"2860000"
"2035",2017-02-08,64835.4,64199.86,64835.4,63739.96,"3240000"
"2036",2017-02-09,64964.89,64850.11,65302.16,64586.73,"2720000"
"2037",2017-02-10,66124.53,64964.89,66291.72,64935.42,"3550000"
"2038",2017-02-13,66967.64,66124.53,67093.64,66124.53,"3200000"
"2039",2017-02-14,66712.88,66971.34,67110.44,66251.14,"3480000"
"2040",2017-02-15,67975.58,66712.28,68015.57,66712.28,"4250000"
"2041",2017-02-16,67814.24,67978.77,68455.85,67661.42,"3660000"
"2042",2017-02-17,67748.42,67814.24,67819.34,67157.67,"2870000"
"2043",2017-02-20,68532.86,67756.15,68673.9,67756.15,"2240000"
"2044",2017-02-21,69052.03,68536.46,69111.74,68536.46,"3150000"
"2045",2017-02-22,68589.54,69052.09,69052.09,68282.04,"3480000"
"2046",2017-02-23,67461.39,68590.5,69487.58,67279.36,"4100000"
"2047",2017-02-24,66662.1,67458.48,67458.48,66452.07,"3150000"
"2048",2017-03-01,66988.88,66661.27,67397.88,66661.27,"2450000"
"2049",2017-03-02,65854.93,67000.38,67035.31,65593.85,"3190000"
"2050",2017-03-03,66785.53,65860.37,66800.75,65860.37,"2740000"
"2051",2017-03-06,66341.37,66786.01,66891.75,66118.7,"3440000"
"2052",2017-03-07,65742.32,66343,66641.04,65667.94,"2980000"
"2053",2017-03-08,64718.02,65747.7,65809.51,64496.42,"3840000"
"2054",2017-03-09,64585.24,64718.02,65067.91,64202.84,"3620000"
"2055",2017-03-10,64675.46,64585.9,65724.82,64471.98,"3540000"
"2056",2017-03-13,65534.3,64674.12,65651.25,64674.12,"2230000"
"2057",2017-03-14,64699.46,65511.27,65549.4,64699.46,"2910000"
"2058",2017-03-15,66234.87,64701.86,66317.67,64537.21,"3860000"
"2059",2017-03-16,65782.85,66232.18,66554.15,65530.52,"2950000"
"2060",2017-03-17,64209.94,65783.48,66205.1,64151.75,"5370000"
"2061",2017-03-20,64884.27,64209.93,65135.89,63672.13,"3730000"
"2062",2017-03-21,62980.37,64883.93,64964.54,62794.75,"3810000"
"2063",2017-03-22,63521.33,62980.03,63747.06,62496.17,"4190000"
"2064",2017-03-23,63530.79,63521.33,63942.06,62840.03,"3550000"
"2065",2017-03-24,63853.77,63553.78,63997.33,63468.6,"2650000"
"2066",2017-03-27,64308.39,63829.32,64356.32,63030.09,"2760000"
"2067",2017-03-28,64640.45,64308.08,64847.15,64041.7,"3460000"
"2068",2017-03-29,65528.29,64635.56,65551.37,64476.06,"3600000"
"2069",2017-03-30,65265.98,65541.26,65775.41,65070.19,"2410000"
"2070",2017-03-31,64984.07,65266.22,65596.61,64859.03,"2700000"
"2071",2017-04-03,65211.48,64989.21,65384.21,64774.19,"2950000"
"2072",2017-04-04,65768.91,65211.7,65775.01,64989.53,"2150000"
"2073",2017-04-05,64774.76,65769.94,66211.17,64492.59,"3070000"
"2074",2017-04-06,64222.72,64774.76,64921.2,63762.13,"2960000"
"2075",2017-04-07,64593.1,64201.84,65197.3,64016.16,"2940000"
"2076",2017-04-10,64649.81,64593.1,64927.58,64115.05,"3080000"
"2077",2017-04-11,64359.79,64650.29,64871.81,63351.37,"3280000"
"2078",2017-04-12,63891.68,64362.46,64455.66,63814.16,"4390000"
"2079",2017-04-13,62826.28,63891.14,63991.8,62826.28,"3310000"
"2080",2017-04-17,64334.93,62827.58,64423.68,62827.58,"3250000"
"2081",2017-04-18,64158.84,64335.74,64590.7,63716.75,"3240000"
"2082",2017-04-19,63406.97,64164.93,64572.29,63218.81,"3160000"
"2083",2017-04-20,63760.62,63406.12,64163.4,63388.19,"2990000"
"2084",2017-04-24,64389.01,63761.21,64753.68,63761.21,"3290000"
"2085",2017-04-25,65148.35,64383.5,65148.35,63875.22,"3130000"
"2086",2017-04-26,64861.92,65143.68,65436.3,64679.05,"3320000"
"2087",2017-04-27,64676.55,64871.78,65326.5,64292.09,"3210000"
"2088",2017-04-28,65403.25,64679.27,65403.25,64591.58,"3070000"
"2089",2017-05-02,66721.75,65404.05,66851.34,65404.05,"3610000"
"2090",2017-05-03,66093.78,66720.39,66757.94,65898.48,"3550000"
"2091",2017-05-04,64862.61,66069.19,66098.82,64720.93,"3900000"
"2092",2017-05-05,65709.74,64868.68,65768.15,64863.26,"2850000"
"2093",2017-05-08,65526.04,65705.29,66014.81,65295.2,"2340000"
"2094",2017-05-09,66277.67,65533.47,66535.63,65533.47,"2760000"
"2095",2017-05-10,67349.73,66283.75,67528.4,66283.75,"3270000"
"2096",2017-05-11,67537.61,67355.06,67709.44,67191.39,"2960000"
"2097",2017-05-12,68221.94,67536.28,68428.74,67536.28,"3940000"
"2098",2017-05-15,68474.19,68226.67,68592.96,68081.18,"3390000"
"2099",2017-05-16,68684.5,68473.34,68791.87,68124.24,"3790000"
"2100",2017-05-17,67540.25,68674.01,68674.01,67163.37,"3420000"
"2101",2017-05-18,61597.06,67535.78,67535.78,60314.7,"11390000"
"2102",2017-05-19,62639.31,61596.81,63488.18,61596.81,"6310000"
"2103",2017-05-22,61673.49,62638.49,62638.49,60924.77,"6e+06"
"2104",2017-05-23,62662.48,61670.21,62774.63,61670.21,"4900000"
"2105",2017-05-24,63257.36,62672.62,64015.79,62672.62,"4310000"
"2106",2017-05-25,63226.79,63256.47,63991.4,62761.8,"4120000"
"2107",2017-05-26,64085.41,63227.51,64170.25,63227.51,"3970000"
"2108",2017-05-29,63760.94,64054.84,64054.84,63530.67,"1700000"
"2109",2017-05-30,63962.26,63764.94,64107.22,63720.09,"2300000"
"2110",2017-05-31,62711.47,63960.81,63984.42,62672.65,"4680000"
"2111",2017-06-01,62288.52,62711.47,63293.49,62165.21,"3470000"
"2112",2017-06-02,62510.69,62289.2,62773.25,62160.72,"2960000"
"2113",2017-06-05,62450.45,62503.01,62800.45,62009.52,"2500000"
"2114",2017-06-06,62954.69,62449.93,63301.98,62426.2,"3090000"
"2115",2017-06-07,63170.73,62954.86,63636.64,62911.55,"2980000"
"2116",2017-06-08,62755.57,63170.97,63170.97,62376.3,"2790000"
"2117",2017-06-09,62210.56,62755.23,63065.79,62095.46,"3200000"
"2118",2017-06-12,61700.23,62218.56,62286.33,61278.79,"3120000"
"2119",2017-06-13,61828.99,61708.42,62011.87,61510.01,"2550000"
"2120",2017-06-14,61922.93,61830.77,62475.1,61507.58,"4460000"
"2121",2017-06-16,61626.41,61911.45,61921.24,61269.39,"5250000"
"2122",2017-06-19,62014.03,61619.86,62272.28,61619.86,"2840000"
"2123",2017-06-20,60766.16,62010.56,62010.56,60766.16,"4080000"
"2124",2017-06-21,60761.74,60783.05,61187.64,60543.61,"3380000"
"2125",2017-06-22,61272.22,60762.42,61353.61,60758.22,"3160000"
"2126",2017-06-23,61087.14,61272.22,61399.79,60991.55,"2920000"
"2127",2017-06-26,62188.09,61087.85,62250.97,61087.85,"2680000"
"2128",2017-06-27,61675.46,62188.32,62424.16,61580.43,"3380000"
"2129",2017-06-28,62017.97,61684.26,62057.28,61433.33,"2800000"
"2130",2017-06-29,62238.95,62009.85,62498.52,61689.36,"3010000"
"2131",2017-06-30,62899.97,62237.83,63037.57,62237.83,"2770000"
"2132",2017-07-03,63279.58,62900.91,63337.53,62900.91,"2150000"
"2133",2017-07-04,63231.59,63268.07,63345.59,63075.83,"980070"
