"","Nikkei 225 (N225)_history.csv Date","Nikkei 225 (N225)_history.csv Price","Nikkei 225 (N225)_history.csv Open","Nikkei 225 (N225)_history.csv High","Nikkei 225 (N225)_history.csv Low","Nikkei 225 (N225)_history.csv Volume"
"1510",2015-03-05,18751.84,18658.16,18767.5,18655.36,"121940"
"1511",2015-03-06,18971,18814.85,18979.64,18808.3,"147130"
"1512",2015-03-09,18790.55,18872.96,18878.15,18733.87,"117980"
"1513",2015-03-10,18665.11,18891.01,18924.38,18577.06,"148330"
"1514",2015-03-11,18723.52,18604.87,18836.93,18583.52,"130030"
"1515",2015-03-12,18991.11,18787.1,19008.13,18774.42,"149750"
"1516",2015-03-13,19254.25,19119.58,19335.8,19042.25,"227770"
"1517",2015-03-16,19246.06,19245.38,19349.2,19226.71,"129040"
"1518",2015-03-17,19437,19425.89,19479.89,19373.39,"131780"
"1519",2015-03-18,19544.48,19407.76,19555.72,19389.24,"134430"
"1520",2015-03-19,19476.56,19514.64,19557.17,19312.7,"151080"
"1521",2015-03-20,19560.22,19479.71,19565.44,19416.63,"137530"
"1522",2015-03-23,19754.36,19607.98,19778.6,19584.73,"124380"
"1523",2015-03-24,19713.45,19718.99,19770.64,19646.35,"141950"
"1524",2015-03-25,19746.2,19745.75,19775.45,19542.22,"144950"
"1525",2015-03-26,19471.12,19605.6,19623.11,19397.01,"154800"
"1526",2015-03-27,19285.63,19374.72,19590.03,19099.87,"178350"
"1527",2015-03-30,19411.4,19295.21,19474.07,19227.29,"136350"
"1528",2015-03-31,19206.99,19592.43,19607.25,19206.99,"151620"
"1529",2015-04-01,19034.84,19129.75,19195.23,18927.95,"160370"
"1530",2015-04-02,19312.79,19141.93,19433.89,19115.14,"147090"
"1531",2015-04-03,19435.08,19289.04,19435.08,19289.04,"104700"
"1532",2015-04-06,19397.98,19295.03,19424.09,19241.29,"96640"
"1533",2015-04-07,19640.54,19539.03,19667.48,19501.31,"137020"
"1534",2015-04-08,19789.81,19729.7,19845.53,19693.63,"140670"
"1535",2015-04-09,19937.72,19851.12,19957.32,19822.49,"119980"
"1536",2015-04-10,19907.63,19989.55,20006,19845.31,"136200"
"1537",2015-04-13,19905.46,19967.38,19975.66,19825.69,"107000"
"1538",2015-04-14,19908.68,19828.65,19922.5,19828.65,"111570"
"1539",2015-04-15,19869.76,19838.53,19913.42,19823.86,"121590"
"1540",2015-04-16,19885.77,19862.48,19894.35,19742.12,"174270"
"1541",2015-04-17,19652.88,19810.4,19815.25,19638.37,"188230"
"1542",2015-04-20,19634.49,19501,19725.86,19474.23,"144110"
"1543",2015-04-21,19909.09,19731.57,19909.09,19678.22,"161610"
"1544",2015-04-22,20133.9,19999.84,20144.66,19983,"204390"
"1545",2015-04-23,20187.65,20227.28,20252.12,20116.19,"200950"
"1546",2015-04-24,20020.04,20142.47,20142.47,20013.74,"139700"
"1547",2015-04-27,19983.32,20063.8,20069.24,19909.86,"123500"
"1548",2015-04-28,20058.95,20068.65,20133.78,20031.71,"138710"
"1549",2015-04-30,19520.01,19847.5,19852.66,19502.61,"189060"
"1550",2015-05-01,19531.63,19510.85,19549.39,19399.16,"154060"
"1551",2015-05-07,19291.99,19356.46,19461.08,19257.85,"165740"
"1552",2015-05-08,19379.19,19315.63,19458.75,19302.71,"181570"
"1553",2015-05-11,19620.91,19637.58,19679.63,19586.81,"214450"
"1554",2015-05-12,19624.84,19608.23,19626.75,19467.65,"203460"
"1555",2015-05-13,19764.72,19568.76,19791.88,19494.7,"193610"
"1556",2015-05-14,19570.24,19661.52,19717.8,19546.82,"171730"
"1557",2015-05-15,19732.92,19693.17,19750.76,19633.75,"178450"
"1558",2015-05-18,19890.27,19766.16,19890.27,19741.22,"206810"
"1559",2015-05-19,20026.38,19977.14,20087.7,19946.75,"184090"
"1560",2015-05-20,20196.56,20175.59,20278.89,20148.51,"176370"
"1561",2015-05-21,20202.87,20215.46,20320.9,20175.78,"181810"
"1562",2015-05-22,20264.41,20208.85,20278.31,20130.84,"141490"
"1563",2015-05-25,20413.77,20331.92,20417.77,20318.54,"139840"
"1564",2015-05-26,20437.48,20431.27,20473.85,20378.77,"130820"
"1565",2015-05-27,20472.58,20380.64,20513.22,20363.21,"184720"
"1566",2015-05-28,20551.46,20590.28,20655.33,20473.27,"241490"
"1567",2015-05-29,20563.15,20510.27,20636.41,20508.4,"241110"
"1568",2015-06-01,20569.87,20444.54,20595.41,20410.27,"173370"
"1569",2015-06-02,20543.19,20604.67,20619.61,20470.26,"200430"
"1570",2015-06-03,20473.51,20443.15,20506.35,20397.73,"168680"
"1571",2015-06-04,20488.19,20539.94,20552.46,20438.21,"171680"
"1572",2015-06-05,20460.9,20398.76,20480.25,20363.18,"165800"
"1573",2015-06-08,20457.19,20537.85,20544.94,20359.06,"139800"
"1574",2015-06-09,20096.3,20293.05,20332.42,20095.48,"160730"
"1575",2015-06-10,20046.36,20126.36,20264.92,20016.32,"183230"
"1576",2015-06-11,20382.97,20183.61,20382.97,20178.04,"150380"
"1577",2015-06-12,20407.08,20431.78,20437.26,20331.19,"189920"
"1578",2015-06-15,20387.79,20205.1,20401.48,20205.1,"115650"
"1579",2015-06-16,20257.94,20332.83,20368.21,20234.16,"133030"
"1580",2015-06-17,20219.27,20306.1,20323.08,20126.57,"124160"
"1581",2015-06-18,19990.82,20193.59,20200.51,19990.55,"134530"
"1582",2015-06-19,20174.24,20152.41,20194.45,20075.91,"160860"
"1583",2015-06-22,20428.19,20174.14,20433.3,20174.14,"140480"
"1584",2015-06-23,20809.42,20547.74,20809.42,20531.13,"183330"
"1585",2015-06-24,20868.03,20889.32,20952.71,20838.22,"166660"
"1586",2015-06-25,20771.4,20777.69,20866.58,20758.6,"128260"
"1587",2015-06-26,20706.15,20758.43,20785.76,20650,"140120"
"1588",2015-06-29,20109.95,20305.97,20361.6,20093.16,"165290"
"1589",2015-06-30,20235.73,20174.61,20243.18,20118.26,"168150"
"1590",2015-07-01,20329.32,20291.05,20346.74,20225.27,"123570"
"1591",2015-07-02,20522.5,20565.94,20601.73,20479.85,"137800"
"1592",2015-07-03,20539.79,20476.69,20557.51,20431.25,"145800"
"1593",2015-07-06,20112.12,20200.15,20310.72,20012.23,"163680"
"1594",2015-07-07,20376.59,20354.23,20428,20337.18,"139340"
"1595",2015-07-08,19737.64,20282.49,20310.89,19737.64,"207580"
"1596",2015-07-09,19855.5,19422.78,19855.5,19115.2,"252920"
"1597",2015-07-10,19779.83,19829.93,19978.24,19720.15,"193030"
"1598",2015-07-13,20089.77,19929.92,20120.15,19911.39,"139020"
"1599",2015-07-14,20385.33,20355.33,20435.53,20322.2,"161760"
"1600",2015-07-15,20463.33,20478.85,20496.6,20401.09,"127130"
"1601",2015-07-16,20600.12,20588.98,20612.5,20522.25,"136800"
"1602",2015-07-17,20650.92,20646.63,20658.95,20611.22,"118130"
"1603",2015-07-21,20841.97,20763.31,20850,20710.34,"134540"
"1604",2015-07-22,20593.67,20657.8,20677.84,20576.19,"145370"
"1605",2015-07-23,20683.95,20693.57,20708.23,20648.76,"119060"
"1606",2015-07-24,20544.53,20603.63,20631.54,20527.78,"110670"
"1607",2015-07-27,20350.1,20374.05,20486.93,20278.73,"122620"
"1608",2015-07-28,20328.89,20188.57,20423.58,20070.62,"149800"
"1609",2015-07-29,20302.91,20425.69,20425.69,20205.21,"132840"
"1610",2015-07-30,20522.83,20450.61,20583.57,20443.89,"181430"
"1611",2015-07-31,20585.24,20506.55,20585.24,20466.8,"175420"
"1612",2015-08-03,20548.11,20540.21,20562.2,20396.5,"173600"
"1613",2015-08-04,20520.36,20462.18,20552.04,20448.49,"166670"
"1614",2015-08-05,20614.06,20490.15,20715.48,20469.87,"173500"
"1615",2015-08-06,20664.44,20768.77,20817.48,20664.44,"167020"
"1616",2015-08-07,20724.56,20601.57,20754,20567.51,"147050"
"1617",2015-08-10,20808.69,20618.31,20820.86,20617.05,"138720"
"1618",2015-08-11,20720.75,20920.6,20946.93,20582.01,"159180"
"1619",2015-08-12,20392.77,20632.68,20703.2,20303.02,"170330"
"1620",2015-08-13,20595.55,20392.54,20633.91,20306.98,"167430"
"1621",2015-08-14,20519.45,20518.36,20605.46,20484.67,"139450"
"1622",2015-08-17,20620.26,20600.16,20668.87,20541,"106590"
"1623",2015-08-18,20554.47,20640.59,20663.18,20545.25,"113090"
"1624",2015-08-19,20222.63,20467.49,20521.97,20218.03,"145550"
"1625",2015-08-20,20033.52,20194.26,20246.47,20033.29,"147890"
"1626",2015-08-21,19435.83,19711.34,19737.54,19435.83,"189890"
"1627",2015-08-24,18540.68,19075.05,19154.65,18498.8,"274430"
"1628",2015-08-25,17806.7,18171.66,18835.35,17747.5,"335570"
"1629",2015-08-26,18376.83,17894.29,18442.84,17714.3,"246770"
"1630",2015-08-27,18574.44,18680.47,18810.05,18486.46,"192060"
"1631",2015-08-28,19136.32,18908.73,19192.82,18901.09,"205150"
"1632",2015-08-31,18890.48,19006.98,19019.61,18749.77,"167630"
"1633",2015-09-01,18165.69,18763.72,18777.47,18165.69,"176790"
"1634",2015-09-02,18095.4,17861.81,18467.44,17857.3,"197890"
"1635",2015-09-03,18182.39,18359.53,18481.57,18176.75,"143050"
"1636",2015-09-04,17792.16,18312.13,18312.13,17608.17,"171130"
"1637",2015-09-07,17860.47,17674.82,18013.64,17478.72,"164650"
"1638",2015-09-08,17427.08,17941.91,17962.56,17415.61,"154870"
"1639",2015-09-09,18770.51,17758.13,18770.51,17756.76,"201740"
"1640",2015-09-10,18299.62,18418.64,18420.56,17956.15,"172650"
"1641",2015-09-11,18264.22,18155.71,18362.99,18124.35,"2.01e+09"
"1642",2015-09-14,17965.7,18341.01,18344.07,17925.09,"1.27e+09"
"1643",2015-09-15,18026.48,18082.72,18329.57,17995.98,"1.46e+09"
"1644",2015-09-16,18171.6,18238.15,18291.97,18094.99,"1.26e+09"
"1645",2015-09-17,18432.27,18361.99,18468.2,18289.63,"1.31e+09"
"1646",2015-09-18,18070.21,18275.48,18295.9,18069.5,"1.72e+09"
"1647",2015-09-24,17571.83,17803.41,17865.84,17571.83,"1.68e+09"
"1648",2015-09-25,17880.51,17618.3,17880.51,17483.69,"1.85e+09"
"1649",2015-09-28,17645.11,17811.12,17886.49,17562.6,"1.31e+09"
"1650",2015-09-29,16930.84,17359.38,17366.95,16901.49,"2.06e+09"
"1651",2015-09-30,17388.15,17193.84,17460.97,17179.4,"1.57e+09"
"1652",2015-10-01,17722.42,17479.97,17831.58,17389.57,"1.61e+09"
"1653",2015-10-02,17725.13,17564.39,17775.77,17537.85,"1.25e+09"
"1654",2015-10-05,18005.49,17921,18079.46,17869.74,"1.21e+09"
"1655",2015-10-06,18186.1,18302.41,18372.72,18094.85,"1.48e+09"
"1656",2015-10-07,18322.98,18168.2,18379.23,18043.08,"1.61e+09"
"1657",2015-10-08,18141.17,18310.62,18400.69,18121.68,"1.58e+09"
"1658",2015-10-09,18438.67,18281.51,18438.67,18184.96,"1.85e+09"
"1659",2015-10-13,18234.74,18335.15,18359.71,18223.8,"1.44e+09"
"1660",2015-10-14,17891,18106.66,18126.39,17831.53,"1.45e+09"
"1661",2015-10-15,18096.9,17804.91,18170.67,17758.12,"1.32e+09"
"1662",2015-10-16,18291.8,18300.83,18397.52,18238.78,"1.3e+09"
"1663",2015-10-19,18131.23,18282.78,18314.09,18078.43,"1.21e+09"
"1664",2015-10-20,18207.15,18245.54,18253.13,18147.98,"1.19e+09"
"1665",2015-10-21,18554.28,18167.64,18605.41,18167.64,"1.43e+09"
"1666",2015-10-22,18435.87,18443.69,18579.14,18376.01,"1.24e+09"
"1667",2015-10-23,18825.3,18762.65,18915.64,18746.61,"1.48e+09"
"1668",2015-10-26,18947.12,19036.13,19088.76,18937.45,"1.22e+09"
"1669",2015-10-27,18777.04,18961.16,18964.99,18760.79,"1.23e+09"
"1670",2015-10-28,18903.02,18826.94,18925.51,18815.12,"1.1e+09"
"1671",2015-10-29,18935.71,19046.16,19080.89,18809.48,"1.78e+09"
"1672",2015-10-30,19083.1,18924.31,19202.34,18784.69,"1.82e+09"
"1673",2015-11-02,18683.24,18827.11,18861.11,18641.22,"1.48e+09"
"1674",2015-11-04,18926.91,18941.32,19151.89,18926.91,"1.57e+09"
"1675",2015-11-05,19116.41,19029.44,19167.09,18995.96,"1.46e+09"
"1676",2015-11-06,19265.6,19194.34,19294.15,19164.86,"1.21e+09"
"1677",2015-11-09,19642.74,19411.51,19684.41,19389.74,"1.69e+09"
"1678",2015-11-10,19671.26,19457.05,19674.05,19457.05,"1.31e+09"
"1679",2015-11-11,19691.39,19602.01,19724.12,19602.01,"1.31e+09"
"1680",2015-11-12,19697.77,19644.65,19725.83,19597.99,"1.23e+09"
"1681",2015-11-13,19596.91,19495.26,19601.49,19388.91,"1.39e+09"
"1682",2015-11-16,19393.69,19263.96,19451.09,19252.04,"1.12e+09"
"1683",2015-11-17,19630.63,19641.67,19726.01,19628.84,"1.45e+09"
"1684",2015-11-18,19649.18,19771.86,19840,19643.97,"1.27e+09"
"1685",2015-11-19,19859.81,19851.24,19959.06,19761.56,"1.4e+09"
"1686",2015-11-20,19879.81,19800.2,19879.81,19715.74,"1.1e+09"
"1687",2015-11-24,19924.89,19875.99,19954,19834.76,"1.34e+09"
"1688",2015-11-25,19847.58,19856.84,19871.75,19786.53,"1.33e+09"
"1689",2015-11-26,19944.41,19929.97,19992.44,19926.1,"1.17e+09"
"1690",2015-11-27,19883.94,19994.05,19994.05,19831.25,"1.15e+09"
"1691",2015-11-30,19747.47,19857.38,19867.95,19707.67,"1.61e+09"
"1692",2015-12-01,20012.4,19799.08,20012.4,19797.55,"1.33e+09"
"1693",2015-12-02,19938.13,19957.5,20002.12,19926.22,"1.16e+09"
"1694",2015-12-03,19939.9,19894.63,19967.88,19862.74,"1.16e+09"
"1695",2015-12-04,19504.48,19616.52,19660.9,19444.54,"1.34e+09"
"1696",2015-12-07,19698.15,19710.39,19811.51,19677.21,"1.03e+09"
"1697",2015-12-08,19492.6,19689.87,19764.21,19475.28,"1.24e+09"
"1698",2015-12-09,19301.07,19391.5,19475.4,19260.12,"1.3e+09"
"1699",2015-12-10,19046.55,19070.02,19125.06,19025.78,"1.2e+09"
"1700",2015-12-11,19230.48,19020.75,19282.21,19020.75,"1.66e+09"
"1701",2015-12-14,18883.42,18887.09,18911.78,18611.09,"1.34e+09"
"1702",2015-12-15,18565.9,18869.04,18897.87,18562.51,"1.38e+09"
"1703",2015-12-16,19049.91,18868.2,19054.89,18859.11,"1.44e+09"
"1704",2015-12-17,19353.56,19364.57,19507.17,19325.15,"1.53e+09"
"1705",2015-12-18,18986.8,19320.46,19869.08,18982.25,"1.99e+09"
"1706",2015-12-21,18916.02,18845.5,18979.83,18651.13,"1.55e+09"
"1707",2015-12-22,18886.7,18927.86,18943.46,18824.65,"1.36e+09"
"1708",2015-12-24,18789.69,19071.41,19071.41,18780.94,"1.3e+09"
"1709",2015-12-25,18769.06,18823.91,18870.7,18744.44,"1.23e+09"
"1710",2015-12-28,18873.35,18838.91,18922.9,18764.54,"1.02e+09"
"1711",2015-12-29,18982.23,18843.39,18991.01,18783.36,"968570000"
"1712",2015-12-30,19033.71,19070.83,19113.18,19017.27,"1e+09"
"1713",2016-01-04,18450.98,18818.58,18951.12,18394.43,"1.4e+09"
"1714",2016-01-05,18374,18398.76,18547.38,18327.52,"1.32e+09"
"1715",2016-01-06,18191.32,18410.57,18469.38,18064.3,"1.42e+09"
"1716",2016-01-07,17767.34,18139.77,18172.04,17767.34,"1.68e+09"
"1717",2016-01-08,17697.96,17562.23,17975.31,17509.64,"1.84e+09"
"1718",2016-01-12,17218.96,17470.93,17546.57,17184.78,"1.78e+09"
"1719",2016-01-13,17715.63,17449.12,17717.75,17414.55,"1.46e+09"
"1720",2016-01-14,17240.95,17384.93,17393.83,16944.41,"1.78e+09"
"1721",2016-01-15,17147.11,17522.46,17597.87,17057.6,"1.73e+09"
"1722",2016-01-18,16955.57,16826.93,17037.26,16665.05,"1.57e+09"
"1723",2016-01-19,17048.37,16902.29,17088.31,16812.65,"1.54e+09"
"1724",2016-01-20,16416.19,17030.28,17031.32,16387.61,"1.78e+09"
"1725",2016-01-21,16017.26,16466.86,16734.58,16017.26,"2.28e+09"
"1726",2016-01-22,16958.53,16336.72,16993.96,16332.45,"1.87e+09"
"1727",2016-01-25,17110.91,17145.81,17208.24,16922.21,"1.57e+09"
"1728",2016-01-26,16708.9,16833.13,16839.52,16652.26,"1.47e+09"
"1729",2016-01-27,17163.92,16949.19,17242.27,16947.95,"1.55e+09"
"1730",2016-01-28,17041.45,17059.84,17235.44,16942.13,"1.41e+09"
"1731",2016-01-29,17518.3,17155.06,17638.93,16767.09,"2.94e+09"
"1732",2016-02-01,17865.23,17699.6,17905.37,17666.48,"2.45e+09"
"1733",2016-02-02,17750.68,17716.52,17864.7,17684.66,"2.01e+09"
"1734",2016-02-03,17191.25,17497.41,17515.68,17080.57,"2.28e+09"
"1735",2016-02-04,17044.99,17071.11,17209.56,16941.88,"2.39e+09"
"1736",2016-02-05,16819.59,16790.53,16893.12,16627.8,"2.6e+09"
"1737",2016-02-08,17004.3,16620.91,17099.01,16552.3,"2e+09"
"1738",2016-02-09,16085.44,16666.79,16668.7,16025.94,"2.28e+09"
"1739",2016-02-10,15713.39,16127.86,16163.03,15429.99,"2.83e+09"
"1740",2016-02-12,14952.61,15426.27,15437.22,14865.77,"3.41e+09"
"1741",2016-02-15,16022.58,15248.38,16155.1,15243.88,"2.32e+09"
"1742",2016-02-16,16054.43,15849.47,16341.56,15809.58,"2.25e+09"
"1743",2016-02-17,15836.36,16035.35,16214.46,15632.12,"2.04e+09"
"1744",2016-02-18,16196.8,16138.08,16337.59,16118.8,"1.88e+09"
"1745",2016-02-19,15967.17,16050.4,16050.46,15799.35,"1.62e+09"
"1746",2016-02-22,16111.05,15851.39,16187.4,15816.83,"1.4e+09"
"1747",2016-02-23,16052.05,16230.38,16350.38,16001.19,"1.65e+09"
"1748",2016-02-24,15915.79,15851.13,16006.45,15753.77,"1.52e+09"
"1749",2016-02-25,16140.34,15983.47,16218.29,15953.93,"1.7e+09"
"1750",2016-02-26,16188.41,16311.52,16472.5,16188.41,"1.47e+09"
"1751",2016-02-29,16026.76,16313.31,16464.75,16026.76,"1.64e+09"
"1752",2016-03-01,16085.51,16013,16099.42,15857.37,"1.52e+09"
"1753",2016-03-02,16746.55,16391.48,16815.25,16388.92,"1.75e+09"
"1754",2016-03-03,16960.16,16695.78,16962.95,16691.94,"2.01e+09"
"1755",2016-03-04,17014.78,16927.36,17042.92,16861.38,"1.84e+09"
"1756",2016-03-07,16911.32,17024.64,17026.25,16894.58,"1.59e+09"
"1757",2016-03-08,16783.15,16889.48,16909.79,16570.22,"1.83e+09"
"1758",2016-03-09,16642.2,16625.59,16706.25,16494.8,"1.61e+09"
"1759",2016-03-10,16852.35,16811,16887.6,16713.13,"1.36e+09"
"1760",2016-03-11,16938.87,16610.18,17015.3,16575.75,"1.98e+09"
"1761",2016-03-14,17233.75,17155.52,17291.35,17149.21,"1.41e+09"
"1762",2016-03-15,17117.07,17219.89,17279.3,17042.56,"1.44e+09"
"1763",2016-03-16,16974.45,16981.36,17102.45,16950.84,"1.26e+09"
"1764",2016-03-17,16936.38,17107.6,17253.03,16814.84,"1.53e+09"
"1765",2016-03-18,16724.81,16883.75,16920.91,16613.69,"1.56e+09"
"1766",2016-03-22,17048.55,16937.31,17107.8,16851.21,"1.36e+09"
"1767",2016-03-23,17000.98,17066.27,17142.08,16964.31,"1.05e+09"
"1768",2016-03-24,16892.33,16979.39,17041.16,16843.99,"1.42e+09"
"1769",2016-03-25,17002.75,16949.53,17026.14,16889.4,"1.27e+09"
"1770",2016-03-28,17134.37,17129.27,17167.88,16961.41,"1.24e+09"
"1771",2016-03-29,17103.53,16985.28,17137.2,16948.43,"1.17e+09"
"1772",2016-03-30,16878.96,17078.03,17078.03,16875.91,"1.31e+09"
"1773",2016-03-31,16758.67,16997.14,17033.65,16758.67,"1.57e+09"
"1774",2016-04-01,16164.16,16719.56,16719.56,16113.01,"1.78e+09"
"1775",2016-04-04,16123.27,16087.76,16238.51,16029.5,"1.45e+09"
"1776",2016-04-05,15732.82,16044.23,16066.18,15698.55,"1.58e+09"
"1777",2016-04-06,15715.36,15727.7,15828.61,15612.91,"1.5e+09"
"1778",2016-04-07,15749.84,15739.26,15871.1,15636.21,"1.46e+09"
"1779",2016-04-08,15821.52,15597.04,16027.63,15471.8,"1.77e+09"
"1780",2016-04-11,15751.13,15761.57,15778.74,15525.49,"1.3e+09"
"1781",2016-04-12,15928.79,15719.24,15963.03,15693.61,"1.47e+09"
"1782",2016-04-13,16381.22,16142.71,16405.59,16132.23,"1.59e+09"
"1783",2016-04-14,16911.05,16629.83,16911.05,16602.17,"1.75e+09"
"1784",2016-04-15,16848.03,16720.39,16928.67,16720.39,"1.33e+09"
"1785",2016-04-18,16275.95,16521.25,16526.9,16254.2,"1.41e+09"
"1786",2016-04-19,16874.44,16582.66,16900.33,16570.5,"1.46e+09"
"1787",2016-04-20,16906.54,17053.83,17099.36,16870.73,"1.44e+09"
"1788",2016-04-21,17363.62,17187.27,17381.7,17144.53,"1.66e+09"
"1789",2016-04-22,17572.49,17220.47,17572.49,17192.39,"2.28e+09"
"1790",2016-04-25,17439.3,17613.56,17613.56,17403.87,"1.72e+09"
"1791",2016-04-26,17353.28,17358.56,17426.02,17200.5,"1.62e+09"
"1792",2016-04-27,17290.49,17369.68,17417.54,17230.23,"1.41e+09"
"1793",2016-04-28,16666.05,17438.99,17572.27,16652.74,"2.33e+09"
"1794",2016-05-02,16147.38,16357.1,16357.1,15975.47,"1.8e+09"
"1795",2016-05-06,16106.72,16212.67,16271.61,15989.35,"1.53e+09"
"1796",2016-05-09,16216.03,16226.57,16292.86,16159.31,"1.19e+09"
"1797",2016-05-10,16565.19,16307.5,16587.63,16229.15,"1.67e+09"
"1798",2016-05-11,16579.01,16736.72,16814.64,16536.61,"1.44e+09"
"1799",2016-05-12,16646.34,16459.69,16658.07,16374.59,"1.39e+09"
"1800",2016-05-13,16412.21,16804.17,16804.17,16400.87,"1.72e+09"
"1801",2016-05-16,16466.4,16391.92,16632.62,16391.92,"1.25e+09"
"1802",2016-05-17,16652.8,16618.95,16655.89,16509.31,"1.18e+09"
"1803",2016-05-18,16644.69,16611.4,16795.47,16513.17,"1.65e+09"
"1804",2016-05-19,16646.66,16807.46,16841.04,16590.16,"1.42e+09"
"1805",2016-05-20,16736.35,16594.99,16770.87,16548.34,"1.26e+09"
"1806",2016-05-23,16654.6,16671.28,16691.5,16417.84,"1.16e+09"
"1807",2016-05-24,16498.76,16605.04,16605.04,16471.37,"1.1e+09"
"1808",2016-05-25,16757.35,16764.35,16806.03,16731.12,"1.07e+09"
"1809",2016-05-26,16772.46,16927.69,16957.56,16743.17,"1.22e+09"
"1810",2016-05-27,16834.84,16830.5,16901.09,16792.73,"1.12e+09"
"1811",2016-05-30,17068.02,16973.72,17068.02,16910.19,"1e+09"
"1812",2016-05-31,17234.98,17029.46,17251.36,16988.64,"1.57e+09"
"1813",2016-06-01,16955.73,17097.22,17145.95,16908.92,"1.34e+09"
"1814",2016-06-02,16562.55,16817.26,16819.85,16525.47,"1.43e+09"
"1815",2016-06-03,16642.23,16599.51,16716.14,16554.6,"1.11e+09"
"1816",2016-06-06,16580.03,16373.32,16581.3,16322.64,"1.22e+09"
"1817",2016-06-07,16675.45,16651.05,16701.01,16536.23,"1.09e+09"
"1818",2016-06-08,16830.92,16722.49,16830.92,16581.71,"1.12e+09"
"1819",2016-06-09,16668.41,16742.03,16785.83,16587.77,"1.15e+09"
"1820",2016-06-10,16601.36,16637.51,16643.36,16496.11,"1.55e+09"
"1821",2016-06-13,16019.18,16319.11,16335.38,16019.18,"1.26e+09"
"1822",2016-06-14,15859,16001.19,16082.5,15762.09,"1.32e+09"
"1823",2016-06-15,15919.58,15799.07,15997.3,15752.01,"1.37e+09"
"1824",2016-06-16,15434.14,15871.22,15913.08,15395.98,"1.54e+09"
"1825",2016-06-17,15599.66,15631.79,15774.87,15582.94,"1.67e+09"
"1826",2016-06-20,15965.3,15839.06,16035.44,15835.86,"1.32e+09"
"1827",2016-06-21,16169.11,15875.81,16202.3,15770.96,"1.21e+09"
"1828",2016-06-22,16065.72,16095.81,16160.99,15980.65,"1.12e+09"
"1829",2016-06-23,16238.35,16098.61,16263.87,16057.86,"1.11e+09"
"1830",2016-06-24,14952.02,16333.87,16389.17,14864.01,"2.63e+09"
"1831",2016-06-27,15309.21,15153.08,15323.95,15061.66,"1.62e+09"
"1832",2016-06-28,15323.14,15094.71,15443.82,14987.79,"1.81e+09"
"1833",2016-06-29,15566.83,15523.35,15626.66,15398.31,"1.47e+09"
"1834",2016-06-30,15575.92,15752.71,15781.69,15575.92,"1.51e+09"
"1835",2016-07-01,15682.48,15698.02,15765,15635.57,"1.2e+09"
"1836",2016-07-04,15775.8,15554.04,15805.31,15553.92,"1.09e+09"
"1837",2016-07-05,15669.33,15682.16,15702.04,15602.73,"1.09e+09"
"1838",2016-07-06,15378.99,15434.46,15434.46,15167.98,"1.58e+09"
"1839",2016-07-07,15276.24,15346.81,15418.9,15241.91,"1.27e+09"
"1840",2016-07-08,15106.98,15326.84,15399.7,15106.52,"1.29e+09"
"1841",2016-07-11,15708.82,15375.94,15816.67,15375.94,"1.39e+09"
"1842",2016-07-12,16095.65,15961.3,16237.62,15956.91,"1.85e+09"
"1843",2016-07-13,16231.43,16343,16444.25,16196.44,"1.96e+09"
"1844",2016-07-14,16385.89,16242.2,16398.73,16229.26,"1.36e+09"
"1845",2016-07-15,16497.85,16396.12,16607.32,16396.12,"1.72e+09"
"1846",2016-07-19,16723.31,16612.09,16726.71,16514.66,"1.32e+09"
"1847",2016-07-20,16681.89,16646.92,16692.84,16554.03,"1.21e+09"
"1848",2016-07-21,16810.22,16855.18,16938.96,16740,"1.35e+09"
"1849",2016-07-22,16627.25,16612.9,16691.81,16566.98,"1.01e+09"
"1850",2016-07-25,16620.29,16655.81,16778.65,16612.33,"1.03e+09"
"1851",2016-07-26,16383.04,16535.81,16535.81,16323.1,"1.29e+09"
"1852",2016-07-27,16664.82,16526.06,16821.43,16526.06,"1.56e+09"
"1853",2016-07-28,16476.84,16596.15,16616.28,16450.28,"1.26e+09"
"1854",2016-07-29,16569.27,16359.68,16679.19,16174.35,"2.35e+09"
"1855",2016-08-01,16635.77,16415.31,16677.49,16319.15,"1.74e+09"
"1856",2016-08-02,16391.45,16469.68,16541.88,16391.45,"1.32e+09"
"1857",2016-08-03,16083.11,16227.28,16275.34,16056.67,"1.55e+09"
"1858",2016-08-04,16254.89,16168.34,16270.12,15921.04,"1.6e+09"
"1859",2016-08-05,16254.45,16278.99,16355.98,16230.7,"1.29e+09"
"1860",2016-08-08,16650.57,16462.29,16652.04,16455.57,"1.42e+09"
"1861",2016-08-09,16764.97,16632.41,16779.59,16630.56,"1.28e+09"
"1862",2016-08-10,16735.12,16699.08,16822.86,16657.59,"1.14e+09"
"1863",2016-08-12,16919.92,16877.18,16943.67,16818.43,"1.19e+09"
"1864",2016-08-15,16869.56,16866.89,16932.11,16844.58,"837230000"
"1865",2016-08-16,16596.51,16878.66,16887.57,16596.51,"1.1e+09"
"1866",2016-08-17,16745.64,16596.26,16772.11,16596.26,"1.17e+09"
"1867",2016-08-18,16486.01,16649.91,16714.61,16481.41,"1.3e+09"
"1868",2016-08-19,16545.82,16558.38,16613.04,16452.62,"1.22e+09"
"1869",2016-08-22,16598.19,16599.26,16631.23,16540.94,"952950000"
"1870",2016-08-23,16497.36,16549.82,16663.64,16452.01,"1.08e+09"
