"","Nifty 50 (NSEI)_history.csv Date","Nifty 50 (NSEI)_history.csv Price","Nifty 50 (NSEI)_history.csv Open","Nifty 50 (NSEI)_history.csv High","Nifty 50 (NSEI)_history.csv Low","Nifty 50 (NSEI)_history.csv Volume"
"886",2012-07-25,5109.6,5118.4,5121.6,5076.6,"130970000"
"887",2012-07-26,5043,5126.3,5126.3,5032.4,"180130000"
"888",2012-07-27,5099.85,5124.3,5149.95,5077.5,"131950000"
"889",2012-07-30,5199.8,5129.75,5206.6,5129.75,"117520000"
"890",2012-07-31,5229,5214.85,5234.55,5154.05,"147060000"
"891",2012-08-01,5240.5,5220.7,5246.35,5212.65,"113820000"
"892",2012-08-02,5227.75,5233.1,5236.9,5209.95,"92970000"
"893",2012-08-03,5215.7,5195.6,5220.2,5164.65,"112920000"
"894",2012-08-06,5282.55,5260.85,5293.2,5260.85,"103150000"
"895",2012-08-07,5336.7,5295.4,5350.1,5281.65,"130430000"
"896",2012-08-08,5338,5345.25,5377.6,5331.05,"165960000"
"897",2012-08-09,5322.95,5348.3,5368.2,5312.1,"181420000"
"898",2012-08-10,5320.4,5308.2,5330.1,5294.1,"130090000"
"899",2012-08-13,5347.9,5316.35,5352.45,5309.05,"107580000"
"900",2012-08-14,5380.35,5343.25,5387.05,5328.8,"109790000"
"901",2012-08-16,5362.95,5385.95,5390.65,5356.65,"1.34e+08"
"902",2012-08-17,5366.3,5368.6,5399.95,5341.7,"134980000"
"903",2012-08-21,5421,5368.7,5425.15,5368.7,"124340000"
"904",2012-08-22,5412.85,5395.75,5433.35,5394.8,"103100000"
"905",2012-08-23,5415.35,5426.15,5448.6,5393.85,"1.28e+08"
"906",2012-08-24,5386.7,5392.6,5399.65,5371,"114350000"
"907",2012-08-27,5350.25,5387.85,5399.15,5346.65,"89990000"
"908",2012-08-28,5334.6,5348.05,5359.25,5312.6,"123680000"
"909",2012-08-29,5287.8,5343.85,5345.5,5282.7,"157470000"
"910",2012-08-30,5315.05,5268.6,5342.8,5255.05,"226490000"
"911",2012-08-31,5258.5,5298.2,5303.25,5238.9,"167390000"
"912",2012-09-03,5253.75,5276.5,5295.8,5243.15,"110380000"
"913",2012-09-04,5274,5249.15,5278.35,5233.2,"106320000"
"914",2012-09-05,5225.7,5243.9,5259.5,5215.7,"126160000"
"915",2012-09-06,5238.4,5217.65,5260.6,5217.65,"134010000"
"916",2012-09-07,5342.1,5309.45,5347.15,5309.2,"149580000"
"917",2012-09-08,5358.7,5343.65,5366.3,5343.45,"11220000"
"918",2012-09-10,5363.45,5361.9,5375.45,5349.1,"109610000"
"919",2012-09-11,5390,5336.1,5393.35,5332.1,"112880000"
"920",2012-09-12,5431,5404.45,5435.55,5393.95,"139920000"
"921",2012-09-13,5435.35,5435.2,5447.45,5421.85,"110770000"
"922",2012-09-14,5577.65,5528.35,5586.65,5526.95,"233780000"
"923",2012-09-17,5610,5631.75,5652.2,5585.15,"258910000"
"924",2012-09-18,5600.05,5602.4,5620.55,5586.45,"175490000"
