"","CSE All-Share (CSE)_history.csv Date","CSE All-Share (CSE)_history.csv Price","CSE All-Share (CSE)_history.csv Open","CSE All-Share (CSE)_history.csv High","CSE All-Share (CSE)_history.csv Low","CSE All-Share (CSE)_history.csv Volume"
"1241",2014-02-26,5872.81,5836.15,5887.41,5827.72,"38480000"
"1242",2014-02-28,5940.31,5872.61,5947.84,5871.46,"33190000"
"1243",2014-03-03,5914.01,5944.29,5946.84,5913.66,"13980000"
"1244",2014-03-04,5936.62,5914.81,5938.95,5895.37,"28870000"
"1245",2014-03-05,5936.43,5938.2,5942.3,5917.69,"19080000"
"1246",2014-03-06,5961.93,5932.34,5961.93,5930.41,"31680000"
"1247",2014-03-07,5966.06,5962.01,5975.52,5961.93,"27340000"
"1248",2014-03-09,5966.06,5966.06,5966.06,5966.06,
"1249",2014-03-10,5957.61,5966.31,5975.23,5957.61,"19810000"
"1250",2014-03-11,5944.57,5959.78,5962.06,5927.72,"18040000"
"1251",2014-03-12,5933.52,5945.23,5947.93,5933.25,"13590000"
"1252",2014-03-13,5913.94,5933.72,5937.15,5907.64,"27400000"
"1253",2014-03-14,5896.23,5915.09,5918.49,5890.76,"15410000"
"1254",2014-03-17,5914.11,5896.18,5914.11,5887.72,"4610000"
"1255",2014-03-18,5907.64,5914.41,5920.03,5905.4,"11400000"
"1256",2014-03-19,5912.05,5907.94,5916.09,5894.52,"17960000"
"1257",2014-03-20,5914.56,5911.24,5922.01,5908.33,"15050000"
"1258",2014-03-21,5937.87,5914.85,5937.87,5914.56,"19380000"
"1259",2014-03-24,5922.23,5936.47,5939.63,5902.2,"15410000"
"1260",2014-03-25,5952.78,5915.59,5958.85,5910.6,"15410000"
"1261",2014-03-26,5950.97,5952.77,5959.13,5948.67,"19110000"
"1262",2014-03-27,5992.62,5952.39,5996.66,5950.97,"25810000"
"1263",2014-03-28,5972.17,5991.81,5994.06,5963.13,"39550000"
"1264",2014-03-31,5968.31,5970.57,5987.72,5966.76,"23400000"
"1265",2014-04-01,6001.83,5963.8,6011.47,5953.09,"9690000"
"1266",2014-04-02,6004.78,6001.56,6023.98,6001.56,"65610000"
"1267",2014-04-03,6018.47,6004.51,6034.84,6001.57,"47150000"
"1268",2014-04-04,6054.55,6019.12,6057.99,6007.65,"49250000"
"1269",2014-04-07,6048.38,6055.36,6059.81,6042.44,"22480000"
"1270",2014-04-08,6072.16,6049.84,6077.63,6048.38,"26650000"
"1271",2014-04-09,6083.55,6072.08,6088.23,6068.36,"40310000"
"1272",2014-04-10,6075.05,6086.26,6093.08,6069.32,"20750000"
"1273",2014-04-11,6092.34,6075.42,6096.52,6064.3,"25450000"
"1274",2014-04-16,6118.85,6094.25,6118.85,6065.86,"18590000"
"1275",2014-04-17,6180.76,6122.58,6180.76,6114.68,"25500000"
"1276",2014-04-21,6187.03,6181.06,6193.66,6174.71,"35940000"
"1277",2014-04-22,6191.83,6187.52,6208.38,6186.46,"28620000"
"1278",2014-04-23,6172.77,6191.17,6202.37,6167.22,"23200000"
"1279",2014-04-24,6178.13,6173.44,6183,6164.94,"34150000"
"1280",2014-04-25,6167.81,6176.46,6191.96,6167.81,"34710000"
"1281",2014-04-28,6171.94,6169.24,6190.95,6164.24,"24870000"
"1282",2014-04-29,6186.25,6172.79,6214.42,6171.94,"29430000"
"1283",2014-04-30,6223.67,6185.53,6229.66,6185.53,"52500000"
"1284",2014-05-02,6248.44,6223.44,6275.21,6221.87,"67320000"
"1285",2014-05-05,6249.43,6249.29,6264.86,6241.95,"70080000"
"1286",2014-05-06,6226.13,6250.53,6266.38,6226.13,"62860000"
"1287",2014-05-07,6252.6,6227.15,6267.71,6218.4,"38240000"
"1288",2014-05-08,6275.73,6253.67,6275.73,6250.8,"27840000"
"1289",2014-05-09,6284.87,6276.79,6298.36,6275.73,"629710000"
"1290",2014-05-12,6303.16,6293.4,6323.58,6284.87,"51240000"
"1291",2014-05-13,6284.96,6305.42,6306.35,6275.89,"37030000"
"1292",2014-05-16,6315.19,6285.6,6315.19,6284.96,"27700000"
"1293",2014-05-19,6319.24,6319.03,6330.45,6315.19,"27700000"
"1294",2014-05-20,6321.61,6320.51,6327.94,6308.91,"15450000"
"1295",2014-05-21,6289.32,6322.58,6325.89,6289.32,"36850000"
"1296",2014-05-22,6290.17,6289.06,6298.22,6281.88,"20880000"
"1297",2014-05-23,6280.31,6290.14,6301.91,6280.31,"23580000"
"1298",2014-05-25,6280.31,6280.31,6280.31,6280.31,
"1299",2014-05-26,6293.02,6280.95,6300.18,6280.31,"18080000"
"1300",2014-05-27,6267.44,6292.61,6303.62,6267.44,"122540000"
"1301",2014-05-28,6272.76,6267.85,6274.14,6257.73,"24770000"
"1302",2014-05-29,6303.77,6272.34,6306.87,6266.87,"20480000"
"1303",2014-05-30,6263.46,6305.77,6312.03,6263.46,"23010000"
"1304",2014-06-02,6292.41,6264.46,6292.41,6263.46,"43020000"
"1305",2014-06-03,6286.02,6293.19,6296.38,6276.25,"26070000"
"1306",2014-06-04,6286.06,6288.86,6290.05,6273.67,"33580000"
"1307",2014-06-05,6280.16,6285.23,6289.99,6280.16,"33390000"
"1308",2014-06-06,6279.14,6279.57,6283.65,6262.16,"45750000"
"1309",2014-06-09,6287.03,6279.29,6294.73,6272.02,"36250000"
"1310",2014-06-10,6293.64,6287.11,6300.53,6279.69,"50660000"
"1311",2014-06-11,6293.36,6294.11,6305.33,6291.82,"51110000"
"1312",2014-06-13,6337.22,6290.27,6342.7,6289.25,"36160000"
"1313",2014-06-16,6344.1,6339.26,6361.99,6335.86,"71380000"
"1314",2014-06-17,6344.41,6344.78,6350.31,6335.9,"60210000"
"1315",2014-06-18,6317.61,6345.4,6346.31,6316.57,"30190000"
"1316",2014-06-19,6313.2,6317.55,6321.49,6295.92,"25630000"
"1317",2014-06-20,6302.45,6313.48,6317.22,6299.69,"133430000"
"1318",2014-06-23,6299.35,6308.88,6320.25,6294.9,"65840000"
"1319",2014-06-24,6310.87,6297.54,6319.7,6296.51,"64590000"
"1320",2014-06-25,6321.55,6311.47,6325.48,6307.46,"62730000"
"1321",2014-06-26,6328.16,6323.84,6335.87,6309.92,"85760000"
"1322",2014-06-27,6267.44,6292.61,6303.62,6267.44,"122540000"
"1323",2014-06-30,6378.62,6362.01,6378.62,6357.59,"71920000"
"1324",2014-07-01,6376.01,6376.41,6390.72,6353.35,"157510000"
"1325",2014-07-02,6432.52,6377.05,6438.08,6376.01,"174750000"
"1326",2014-07-03,6467.28,6433.43,6477.98,6427.18,"105840000"
"1327",2014-07-04,6477.51,6469.21,6494.64,6467.28,"142720000"
"1328",2014-07-07,6499,6475.27,6500.01,6471.86,"113740000"
"1329",2014-07-08,6565.81,6501.48,6566.06,6497.03,"138370000"
"1330",2014-07-09,6613.84,6565.46,6645.51,6549.99,"141980000"
"1331",2014-07-10,6668.86,6616.4,6677.99,6613.84,"74300000"
"1332",2014-07-11,6661.4,6670.13,6713.95,6651.32,"86120000"
"1333",2014-07-12,6661.4,6661.4,6661.4,6661.4,
"1334",2014-07-14,6699.03,6661.82,6706.18,6648.89,"65660000"
"1335",2014-07-15,6727.79,6696.06,6737.53,6696.06,"74250000"
"1336",2014-07-16,6742.56,6729.91,6756.1,6727.79,"52200000"
"1337",2014-07-17,6721.87,6742.5,6748.64,6714.35,"51920000"
"1338",2014-07-18,6722.2,6722.44,6724.65,6683.78,"41610000"
"1339",2014-07-20,6722.2,6722.2,6722.2,6722.2,
"1340",2014-07-21,6756.52,6722.28,6766.19,6722.2,"36110000"
"1341",2014-07-22,6796.37,6756.92,6796.37,6724.11,"28810000"
"1342",2014-07-23,6783.98,6798.32,6815.89,6783.98,"47120000"
"1343",2014-07-24,6781.4,6787.16,6803.81,6773.03,"52600000"
"1344",2014-07-25,6783.64,6787.4,6793.21,6776.49,"161240000"
"1345",2014-07-27,6783.64,6783.64,6783.64,6783.64,
"1346",2014-07-28,6784.27,6786.35,6801.28,6765.46,"51350000"
"1347",2014-07-30,6801.84,6783.98,6818.08,6783.88,"63370000"
"1348",2014-07-31,6813.9,6802.55,6813.9,6797.74,"50220000"
"1349",2014-08-01,6810.13,6814.68,6832.64,6810.13,"69960000"
"1350",2014-08-02,6810.13,6810.13,6810.13,6810.13,
"1351",2014-08-04,6810.13,6814.68,6832.64,6810.13,"145520000"
"1352",2014-08-05,6822.15,6811.99,6831.3,6796.91,"145520000"
"1353",2014-08-06,6833.26,6817.11,6848.48,6810.7,"55880000"
"1354",2014-08-07,6908.18,6836.78,6908.18,6833.26,"156030000"
"1355",2014-08-08,6918.23,6908.95,6934.66,6908.18,"87320000"
"1356",2014-08-10,6918.23,6918.23,6918.23,6918.23,
"1357",2014-08-11,6942.92,6924.71,6949.41,6918.23,"48870000"
"1358",2014-08-12,6947.9,6946.12,6953.6,6903.38,"43110000"
"1359",2014-08-13,6954.14,6949.24,6994.65,6947.9,"84400000"
"1360",2014-08-14,6973.09,6957.75,7018.72,6954.14,"92810000"
"1361",2014-08-15,6943.85,6971.32,6975.33,6943.85,"71800000"
"1362",2014-08-18,6974.71,6947.63,6974.71,6943.85,"82640000"
"1363",2014-08-19,6981.46,6975.11,6992.92,6971.44,"115040000"
"1364",2014-08-20,6999.97,6981.37,7012.87,6981.37,"151490000"
"1365",2014-08-21,7004.75,7001.73,7023.78,6997.47,"269570000"
"1366",2014-08-22,7008.02,7010.46,7018.29,7000.57,"239360000"
"1367",2014-08-25,6984.03,7012.16,7016.73,6984.03,"238380000"
"1368",2014-08-26,7013.32,6988.73,7013.32,6965.65,"1.73e+09"
"1369",2014-08-27,6984.91,7015.54,7025.77,6984.91,"88280000"
"1370",2014-08-28,6991.76,6986.05,7016.77,6978.27,"84200000"
"1371",2014-08-29,7034.09,6991.86,7034.09,6991.46,"66790000"
"1372",2014-08-31,7034.09,7034.09,7034.09,7034.09,
"1373",2014-09-01,7030.89,7033.73,7042.72,7029.33,"35260000"
"1374",2014-09-02,7024.82,7030.81,7031.98,7003.58,"35390000"
"1375",2014-09-03,7047.1,7026.47,7058.46,7024.82,"48760000"
"1376",2014-09-04,7060.6,7047.28,7071.93,7042.62,"48010000"
"1377",2014-09-05,7087.41,7062.01,7087.41,7059.21,"50600000"
"1378",2014-09-09,7123.44,7090.89,7142.08,7087.41,"68380000"
"1379",2014-09-10,7163.25,7126.63,7165.44,7123.24,"80390000"
"1380",2014-09-11,7199.25,7170.82,7219.19,7163.25,"272350000"
"1381",2014-09-12,7199.25,7170.82,7219.19,7163.25,"112930000"
"1382",2014-09-13,7218.68,7218.68,7218.68,7218.68,
"1383",2014-09-15,7174.97,7219.99,7223.54,7174.42,"1.21e+08"
"1384",2014-09-16,7176.1,7174.49,7196.16,7174.41,"112750000"
"1385",2014-09-17,7179.2,7177.61,7194.88,7171.28,"122950000"
"1386",2014-09-18,7206.9,7179.03,7222.76,7178.7,"110640000"
"1387",2014-09-19,7234.92,7210.49,7248.05,7206.9,"96950000"
"1388",2014-09-22,7256.41,7235.6,7270.48,7234.92,"114750000"
"1389",2014-09-23,7260.64,7265.4,7285.32,7256.41,"105650000"
"1390",2014-09-24,7260.64,7265.4,7285.32,7256.41,"119300000"
"1391",2014-09-25,7232.98,7253.35,7263.76,7225.94,"74680000"
"1392",2014-09-26,7233.71,7233.39,7246.9,7225.33,"98050000"
"1393",2014-09-27,7233.71,7233.71,7233.71,7233.71,
"1394",2014-09-29,7238.16,7235.65,7246.44,7232.05,"80340000"
"1395",2014-09-30,7252.14,7239.36,7261.73,7232.59,"86870000"
"1396",2014-10-01,7293.08,7253.74,7307.13,7249.77,"105500000"
"1397",2014-10-02,7351.05,7297.25,7359.52,7293.08,"120350000"
"1398",2014-10-03,7406.6,7353.3,7430.46,7351.05,"243540000"
"1399",2014-10-07,7396.01,7407.89,7426.89,7391.87,"71220000"
"1400",2014-10-09,7386.08,7401.87,7404.81,7385.58,"58730000"
"1401",2014-10-10,7321,7385.81,7394.56,7314.42,"188620000"
"1402",2014-10-13,7184.22,7308.09,7340.08,7172.62,"128670000"
"1403",2014-10-14,7205.47,7176.22,7239.18,7146.12,"106280000"
"1404",2014-10-15,7288.83,7206.52,7293.97,7205.47,"84480000"
"1405",2014-10-16,7257.07,7293.48,7295.18,7240.28,"63450000"
"1406",2014-10-17,7234.47,7259.28,7273.19,7228.19,"40270000"
"1407",2014-10-20,7213.45,7237.73,7252.5,7213.45,"41330000"
"1408",2014-10-21,7161.16,7213.9,7221.03,7161.16,"63380000"
"1409",2014-10-23,7189.51,7159.58,7203.54,7158.51,"73330000"
"1410",2014-10-24,7213.48,7191.58,7222.34,7189.51,"46390000"
"1411",2014-10-27,7221.08,7216.26,7221.32,7202.3,"35670000"
"1412",2014-10-28,7227.12,7222.69,7230.81,7221.08,"57970000"
"1413",2014-10-29,7265.9,7234.11,7271.76,7227.12,"81410000"
"1414",2014-10-30,7294.41,7266.41,7308.9,7265.9,"103470000"
"1415",2014-10-31,7326.81,7296.62,7338.53,7294.41,"105540000"
"1416",2014-11-03,7353.15,7328.32,7362.15,7326.81,"61850000"
"1417",2014-11-04,7320.89,7354.17,7358.32,7320.36,"219460000"
"1418",2014-11-05,7358.46,7321.2,7361.28,7320.89,"58660000"
"1419",2014-11-07,7416.15,7366.8,7416.15,7358.46,"90720000"
"1420",2014-11-10,7403.38,7420.45,7430.67,7403.38,"69860000"
"1421",2014-11-11,7412.72,7406.2,7419.67,7386.8,"69730000"
"1422",2014-11-12,7469.41,7415.42,7471.38,7412.72,"107330000"
"1423",2014-11-13,7479.69,7479.33,7504.13,7469.41,"194450000"
"1424",2014-11-14,7501.09,7489.29,7515.96,7479.69,"75640000"
"1425",2014-11-17,7524,7508.4,7546.71,7501.09,"151030000"
"1426",2014-11-18,7548.23,7527.46,7561.4,7524,"169810000"
"1427",2014-11-19,7525.1,7551.82,7562.52,7524.91,"128870000"
"1428",2014-11-20,7530.33,7524.47,7538.11,7511.02,"87280000"
"1429",2014-11-21,7401.62,7534.27,7540.28,7384.6,"108180000"
"1430",2014-11-24,7235.25,7395.99,7401.62,7175.31,"102230000"
"1431",2014-11-25,7239.36,7236.02,7330.5,7235.25,"56740000"
"1432",2014-11-26,7179.72,7240.01,7257.47,7179.72,"92530000"
"1433",2014-11-27,7115.89,7178.64,7182.22,7064.33,"73080000"
"1434",2014-11-28,7153.9,7117.33,7174.68,7111.22,"58520000"
"1435",2014-12-01,7275.68,7157.59,7280.44,7153.9,"71370000"
"1436",2014-12-02,7230.58,7281.69,7309.81,7230.58,"79890000"
"1437",2014-12-03,7274.43,7233.46,7288.12,7230.58,"55380000"
"1438",2014-12-04,7254.8,7278.73,7291.78,7254.8,"40740000"
"1439",2014-12-05,7238.92,7258.09,7260.72,7225.47,"109980000"
"1440",2014-12-08,7241.47,7238.66,7250.95,7214.28,"24200000"
"1441",2014-12-09,7217.94,7241.52,7250.62,7217.94,"20050000"
"1442",2014-12-10,7254.28,7217.43,7262.02,7210.33,"43990000"
