"","Hang Seng (HSI)_history.csv Date","Hang Seng (HSI)_history.csv Price","Hang Seng (HSI)_history.csv Open","Hang Seng (HSI)_history.csv High","Hang Seng (HSI)_history.csv Low","Hang Seng (HSI)_history.csv Volume"
"1301",2014-03-27,21834.45,21897.07,21926.83,21715.63,"2.22e+09"
"1302",2014-03-28,22065.53,21930.4,22143.24,21930.4,"2.15e+09"
"1303",2014-03-31,22151.06,22244.16,22244.16,22043.51,"1.92e+09"
"1304",2014-04-01,22448.54,22292.32,22458.94,22250.66,"1.6e+09"
"1305",2014-04-02,22523.94,22598.4,22598.4,22436.28,"1.59e+09"
"1306",2014-04-03,22565.08,22666.06,22722.24,22531.24,"1.39e+09"
"1307",2014-04-04,22510.08,22476.25,22595.71,22452.64,"1.5e+09"
"1308",2014-04-07,22377.15,22416.47,22485.24,22326.41,"1.36e+09"
"1309",2014-04-08,22596.97,22390.14,22625.21,22329.99,"2.24e+09"
"1310",2014-04-09,22843.17,22725.43,22933.33,22721.19,"2.26e+09"
"1311",2014-04-10,23186.96,22949.79,23224.54,22734.39,"2.71e+09"
"1312",2014-04-11,23003.64,23150.8,23194.15,22946.21,"2.21e+09"
"1313",2014-04-14,23038.8,22911.82,23090.94,22911.82,"1.33e+09"
"1314",2014-04-15,22671.26,23054.35,23054.35,22658.27,"1.51e+09"
"1315",2014-04-16,22696.01,22686.21,22866.56,22627.51,"1.21e+09"
"1316",2014-04-17,22760.24,22858.79,22858.79,22657.95,"1.04e+09"
"1317",2014-04-22,22730.68,22718.69,22808.3,22644.43,"1.18e+09"
"1318",2014-04-23,22509.64,22855.26,22855.26,22495.59,"1.47e+09"
"1319",2014-04-24,22562.8,22527.38,22575.5,22461.1,"1.25e+09"
"1320",2014-04-25,22223.53,22524.56,22548.52,22213.74,"1.5e+09"
"1321",2014-04-28,22132.53,22122.38,22202.27,22096.95,"1.2e+09"
"1322",2014-04-29,22453.89,22172.08,22474.19,22099.2,"1.65e+09"
"1323",2014-04-30,22133.97,22466.04,22466.04,22097.36,"1.81e+09"
"1324",2014-05-02,22260.67,22194.66,22312.71,22150.35,"1.15e+09"
"1325",2014-05-05,21976.33,22195.8,22284.56,21873.87,"1.05e+09"
"1326",2014-05-07,21746.26,21904.52,21923.15,21680.33,"1.55e+09"
"1327",2014-05-08,21837.12,21804.65,21929.43,21738.15,"1.4e+09"
"1328",2014-05-09,21862.99,21819.94,21925.39,21705.12,"1.11e+09"
"1329",2014-05-12,22261.61,21921.59,22399.64,21796.9,"1.66e+09"
"1330",2014-05-13,22352.38,22436.24,22436.24,22286.46,"1.14e+09"
"1331",2014-05-14,22582.77,22484.49,22664.37,22365.23,"1.93e+09"
"1332",2014-05-15,22730.86,22726.59,22792.63,22610.01,"1.17e+09"
"1333",2014-05-16,22712.91,22645.52,22718.07,22555.59,"1.17e+09"
"1334",2014-05-19,22704.5,22751.24,22751.24,22555.97,"991510000"
"1335",2014-05-20,22834.68,22758.02,22914.17,22758.02,"1.38e+09"
"1336",2014-05-21,22836.52,22715.58,22883.5,22649.66,"1.5e+09"
"1337",2014-05-22,22953.76,22942.27,23053.28,22884.52,"1.85e+09"
"1338",2014-05-23,22965.86,23010.45,23010.45,22922.35,"1.33e+09"
"1339",2014-05-26,22963.18,23055.47,23086.98,22898.78,"921740000"
"1340",2014-05-27,22944.3,22953.12,22984.46,22886.46,"886170000"
"1341",2014-05-28,23080.03,23023.82,23204.94,22949.86,"1.88e+09"
"1342",2014-05-29,23010.14,23103.31,23209.26,22968.1,"1.66e+09"
"1343",2014-05-30,23081.65,23074.79,23178.6,22993.71,"2.14e+09"
"1344",2014-06-03,23291.04,23327.51,23327.51,23134.34,"1.87e+09"
"1345",2014-06-04,23151.71,23284.17,23284.17,23110.85,"1.1e+09"
"1346",2014-06-05,23109.66,23142.66,23178.08,23052.43,"1.14e+09"
"1347",2014-06-06,22951,23231.32,23231.32,22950.67,"1.79e+09"
"1348",2014-06-09,23117.47,23086.94,23159.6,23053.38,"1.18e+09"
"1349",2014-06-10,23315.74,23206.2,23360.25,23061.25,"1.73e+09"
"1350",2014-06-11,23257.29,23281.14,23281.14,23168.14,"1.31e+09"
"1351",2014-06-12,23175.02,23127.82,23237.76,23065.5,"1.26e+09"
"1352",2014-06-13,23319.17,23099.87,23397.77,23099.87,"1.56e+09"
"1353",2014-06-16,23300.67,23299.04,23340.42,23232.56,"1.22e+09"
"1354",2014-06-17,23203.59,23237.63,23242.69,23127.02,"1.36e+09"
"1355",2014-06-18,23181.72,23128.22,23299.36,23128.22,"1.3e+09"
"1356",2014-06-19,23167.73,23264.92,23300.31,23122.75,"1.42e+09"
"1357",2014-06-20,23194.06,23199.18,23285.52,23157.86,"1.34e+09"
"1358",2014-06-23,22804.81,23165.26,23393.81,22802.1,"2.01e+09"
"1359",2014-06-24,22880.64,22915.92,22946.1,22832.91,"1.45e+09"
"1360",2014-06-25,22866.7,22935.06,22938.7,22829.29,"1.08e+09"
"1361",2014-06-26,23197.83,22947.84,23203.48,22926.04,"1.29e+09"
"1362",2014-06-27,23221.52,23188.48,23272.1,23111.03,"1.19e+09"
"1363",2014-06-30,23190.72,23273.19,23346.23,22960.08,"1.48e+09"
"1364",2014-07-02,23549.62,23326.53,23576.35,23293.82,"1.94e+09"
"1365",2014-07-03,23531.44,23553.6,23591.47,23482.9,"1.07e+09"
"1366",2014-07-04,23546.36,23609.32,23626.14,23508.27,"1.12e+09"
"1367",2014-07-07,23540.92,23581.4,23592.38,23435.24,"911910000"
"1368",2014-07-08,23541.38,23555.31,23555.66,23455.13,"1.11e+09"
"1369",2014-07-09,23176.07,23408.05,23408.05,23126.68,"1.55e+09"
"1370",2014-07-10,23238.99,23281.45,23281.45,23182.06,"1.1e+09"
"1371",2014-07-11,23233.45,23155.69,23307.54,23146.99,"1.12e+09"
"1372",2014-07-14,23346.67,23310.16,23459.48,23273.41,"1.06e+09"
"1373",2014-07-15,23459.96,23482.84,23496.57,23398.25,"1.05e+09"
"1374",2014-07-16,23523.28,23490.43,23562.32,23430.14,"959530000"
"1375",2014-07-17,23520.87,23583.35,23583.35,23421.99,"1.09e+09"
"1376",2014-07-18,23454.79,23316.46,23460.13,23240.61,"913310000"
"1377",2014-07-21,23387.14,23484.53,23498.35,23372.63,"1.04e+09"
"1378",2014-07-22,23782.11,23465.81,23803.17,23423.34,"1.86e+09"
"1379",2014-07-23,23971.87,23841.22,23975.74,23834.39,"1.81e+09"
"1380",2014-07-24,24141.5,24080.61,24150,24005.25,"1.93e+09"
"1381",2014-07-25,24216.01,24247.2,24247.2,24088.99,"1.64e+09"
"1382",2014-07-28,24428.63,24249.27,24501.13,24248.36,"1.97e+09"
"1383",2014-07-29,24640.53,24526.63,24666.96,24437.1,"2e+09"
"1384",2014-07-30,24732.21,24704.58,24912.22,24660.35,"2.52e+09"
"1385",2014-07-31,24756.85,24805.75,24893.74,24661.57,"1.94e+09"
"1386",2014-08-01,24532.43,24594.23,24731.52,24485.73,"1.76e+09"
"1387",2014-08-04,24600.08,24590.11,24690.6,24558.37,"1.18e+09"
"1388",2014-08-05,24648.26,24679.11,24679.11,24494.09,"1.25e+09"
"1389",2014-08-06,24584.13,24558.82,24589.71,24397.41,"1.17e+09"
"1390",2014-08-07,24387.56,24498.83,24502.3,24364.58,"1.23e+09"
"1391",2014-08-08,24331.41,24307.1,24493.01,24190.93,"1.34e+09"
"1392",2014-08-11,24646.02,24533.34,24671.33,24491.02,"1.13e+09"
"1393",2014-08-12,24689.41,24668.57,24691.66,24552.42,"1.03e+09"
"1394",2014-08-13,24890.34,24726.24,24907.11,24611.22,"1.47e+09"
"1395",2014-08-14,24801.36,24894.18,24964.42,24721.87,"1.46e+09"
"1396",2014-08-15,24954.94,24969.72,25010.31,24872.71,"1.15e+09"
"1397",2014-08-18,24955.46,24943.6,24978.94,24765.03,"1.28e+09"
"1398",2014-08-19,25122.95,25045.55,25201.21,24909.26,"1.47e+09"
"1399",2014-08-20,25159.76,25156.95,25190.03,25056.71,"1.24e+09"
"1400",2014-08-21,24994.1,25142.34,25142.34,24896.2,"1.46e+09"
"1401",2014-08-22,25112.23,25113.73,25132.93,25025.94,"1.18e+09"
"1402",2014-08-25,25166.91,25049.96,25243.16,24946.85,"1.33e+09"
"1403",2014-08-26,25074.5,25147.75,25188.31,25068.98,"1.25e+09"
"1404",2014-08-27,24918.75,25134.49,25160.68,24883.46,"1.47e+09"
"1405",2014-08-28,24741,25055.81,25055.81,24679.1,"1.53e+09"
"1406",2014-08-29,24742.06,24748.19,24814.27,24630.8,"1.71e+09"
"1407",2014-09-01,24752.09,24703.74,24891.27,24696.18,"1.45e+09"
"1408",2014-09-02,24749.02,24699.76,24816.89,24576.23,"1.65e+09"
"1409",2014-09-03,25317.95,24786.04,25325.16,24751.72,"2.54e+09"
"1410",2014-09-04,25297.92,25268.44,25362.98,25193.37,"1.98e+09"
"1411",2014-09-05,25240.15,25356.56,25356.56,25171.59,"2.16e+09"
"1412",2014-09-08,25190.45,25293.09,25293.09,25074.02,"1.27e+09"
"1413",2014-09-10,24705.36,24969.39,24969.39,24681.19,"1.75e+09"
"1414",2014-09-11,24662.64,24701.73,24782.95,24589.9,"1.44e+09"
"1415",2014-09-12,24595.32,24620.19,24701.43,24487.94,"1.23e+09"
"1416",2014-09-15,24356.99,24410.38,24471.8,24300.57,"1.48e+09"
"1417",2014-09-16,24136.01,24318.82,24405.98,24117.6,"1.28e+09"
"1418",2014-09-17,24376.41,24380.28,24470.26,24339.53,"1.79e+09"
"1419",2014-09-18,24168.72,24294.64,24294.64,24103.53,"1.46e+09"
"1420",2014-09-19,24306.16,24334.65,24419.85,24155.62,"1.92e+09"
"1421",2014-09-22,23955.49,24072.18,24082.62,23949.29,"1.72e+09"
"1422",2014-09-23,23837.07,23882.59,24012.06,23825.96,"1.42e+09"
"1423",2014-09-24,23921.61,23788.98,24016.41,23788.98,"1.37e+09"
"1424",2014-09-25,23768.13,24048.38,24058.02,23754.33,"1.57e+09"
"1425",2014-09-26,23678.41,23581.56,23717.08,23555.62,"1.34e+09"
"1426",2014-09-29,23229.21,23399.51,23399.51,23095.78,"2.23e+09"
"1427",2014-09-30,22932.98,23137.26,23137.26,22855.04,"2.19e+09"
"1428",2014-10-03,23064.56,22691.59,23147.85,22565.6,"2.58e+09"
"1429",2014-10-06,23315.04,23053.79,23441.27,22988.64,"1.64e+09"
"1430",2014-10-07,23422.52,23224.22,23517.85,23209.77,"1.64e+09"
"1431",2014-10-08,23263.33,23221.76,23369.39,23184.15,"1.25e+09"
"1432",2014-10-09,23534.53,23461.35,23581.35,23437.87,"1.13e+09"
"1433",2014-10-10,23088.54,23198.8,23237.4,23071.27,"1.4e+09"
"1434",2014-10-13,23143.38,22884,23273.04,22871.27,"1.41e+09"
"1435",2014-10-14,23047.97,23064.92,23409.96,23040.8,"1.53e+09"
"1436",2014-10-15,23140.05,23087.5,23238.04,22992.93,"1.44e+09"
"1437",2014-10-16,22900.94,22913.5,23040.31,22868.02,"1.53e+09"
"1438",2014-10-17,23023.21,22904.11,23148.96,22888.76,"1.85e+09"
"1439",2014-10-20,23070.26,23239.78,23290.42,23052.31,"1.18e+09"
"1440",2014-10-21,23088.58,23073.36,23231.52,22964.92,"1.03e+09"
"1441",2014-10-22,23403.97,23300.45,23460.77,23193.48,"1.73e+09"
"1442",2014-10-23,23333.18,23296,23397.17,23221.69,"1.04e+09"
"1443",2014-10-24,23302.2,23311.88,23352.59,23157.48,"1.2e+09"
"1444",2014-10-27,23143.23,23275.4,23275.4,23012.8,"1.23e+09"
"1445",2014-10-28,23520.36,23189.83,23570.92,23189.83,"1.89e+09"
"1446",2014-10-29,23819.87,23703.95,23855.67,23699.56,"2.02e+09"
"1447",2014-10-30,23702.04,23841.74,23841.74,23615.1,"1.61e+09"
"1448",2014-10-31,23998.06,23913.69,24046.4,23850.7,"2.06e+09"
"1449",2014-11-03,23915.97,24133.45,24133.45,23875.09,"1.33e+09"
"1450",2014-11-04,23845.66,23849.72,24016.42,23815.85,"1.32e+09"
"1451",2014-11-05,23695.62,23846.84,23846.84,23623.14,"1.36e+09"
"1452",2014-11-06,23649.31,23737.76,23775.73,23623.41,"1.06e+09"
"1453",2014-11-07,23550.24,23607.65,23831.25,23430.2,"1.61e+09"
"1454",2014-11-10,23744.7,24074.85,24110.24,23703.72,"1.97e+09"
"1455",2014-11-11,23808.28,23809.41,23931.45,23760.53,"3.42e+09"
"1456",2014-11-12,23938.18,23883.31,23999.97,23801.73,"1.79e+09"
"1457",2014-11-13,24019.94,23854.33,24097.92,23850.39,"2.06e+09"
"1458",2014-11-14,24087.38,24048.36,24102.7,23966.8,"1.49e+09"
"1459",2014-11-17,23797.08,24313.06,24313.06,23787.28,"1.73e+09"
"1460",2014-11-18,23529.17,23868.9,23881.01,23483.19,"1.54e+09"
"1461",2014-11-19,23373.31,23466.07,23572.21,23341.16,"1.41e+09"
"1462",2014-11-20,23349.64,23401,23461.02,23252.63,"1.35e+09"
"1463",2014-11-21,23437.12,23353.72,23508.02,23301.48,"1.52e+09"
"1464",2014-11-24,23893.14,23883.32,23936.34,23823.56,"2.86e+09"
"1465",2014-11-25,23843.91,23841.16,23935.07,23809.51,"2.08e+09"
"1466",2014-11-26,24111.98,23833.19,24176.64,23799.42,"2.23e+09"
"1467",2014-11-27,24004.28,24169.85,24228.11,23962.44,"1.81e+09"
"1468",2014-11-28,23987.45,23982.29,24117.16,23887.63,"3.15e+09"
"1469",2014-12-01,23367.45,23678,23731.76,23318.48,"3.14e+09"
"1470",2014-12-02,23654.3,23400.11,23784.95,23293.81,"2.84e+09"
"1471",2014-12-03,23428.62,23756.05,23921.76,23378.81,"3.22e+09"
"1472",2014-12-04,23832.56,23554.81,23844.24,23456.71,"3.56e+09"
"1473",2014-12-05,24002.64,23907.78,24170.05,23772.84,"5.03e+09"
"1474",2014-12-08,24047.67,24113.14,24189.59,24012.15,"3.83e+09"
"1475",2014-12-09,23485.83,23910.41,23934.02,23399.87,"3.87e+09"
"1476",2014-12-10,23524.52,23442.69,23656.51,23345.89,"2.31e+09"
"1477",2014-12-11,23312.54,23269.51,23382.83,23169.67,"2.43e+09"
"1478",2014-12-12,23249.2,23328.99,23445.96,23230.03,"1.64e+09"
"1479",2014-12-15,23027.85,22977.84,23067.67,22856.02,"1.66e+09"
"1480",2014-12-16,22670.5,22877.3,22944.28,22641.06,"2.16e+09"
"1481",2014-12-17,22585.84,22697.68,22726.56,22529.75,"2.56e+09"
"1482",2014-12-18,22832.21,22878.34,22935.05,22736.89,"2.31e+09"
"1483",2014-12-19,23116.63,23158.27,23189.6,23041.37,"2.31e+09"
