"","SMI (SSMI)_history.csv Date","SMI (SSMI)_history.csv Price","SMI (SSMI)_history.csv Open","SMI (SSMI)_history.csv High","SMI (SSMI)_history.csv Low","SMI (SSMI)_history.csv Volume"
"1508",2014-12-12,8895.35,8996.69,9023.66,8895.35,"45510000"
"1509",2014-12-15,8712.82,8878.7,8904.91,8710.42,"49100000"
"1510",2014-12-16,8795.13,8733.09,8795.13,8578.71,"78840000"
"1511",2014-12-17,8775.88,8723.12,8781.54,8719.46,"52610000"
"1512",2014-12-18,9013.11,8897.04,9019.92,8883.02,"65730000"
"1513",2014-12-19,8976.24,9068.33,9068.33,8917.72,"123430000"
"1514",2014-12-22,9033.45,9011.24,9060.95,9003.19,"33880000"
"1515",2014-12-23,9021.67,9060.19,9093.14,9003.21,"28640000"
"1516",2014-12-29,9034.55,9044.56,9044.64,8998.07,"27680000"
"1517",2014-12-30,8983.37,9015.8,9037.53,8973.07,"24410000"
"1518",2015-01-05,8938.85,9002.82,9070.85,8938.85,"58040000"
"1519",2015-01-06,8874.47,8948.89,8991.26,8867.79,"48700000"
"1520",2015-01-07,8900.83,8881.03,8945.58,8862.13,"50920000"
"1521",2015-01-08,9139.69,8981.59,9152.06,8981.59,"56700000"
"1522",2015-01-09,9105.7,9116.49,9182.23,9075.95,"56910000"
"1523",2015-01-12,9152.97,9148.99,9200.63,9103.31,"52250000"
"1524",2015-01-13,9285.63,9130.58,9292.44,9120.82,"61180000"
"1525",2015-01-14,9198.2,9200.88,9281.82,9174.8,"69220000"
"1526",2015-01-15,8400.61,9259.19,9277.24,7932.23,"346770000"
"1527",2015-01-16,7899.59,8188.83,8189.51,7852.83,"194350000"
"1528",2015-01-19,8152.78,8008.25,8244.03,7984.23,"99960000"
"1529",2015-01-20,8178.9,8235.04,8271.74,8162.2,"85960000"
"1530",2015-01-21,8008.55,8175.43,8185.34,7917.78,"87650000"
"1531",2015-01-22,7999.48,8005.14,8013.6,7860.49,"87530000"
"1532",2015-01-23,8161.16,8024.95,8166.37,7996.28,"83860000"
"1533",2015-01-26,8296.45,8152.76,8311.31,8144.61,"65050000"
"1534",2015-01-27,8402.82,8315.82,8443.7,8307.83,"74610000"
"1535",2015-01-28,8311.55,8415.64,8440.24,8300.37,"63980000"
"1536",2015-01-29,8435.34,8305.72,8435.34,8305.72,"56720000"
"1537",2015-01-30,8385.13,8490.42,8493.05,8385.13,"64280000"
"1538",2015-02-02,8429.2,8439.93,8474.92,8398.18,"58080000"
"1539",2015-02-03,8452.13,8425.61,8516.43,8419.68,"65670000"
"1540",2015-02-04,8608.24,8490.94,8612.1,8477.37,"66700000"
"1541",2015-02-05,8544.32,8546.14,8562.75,8503.26,"62290000"
"1542",2015-02-06,8587.99,8527.26,8619.55,8487.93,"46920000"
"1543",2015-02-09,8632.14,8535.62,8638.38,8521.12,"58410000"
"1544",2015-02-10,8620.42,8605.52,8626.19,8563.68,"81280000"
"1545",2015-02-11,8577.76,8628.47,8642.71,8537.21,"50900000"
"1546",2015-02-12,8611.03,8580.76,8611.73,8555.18,"77550000"
"1547",2015-02-13,8651.98,8634.18,8665.9,8606.43,"55530000"
"1548",2015-02-16,8712.69,8649.53,8732.63,8631.03,"38420000"
"1549",2015-02-17,8747.83,8698.19,8747.87,8663.16,"49210000"
"1550",2015-02-18,8800.71,8759.82,8820.49,8749.53,"5e+07"
"1551",2015-02-19,8900.18,8807.17,8910.82,8782.3,"50070000"
"1552",2015-02-20,8892.17,8910.73,8925.75,8832.87,"68550000"
"1553",2015-02-23,8977.69,8925.85,8988.17,8913.97,"41720000"
"1554",2015-02-24,8984.61,8975.71,8984.61,8936.88,"49340000"
"1555",2015-02-25,8977.62,8961.77,8982.11,8924.8,"48490000"
"1556",2015-02-26,9049.49,8976.72,9049.49,8955.67,"62170000"
"1557",2015-02-27,9014.53,9048.8,9067.23,8992.13,"53810000"
"1558",2015-03-02,9055.69,9011.6,9055.69,8990.56,"75780000"
"1559",2015-03-03,8954.68,9032.32,9055.49,8941.82,"58120000"
"1560",2015-03-04,8992.5,8961.96,9011.3,8925.96,"70980000"
"1561",2015-03-05,9034.6,8997.51,9051.57,8987.58,"44020000"
"1562",2015-03-06,9080.03,9035.99,9110.52,9034.65,"48120000"
"1563",2015-03-09,9046.88,9068.47,9070.03,9001.19,"41160000"
"1564",2015-03-10,9023.71,9063.84,9092.64,9003.9,"74290000"
"1565",2015-03-11,9106.23,9044.38,9119.77,9041.89,"60010000"
"1566",2015-03-12,9119.81,9101.55,9134.34,9083.7,"46290000"
"1567",2015-03-13,9156.02,9134.81,9158.07,9121.62,"43020000"
"1568",2015-03-16,9237.08,9163.43,9272.91,9155.86,"57190000"
"1569",2015-03-17,9198.51,9254.52,9263.26,9170.33,"56040000"
"1570",2015-03-18,9256.24,9230.54,9282.7,9185.82,"54860000"
"1571",2015-03-19,9328.48,9269.72,9339.25,9269.43,"56550000"
"1572",2015-03-20,9396.29,9347.77,9397.15,9336.01,"106160000"
"1573",2015-03-23,9366.2,9374.62,9385.81,9339.36,"45930000"
"1574",2015-03-24,9292.68,9339.44,9389.14,9271.37,"48070000"
"1575",2015-03-25,9188.25,9277.17,9307.83,9170.32,"50590000"
"1576",2015-03-26,9082.51,9139.19,9140.04,8995.38,"57660000"
"1577",2015-03-27,9083.52,9096.56,9159.93,9072.64,"45760000"
"1578",2015-03-30,9202.18,9123.53,9220.66,9122.15,"44520000"
"1579",2015-03-31,9128.98,9213.26,9254.74,9126.32,"52720000"
"1580",2015-04-01,9137.26,9098.47,9191.83,9085.92,"49050000"
"1581",2015-04-02,9130.6,9124.74,9157.67,9117.03,"35130000"
"1582",2015-04-07,9260.75,9169.48,9283.28,9164.84,"44570000"
"1583",2015-04-08,9247.82,9258.67,9294.45,9243.33,"36470000"
"1584",2015-04-09,9393.38,9300.18,9404.11,9299.08,"46170000"
"1585",2015-04-10,9471.46,9411.52,9472.46,9406.85,"46140000"
"1586",2015-04-13,9430.25,9470.27,9474.95,9413.87,"43670000"
"1587",2015-04-14,9415.62,9426.13,9439.22,9382.99,"38040000"
"1588",2015-04-15,9428.55,9454.11,9470.05,9427.06,"4.9e+07"
"1589",2015-04-16,9398.6,9419.96,9443.45,9390.47,"43240000"
"1590",2015-04-17,9245.92,9408.5,9424.18,9239.81,"80260000"
"1591",2015-04-20,9243.71,9253.59,9275.33,9231.11,"42520000"
"1592",2015-04-21,9299.43,9317.06,9357.42,9299.43,"57290000"
"1593",2015-04-22,9358.09,9335.46,9365.26,9260.6,"50980000"
"1594",2015-04-23,9338.25,9416.73,9426.34,9309.68,"59460000"
"1595",2015-04-24,9302.12,9370.33,9390.05,9274.11,"53230000"
"1596",2015-04-27,9349.18,9340.24,9349.18,9228.66,"51010000"
"1597",2015-04-28,9259.81,9301.87,9316.19,9190.98,"54450000"
"1598",2015-04-29,9105.05,9295.25,9308.78,9105.05,"59670000"
"1599",2015-04-30,9077.12,9069.4,9107.3,9027.6,"65760000"
"1600",2015-05-04,9095.82,9112.04,9144.87,9076.5,"42220000"
"1601",2015-05-05,9024.38,9098.66,9203.59,9024.38,"86720000"
"1602",2015-05-06,8888.92,8993.83,8998.61,8859.34,"74590000"
"1603",2015-05-07,8873.55,8839.37,8901.26,8729,"75810000"
"1604",2015-05-08,9093.33,8994.97,9110.69,8941.39,"61230000"
"1605",2015-05-11,9117.33,9114.29,9139.05,9056.2,"49240000"
"1606",2015-05-12,9044.98,9065.82,9070.56,8989.48,"50680000"
"1607",2015-05-13,9050.66,9077.22,9092.18,9034.41,"45070000"
"1608",2015-05-15,9109.92,9138,9189.9,9099.18,"60260000"
"1609",2015-05-18,9196.55,9141.55,9202.92,9111.42,"40010000"
"1610",2015-05-19,9295.62,9220.44,9306.89,9220.44,"43050000"
"1611",2015-05-20,9319.9,9296.96,9335.65,9277.38,"59320000"
"1612",2015-05-21,9365.35,9319.07,9372.3,9290.78,"40230000"
"1613",2015-05-22,9353.3,9348.59,9383.93,9323.23,"36540000"
"1614",2015-05-26,9272.68,9354.79,9377.26,9248.54,"41490000"
"1615",2015-05-27,9396.24,9298,9405.07,9292.54,"49660000"
"1616",2015-05-28,9394.25,9399.71,9426.45,9375.82,"36770000"
"1617",2015-05-29,9237.79,9402.53,9403.5,9237.79,"57370000"
"1618",2015-06-01,9267.44,9303.22,9323.57,9266.72,"40180000"
"1619",2015-06-02,9204.09,9263.1,9290.94,9187.29,"48410000"
"1620",2015-06-03,9253.3,9222.77,9298.98,9206.2,"55500000"
"1621",2015-06-04,9233.65,9221.66,9283.28,9121.02,"73710000"
"1622",2015-06-05,9105.02,9169.38,9181.1,9079.75,"56180000"
"1623",2015-06-08,9060.49,9089.31,9119.29,9058.92,"42070000"
"1624",2015-06-09,8980.22,9012.95,9040.23,8948.94,"50680000"
"1625",2015-06-10,9102.7,8970.31,9134.06,8964.37,"49650000"
"1626",2015-06-11,9146.3,9117.25,9187.77,9114.49,"51690000"
"1627",2015-06-12,9026.43,9122.3,9143.74,9010.27,"45420000"
"1628",2015-06-15,8924.67,8973,9005.82,8921.06,"37940000"
"1629",2015-06-16,8965.4,8899.26,9002.25,8893.42,"43590000"
"1630",2015-06-17,8906.69,8964.82,8987.21,8885.49,"45900000"
"1631",2015-06-18,8880.29,8878.82,8880.29,8740.33,"66290000"
"1632",2015-06-19,8867.32,8907.34,8974.7,8867.03,"106520000"
"1633",2015-06-22,9021.37,8956.92,9035.43,8945.69,"49560000"
"1634",2015-06-23,9137.33,9074.26,9170.11,9062.57,"50250000"
"1635",2015-06-24,9081.81,9150.14,9169.21,9056.61,"49950000"
"1636",2015-06-25,9045.32,9032.22,9117.99,9012.44,"41300000"
"1637",2015-06-26,9007.5,9005.02,9047.86,8932.74,"39550000"
"1638",2015-06-29,8868.39,8729.76,8945.27,8727.95,"55450000"
"1639",2015-06-30,8780.91,8833.18,8896.26,8769.41,"63150000"
"1640",2015-07-01,8908.99,8809.17,8955.19,8793.03,"60210000"
"1641",2015-07-02,8961.48,8941.2,9004.83,8938.77,"38670000"
"1642",2015-07-03,8912.84,8960.35,8961.03,8863.67,"33020000"
"1643",2015-07-06,8862.78,8798.53,8893.61,8796.17,"40240000"
"1644",2015-07-07,8764.11,8891.13,8892.33,8764.11,"49800000"
"1645",2015-07-08,8852.43,8841.36,8872.41,8807.11,"51190000"
"1646",2015-07-09,8985.08,8847.97,9010.47,8841.35,"40920000"
"1647",2015-07-10,9134.18,9105.49,9142.22,9042.03,"42480000"
"1648",2015-07-13,9250.1,9188.82,9265.85,9186.32,"46950000"
"1649",2015-07-14,9311.07,9268.88,9322.13,9229.16,"35480000"
"1650",2015-07-15,9319.25,9299.3,9349.45,9277.28,"62950000"
"1651",2015-07-16,9458.96,9331.69,9458.96,9324.19,"52940000"
"1652",2015-07-17,9446.17,9421.95,9453.4,9415.73,"45630000"
"1653",2015-07-20,9482.62,9470.47,9525.79,9451.8,"35540000"
"1654",2015-07-21,9385.45,9477.01,9479.31,9363.87,"35510000"
"1655",2015-07-22,9289.26,9350.2,9357.08,9269.24,"46920000"
"1656",2015-07-23,9381.57,9362.84,9407.65,9334.99,"60430000"
"1657",2015-07-24,9322.97,9396.71,9422.28,9312.96,"42490000"
"1658",2015-07-27,9194.48,9325.42,9331.58,9171.14,"52740000"
"1659",2015-07-28,9275.72,9221.11,9275.72,9187.8,"45100000"
"1660",2015-07-29,9387.97,9309.26,9388.26,9299.7,"48390000"
"1661",2015-07-30,9397.69,9404.3,9442.84,9351.08,"43810000"
"1662",2015-07-31,9428.17,9405.81,9428.17,9367.47,"43600000"
"1663",2015-08-03,9468.97,9441.31,9501.02,9438.32,"34150000"
"1664",2015-08-04,9480.2,9458.54,9496.2,9435.27,"34510000"
"1665",2015-08-05,9526.79,9506,9537.9,9473.58,"43370000"
"1666",2015-08-06,9457.99,9502.07,9517.99,9454.74,"34880000"
"1667",2015-08-07,9408.27,9441.55,9452.64,9400.76,"31090000"
"1668",2015-08-10,9510.78,9431.76,9517.55,9372.67,"31800000"
"1669",2015-08-11,9424.41,9474.85,9501.99,9411.85,"42240000"
"1670",2015-08-12,9183.88,9350.59,9352.17,9143.73,"64240000"
"1671",2015-08-13,9325.21,9315.25,9385.66,9308.31,"49490000"
"1672",2015-08-14,9346.56,9330.49,9386.82,9319.97,"37090000"
"1673",2015-08-17,9390.46,9397.73,9418.44,9326.62,"31010000"
"1674",2015-08-18,9383.6,9392.03,9415.54,9364.44,"28580000"
"1675",2015-08-19,9251.6,9339.82,9358.76,9247.3,"38130000"
"1676",2015-08-20,9104.71,9227.63,9236.71,9090.55,"53050000"
"1677",2015-08-21,8798.57,8952.96,9037.29,8798.57,"69410000"
"1678",2015-08-24,8468.89,8499.27,8633.15,8155.1,"128680000"
"1679",2015-08-25,8758.79,8569,8816.05,8532.81,"84190000"
"1680",2015-08-26,8548.75,8621.59,8729.94,8529.63,"82570000"
"1681",2015-08-27,8812.58,8758.1,8830.09,8724.27,"60260000"
"1682",2015-08-28,8785.1,8848.53,8856.05,8681.12,"52930000"
"1683",2015-08-31,8824.56,8745.13,8830.71,8728.29,"36780000"
"1684",2015-09-01,8621.27,8747.31,8749.65,8565.87,"59940000"
"1685",2015-09-02,8626.34,8668.89,8714.72,8591,"46300000"
"1686",2015-09-03,8775.64,8726.34,8815.4,8700.26,"48120000"
"1687",2015-09-04,8652.35,8700.32,8721.65,8611.57,"50390000"
"1688",2015-09-07,8705.53,8713.12,8745.29,8666.04,"27620000"
"1689",2015-09-08,8760.95,8746.68,8845.28,8746.49,"43020000"
"1690",2015-09-09,8871.92,8902.32,8963.86,8853.68,"50190000"
"1691",2015-09-10,8778.76,8824.53,8902.56,8766.03,"45610000"
"1692",2015-09-11,8772.44,8785.24,8799.6,8696.94,"37670000"
"1693",2015-09-14,8686.17,8781.55,8851.72,8683.22,"38910000"
"1694",2015-09-15,8790.44,8706.26,8808.2,8682.6,"47700000"
"1695",2015-09-16,8871.17,8854.72,8881.73,8814.98,"50020000"
"1696",2015-09-17,8849.43,8889.98,8891.63,8809.53,"46640000"
"1697",2015-09-18,8739.22,8777.9,8811.75,8677.36,"127880000"
"1698",2015-09-21,8782.27,8697.97,8854.25,8690.78,"42200000"
"1699",2015-09-22,8475.47,8693.48,8705,8471.91,"61920000"
"1700",2015-09-23,8447.68,8492.9,8546.32,8447.68,"48650000"
"1701",2015-09-24,8278.07,8442.25,8449.29,8260.41,"61860000"
"1702",2015-09-25,8505.94,8406.58,8550.64,8396.04,"53040000"
"1703",2015-09-28,8381.22,8516.06,8537.24,8381.22,"48820000"
"1704",2015-09-29,8323.48,8289.23,8365.46,8244.6,"56620000"
"1705",2015-09-30,8513.41,8449.32,8537.68,8428.07,"55780000"
"1706",2015-10-01,8510.56,8620.46,8646.18,8492.49,"50840000"
"1707",2015-10-02,8515.52,8569.18,8624.44,8420.18,"47180000"
"1708",2015-10-05,8740.83,8643.83,8762.88,8631.99,"50730000"
"1709",2015-10-06,8761.68,8754.95,8805.33,8702.1,"45210000"
"1710",2015-10-07,8639.03,8768.52,8772.39,8630.99,"59590000"
"1711",2015-10-08,8674.17,8676.79,8718.09,8636.38,"53860000"
"1712",2015-10-09,8680.21,8729.32,8758.97,8666.07,"46680000"
"1713",2015-10-12,8706.11,8691.37,8722.93,8641.87,"38630000"
"1714",2015-10-13,8654.64,8686.39,8692.24,8593.33,"46500000"
"1715",2015-10-14,8573.31,8600.72,8644.13,8559.26,"42520000"
"1716",2015-10-15,8653.35,8610.95,8662.74,8581.17,"41130000"
"1717",2015-10-16,8715.73,8651.67,8743.06,8645.06,"60450000"
"1718",2015-10-19,8705.66,8716.72,8788.69,8697.71,"37640000"
"1719",2015-10-20,8650.02,8702.14,8724.55,8638.76,"41790000"
"1720",2015-10-21,8602.12,8666.01,8666.01,8579.61,"49040000"
"1721",2015-10-22,8788.92,8628.56,8798.8,8622.08,"54270000"
"1722",2015-10-23,8910.52,8834.37,8942.42,8816.75,"58550000"
"1723",2015-10-26,8907.86,8913.89,8952.49,8889.06,"35880000"
"1724",2015-10-27,8849.92,8842.84,8894.38,8806.35,"40030000"
"1725",2015-10-28,8932.64,8860.15,8942.3,8840.71,"41550000"
"1726",2015-10-29,8957.27,8966.85,8969.06,8903.85,"45350000"
"1727",2015-10-30,8938.65,8984.54,8984.54,8911.54,"40460000"
"1728",2015-11-02,8936.08,8892.68,8955.8,8890.75,"34940000"
"1729",2015-11-03,8935.5,8920.24,8937.01,8886.92,"51670000"
"1730",2015-11-04,8951.76,8977.1,9037.55,8940.98,"46370000"
"1731",2015-11-05,8990.16,8983.78,9032.75,8946.76,"43510000"
"1732",2015-11-06,8970.27,8970.26,9014.25,8917.24,"51570000"
"1733",2015-11-09,8876.67,8968.06,8970.04,8876.67,"40550000"
"1734",2015-11-10,8849.77,8899.98,8900.09,8806.38,"38340000"
"1735",2015-11-11,8884.55,8856.73,8950.35,8851.6,"36420000"
"1736",2015-11-12,8816.94,8890.42,8928.98,8755.12,"46120000"
"1737",2015-11-13,8749.84,8818.15,8821.37,8699.77,"47690000"
"1738",2015-11-16,8727.09,8697.31,8768.73,8694.96,"41340000"
"1739",2015-11-17,8952.58,8787.56,8956.33,8781.67,"47790000"
"1740",2015-11-18,8990.96,8920.97,8999.51,8904.03,"40710000"
"1741",2015-11-19,9008.65,9016.24,9080.56,8987.23,"42540000"
"1742",2015-11-20,9015.83,9043.3,9046.95,8973.7,"48140000"
"1743",2015-11-23,8924.41,8957.77,8957.81,8901.11,"49450000"
"1744",2015-11-24,8808.53,8891.88,8895.48,8761.52,"63770000"
"1745",2015-11-25,8934.48,8830.88,8982.77,8804.75,"63610000"
"1746",2015-11-26,8968.25,8939.01,8982.85,8935.05,"34560000"
"1747",2015-11-27,9002.96,8942.31,9030.02,8903.74,"41410000"
"1748",2015-11-30,8993.1,8987.63,9047.97,8957.92,"64330000"
"1749",2015-12-01,8993.24,9010.95,9029.41,8936.7,"58960000"
"1750",2015-12-02,9016.56,9023.38,9053.46,8999.07,"45430000"
"1751",2015-12-03,8852.14,8982.38,9042.6,8828.74,"67550000"
"1752",2015-12-04,8802.89,8799.52,8817.19,8743.57,"60540000"
"1753",2015-12-07,8825.28,8831.3,8933.1,8812.53,"39080000"
"1754",2015-12-08,8701.2,8814.48,8821.02,8658.13,"51190000"
"1755",2015-12-09,8624.95,8724.22,8737.66,8596.56,"55930000"
"1756",2015-12-10,8632.63,8585.67,8669.32,8546.54,"50160000"
"1757",2015-12-11,8502.06,8605.97,8641.45,8477.84,"59180000"
"1758",2015-12-14,8375.31,8538.66,8562.76,8375.31,"56580000"
"1759",2015-12-15,8581.56,8424.69,8591.15,8424.69,"59290000"
"1760",2015-12-16,8604.08,8591.77,8657.66,8565.67,"55550000"
"1761",2015-12-17,8656.3,8757.14,8794.63,8632.08,"57610000"
"1762",2015-12-18,8608.91,8607.71,8662.96,8598.05,"110270000"
"1763",2015-12-21,8544.35,8624.38,8681.81,8544.35,"39590000"
"1764",2015-12-22,8515.82,8579.03,8610.34,8513.81,"34350000"
"1765",2015-12-23,8705.74,8628.89,8730.43,8607.14,"37110000"
"1766",2015-12-28,8739.36,8724.91,8779.16,8686.92,"23190000"
"1767",2015-12-29,8883.01,8791.03,8886.38,8781.32,"29860000"
"1768",2015-12-30,8818.09,8906.22,8908.5,8818.09,"28500000"
"1769",2016-01-04,8656.31,8705.64,8714.27,8593.89,"49830000"
"1770",2016-01-05,8701.46,8705.94,8730.05,8601.06,"40910000"
"1771",2016-01-06,8613.42,8720.43,8720.43,8560.37,"45330000"
"1772",2016-01-07,8449.86,8443.51,8480.28,8326.79,"64520000"
"1773",2016-01-08,8257.28,8446.92,8475.89,8257.28,"67010000"
"1774",2016-01-11,8213.52,8221.02,8317.24,8202.7,"59370000"
"1775",2016-01-12,8332.04,8199.19,8398.02,8192.57,"56710000"
"1776",2016-01-13,8414.83,8411.59,8487.61,8386.91,"49970000"
"1777",2016-01-14,8305.47,8339.76,8349.92,8175.04,"70260000"
"1778",2016-01-15,8107.13,8270.73,8303.67,8056.54,"78210000"
"1779",2016-01-18,8099.08,8128.5,8216.79,8076.14,"47830000"
"1780",2016-01-19,8223.76,8214.69,8277.77,8187.76,"50160000"
"1781",2016-01-20,7966.34,8072.96,8077.71,7935.47,"72650000"
"1782",2016-01-21,8035.06,8008.49,8135.92,7977.87,"74950000"
"1783",2016-01-22,8271.11,8179.01,8308.26,8163.23,"58530000"
"1784",2016-01-25,8253.34,8296.39,8300.99,8190.6,"45790000"
"1785",2016-01-26,8314.47,8155.4,8328.07,8120.55,"54390000"
"1786",2016-01-27,8322.68,8241.87,8322.68,8215.97,"64710000"
"1787",2016-01-28,8153.27,8258.51,8307.69,8107.63,"69050000"
"1788",2016-01-29,8319.81,8219.97,8319.81,8214.78,"73360000"
"1789",2016-02-01,8310.99,8374.99,8381.13,8245.62,"54910000"
"1790",2016-02-02,8196.99,8268.1,8279.81,8142.42,"94590000"
"1791",2016-02-03,8123.74,8219.91,8249.11,8051.28,"86410000"
"1792",2016-02-04,8003.4,8160.18,8162.53,7935.8,"117510000"
"1793",2016-02-05,7960.13,8003.54,8074.14,7959.7,"77060000"
"1794",2016-02-08,7759.21,7989.23,7989.52,7736.51,"81490000"
"1795",2016-02-09,7583.27,7771.25,7791.97,7540.99,"111800000"
"1796",2016-02-10,7731.93,7624.4,7800.11,7581.64,"99250000"
"1797",2016-02-11,7496.62,7614.06,7623.96,7425.05,"110820000"
"1798",2016-02-12,7656.6,7552.52,7656.6,7542.07,"80780000"
"1799",2016-02-15,7848.33,7803.18,7881.42,7782.48,"60920000"
"1800",2016-02-16,7813.79,7886.74,7904.43,7762.12,"61400000"
"1801",2016-02-17,7946.19,7880.91,7968.25,7850.12,"61790000"
"1802",2016-02-18,7916.61,7897.99,7984.34,7863.4,"78650000"
"1803",2016-02-19,7863.36,7871.8,7920.93,7817.81,"95980000"
"1804",2016-02-22,7961.49,7926.36,7996.05,7923.6,"51680000"
"1805",2016-02-23,7807.01,7923.03,7926.08,7793.25,"59230000"
"1806",2016-02-24,7689.56,7795.3,7808.08,7641.02,"68640000"
"1807",2016-02-25,7794.05,7803.03,7815.96,7717.9,"63120000"
"1808",2016-02-26,7877.03,7858.77,7921.98,7841.46,"59910000"
"1809",2016-02-29,7843.63,7789.57,7862.2,7762.52,"57680000"
"1810",2016-03-01,7962.22,7823.73,7963.26,7810.46,"58180000"
"1811",2016-03-02,8039.89,7994.44,8039.89,7955.65,"73880000"
"1812",2016-03-03,7950.84,8000.24,8007,7944.53,"65200000"
"1813",2016-03-04,7982.57,7970.34,8015.5,7921.41,"66320000"
"1814",2016-03-07,8019.13,7964.59,8022.94,7934.98,"52610000"
"1815",2016-03-08,7971.15,7954.17,8013.14,7931.69,"61640000"
"1816",2016-03-09,7975.81,7946.82,8031.18,7937.61,"61180000"
"1817",2016-03-10,7893.66,7968.16,8095.43,7893.66,"80160000"
"1818",2016-03-11,7998.43,7987.86,8005.44,7953.64,"60700000"
"1819",2016-03-14,8018.36,8019.44,8053.33,7997.84,"49750000"
"1820",2016-03-15,7953.93,7978.07,8000.54,7941.52,"66690000"
"1821",2016-03-16,7916.43,7962.09,7970.6,7892.07,"72920000"
"1822",2016-03-17,7861.79,7940.16,7952.63,7785.26,"69420000"
"1823",2016-03-18,7813.68,7870.65,7878.99,7786.02,"183950000"
"1824",2016-03-21,7849.57,7800.36,7884.5,7788.8,"53120000"
"1825",2016-03-22,7853.07,7795.29,7853.07,7719.41,"51210000"
"1826",2016-03-23,7894.36,7899.57,7928.29,7855.17,"59830000"
"1827",2016-03-24,7775.58,7833.53,7839.31,7765.34,"47380000"
"1828",2016-03-29,7797.65,7812.2,7828.07,7738.04,"51570000"
"1829",2016-03-30,7845.08,7840.6,7867.4,7826.57,"52920000"
"1830",2016-03-31,7807.89,7816.74,7835.7,7786.56,"57510000"
"1831",2016-04-01,7688.34,7688.58,7700.09,7607.74,"63660000"
"1832",2016-04-04,7731.81,7679.43,7757.48,7646.73,"54780000"
"1833",2016-04-05,7673.67,7660.45,7681.02,7611.59,"74870000"
"1834",2016-04-06,7768.23,7649.96,7769.05,7629.71,"59470000"
"1835",2016-04-07,7761.35,7792.95,7830.03,7745.52,"55560000"
"1836",2016-04-08,7817.55,7792.83,7817.55,7765.96,"56840000"
"1837",2016-04-11,7751.58,7752.37,7810.16,7705.96,"51520000"
"1838",2016-04-12,7788.78,7718.16,7795.94,7676.67,"50330000"
"1839",2016-04-13,7934.46,7842.79,7934.46,7833.69,"72200000"
"1840",2016-04-14,8021,7949.17,8031.04,7939.71,"55580000"
"1841",2016-04-15,8014.6,8000.13,8033.27,7956.93,"58330000"
"1842",2016-04-18,8044.6,7950.34,8048.51,7923.98,"37730000"
"1843",2016-04-19,8152.76,8074.07,8157.99,8065.45,"50350000"
"1844",2016-04-20,8186.97,8138,8187.97,8108.42,"60030000"
"1845",2016-04-21,8159.67,8208.55,8210.93,8080.9,"67690000"
"1846",2016-04-22,8109.44,8135.53,8135.7,8096.18,"61090000"
"1847",2016-04-25,8079.89,8122.51,8140.4,8046.27,"48120000"
"1848",2016-04-26,8077.18,8119.88,8132.61,8062.24,"53120000"
"1849",2016-04-27,8096.76,8087.91,8108.41,8056.82,"44390000"
"1850",2016-04-28,8099.42,8052.96,8102.31,7981.04,"45960000"
"1851",2016-04-29,7960.85,8025.84,8025.84,7938.87,"64210000"
"1852",2016-05-02,7977.77,7985.26,7993.63,7958.12,"28310000"
"1853",2016-05-03,7850.68,7938.5,7940.7,7817.44,"66420000"
"1854",2016-05-04,7752.97,7853.05,7882.28,7752.38,"49920000"
"1855",2016-05-06,7735.6,7743.01,7758.53,7689.51,"52910000"
"1856",2016-05-09,7824.95,7784.33,7845.08,7756.57,"48150000"
"1857",2016-05-10,7934.93,7896.62,7959.69,7883.44,"51080000"
"1858",2016-05-11,7937.88,7938.51,7938.51,7889.34,"47220000"
"1859",2016-05-12,7885.85,7891.72,7971.59,7846.72,"59840000"
"1860",2016-05-13,7925.76,7844.6,7947.89,7829.01,"52700000"
"1861",2016-05-17,7906.76,7931.02,7977.69,7878.48,"63750000"
"1862",2016-05-18,7973.93,7887.28,7973.93,7886.51,"56700000"
"1863",2016-05-19,7908.79,7943.51,7961.5,7904.11,"62780000"
"1864",2016-05-20,7997.3,7947.46,8011.33,7944.59,"63940000"
"1865",2016-05-23,8038.46,8012.03,8074.06,7968.64,"49140000"
"1866",2016-05-24,8125.24,7982.22,8138.08,7979.51,"52940000"
"1867",2016-05-25,8167.61,8151.12,8187.71,8140.9,"54870000"
"1868",2016-05-26,8229.55,8180.31,8234.28,8159.67,"51760000"
"1869",2016-05-27,8292.45,8278.45,8307.57,8257.97,"48750000"
"1870",2016-05-30,8277.83,8305.96,8310.88,8270.47,"25910000"
"1871",2016-05-31,8216.42,8281.72,8290.52,8182.42,"83050000"
"1872",2016-06-01,8185.53,8191.15,8239.37,8167.74,"53810000"
"1873",2016-06-02,8205.82,8187.5,8223.22,8173.35,"52050000"
"1874",2016-06-03,8148.4,8230.48,8231.54,8096.42,"57450000"
"1875",2016-06-06,8165.98,8156.62,8184.74,8144.28,"38050000"
"1876",2016-06-07,8215.78,8179.68,8220.86,8174.72,"44970000"
"1877",2016-06-08,8143.76,8164.59,8178.38,8116.8,"44640000"
"1878",2016-06-09,8076.35,8114.9,8129.73,8057.35,"48810000"
"1879",2016-06-10,7922.71,8041.46,8047.51,7909.65,"62510000"
"1880",2016-06-13,7782.35,7874.69,7875.64,7777.46,"63240000"
"1881",2016-06-14,7638.77,7717.58,7727.88,7638.77,"86530000"
"1882",2016-06-15,7679.49,7686.08,7759.94,7679.49,"63100000"
"1883",2016-06-16,7634.66,7612.22,7656.19,7577.61,"75270000"
