"","S&P TSX Composite (GSPTSE)_history.csv Date","S&P TSX Composite (GSPTSE)_history.csv Price","S&P TSX Composite (GSPTSE)_history.csv Open","S&P TSX Composite (GSPTSE)_history.csv High","S&P TSX Composite (GSPTSE)_history.csv Low","S&P TSX Composite (GSPTSE)_history.csv Volume"
"1488",2014-12-04,14469.95,14789.02,14789.02,14433.59,"316820000"
"1489",2014-12-05,14473.7,14483.29,14542.02,14435.04,"252700000"
"1490",2014-12-08,14144.17,14410.05,14410.05,13983.71,"285280000"
"1491",2014-12-09,14195.73,14083.33,14195.73,14001.03,"279980000"
"1492",2014-12-10,13852.95,14167.27,14167.27,13779.54,"307750000"
"1493",2014-12-11,13905.12,13828.25,14083.74,13827.43,"258580000"
"1494",2014-12-12,13731.05,13847.33,13889.07,13713.17,"274630000"
"1495",2014-12-15,13705.14,13758.28,13852.14,13635.53,"300380000"
"1496",2014-12-16,13861.52,13677.33,14056.85,13670.78,"425340000"
"1497",2014-12-17,14213.88,13880.22,14226.97,13831.8,"373360000"
"1498",2014-12-18,14346.75,14356.09,14439.06,14193.22,"333420000"
"1499",2014-12-19,14468.26,14389.96,14530.47,14348.65,"795340000"
"1500",2014-12-22,14432.38,14494.62,14547.02,14395.44,"210370000"
"1501",2014-12-23,14594.03,14471.02,14597.59,14471.02,"164410000"
"1502",2014-12-24,14609.25,14595.35,14645.07,14516.23,"72370000"
"1503",2014-12-29,14663.92,14634.33,14738.57,14628.89,"122920000"
"1504",2014-12-30,14640.04,14663.24,14681.05,14601.79,"123980000"
"1505",2014-12-31,14632.44,14632.4,14670.21,14555.71,"106690000"
"1506",2015-01-02,14753.65,14637.34,14756.3,14631.35,"132970000"
"1507",2015-01-05,14392.7,14709.02,14709.02,14339.5,"224210000"
"1508",2015-01-06,14246.77,14368.11,14370.4,14161.98,"273370000"
"1509",2015-01-07,14285,14324.37,14427.44,14265.71,"234520000"
"1510",2015-01-08,14457.72,14368.58,14506.14,14368.58,"225810000"
"1511",2015-01-09,14384.92,14484.62,14496.91,14325.15,"216290000"
"1512",2015-01-12,14265.01,14378.32,14378.32,14122.38,"240040000"
"1513",2015-01-13,14187.16,14285.13,14369.84,14074.95,"276620000"
"1514",2015-01-14,14084.43,14119.75,14119.75,13892.57,"298840000"
"1515",2015-01-15,14041.82,14149.71,14170.67,14017.17,"353730000"
"1516",2015-01-16,14309.41,14043.83,14330.8,14043.83,"303920000"
"1517",2015-01-19,14312.5,14307.65,14323.82,14195.39,"97310000"
"1518",2015-01-20,14308.44,14368.36,14377.63,14260.43,"279250000"
"1519",2015-01-21,14560.42,14315.58,14624.24,14266.24,"300490000"
"1520",2015-01-22,14763.98,14589.46,14792.49,14589.46,"266870000"
"1521",2015-01-23,14779.35,14775.05,14853.3,14741.63,"226370000"
"1522",2015-01-26,14797.83,14787.72,14803.73,14702.89,"186840000"
"1523",2015-01-27,14833.88,14773.46,14838.84,14656.27,"223930000"
"1524",2015-01-28,14602.88,14849.26,14852.68,14599.65,"239060000"
"1525",2015-01-29,14637.28,14599.72,14672.58,14392.55,"253820000"
"1526",2015-01-30,14673.48,14581.24,14812.52,14514.6,"324260000"
"1527",2015-02-02,14900.47,14713.87,14931.07,14713.87,"228900000"
"1528",2015-02-03,15062.88,14955.79,15154.92,14955.79,"316770000"
"1529",2015-02-04,14995.65,15027.51,15056.35,14939.17,"259140000"
"1530",2015-02-05,15124.92,15031.11,15172.32,15031.11,"237020000"
"1531",2015-02-06,15083.92,15149.54,15204.45,15025.64,"221620000"
"1532",2015-02-09,15100.7,15084.93,15168.05,15056.6,"207880000"
"1533",2015-02-10,15112.52,15114.49,15147.73,14977.18,"206420000"
"1534",2015-02-11,15151.5,15092.88,15170.56,15080.74,"223440000"
"1535",2015-02-12,15228.52,15192.83,15236.72,15114.87,"260690000"
"1536",2015-02-13,15264.81,15281.86,15339.46,15256.73,"194130000"
"1537",2015-02-17,15284.61,15249.03,15349.01,15190.16,"188670000"
"1538",2015-02-18,15212.75,15276.19,15286.39,15178.04,"216990000"
"1539",2015-02-19,15180.33,15198.88,15211.81,15099.91,"196610000"
"1540",2015-02-20,15172.24,15187.71,15232.74,15124.3,"212480000"
"1541",2015-02-23,15200.26,15127.59,15204.59,15120.75,"188330000"
"1542",2015-02-24,15164.97,15215.1,15274.99,15150.7,"202900000"
"1543",2015-02-25,15228.57,15201.43,15258.85,15155.11,"202160000"
"1544",2015-02-26,15241.16,15273.09,15318.36,15241.16,"189360000"
"1545",2015-02-27,15234.34,15237.63,15333.61,15234.34,"339750000"
"1546",2015-03-02,15264.05,15240.93,15283.72,15212.26,"192650000"
"1547",2015-03-03,15133.85,15258.04,15258.04,15109.88,"195700000"
"1548",2015-03-04,15082.84,15108.7,15135.92,14995.07,"196310000"
"1549",2015-03-05,15103.11,15136.7,15189.1,15094.84,"191330000"
"1550",2015-03-06,14952.5,15067.46,15145.28,14910.3,"230720000"
"1551",2015-03-09,14854.49,14964.6,14964.6,14854.49,"182390000"
"1552",2015-03-10,14641.76,14784.72,14784.72,14627.97,"198310000"
"1553",2015-03-11,14739.2,14650.49,14778.92,14637.62,"189460000"
"1554",2015-03-12,14770.72,14744.84,14809.06,14719.68,"182560000"
"1555",2015-03-13,14731.5,14734.66,14738.93,14606.19,"185440000"
"1556",2015-03-16,14862.76,14733.51,14913.54,14719.27,"187660000"
"1557",2015-03-17,14898.53,14817.96,14922.09,14722.47,"176400000"
"1558",2015-03-18,14962.24,14869,15028.01,14825.18,"201340000"
"1559",2015-03-19,14873.93,14942.45,14964.18,14817.49,"184970000"
"1560",2015-03-20,14942.41,14913.86,14998.03,14913.86,"496190000"
"1561",2015-03-23,14957.21,14962.87,15019.07,14925.1,"161630000"
"1562",2015-03-24,15081.26,14959.42,15103.18,14930.92,"179670000"
"1563",2015-03-25,14929.37,15103.16,15161.61,14929.37,"221780000"
"1564",2015-03-26,14869.8,14945.39,14996.74,14848.99,"207990000"
"1565",2015-03-27,14812.42,14856.08,14897.78,14717.68,"147460000"
"1566",2015-03-30,14908.39,14855.4,14994.95,14855.4,"167650000"
"1567",2015-03-31,14902.44,14867.8,14962.83,14813.71,"201750000"
"1568",2015-04-01,14942.55,14925.16,14972.28,14878.53,"188680000"
"1569",2015-04-02,15026.62,14925.54,15070.31,14912.33,"156410000"
"1570",2015-04-06,15100.65,15028.73,15160.72,15016.49,"157700000"
"1571",2015-04-07,15188.84,15115.25,15266.62,15115.25,"221950000"
"1572",2015-04-08,15213.6,15188.59,15249.52,15175.35,"177050000"
"1573",2015-04-09,15326.31,15216.21,15359.3,15216.21,"176800000"
"1574",2015-04-10,15388.43,15362.27,15406.06,15350.36,"179800000"
"1575",2015-04-13,15383.59,15401.34,15446.45,15352.14,"154720000"
"1576",2015-04-14,15389.28,15372.11,15402.98,15342.06,"179250000"
"1577",2015-04-15,15450.87,15437.02,15524.75,15437.02,"254300000"
"1578",2015-04-16,15386.77,15429.72,15454.25,15324.96,"208300000"
"1579",2015-04-17,15360.55,15364.63,15367.56,15275.53,"163530000"
"1580",2015-04-20,15412.6,15376.78,15483.12,15376.78,"153460000"
"1581",2015-04-21,15346.44,15418.27,15434.06,15300.19,"162760000"
"1582",2015-04-22,15304.77,15341.92,15341.92,15215.87,"157450000"
"1583",2015-04-23,15392.35,15285.35,15425.81,15266.85,"160970000"
"1584",2015-04-24,15408.33,15406,15440.36,15367.99,"139730000"
"1585",2015-04-27,15344.08,15442.32,15456.35,15319.58,"188780000"
"1586",2015-04-28,15346.07,15340.8,15348.34,15278.69,"168470000"
"1587",2015-04-29,15347.34,15288.04,15363.79,15242.1,"192320000"
"1588",2015-04-30,15224.52,15324.2,15324.2,15192.46,"229900000"
"1589",2015-05-01,15339.77,15224.38,15362.88,15208.43,"158960000"
"1590",2015-05-04,15367.47,15347.73,15403.45,15340.88,"150910000"
"1591",2015-05-05,15173.94,15378.81,15416.56,15128.22,"204040000"
"1592",2015-05-06,15023.89,15145.48,15148.51,14945.01,"244360000"
"1593",2015-05-07,15088.82,15016.86,15103.53,14934.3,"276980000"
"1594",2015-05-08,15170.02,15141.65,15200.22,15099.22,"185150000"
"1595",2015-05-11,15152.64,15182.17,15237.18,15108.85,"146600000"
"1596",2015-05-12,15043.15,15127.02,15127.02,15026.19,"189070000"
"1597",2015-05-13,14980.72,15053.53,15095.54,14948.28,"191790000"
"1598",2015-05-14,15028.12,14999.61,15036.82,14983.97,"183190000"
"1599",2015-05-15,15108.12,15020.34,15108.12,14990.72,"163160000"
"1600",2015-05-19,15121.02,15115.84,15159.08,15063.32,"177610000"
"1601",2015-05-20,15072.83,15146.7,15187.02,15051.7,"150690000"
"1602",2015-05-21,15203.61,15092.25,15230.72,15092.25,"173030000"
"1603",2015-05-22,15200.76,15196.8,15218.02,15139.16,"122900000"
"1604",2015-05-25,15187.4,15192.59,15205.34,15172.15,"37860000"
"1605",2015-05-26,15050.81,15181.02,15188.65,14974.3,"148930000"
"1606",2015-05-27,15110.47,15066.7,15144.4,15016.42,"147680000"
"1607",2015-05-28,15107,15110.59,15161.29,15005.03,"148950000"
"1608",2015-05-29,15014.09,15096.97,15118.57,14956,"281160000"
"1609",2015-06-01,15074.13,15040.88,15078.58,14982.35,"139630000"
"1610",2015-06-02,15104.74,15075.9,15155.65,15049.54,"149220000"
"1611",2015-06-03,15154.68,15119.45,15182.22,15104.04,"154330000"
"1612",2015-06-04,15019.39,15096.19,15114.51,14957.57,"153520000"
"1613",2015-06-05,14957.16,14995.31,15060.9,14946,"153570000"
"1614",2015-06-08,14743.33,14939.12,14939.12,14714.72,"153650000"
"1615",2015-06-09,14817.71,14742.1,14840.12,14687,"156710000"
"1616",2015-06-10,14889.04,14860.93,14953.03,14843.48,"166020000"
"1617",2015-06-11,14830.88,14894.19,14921.47,14810.66,"152420000"
"1618",2015-06-12,14741.15,14798.31,14798.31,14725.25,"1.41e+08"
"1619",2015-06-15,14756.05,14684.22,14784.53,14651.36,"147920000"
"1620",2015-06-16,14753.05,14743.7,14753.99,14683.38,"162530000"
"1621",2015-06-17,14732.98,14773.03,14825.13,14659.89,"162170000"
"1622",2015-06-18,14770.64,14731.55,14781.45,14685.15,"149850000"
"1623",2015-06-19,14653.12,14680.26,14746.39,14584.43,"482100000"
"1624",2015-06-22,14790.48,14644.92,14827.2,14644.92,"150370000"
"1625",2015-06-23,14904.91,14814.37,14923.76,14814.37,"145320000"
"1626",2015-06-24,14947.51,14901.23,14995.33,14871.88,"170670000"
"1627",2015-06-25,14897.5,14957.24,14957.24,14861.68,"149490000"
"1628",2015-06-26,14808.09,14886.34,14886.34,14782.47,"142470000"
"1629",2015-06-29,14490.15,14738.48,14738.48,14482.16,"162380000"
"1630",2015-06-30,14553.33,14542.08,14607.9,14492.23,"180530000"
"1631",2015-07-02,14637.99,14588.16,14663.41,14560.27,"173440000"
"1632",2015-07-03,14682.39,14637.07,14682.39,14622.3,"51350000"
"1633",2015-07-06,14593.57,14594.64,14670.26,14524.64,"194850000"
"1634",2015-07-07,14624.5,14602.37,14625.11,14389.1,"194130000"
"1635",2015-07-08,14412.07,14599.99,14599.99,14379.92,"166320000"
"1636",2015-07-09,14278.49,14451.5,14558.69,14275.54,"188520000"
"1637",2015-07-10,14411.07,14338.06,14419.52,14338.06,"156180000"
"1638",2015-07-13,14533.22,14499.36,14566.02,14453.26,"166200000"
"1639",2015-07-14,14599.4,14527.03,14613.45,14453.68,"153720000"
"1640",2015-07-15,14662.28,14608.86,14706.34,14541.74,"158320000"
"1641",2015-07-16,14731.08,14713.68,14748,14693.99,"155610000"
"1642",2015-07-17,14642.84,14738.3,14738.3,14597.56,"145240000"
"1643",2015-07-20,14425.55,14630.51,14630.51,14405.06,"159510000"
"1644",2015-07-21,14376.24,14452.45,14511.99,14335.76,"158800000"
"1645",2015-07-22,14307.12,14334.96,14361.01,14231.1,"189870000"
"1646",2015-07-23,14265.37,14339.29,14339.29,14168.9,"192100000"
"1647",2015-07-24,14186.24,14260.13,14275.47,14145.27,"213180000"
"1648",2015-07-27,14001.37,14101.04,14112.13,13956.05,"190020000"
"1649",2015-07-28,14077.36,14031.16,14104.3,13938.9,"189400000"
"1650",2015-07-29,14301.8,14079.38,14303.81,14059.28,"207640000"
"1651",2015-07-30,14382.78,14308.68,14386.75,14226.57,"208090000"
"1652",2015-07-31,14468.44,14420.6,14501.58,14391.6,"191980000"
"1653",2015-08-04,14491.05,14465.83,14515.79,14424.89,"177550000"
"1654",2015-08-05,14502.99,14538.38,14622.35,14484.69,"174760000"
"1655",2015-08-06,14405.91,14499.43,14499.43,14378.62,"221730000"
"1656",2015-08-07,14302.7,14397.92,14458.11,14265.03,"175110000"
"1657",2015-08-10,14466.39,14346.69,14471.13,14343.09,"175190000"
"1658",2015-08-11,14414.67,14408.48,14414.67,14264.32,"195190000"
"1659",2015-08-12,14339.53,14359.62,14359.62,14182.46,"214900000"
"1660",2015-08-13,14238.4,14322.23,14340.57,14223.62,"169970000"
"1661",2015-08-14,14277.88,14251.78,14304.38,14224.53,"170580000"
"1662",2015-08-17,14251.53,14267.24,14267.24,14184.58,"145430000"
"1663",2015-08-18,14193.87,14217.69,14227.44,14125.54,"155040000"
"1664",2015-08-19,14036.63,14187.62,14187.62,14013.99,"216710000"
"1665",2015-08-20,13737,14022.14,14022.14,13736.96,"220460000"
"1666",2015-08-21,13473.67,13664.84,13697.53,13468.72,"242630000"
"1667",2015-08-24,13052.74,13350.97,13396.76,12705.17,"318860000"
"1668",2015-08-25,13150.93,13314.57,13445.63,13134.33,"242920000"
"1669",2015-08-26,13381.59,13318.99,13393.22,13061.9,"229140000"
"1670",2015-08-27,13766.67,13465.57,13845.66,13465.57,"269530000"
"1671",2015-08-28,13865.07,13734.67,13866.27,13710.09,"217020000"
"1672",2015-08-31,13859.12,13832.85,13888.19,13653.87,"274560000"
"1673",2015-09-01,13481.9,13691.8,13691.8,13419.12,"223510000"
"1674",2015-09-02,13545.25,13553.31,13626.94,13419.99,"197080000"
"1675",2015-09-03,13596.41,13567.01,13706.76,13538.81,"179600000"
"1676",2015-09-04,13478.31,13469.25,13509.95,13414.58,"142020000"
"1677",2015-09-08,13630.67,13636.12,13683.57,13593.48,"165290000"
"1678",2015-09-09,13531.85,13706.57,13766.65,13516.99,"208370000"
"1679",2015-09-10,13569.89,13504.08,13643.54,13504.08,"189540000"
"1680",2015-09-11,13461.47,13522.76,13523.46,13404.63,"188370000"
"1681",2015-09-14,13353.34,13459.99,13459.99,13353.34,"161270000"
"1682",2015-09-15,13462.71,13370.24,13478.67,13365.31,"170460000"
"1683",2015-09-16,13763.78,13501.27,13776.69,13501.27,"245110000"
"1684",2015-09-17,13787.16,13762.98,13876,13704.56,"216800000"
"1685",2015-09-18,13646.9,13692.58,13692.58,13587.44,"608100000"
"1686",2015-09-21,13779.44,13701.7,13847.41,13687.09,"185410000"
"1687",2015-09-22,13491.09,13646.13,13646.13,13452.51,"173970000"
"1688",2015-09-23,13383.69,13537.07,13560.07,13378.01,"155140000"
"1689",2015-09-24,13338.67,13334.25,13384.51,13237.43,"211140000"
"1690",2015-09-25,13378.57,13450.98,13468.75,13350.66,"207200000"
"1691",2015-09-28,13004.58,13295.87,13297.81,13004.58,"188780000"
"1692",2015-09-29,13036.96,13025.03,13111.38,12964.12,"205450000"
"1693",2015-09-30,13306.96,13135.19,13310.55,13135.19,"234920000"
"1694",2015-10-01,13241.89,13362.53,13379.85,13152.09,"226510000"
"1695",2015-10-02,13339.74,13179.52,13341.68,13086.39,"215950000"
"1696",2015-10-05,13552.2,13416.25,13590.73,13416.25,"304420000"
"1697",2015-10-06,13647.26,13582.12,13690.86,13582.12,"284120000"
"1698",2015-10-07,13868.35,13735.38,13873.84,13735.38,"338060000"
"1699",2015-10-08,13978.66,13860.99,13994.52,13839.52,"264680000"
"1700",2015-10-09,13964.36,14012.78,14053.19,13948.1,"252710000"
"1701",2015-10-13,13844.73,13927.2,13952.71,13828.8,"212040000"
"1702",2015-10-14,13875.33,13861.41,13958.46,13850.88,"211040000"
"1703",2015-10-15,13828.97,13822.35,13873.2,13761.18,"198090000"
"1704",2015-10-16,13838.1,13888.11,13925.5,13838.1,"206490000"
"1705",2015-10-19,13758.38,13777.01,13818.19,13718.61,"180210000"
"1706",2015-10-20,13841.92,13762.94,13916.02,13740.7,"169690000"
"1707",2015-10-21,13704.19,13850.91,13882.56,13626.07,"187230000"
"1708",2015-10-22,13878.11,13732.54,13888.5,13730.66,"213310000"
"1709",2015-10-23,13953.66,13944.48,14014.83,13924.28,"2.09e+08"
"1710",2015-10-26,13790.9,13940.5,13947.74,13784.05,"188860000"
"1711",2015-10-27,13699.6,13758.41,13789.33,13662.48,"220050000"
"1712",2015-10-28,13863.16,13733.34,13911.81,13727.51,"245560000"
"1713",2015-10-29,13791.88,13841.85,13869.94,13773.8,"248800000"
"1714",2015-10-30,13529.17,13762.77,13766.57,13519.52,"262590000"
"1715",2015-11-02,13623.01,13530.95,13632.65,13515.93,"172220000"
"1716",2015-11-03,13710.31,13643.33,13740.36,13609.56,"213870000"
"1717",2015-11-04,13661.82,13745.78,13790.07,13637.34,"234640000"
"1718",2015-11-05,13558.78,13652.23,13664.5,13534.86,"225690000"
"1719",2015-11-06,13553.3,13562.23,13593.67,13481.45,"202940000"
"1720",2015-11-09,13482.62,13556.59,13556.59,13385.77,"185880000"
"1721",2015-11-10,13411.63,13451.15,13451.15,13336.9,"193360000"
"1722",2015-11-11,13341.93,13429.16,13438.78,13325.62,"185490000"
"1723",2015-11-12,13127.18,13318.12,13318.12,13119,"234870000"
"1724",2015-11-13,13075.42,13104.73,13162.41,13030.46,"204070000"
"1725",2015-11-16,13317.52,13080.69,13317.52,13078.82,"181700000"
"1726",2015-11-17,13280.39,13323.8,13379.89,13247.96,"181960000"
"1727",2015-11-18,13399.97,13317.89,13421.83,13317.89,"183320000"
"1728",2015-11-19,13473.83,13399.7,13478.82,13384.75,"189700000"
"1729",2015-11-20,13433.49,13504.47,13514.77,13413.66,"200460000"
"1730",2015-11-23,13382.38,13417.63,13508.09,13372.04,"156080000"
"1731",2015-11-24,13407.83,13371.74,13461.17,13359.57,"218590000"
"1732",2015-11-25,13403.42,13410.39,13481.33,13368.11,"188900000"
"1733",2015-11-26,13425.19,13410.25,13451.56,13401.17,"61260000"
"1734",2015-11-27,13368.24,13406.79,13424.78,13353.45,"100020000"
"1735",2015-11-30,13469.83,13390.61,13495.47,13390.61,"298490000"
"1736",2015-12-01,13636.06,13488.41,13653.7,13482.35,"222510000"
"1737",2015-12-02,13463.82,13622.52,13629.18,13442.28,"215060000"
"1738",2015-12-03,13324.67,13515.58,13529.03,13288.15,"199940000"
"1739",2015-12-04,13358.77,13307.63,13374.16,13268.43,"225390000"
"1740",2015-12-07,13042.83,13316.23,13316.23,13018.7,"228590000"
"1741",2015-12-08,12922.47,12972.15,13007.69,12872.33,"228970000"
"1742",2015-12-09,12937.59,12927.86,13133.54,12877.61,"245500000"
"1743",2015-12-10,13016.59,12922.66,13081.81,12895.02,"223400000"
"1744",2015-12-11,12789.95,12956.92,12956.92,12771.16,"205780000"
"1745",2015-12-14,12695.49,12776.28,12805.24,12617.66,"246220000"
"1746",2015-12-15,12919.57,12783.73,12932.42,12783.73,"228820000"
"1747",2015-12-16,13166.08,12967.12,13182.66,12967.12,"284650000"
"1748",2015-12-17,13009.93,13141.52,13158.86,12967.43,"262460000"
"1749",2015-12-18,13024.3,12971.62,13061.73,12968.01,"530060000"
"1750",2015-12-21,13034.38,13051.51,13141.05,12983.65,"192210000"
"1751",2015-12-22,13082.86,13034.81,13103.13,12950.47,"162290000"
"1752",2015-12-23,13284.91,13141.43,13284.91,13141.43,"192260000"
"1753",2015-12-24,13309.8,13290.5,13344.18,13280.28,"72360000"
"1754",2015-12-29,13245.75,13279.45,13315.24,13193.57,"120780000"
"1755",2015-12-30,13142.29,13225.47,13244.76,13121.88,"97140000"
"1756",2015-12-31,13009.95,13077.55,13098.61,12987.97,"111100000"
"1757",2016-01-04,12927.15,12920.64,12928.9,12748.45,"186950000"
"1758",2016-01-05,12920.14,12929.22,12954.89,12839.79,"181900000"
"1759",2016-01-06,12726.8,12854.57,12854.57,12701.71,"225650000"
"1760",2016-01-07,12448.21,12661.16,12661.16,12439.14,"293240000"
"1761",2016-01-08,12445.45,12470.87,12543.39,12431.89,"220250000"
"1762",2016-01-11,12319.25,12464.49,12479.36,12230.01,"208500000"
"1763",2016-01-12,12373.9,12361.39,12451.67,12192.92,"258260000"
"1764",2016-01-13,12170.41,12426.49,12499.46,12141.71,"261530000"
"1765",2016-01-14,12336.03,12176.33,12362.79,12060.31,"277740000"
"1766",2016-01-15,12073.46,12184.6,12184.6,11950.85,"285850000"
"1767",2016-01-18,11942.17,12025.6,12047.93,11913.36,"100100000"
"1768",2016-01-19,12002.24,12002.33,12099.56,11894.24,"281060000"
"1769",2016-01-20,11843.11,11897.57,11932.42,11531.22,"357070000"
"1770",2016-01-21,12035.86,11834.93,12070.73,11772.19,"310390000"
"1771",2016-01-22,12389.58,12191.61,12389.58,12191.61,"300420000"
"1772",2016-01-25,12143.16,12377.49,12377.49,12130.29,"224920000"
"1773",2016-01-26,12331.32,12192.25,12373.98,12175.44,"247220000"
"1774",2016-01-27,12377.77,12309.62,12524.13,12249.81,"281400000"
"1775",2016-01-28,12591.93,12432.41,12612.17,12420.87,"295770000"
"1776",2016-01-29,12822.13,12636.1,12822.13,12601.69,"331430000"
"1777",2016-02-01,12674.37,12766.15,12766.15,12590.86,"207050000"
"1778",2016-02-02,12442.26,12646.8,12646.8,12387.15,"209650000"
"1779",2016-02-03,12593.02,12492.3,12613.9,12320.43,"282030000"
"1780",2016-02-04,12774.5,12606.12,12826.74,12606.12,"304630000"
"1781",2016-02-05,12763.99,12763.99,12776.99,12669.63,"244550000"
"1782",2016-02-08,12535.4,12691.05,12691.05,12486.46,"275960000"
"1783",2016-02-09,12282.65,12448.11,12448.11,12192.45,"309790000"
"1784",2016-02-10,12185.72,12314.33,12392.27,12171.93,"286730000"
"1785",2016-02-11,12087.37,12162.99,12162.99,11985.68,"355030000"
"1786",2016-02-12,12381.24,12136.27,12381.87,12136.27,"252630000"
"1787",2016-02-16,12554.98,12431.27,12561.31,12373.15,"282620000"
"1788",2016-02-17,12867.16,12644.36,12880.69,12639,"328300000"
"1789",2016-02-18,12931.36,12904.45,12947.34,12839.38,"317560000"
"1790",2016-02-19,12813.4,12858.75,12858.75,12734.94,"252610000"
"1791",2016-02-22,12845.63,12888.72,12984.72,12844.77,"293520000"
"1792",2016-02-23,12763.44,12867.59,12962.78,12727.54,"235360000"
"1793",2016-02-24,12740.27,12727.38,12754.88,12506.05,"312130000"
"1794",2016-02-25,12753.6,12723.98,12753.6,12633.69,"248830000"
"1795",2016-02-26,12797.79,12817.54,12915.72,12781.15,"255410000"
"1796",2016-02-29,12860.35,12820.09,12912.6,12784.79,"299130000"
"1797",2016-03-01,12982.1,12896.32,12998.53,12896.32,"285260000"
"1798",2016-03-02,13017.93,12985.23,13030.37,12857.97,"295880000"
"1799",2016-03-03,13123.65,13055.19,13157.42,13025.54,"343300000"
"1800",2016-03-04,13212.5,13150.54,13281.83,13150.54,"394170000"
"1801",2016-03-07,13383.6,13235.25,13447.68,13235.25,"343220000"
"1802",2016-03-08,13311.05,13374.14,13391.84,13256.75,"330240000"
"1803",2016-03-09,13392.9,13346.17,13435.94,13342.74,"300410000"
"1804",2016-03-10,13379.14,13423.57,13513.2,13298.32,"274930000"
"1805",2016-03-11,13522,13434.45,13543.29,13434.45,"239950000"
"1806",2016-03-14,13477.54,13520.08,13530.33,13426.11,"232680000"
"1807",2016-03-15,13400.31,13383.13,13400.31,13284.22,"245980000"
"1808",2016-03-16,13478.13,13410.45,13507.32,13402.02,"265550000"
"1809",2016-03-17,13621.3,13505.15,13685.45,13494.57,"314590000"
"1810",2016-03-18,13497.07,13607.87,13621.77,13490.1,"680620000"
"1811",2016-03-21,13561.09,13496.03,13567.37,13479.27,"182300000"
"1812",2016-03-22,13493.49,13527.11,13565.41,13493.49,"191540000"
"1813",2016-03-23,13379.48,13503.14,13503.14,13364.98,"247560000"
"1814",2016-03-24,13358.11,13302.86,13358.11,13255.47,"192380000"
"1815",2016-03-28,13390.19,13369.34,13395.51,13277.21,"133830000"
"1816",2016-03-29,13426.23,13353.58,13443.8,13270.17,"189200000"
"1817",2016-03-30,13503.98,13475.37,13574.99,13475.37,"212730000"
"1818",2016-03-31,13494.36,13495.46,13548.17,13475.28,"219050000"
"1819",2016-04-01,13440.44,13404.58,13440.84,13323.57,"205610000"
"1820",2016-04-04,13336.15,13450.04,13452.92,13314.6,"162700000"
"1821",2016-04-05,13304.66,13309.3,13326.53,13262.24,"181700000"
"1822",2016-04-06,13347.46,13308.93,13348,13237.91,"209950000"
"1823",2016-04-07,13266.44,13327.3,13327.3,13217.17,"209400000"
"1824",2016-04-08,13396.73,13328.35,13428.81,13328.35,"226780000"
"1825",2016-04-11,13422.76,13422.13,13528.95,13422.13,"215510000"
"1826",2016-04-12,13581.42,13447.47,13632.76,13444.45,"2.88e+08"
"1827",2016-04-13,13671.35,13617.94,13703.61,13608.89,"236990000"
"1828",2016-04-14,13668.29,13679.99,13701.07,13629.59,"227930000"
"1829",2016-04-15,13637.2,13632.17,13657.56,13596.15,"201680000"
"1830",2016-04-18,13719.82,13595.59,13730.59,13548.83,"223280000"
"1831",2016-04-19,13867.28,13761.14,13871.84,13739.21,"260810000"
"1832",2016-04-20,13911.29,13873,13971.83,13854.02,"302420000"
"1833",2016-04-21,13881.2,13924.2,13963.09,13844.74,"263390000"
"1834",2016-04-22,13874,13874.73,13928.81,13854.35,"224860000"
"1835",2016-04-25,13795.99,13861.12,13861.12,13755.98,"182890000"
"1836",2016-04-26,13809.44,13821.4,13862.36,13792.98,"223160000"
"1837",2016-04-27,13887.66,13833.9,13902.8,13823.51,"267460000"
"1838",2016-04-28,13886.43,13874.05,13966.52,13780.23,"300920000"
"1839",2016-04-29,13951.45,13891.73,13972.62,13889.23,"330820000"
"1840",2016-05-02,13865.63,13963.92,13963.92,13836.38,"240760000"
"1841",2016-05-03,13707.68,13842.06,13842.06,13599.93,"254400000"
"1842",2016-05-04,13632,13680.72,13734.08,13570.02,"242920000"
"1843",2016-05-05,13632.01,13683.83,13758.9,13578.79,"241880000"
"1844",2016-05-06,13701.47,13621.84,13768.36,13597.62,"236540000"
"1845",2016-05-09,13563.84,13663.57,13663.57,13535.54,"200740000"
"1846",2016-05-10,13775.19,13581.98,13797.96,13581.98,"217460000"
"1847",2016-05-11,13788.21,13779,13829.73,13737.33,"256550000"
"1848",2016-05-12,13787.8,13843.06,13882.54,13670.24,"229070000"
"1849",2016-05-13,13748.58,13774.31,13833.61,13725.53,"221860000"
"1850",2016-05-16,13893.49,13807.24,13930.61,13807.24,"213150000"
"1851",2016-05-17,13917.1,13886.64,13981.23,13873.67,"237680000"
"1852",2016-05-18,13826.01,13900.65,13949.5,13792.21,"270180000"
"1853",2016-05-19,13817.32,13759.06,13817.32,13690.16,"245230000"
"1854",2016-05-20,13919.58,13863.85,13962.01,13863.85,"192300000"
"1855",2016-05-24,13952.85,13927.68,14025.82,13920.28,"2.13e+08"
"1856",2016-05-25,14053.74,13963.68,14093.29,13963.68,"225240000"
"1857",2016-05-26,14049.2,14126.95,14143.5,14048.99,"205330000"
"1858",2016-05-27,14105.23,14050.48,14130.91,14045.59,"178300000"
"1859",2016-05-30,14086.67,14119.64,14123.97,14068.85,"69150000"
"1860",2016-05-31,14065.78,14099.71,14172.35,14063.26,"350400000"
"1861",2016-06-01,14063.54,14017.03,14066.01,13959.59,"197730000"
