"","NASDAQ Composite (IXIC)_history.csv Date","NASDAQ Composite (IXIC)_history.csv Price","NASDAQ Composite (IXIC)_history.csv Open","NASDAQ Composite (IXIC)_history.csv High","NASDAQ Composite (IXIC)_history.csv Low","NASDAQ Composite (IXIC)_history.csv Volume"
"1894",2016-07-12,5022.82,5017.99,5032.1,5009.68,"417280000"
"1895",2016-07-13,5005.73,5036.32,5036.39,5002.82,"373970000"
"1896",2016-07-14,5034.06,5041.95,5045.18,5025.15,"348810000"
"1897",2016-07-15,5029.59,5041.19,5044.81,5018.52,"395580000"
"1898",2016-07-18,5055.78,5034.99,5063.53,5030.13,"332330000"
"1899",2016-07-19,5036.37,5038.22,5052.24,5028.24,"362670000"
"1900",2016-07-20,5089.93,5061.6,5098.25,5053.92,"375160000"
"1901",2016-07-21,5073.9,5093.97,5102.78,5061.11,"384260000"
"1902",2016-07-22,5100.16,5078.12,5103.52,5064.11,"357670000"
"1903",2016-07-25,5097.63,5096.99,5100.72,5082.66,"371480000"
"1904",2016-07-26,5110.05,5095.61,5122.3,5084.18,"428740000"
"1905",2016-07-27,5139.81,5143.84,5151.06,5120.66,"470660000"
"1906",2016-07-28,5154.98,5144.82,5160.16,5130.75,"424080000"
"1907",2016-07-29,5162.13,5162.15,5175.81,5140.05,"571660000"
"1908",2016-08-01,5184.2,5167.42,5199.13,5158.93,"420980000"
"1909",2016-08-02,5137.73,5177.53,5181.02,5109.8,"470890000"
"1910",2016-08-03,5159.74,5133.24,5159.74,5128.44,"415750000"
"1911",2016-08-04,5166.25,5158.02,5174,5145.39,"398610000"
"1912",2016-08-05,5221.12,5190.71,5227.23,5186.24,"439900000"
"1913",2016-08-08,5213.14,5223.54,5228.4,5202.18,"370900000"
"1914",2016-08-09,5225.48,5216.21,5238.54,5214.95,"358070000"
"1915",2016-08-10,5204.59,5227.95,5227.96,5193.8,"380410000"
"1916",2016-08-11,5228.4,5222.15,5235.29,5211.25,"344260000"
"1917",2016-08-12,5232.9,5219.66,5233.34,5215.55,"338980000"
"1918",2016-08-15,5262.02,5242.18,5271.36,5241.14,"350650000"
"1919",2016-08-16,5227.11,5247.96,5248.26,5226.78,"385300000"
"1920",2016-08-17,5228.66,5228.44,5230.09,5197.23,"361660000"
"1921",2016-08-18,5240.15,5226.45,5243.17,5221.84,"377740000"
"1922",2016-08-19,5238.38,5229.87,5245.81,5217.65,"408440000"
"1923",2016-08-22,5244.6,5231.46,5252.13,5224.63,"347300000"
"1924",2016-08-23,5260.08,5265.78,5275.74,5257.9,"350840000"
"1925",2016-08-24,5217.69,5254.42,5262.99,5205.64,"380490000"
"1926",2016-08-25,5212.2,5207.61,5230.59,5201.64,"338210000"
"1927",2016-08-26,5218.92,5219.05,5253.39,5191.86,"361690000"
"1928",2016-08-29,5232.33,5223.8,5245.12,5222.34,"324630000"
"1929",2016-08-30,5222.99,5229.88,5241.62,5205.61,"374160000"
"1930",2016-08-31,5213.22,5216.42,5219.89,5191.18,"486240000"
"1931",2016-09-01,5227.21,5218.28,5229.94,5189.36,"376350000"
"1932",2016-09-02,5249.9,5249.66,5263.39,5231.02,"351350000"
"1933",2016-09-06,5275.91,5259.99,5275.91,5244,"421080000"
"1934",2016-09-07,5283.93,5274.23,5287.61,5261.92,"459360000"
"1935",2016-09-08,5259.48,5269.96,5271.01,5248.41,"412370000"
"1936",2016-09-09,5125.91,5217.95,5225.94,5125.91,"508590000"
"1937",2016-09-12,5211.89,5098.03,5217.88,5097.8,"464620000"
"1938",2016-09-13,5155.26,5181.14,5195.02,5131.27,"456690000"
"1939",2016-09-14,5173.77,5160.21,5201.34,5159.55,"421650000"
"1940",2016-09-15,5249.69,5178.1,5254.78,5176.25,"437680000"
"1941",2016-09-16,5244.57,5238.71,5248.6,5218.97,"1.11e+09"
"1942",2016-09-19,5235.03,5263.55,5281.07,5222.91,"400160000"
"1943",2016-09-20,5241.35,5256.19,5265.18,5235.42,"379360000"
"1944",2016-09-21,5295.18,5263.65,5299.4,5233.94,"446650000"
"1945",2016-09-22,5339.52,5323.26,5342.88,5320.93,"415830000"
"1946",2016-09-23,5305.75,5327.43,5329.71,5301.63,"406330000"
"1947",2016-09-26,5257.49,5275.73,5282.27,5254.96,"376060000"
"1948",2016-09-27,5305.71,5254.18,5306.81,5251.32,"392690000"
"1949",2016-09-28,5318.55,5312.73,5320.62,5284.84,"398160000"
"1950",2016-09-29,5269.15,5311.31,5317,5254.52,"437780000"
"1951",2016-09-30,5312,5288.87,5325.88,5277.88,"555180000"
"1952",2016-10-03,5300.87,5300.29,5308.6,5281.95,"370990000"
"1953",2016-10-04,5289.66,5313.49,5323.6,5271.7,"392870000"
"1954",2016-10-05,5316.02,5305.28,5330.81,5304.06,"422050000"
"1955",2016-10-06,5306.85,5306.59,5315.73,5281.47,"402080000"
"1956",2016-10-07,5292.4,5314.92,5315.65,5266.8,"407150000"
"1957",2016-10-10,5328.67,5318.46,5340.52,5317.73,"321130000"
"1958",2016-10-11,5246.79,5321.82,5321.82,5227.43,"416770000"
"1959",2016-10-12,5239.02,5247.91,5257.18,5228.77,"340520000"
"1960",2016-10-13,5213.33,5200.3,5228.26,5169.76,"385740000"
"1961",2016-10-14,5214.16,5241.26,5258.88,5213.37,"361330000"
"1962",2016-10-17,5199.82,5213.69,5219.98,5196.03,"326320000"
"1963",2016-10-18,5243.84,5255.32,5264.27,5239.44,"325860000"
"1964",2016-10-19,5246.41,5240.33,5253.83,5234.25,"344430000"
"1965",2016-10-20,5241.83,5238.2,5252.1,5216.05,"383970000"
"1966",2016-10-21,5257.4,5238.65,5259.12,5225.76,"396380000"
"1967",2016-10-24,5309.83,5290.31,5311.5,5289.23,"349690000"
"1968",2016-10-25,5283.4,5306.47,5310.27,5278.57,"348720000"
"1969",2016-10-26,5250.27,5256.4,5280.85,5237.05,"374480000"
"1970",2016-10-27,5215.97,5272.19,5274.12,5211.75,"434940000"
"1971",2016-10-28,5190.1,5203.7,5232.35,5178.76,"426510000"
"1972",2016-10-31,5189.14,5205.09,5206.7,5186.56,"434890000"
"1973",2016-11-01,5153.58,5199.77,5201.13,5112.32,"430720000"
"1974",2016-11-02,5105.57,5147.27,5156.7,5097.56,"469030000"
"1975",2016-11-03,5058.41,5104.7,5115.06,5053.52,"471920000"
"1976",2016-11-04,5046.37,5034.41,5087.51,5034.41,"478360000"
"1977",2016-11-07,5166.17,5128.99,5169.41,5122.77,"456100000"
"1978",2016-11-08,5193.49,5154.99,5214.17,5145.3,"395690000"
"1979",2016-11-09,5251.07,5143.86,5258.99,5143.86,"673590000"
"1980",2016-11-10,5208.8,5283.48,5302.68,5145.32,"695550000"
"1981",2016-11-11,5237.11,5191.82,5241.08,5179.64,"561970000"
"1982",2016-11-14,5218.4,5246.33,5247.17,5192.05,"537260000"
"1983",2016-11-15,5275.62,5241.35,5287.06,5236.25,"493910000"
"1984",2016-11-16,5294.58,5253.73,5299.63,5251.88,"462540000"
"1985",2016-11-17,5333.97,5295.07,5334.05,5288.16,"463150000"
"1986",2016-11-18,5321.51,5340.97,5346.8,5315.53,"480190000"
"1987",2016-11-21,5368.86,5336.78,5369.83,5334.16,"411240000"
"1988",2016-11-22,5386.35,5384.75,5392.26,5365.6,"433190000"
"1989",2016-11-23,5380.68,5366.55,5380.68,5350.68,"385750000"
"1990",2016-11-25,5398.92,5388.49,5398.92,5379.28,"197460000"
"1991",2016-11-28,5368.81,5387.92,5396.27,5364.91,"390770000"
"1992",2016-11-29,5379.92,5370.98,5403.86,5360.56,"440160000"
"1993",2016-11-30,5323.68,5391.35,5393.15,5323.68,"580790000"
"1994",2016-12-01,5251.11,5323.88,5326.34,5238.21,"526210000"
"1995",2016-12-02,5255.65,5249.02,5274.54,5239.27,"431830000"
"1996",2016-12-05,5308.89,5283.58,5321.09,5269.57,"435660000"
"1997",2016-12-06,5333,5317.74,5333.99,5299.94,"438300000"
"1998",2016-12-07,5393.76,5322.67,5397.93,5307.31,"484560000"
"1999",2016-12-08,5417.36,5394.15,5425.52,5389.1,"494460000"
"2000",2016-12-09,5444.5,5436.11,5450.16,5427.12,"436080000"
"2001",2016-12-12,5412.54,5428.22,5434.9,5394.42,"450450000"
"2002",2016-12-13,5463.83,5433.57,5486.75,5430.72,"470730000"
"2003",2016-12-14,5436.67,5465.69,5476.25,5425.73,"462230000"
"2004",2016-12-15,5456.85,5443.51,5485.12,5439.39,"486600000"
"2005",2016-12-16,5437.16,5467.82,5474.58,5426.01,"1.19e+09"
"2006",2016-12-19,5457.44,5441.2,5483.42,5436.54,"402710000"
"2007",2016-12-20,5483.94,5473.53,5489.47,5471.71,"395330000"
"2008",2016-12-21,5471.43,5482.63,5486.26,5465.31,"336010000"
"2009",2016-12-22,5447.42,5472.01,5472.01,5432.77,"362870000"
"2010",2016-12-23,5462.69,5441.76,5462.69,5441.76,"264110000"
"2011",2016-12-27,5487.44,5470.76,5512.37,5469.61,"269420000"
"2012",2016-12-28,5438.56,5497.44,5498.91,5434.7,"294740000"
"2013",2016-12-29,5432.09,5437.51,5450.63,5415.18,"289600000"
"2014",2016-12-30,5383.12,5440.17,5441.9,5371.89,"395590000"
"2015",2017-01-03,5429.08,5425.62,5452.56,5397.99,"450680000"
"2016",2017-01-04,5477.01,5440.91,5482.35,5440.24,"455340000"
"2017",2017-01-05,5487.94,5474.39,5495.85,5464.36,"423640000"
"2018",2017-01-06,5521.06,5499.08,5536.52,5482.81,"382850000"
"2019",2017-01-09,5531.82,5527.57,5541.08,5517.14,"433100000"
"2020",2017-01-10,5551.82,5536.54,5564.25,5528.11,"431570000"
"2021",2017-01-11,5563.65,5550.72,5564.08,5524.03,"435710000"
"2022",2017-01-12,5547.49,5542.56,5550.67,5496.82,"394730000"
"2023",2017-01-13,5574.12,5557.57,5584.26,5557.2,"357660000"
"2024",2017-01-17,5538.73,5555.16,5557.05,5527.22,"415580000"
"2025",2017-01-18,5555.65,5546.94,5555.98,5534.77,"380310000"
"2026",2017-01-19,5540.08,5560.61,5571.53,5528.37,"398660000"
"2027",2017-01-20,5555.33,5556.87,5574.35,5542.23,"444460000"
"2028",2017-01-23,5552.94,5546.64,5564.14,5522.69,"389910000"
"2029",2017-01-24,5600.96,5568.27,5606.53,5558.49,"409120000"
"2030",2017-01-25,5656.34,5635.86,5658.59,5634.33,"435790000"
"2031",2017-01-26,5655.18,5666.28,5669.61,5647.65,"426440000"
"2032",2017-01-27,5660.78,5664.88,5667.45,5643.9,"386970000"
"2033",2017-01-30,5613.71,5635.86,5636.09,5578.76,"417270000"
"2034",2017-01-31,5614.79,5592.87,5615.15,5576.09,"506360000"
"2035",2017-02-01,5642.65,5654.51,5662.11,5621.03,"499980000"
"2036",2017-02-02,5636.2,5627.15,5656.01,5616.4,"471570000"
"2037",2017-02-03,5666.77,5650.73,5666.84,5647.58,"411170000"
"2038",2017-02-06,5663.55,5656.95,5668.2,5650.26,"397570000"
"2039",2017-02-07,5674.22,5674.86,5689.6,5664.82,"440960000"
"2040",2017-02-08,5682.45,5662.95,5686.96,5649.39,"444980000"
"2041",2017-02-09,5715.18,5688.02,5722.71,5685.15,"439630000"
"2042",2017-02-10,5734.13,5726.18,5743.43,5717.42,"4.21e+08"
"2043",2017-02-13,5763.96,5753.19,5770.99,5751.92,"404160000"
"2044",2017-02-14,5782.57,5756.51,5783.09,5748.74,"431560000"
"2045",2017-02-15,5819.44,5777.9,5821.95,5776.7,"450500000"
"2046",2017-02-16,5814.9,5823.01,5835.15,5796.71,"441520000"
"2047",2017-02-17,5838.58,5807.31,5838.58,5800.8,"500750000"
"2048",2017-02-21,5865.95,5850.2,5867.89,5847.5,"453570000"
"2049",2017-02-22,5860.63,5857.56,5864.41,5848.28,"422840000"
"2050",2017-02-23,5835.51,5866.82,5866.96,5809.55,"444620000"
"2051",2017-02-24,5845.31,5802.33,5845.31,5800.55,"419250000"
"2052",2017-02-27,5861.9,5835.04,5861.9,5827,"447060000"
"2053",2017-02-28,5825.44,5852.79,5855.06,5817.22,"620830000"
"2054",2017-03-01,5904.03,5874.86,5911.79,5865.79,"522790000"
"2055",2017-03-02,5861.22,5897.01,5897.01,5856.3,"454310000"
"2056",2017-03-03,5870.75,5854.27,5870.75,5841.47,"424840000"
"2057",2017-03-06,5849.18,5846.42,5857.74,5827.46,"412850000"
"2058",2017-03-07,5833.93,5836.12,5859.77,5826.32,"418890000"
"2059",2017-03-08,5837.55,5838.44,5860.63,5832.63,"422940000"
"2060",2017-03-09,5838.81,5834.67,5852.54,5812.08,"423010000"
"2061",2017-03-10,5861.73,5867.16,5872.6,5835.44,"476860000"
"2062",2017-03-13,5875.78,5863.48,5877.43,5860.83,"405740000"
"2063",2017-03-14,5856.82,5860.07,5860.5,5831.88,"390460000"
"2064",2017-03-15,5900.05,5869.97,5911.2,5858.16,"468320000"
"2065",2017-03-16,5900.76,5907.86,5911.48,5887.24,"412390000"
"2066",2017-03-17,5901,5898.58,5912.61,5890.42,"1.35e+09"
"2067",2017-03-20,5901.53,5898.81,5915.12,5888.12,"407110000"
"2068",2017-03-21,5793.82,5923.43,5928.06,5790.73,"528080000"
"2069",2017-03-22,5821.64,5790.59,5825.67,5781.81,"442890000"
"2070",2017-03-23,5817.69,5812.31,5842.82,5806.98,"414690000"
"2071",2017-03-24,5828.74,5839.33,5858.95,5807.83,"456990000"
"2072",2017-03-27,5840.37,5776.33,5849.2,5769.39,"410070000"
"2073",2017-03-28,5875.14,5836.5,5888.7,5828.86,"437230000"
"2074",2017-03-29,5897.55,5875.35,5900.87,5870.93,"397140000"
"2075",2017-03-30,5914.34,5896.15,5916.77,5894,"396490000"
"2076",2017-03-31,5911.74,5905.63,5927.81,5901.77,"529140000"
"2077",2017-04-03,5894.68,5917.31,5928.93,5867.73,"453500000"
"2078",2017-04-04,5898.61,5878.76,5901.39,5878.76,"445390000"
"2079",2017-04-05,5864.48,5911.92,5936.39,5856.26,"555350000"
"2080",2017-04-06,5878.95,5870.52,5889.58,5856.22,"448410000"
"2081",2017-04-07,5877.81,5873.94,5892.07,5855.51,"414270000"
"2082",2017-04-10,5880.93,5883.43,5907.85,5865.56,"389310000"
"2083",2017-04-11,5866.77,5871.16,5878.94,5819.29,"449360000"
"2084",2017-04-12,5836.16,5863.59,5868.09,5830.44,"408740000"
"2085",2017-04-13,5805.15,5828.37,5856.54,5805.15,"384040000"
"2086",2017-04-17,5856.79,5821.55,5856.79,5818.2,"346620000"
"2087",2017-04-18,5849.47,5838.59,5860.04,5828.57,"391180000"
"2088",2017-04-19,5863.03,5874.43,5894.68,5856.34,"415530000"
"2089",2017-04-20,5916.78,5887.87,5926.23,5880.19,"417890000"
"2090",2017-04-21,5910.52,5919.02,5919.23,5899.43,"454580000"
"2091",2017-04-24,5983.82,5979.96,5989.92,5970.25,"446560000"
"2092",2017-04-25,6025.49,6004.16,6036.02,6002.65,"441930000"
"2093",2017-04-26,6025.23,6028.12,6040.89,6021.72,"454580000"
"2094",2017-04-27,6048.94,6038.47,6050.7,6031.59,"461830000"
"2095",2017-04-28,6047.61,6072.87,6074.04,6040.71,"523420000"
"2096",2017-05-01,6091.6,6067.56,6100.73,6061.35,"416340000"
"2097",2017-05-02,6095.37,6102.51,6102.72,6081.56,"498620000"
"2098",2017-05-03,6072.55,6075.04,6076.96,6053.28,"498860000"
"2099",2017-05-04,6075.34,6075.06,6080.82,6054.32,"481850000"
"2100",2017-05-05,6100.76,6091.69,6100.76,6067.15,"443620000"
"2101",2017-05-08,6102.66,6100.66,6106.12,6083.06,"459300000"
"2102",2017-05-09,6120.59,6111.82,6133,6107.59,"466700000"
"2103",2017-05-10,6129.14,6121.64,6131.64,6103.87,"482510000"
"2104",2017-05-11,6115.96,6110.05,6120.2,6075.68,"452520000"
"2105",2017-05-12,6121.23,6119.27,6122.84,6105.42,"412460000"
"2106",2017-05-15,6149.67,6128.11,6153.04,6124.79,"4.52e+08"
"2107",2017-05-16,6169.87,6160.52,6170.16,6139.1,"460050000"
"2108",2017-05-17,6011.24,6108.62,6122.87,6009.48,"565780000"
"2109",2017-05-18,6055.13,5998.46,6073.45,5996.81,"511170000"
"2110",2017-05-19,6083.7,6070.23,6106.55,6070.23,"517150000"
"2111",2017-05-22,6133.62,6098.25,6135.92,6097.24,"421950000"
"2112",2017-05-23,6138.71,6149.55,6150.91,6121.79,"407730000"
"2113",2017-05-24,6163.02,6154.18,6166.09,6139.33,"400250000"
"2114",2017-05-25,6205.26,6183.02,6217.34,6174.52,"417080000"
"2115",2017-05-26,6210.19,6207.04,6211.52,6196.66,"373960000"
"2116",2017-05-30,6203.19,6204.18,6217.13,6200.41,"402250000"
"2117",2017-05-31,6198.52,6221.62,6221.99,6164.07,"697150000"
"2118",2017-06-01,6246.83,6215.91,6247.07,6200.45,"502290000"
"2119",2017-06-02,6305.8,6261.59,6308.76,6253.77,"454570000"
"2120",2017-06-05,6295.68,6305.47,6310.61,6292.15,"398250000"
"2121",2017-06-06,6275.06,6281.88,6304.21,6269.86,"430500000"
"2122",2017-06-07,6297.38,6290.44,6302.78,6267.18,"432540000"
"2123",2017-06-08,6321.76,6311.73,6324.06,6282.93,"484130000"
"2124",2017-06-09,6207.92,6330.25,6341.7,6137.68,"670480000"
"2125",2017-06-12,6175.47,6153.56,6183.81,6110.66,"604270000"
"2126",2017-06-13,6220.37,6206.11,6226.41,6180.04,"525010000"
"2127",2017-06-14,6194.89,6237.46,6237.53,6153.55,"457030000"
"2128",2017-06-15,6165.5,6127.05,6170.15,6107.85,"436590000"
"2129",2017-06-16,6151.76,6154.28,6161.56,6125.5,"1.31e+09"
"2130",2017-06-19,6239.01,6196.85,6243.31,6194,"447660000"
"2131",2017-06-20,6188.03,6229.62,6234.01,6186.94,"488690000"
"2132",2017-06-21,6233.95,6202.75,6236.66,6200.86,"491840000"
"2133",2017-06-22,6236.69,6239.15,6257.68,6221.96,"471360000"
"2134",2017-06-23,6265.25,6234.35,6269.37,6218.78,"1.46e+09"
"2135",2017-06-26,6247.15,6292.73,6303.44,6233.43,"455730000"
"2136",2017-06-27,6146.62,6227.9,6234.32,6146.62,"490360000"
"2137",2017-06-28,6234.41,6173.1,6238.29,6144.8,"461440000"
"2138",2017-06-29,6144.35,6215.49,6216.6,6087.81,"528050000"
"2139",2017-06-30,6140.42,6166.84,6170.63,6129.04,"501470000"
"2140",2017-07-03,6110.06,6173.29,6177.36,6106.12,"272190000"
"2141",2017-07-05,6150.85,6122.06,6163.62,6100.42,"462920000"
"2142",2017-07-06,6089.46,6109.6,6127.98,6081.96,"514780000"
"2143",2017-07-07,6153.08,6111.21,6164.94,6111.21,"397250000"
"2144",2017-07-10,6176.39,6156.03,6191.27,6141.83,"409750000"
"2145",2017-07-11,6193.31,6171.25,6200.58,6149.87,"426660000"
"2146",2017-07-12,6261.17,6238.9,6265.64,6236.82,"424250000"
"2147",2017-07-13,6274.44,6269.1,6281.45,6251.26,"423330000"
"2148",2017-07-14,6312.47,6289.08,6321.76,6278.7,"364800000"
"2149",2017-07-17,6314.43,6320.35,6330.97,6307.34,"367320000"
"2150",2017-07-18,6344.31,6304.82,6344.55,6291.07,"388970000"
"2151",2017-07-19,6385.04,6363.24,6387.73,6362.19,"423940000"
"2152",2017-07-20,6390,6396.46,6398.26,6365.68,"414710000"
"2153",2017-07-21,6387.75,6383.05,6388.78,6365.11,"468140000"
"2154",2017-07-24,6410.81,6387.82,6417.7,6380.61,"418950000"
"2155",2017-07-25,6412.17,6407.59,6425.45,6396.87,"479540000"
"2156",2017-07-26,6422.75,6425.93,6432.38,6416.3,"433530000"
"2157",2017-07-27,6382.19,6459.76,6460.84,6318.62,"564930000"
"2158",2017-07-28,6374.68,6350.27,6379.7,6337.23,"436770000"
"2159",2017-07-31,6348.12,6394.69,6396.59,6338.78,"485920000"
"2160",2017-08-01,6362.94,6372.16,6375.75,6345.75,"426550000"
"2161",2017-08-02,6362.65,6393.1,6394.21,6313.43,"490370000"
"2162",2017-08-03,6340.34,6366.24,6368.53,6331.14,"476050000"
"2163",2017-08-04,6351.56,6350.79,6361.49,6329.73,"443760000"
"2164",2017-08-07,6383.77,6361.06,6386.03,6356.23,"408690000"
"2165",2017-08-08,6370.46,6373.33,6423.35,6355.88,"445320000"
"2166",2017-08-09,6352.33,6322.92,6355.04,6309.44,"469740000"
"2167",2017-08-10,6216.87,6312.65,6318.28,6214.41,"495540000"
"2168",2017-08-11,6256.56,6222.18,6266.89,6216.19,"418070000"
"2169",2017-08-14,6340.23,6306.11,6346.82,6305.55,"410780000"
"2170",2017-08-15,6333.01,6350.51,6350.74,6324.75,"368070000"
"2171",2017-08-16,6345.11,6348.11,6374.56,6330.27,"396200000"
"2172",2017-08-17,6221.91,6322.72,6334.23,6221.91,"435270000"
"2173",2017-08-18,6216.53,6222.46,6254.22,6193.38,"469440000"
"2174",2017-08-21,6213.13,6216.32,6226.93,6177.19,"375220000"
"2175",2017-08-22,6297.48,6241.21,6302.84,6241.21,"363160000"
"2176",2017-08-23,6278.41,6263.47,6291.3,6263.28,"349560000"
"2177",2017-08-24,6271.33,6294.82,6302.85,6244.57,"369110000"
"2178",2017-08-25,6265.64,6293.81,6308.72,6257.1,"343100000"
"2179",2017-08-28,6283.02,6286.01,6292.26,6267.85,"384990000"
"2180",2017-08-29,6301.89,6228.9,6311.26,6228.73,"379620000"
"2181",2017-08-30,6368.31,6308.68,6374.48,6303.57,"384510000"
"2182",2017-08-31,6428.66,6385.8,6435.27,6383.58,"478190000"
"2183",2017-09-01,6435.33,6442.17,6449.65,6417.87,"347640000"
"2184",2017-09-05,6375.57,6414.82,6426.51,6334.59,"438960000"
"2185",2017-09-06,6393.31,6394.35,6407.4,6356.2,"419280000"
"2186",2017-09-07,6397.87,6402.94,6413.07,6379.81,"433050000"
"2187",2017-09-08,6360.19,6389.65,6391.41,6354.96,"408110000"
"2188",2017-09-11,6432.26,6411.18,6439.11,6410.71,"431570000"
"2189",2017-09-12,6454.28,6448.81,6455.02,6429.54,"404690000"
"2190",2017-09-13,6460.19,6440.72,6460.42,6433.2,"447200000"
"2191",2017-09-14,6429.08,6439.46,6455.32,6424.04,"430370000"
"2192",2017-09-15,6448.47,6426.16,6464.27,6419.65,"1.19e+09"
"2193",2017-09-18,6454.64,6460.1,6477.77,6438.41,"445500000"
"2194",2017-09-19,6461.32,6465.57,6467.79,6446.75,"430730000"
"2195",2017-09-20,6456.04,6459.74,6466.05,6414.23,"470400000"
"2196",2017-09-21,6422.69,6448.57,6448.57,6405.3,"400640000"
"2197",2017-09-22,6426.92,6401.44,6429.54,6400.81,"388100000"
"2198",2017-09-25,6370.59,6403.11,6408.06,6343.96,"486990000"
"2199",2017-09-26,6380.16,6391.85,6405.01,6364.57,"439700000"
"2200",2017-09-27,6453.26,6414.37,6472.65,6405.35,"470980000"
"2201",2017-09-28,6453.45,6437.96,6456.23,6427.66,"428050000"
"2202",2017-09-29,6495.96,6461.28,6497.98,6454.86,"492430000"
"2203",2017-10-02,6516.72,6506.08,6527.22,6484.14,"448110000"
"2204",2017-10-03,6531.71,6523.74,6532.18,6509.71,"438920000"
"2205",2017-10-04,6534.63,6521.96,6546.46,6513.12,"434610000"
"2206",2017-10-05,6585.36,6552.87,6587.21,6547.65,"422210000"
"2207",2017-10-06,6590.18,6566.95,6590.18,6566.84,"410590000"
"2208",2017-10-09,6579.73,6597.37,6599.34,6572.44,"359140000"
"2209",2017-10-10,6587.25,6602.49,6608.3,6561.78,"401700000"
"2210",2017-10-11,6603.55,6586.73,6604.21,6577.98,"429370000"
"2211",2017-10-12,6591.51,6594.76,6613.5,6586.32,"476360000"
"2212",2017-10-13,6605.8,6613.21,6616.58,6602.2,"417540000"
"2213",2017-10-16,6624.01,6622.55,6632.5,6607.03,"373940000"
"2214",2017-10-17,6623.66,6621.42,6628.6,6613.21,"375080000"
"2215",2017-10-18,6624.22,6634.26,6635.52,6613.55,"390340000"
"2216",2017-10-19,6605.07,6583.7,6605.29,6558.53,"424740000"
"2217",2017-10-20,6629.05,6633.37,6640.02,6622.92,"457360000"
"2218",2017-10-23,6586.83,6641.57,6641.57,6581.15,"417640000"
"2219",2017-10-24,6598.43,6598.6,6611.9,6582.06,"421460000"
"2220",2017-10-25,6563.89,6587.22,6600.65,6517.93,"493720000"
"2221",2017-10-26,6556.77,6567.59,6582.76,6550.03,"496860000"
"2222",2017-10-27,6701.26,6635.03,6708.13,6625.78,"566650000"
"2223",2017-10-30,6698.96,6693.77,6727.39,6677.15,"477430000"
"2224",2017-10-31,6727.67,6713.71,6737.75,6705.79,"509980000"
"2225",2017-11-01,6716.53,6758.64,6759.66,6691.48,"491990000"
"2226",2017-11-02,6714.94,6709.39,6719.97,6677.55,"533720000"
"2227",2017-11-03,6764.44,6737.09,6765.14,6712.93,"521390000"
"2228",2017-11-06,6786.44,6763.3,6790.66,6763.17,"524230000"
"2229",2017-11-07,6767.78,6785.44,6795.52,6750.35,"531060000"
"2230",2017-11-08,6763.94,6764.85,6769.35,6758.85,"53970000"
