"","Shanghai Composite (SSEC)_history.csv Date","Shanghai Composite (SSEC)_history.csv Price","Shanghai Composite (SSEC)_history.csv Open","Shanghai Composite (SSEC)_history.csv High","Shanghai Composite (SSEC)_history.csv Low","Shanghai Composite (SSEC)_history.csv Volume"
"1422",2014-11-12,2494.48,2454.6,2494.92,2444.81,"252930"
"1423",2014-11-13,2485.61,2495,2507.74,2471.41,"295040"
"1424",2014-11-14,2478.82,2477.97,2481.02,2457.05,"220610"
"1425",2014-11-17,2474.01,2506.86,2508.77,2472.45,"215690"
"1426",2014-11-18,2456.37,2474.18,2477.05,2449.81,"201060"
"1427",2014-11-19,2450.99,2452.15,2461.49,2442.71,"186240"
"1428",2014-11-20,2452.66,2443.28,2458.32,2437.48,"165500"
"1429",2014-11-21,2486.79,2452.63,2488.2,2446.65,"212240"
"1430",2014-11-24,2532.88,2505.53,2546.75,2495.52,"363490"
"1431",2014-11-25,2567.6,2532,2568.38,2527.08,"314320"
"1432",2014-11-26,2604.35,2572.65,2605.07,2570.4,"337130"
"1433",2014-11-27,2630.49,2615.37,2631.4,2599.11,"364080"
"1434",2014-11-28,2682.83,2629.63,2683.18,2622.06,"465880"
"1435",2014-12-01,2680.16,2691.72,2720.74,2668.84,"446790"
"1436",2014-12-02,2763.54,2667.82,2777.37,2665.69,"437730"
"1437",2014-12-03,2779.53,2768.68,2824.18,2733.87,"562120"
"1438",2014-12-04,2899.46,2783.47,2900.51,2772.43,"532690"
"1439",2014-12-05,2937.65,2926.57,2978.03,2813.05,"640500"
"1440",2014-12-08,3020.26,2907.82,3041.66,2879.85,"587570"
"1441",2014-12-09,2856.27,2992.49,3091.32,2834.59,"772000"
"1442",2014-12-10,2940.01,2855.94,2946.71,2807.68,"512890"
"1443",2014-12-11,2925.74,2912.35,2965.67,2892.61,"482630"
"1444",2014-12-12,2938.17,2929.36,2962.51,2914.96,"409480"
"1445",2014-12-15,2953.42,2921.45,2960.23,2890.9,"400370"
"1446",2014-12-16,3021.52,2953.81,3021.9,2943.91,"453840"
"1447",2014-12-17,3061.02,3031.95,3076.6,2993.33,"542500"
"1448",2014-12-18,3057.52,3062.8,3089.79,3030.32,"435910"
"1449",2014-12-19,3108.6,3053.07,3117.53,3018.42,"521070"
"1450",2014-12-22,3127.44,3129.27,3189.87,3090.51,"679370"
"1451",2014-12-23,3032.61,3085.08,3136.84,3025.67,"437760"
"1452",2014-12-24,2972.53,3039.21,3050.51,2934.91,"376810"
"1453",2014-12-25,3072.54,2992.46,3073.35,2969.87,"376950"
"1454",2014-12-26,3157.6,3078.01,3164.16,3064.18,"460700"
"1455",2014-12-29,3168.02,3212.56,3223.86,3126.94,"510110"
"1456",2014-12-30,3165.81,3160.8,3190.3,3130.35,"397730"
"1457",2014-12-31,3234.68,3172.6,3239.36,3157.26,"406000"
"1458",2015-01-05,3350.52,3258.63,3369.28,3253.88,"531350"
"1459",2015-01-06,3351.45,3330.8,3394.22,3303.18,"501660"
"1460",2015-01-07,3373.95,3326.65,3374.9,3312.21,"391920"
"1461",2015-01-08,3293.46,3371.96,3381.57,3285.1,"371130"
"1462",2015-01-09,3285.41,3276.97,3404.83,3267.51,"410240"
"1463",2015-01-12,3229.32,3258.21,3275.19,3191.58,"322070"
"1464",2015-01-13,3235.3,3223.54,3259.39,3214.41,"230730"
"1465",2015-01-14,3222.44,3242.34,3268.48,3193.98,"240190"
"1466",2015-01-15,3336.45,3224.07,3337.08,3207.55,"282550"
"1467",2015-01-16,3376.49,3343.6,3400.32,3340.49,"339880"
"1468",2015-01-19,3116.35,3189.73,3262.21,3095.07,"401100"
"1469",2015-01-20,3173.05,3114.56,3190.25,3100.48,"357080"
"1470",2015-01-21,3323.61,3189.09,3337,3178.34,"410960"
"1471",2015-01-22,3343.34,3327.32,3352.38,3293.98,"353380"
"1472",2015-01-23,3351.76,3357.1,3406.79,3328.29,"366250"
"1473",2015-01-26,3383.18,3347.26,3384.8,3321.31,"317540"
"1474",2015-01-27,3352.96,3389.85,3390.22,3290.22,"374520"
"1475",2015-01-28,3305.74,3325.72,3354.8,3294.65,"301930"
"1476",2015-01-29,3262.3,3259,3286.79,3234.24,"274660"
"1477",2015-01-30,3210.36,3273.75,3288.5,3210.31,"258310"
"1478",2015-02-02,3128.3,3148.14,3175.13,3122.57,"250860"
"1479",2015-02-03,3204.91,3156.09,3207.94,3129.73,"248190"
"1480",2015-02-04,3174.13,3212.82,3238.98,3171.14,"249100"
"1481",2015-02-05,3136.53,3251.21,3251.21,3135.82,"306140"
"1482",2015-02-06,3075.91,3120.09,3129.54,3052.94,"246750"
"1483",2015-02-09,3095.12,3063.51,3119.03,3049.11,"206110"
"1484",2015-02-10,3141.59,3090.49,3142.1,3084.25,"193820"
"1485",2015-02-11,3157.7,3145.77,3166.42,3139.05,"172840"
"1486",2015-02-12,3173.42,3157.96,3181.77,3134.24,"194590"
"1487",2015-02-13,3203.83,3186.81,3237.16,3182.79,"261290"
"1488",2015-02-16,3222.36,3206.14,3228.85,3195.88,"223800"
"1489",2015-02-17,3246.91,3230.88,3255.73,3230.77,"228330"
"1490",2015-02-25,3228.84,3256.48,3257.22,3215.55,"233350"
"1491",2015-02-26,3298.36,3222.15,3300.62,3202.19,"301260"
"1492",2015-02-27,3310.3,3296.83,3324.55,3291.01,"299160"
"1493",2015-03-02,3336.28,3332.72,3336.76,3298.67,"346450"
"1494",2015-03-03,3263.05,3317.69,3317.69,3260.43,"382050"
"1495",2015-03-04,3279.53,3264.18,3286.59,3250.48,"293640"
"1496",2015-03-05,3248.48,3264.08,3266.64,3221.67,"320660"
"1497",2015-03-06,3241.19,3248.04,3266.93,3234.53,"282920"
"1498",2015-03-09,3302.41,3224.31,3307.7,3198.37,"321500"
"1499",2015-03-10,3286.07,3289.08,3309.92,3277.09,"285820"
"1500",2015-03-11,3290.9,3289.59,3325.05,3278.47,"282990"
"1501",2015-03-12,3349.32,3314.81,3360.05,3300.49,"357300"
"1502",2015-03-13,3372.91,3359.49,3391.26,3352.15,"328410"
"1503",2015-03-16,3449.3,3391.16,3449.3,3377.09,"399130"
"1504",2015-03-17,3502.85,3469.6,3504.12,3459.69,"520940"
"1505",2015-03-18,3577.3,3510.5,3577.66,3503.85,"545220"
"1506",2015-03-19,3582.27,3576.02,3600.68,3546.84,"537350"
"1507",2015-03-20,3617.32,3587.08,3632.34,3569.38,"516660"
"1508",2015-03-23,3687.73,3640.1,3688.25,3635.48,"536060"
"1509",2015-03-24,3691.41,3692.57,3715.87,3600.7,"639560"
"1510",2015-03-25,3660.73,3680.95,3693.15,3634.56,"521890"
"1511",2015-03-26,3682.1,3641.94,3707.32,3615.01,"488650"
"1512",2015-03-27,3691.1,3686.13,3710.48,3656.83,"408950"
"1513",2015-03-30,3786.57,3710.61,3795.93,3710.61,"564700"
"1514",2015-03-31,3747.9,3822.99,3835.57,3737.04,"561680"
"1515",2015-04-01,3810.29,3748.34,3817.08,3742.21,"447460"
"1516",2015-04-02,3825.78,3827.69,3835.45,3775.89,"479300"
"1517",2015-04-03,3863.93,3803.38,3864.4,3792.21,"473030"
"1518",2015-04-07,3961.38,3899.42,3961.67,3891.73,"570450"
"1519",2015-04-08,3994.81,3976.53,4000.22,3903.65,"618090"
"1520",2015-04-09,3957.53,4006.13,4016.4,3900.03,"585180"
"1521",2015-04-10,4034.31,3947.49,4040.35,3929.32,"484280"
"1522",2015-04-13,4121.71,4072.72,4128.07,4057.29,"589810"
"1523",2015-04-14,4135.57,4125.78,4168.35,4091.26,"610680"
"1524",2015-04-15,4084.16,4135.65,4175.49,4069.01,"613010"
"1525",2015-04-16,4194.82,4055.92,4195.31,4031.24,"551240"
"1526",2015-04-17,4287.3,4254.72,4317.22,4238.91,"701710"
"1527",2015-04-20,4217.08,4301.35,4356,4190.68,"857130"
"1528",2015-04-21,4293.62,4212.19,4294.37,4188.57,"634470"
"1529",2015-04-22,4398.49,4304.6,4400.19,4297.95,"680310"
"1530",2015-04-23,4414.51,4414.48,4444.41,4358.84,"667350"
"1531",2015-04-24,4393.69,4355.95,4416.38,4318.12,"628560"
"1532",2015-04-27,4527.4,4441.93,4529.74,4441.93,"671090"
"1533",2015-04-28,4476.21,4527.64,4572.39,4432.9,"767680"
"1534",2015-04-29,4476.62,4446.12,4499.94,4398.64,"519830"
"1535",2015-04-30,4441.66,4483.01,4507.34,4441.05,"526730"
"1536",2015-05-04,4480.46,4441.34,4487.57,4387.43,"494170"
"1537",2015-05-05,4298.71,4479.85,4488.87,4282.24,"572860"
"1538",2015-05-06,4229.27,4311.64,4376.35,4187.37,"481730"
"1539",2015-05-07,4112.21,4197.9,4213.76,4108.01,"394570"
"1540",2015-05-08,4205.92,4152.98,4206.86,4099.04,"397430"
"1541",2015-05-11,4333.58,4231.27,4334.88,4187.82,"488750"
"1542",2015-05-12,4401.22,4342.37,4402.31,4317.98,"521870"
"1543",2015-05-13,4375.76,4402.38,4415.63,4342.48,"510490"
"1544",2015-05-14,4378.31,4372.82,4397.74,4329.04,"449080"
"1545",2015-05-15,4308.69,4366.82,4366.82,4278.55,"439710"
"1546",2015-05-18,4283.49,4277.89,4324.83,4260.51,"380060"
"1547",2015-05-19,4417.55,4285.78,4418.4,4285.78,"436740"
"1548",2015-05-20,4446.29,4434.98,4520.54,4432.28,"514110"
"1549",2015-05-21,4529.42,4456.43,4530.48,4438.26,"465000"
"1550",2015-05-22,4657.6,4584.98,4658.27,4562.99,"655590"
"1551",2015-05-25,4813.8,4660.07,4814.67,4656.82,"682460"
"1552",2015-05-26,4910.9,4854.85,4911.68,4779.08,"704890"
"1553",2015-05-27,4941.71,4932.85,4958.16,4857.06,"681170"
"1554",2015-05-28,4620.27,4943.74,4986.5,4614.24,"782970"
"1555",2015-05-29,4611.74,4603.47,4698.19,4431.56,"611260"
"1556",2015-06-01,4828.74,4633.1,4829.5,4615.23,"593390"
"1557",2015-06-02,4910.53,4844.7,4911.57,4797.55,"623750"
"1558",2015-06-03,4909.98,4924.38,4942.06,4822.44,"611450"
"1559",2015-06-04,4947.1,4912.95,4947.96,4647.41,"674950"
"1560",2015-06-05,5023.1,5016.09,5051.63,4898.07,"772240"
"1561",2015-06-08,5131.88,5045.69,5146.95,4997.48,"855040"
"1562",2015-06-09,5113.53,5145.98,5147.45,5042.96,"729890"
"1563",2015-06-10,5106.04,5049.2,5164.16,5001.49,"596970"
"1564",2015-06-11,5121.59,5101.44,5122.46,5050.76,"563990"
"1565",2015-06-12,5166.35,5143.34,5178.19,5103.4,"625630"
"1566",2015-06-15,5062.99,5174.42,5176.79,5048.74,"637800"
"1567",2015-06-16,4887.43,5004.41,5029.68,4842.1,"550800"
"1568",2015-06-17,4967.9,4890.55,4983.66,4767.22,"537100"
"1569",2015-06-18,4785.36,4942.52,4966.77,4780.87,"507440"
"1570",2015-06-19,4478.36,4689.93,4744.08,4476.5,"452690"
"1571",2015-06-23,4576.49,4471.61,4577.94,4264.77,"473530"
"1572",2015-06-24,4690.15,4604.58,4691.77,4552.13,"543000"
"1573",2015-06-25,4527.78,4711.76,4720.7,4483.55,"572800"
"1574",2015-06-26,4192.87,4399.93,4456.9,4139.53,"565220"
"1575",2015-06-29,4053.03,4289.77,4297.47,3875.05,"673790"
"1576",2015-06-30,4277.22,4006.75,4279.97,3847.88,"709180"
"1577",2015-07-01,4053.7,4214.15,4317.05,4043.37,"598770"
"1578",2015-07-02,3912.77,4058.62,4080.39,3795.25,"586020"
"1579",2015-07-03,3686.92,3793.71,3927.13,3629.56,"548160"
"1580",2015-07-06,3775.91,3975.21,3975.21,3653.04,"831140"
"1581",2015-07-07,3727.12,3654.78,3750.57,3585.4,"698820"
"1582",2015-07-08,3507.19,3467.4,3599.25,3421.53,"680360"
"1583",2015-07-09,3709.33,3432.45,3748.48,3373.54,"656920"
"1584",2015-07-10,3877.8,3707.46,3959.22,3677.43,"586360"
"1585",2015-07-13,3970.39,3918.99,4030.19,3858.64,"643490"
"1586",2015-07-14,3924.49,3958.37,4035.43,3855.56,"670560"
"1587",2015-07-15,3805.7,3874.97,3914.27,3741.25,"601300"
"1588",2015-07-16,3823.18,3758.5,3877.51,3688.44,"492260"
"1589",2015-07-17,3957.35,3831.42,3994.48,3814.15,"481730"
"1590",2015-07-20,3992.11,3948.42,4021.33,3927.12,"539110"
"1591",2015-07-21,4017.67,3939.9,4041.82,3912.8,"504290"
"1592",2015-07-22,4026.05,3996.43,4042.34,3960.86,"520730"
"1593",2015-07-23,4123.92,4022.27,4132.61,4019.04,"563590"
"1594",2015-07-24,4070.91,4124.75,4184.45,4044.83,"627430"
"1595",2015-07-27,3725.56,3985.57,4051.16,3720.44,"556000"
"1596",2015-07-28,3663,3573.14,3762.53,3537.36,"563330"
"1597",2015-07-29,3789.17,3689.82,3792.07,3612.06,"434350"
"1598",2015-07-30,3705.77,3773.79,3844.37,3685.96,"457940"
"1599",2015-07-31,3663.73,3655.67,3729.51,3620.17,"350960"
"1600",2015-08-03,3622.91,3614.99,3648.94,3549.5,"363970"
"1601",2015-08-04,3756.54,3621.85,3757.03,3601.29,"362900"
"1602",2015-08-05,3694.57,3745.65,3782.35,3676.39,"366420"
"1603",2015-08-06,3661.54,3625.5,3710.57,3614.74,"274080"
"1604",2015-08-07,3744.2,3692.61,3756.74,3686.3,"340760"
"1605",2015-08-10,3928.42,3786.03,3943.62,3775.85,"497300"
"1606",2015-08-11,3927.91,3928.81,3970.34,3891.18,"538920"
"1607",2015-08-12,3886.32,3881.23,3937.77,3871.14,"442690"
"1608",2015-08-13,3954.56,3869.91,3955.79,3838.16,"430070"
"1609",2015-08-14,3965.33,3976.41,4000.68,3939.84,"467990"
"1610",2015-08-17,3993.67,3947.84,3994.54,3907.4,"460430"
"1611",2015-08-18,3748.16,3999.13,4006.34,3743.39,"543770"
"1612",2015-08-19,3794.11,3646.8,3811.43,3558.38,"475400"
"1613",2015-08-20,3664.29,3754.57,3788.01,3663.61,"390060"
"1614",2015-08-21,3507.74,3609.96,3652.84,3490.54,"369920"
"1615",2015-08-24,3209.91,3373.48,3388.36,3191.88,"334670"
"1616",2015-08-25,2964.97,3004.13,3123.03,2947.94,"352330"
"1617",2015-08-26,2927.29,2980.79,3092.04,2850.71,"466700"
"1618",2015-08-27,3083.59,2978.03,3085.42,2906.49,"400310"
"1619",2015-08-28,3232.35,3125.26,3235.84,3102.95,"443140"
"1620",2015-08-31,3205.99,3203.56,3207.86,3109.16,"397430"
"1621",2015-09-01,3166.62,3157.83,3180.33,3053.74,"432430"
"1622",2015-09-02,3160.17,3027.68,3194.48,3019.09,"438170"
"1623",2015-09-07,3080.42,3149.38,3217.58,3066.3,"296470"
"1624",2015-09-08,3170.45,3054.44,3174.71,3011.12,"255420"
"1625",2015-09-09,3243.09,3182.55,3256.74,3165.7,"375330"
"1626",2015-09-10,3197.89,3190.55,3243.28,3178.9,"273260"
"1627",2015-09-11,3200.23,3189.48,3223.76,3163.45,"224560"
"1628",2015-09-14,3114.8,3221.17,3229.48,3049.23,"346630"
"1629",2015-09-15,3005.17,3043.8,3081.7,2983.92,"249190"
"1630",2015-09-16,3152.26,2998.04,3182.93,2983.54,"277530"
"1631",2015-09-17,3086.06,3131.98,3204.7,3085.31,"317600"
"1632",2015-09-18,3097.92,3100.28,3122.05,3070.34,"209180"
"1633",2015-09-21,3156.54,3072.09,3159.88,3060.86,"239900"
"1634",2015-09-22,3185.62,3161.32,3213.48,3152.48,"274790"
"1635",2015-09-23,3115.89,3137.72,3164.04,3104.74,"236320"
"1636",2015-09-24,3142.69,3126.49,3151.16,3109.69,"212890"
"1637",2015-09-25,3092.35,3130.85,3149.95,3063,"236260"
"1638",2015-09-28,3100.76,3085.57,3103.07,3042.31,"156730"
"1639",2015-09-29,3038.14,3055.22,3068.3,3021.16,"163220"
"1640",2015-09-30,3052.78,3052.84,3073.3,3039.74,"146640"
"1641",2015-10-08,3143.36,3156.07,3172.28,3133.13,"234280"
"1642",2015-10-09,3183.15,3146.64,3192.72,3137.79,"234850"
"1643",2015-10-12,3287.66,3193.54,3318.71,3188.41,"386300"
"1644",2015-10-13,3293.23,3262.16,3298.63,3253.25,"297150"
"1645",2015-10-14,3262.44,3280.02,3307.32,3256.25,"295080"
"1646",2015-10-15,3338.07,3255.03,3338.3,3254.39,"316280"
"1647",2015-10-16,3391.35,3358.3,3393.02,3334.85,"395460"
"1648",2015-10-19,3386.7,3401.63,3423.4,3355.57,"378110"
"1649",2015-10-20,3425.33,3377.55,3425.52,3357.86,"318970"
"1650",2015-10-21,3320.68,3428.56,3447.26,3265.44,"458460"
"1651",2015-10-22,3368.74,3292.29,3373.78,3282.99,"323740"
"1652",2015-10-23,3412.43,3377.55,3422.02,3360.22,"347370"
"1653",2015-10-26,3429.58,3448.65,3457.52,3402,"365560"
"1654",2015-10-27,3434.34,3409.14,3441.57,3332.62,"328170"
"1655",2015-10-28,3375.2,3417.01,3439.76,3367.23,"293520"
"1656",2015-10-29,3387.32,3387.77,3411.71,3362.51,"235680"
"1657",2015-10-30,3382.56,3380.28,3417.2,3346.59,"243600"
"1658",2015-11-02,3325.08,3337.58,3391.06,3322.31,"230950"
"1659",2015-11-03,3316.7,3330.32,3346.27,3302.18,"192900"
"1660",2015-11-04,3459.64,3325.62,3459.65,3325.62,"339080"
"1661",2015-11-05,3522.82,3459.22,3585.66,3455.53,"553260"
"1662",2015-11-06,3590.03,3514.44,3596.38,3508.83,"429170"
"1663",2015-11-09,3646.88,3588.5,3673.76,3588.5,"503020"
"1664",2015-11-10,3640.49,3617.4,3669.53,3607.89,"429750"
"1665",2015-11-11,3650.25,3635,3654.88,3605.62,"360970"
"1666",2015-11-12,3632.9,3656.82,3659.31,3603.23,"361720"
"1667",2015-11-13,3580.84,3600.76,3632.56,3564.81,"345870"
"1668",2015-11-16,3606.96,3522.46,3607.61,3519.42,"276190"
"1669",2015-11-17,3604.8,3629.98,3678.27,3598.07,"383580"
"1670",2015-11-18,3568.47,3605.06,3617.07,3558.7,"297580"
"1671",2015-11-19,3617.06,3573.78,3618.21,3561.04,"247920"
"1672",2015-11-20,3630.5,3620.79,3640.53,3607.92,"310800"
"1673",2015-11-23,3610.31,3630.87,3654.75,3598.87,"316000"
"1674",2015-11-24,3616.11,3602.89,3616.48,3563.1,"248810"
"1675",2015-11-25,3647.93,3614.07,3648.37,3607.52,"273030"
"1676",2015-11-26,3635.55,3659.57,3668.38,3629.86,"306760"
"1677",2015-11-27,3436.3,3616.54,3621.9,3412.43,"354290"
"1678",2015-11-30,3445.4,3433.86,3470.37,3327.81,"304200"
"1679",2015-12-01,3456.31,3442.44,3483.41,3417.55,"252390"
"1680",2015-12-02,3536.91,3450.28,3538.85,3427.66,"301490"
"1681",2015-12-03,3584.82,3525.73,3591.73,3517.23,"281110"
"1682",2015-12-04,3524.99,3558.15,3568.97,3510.41,"251740"
"1683",2015-12-07,3536.93,3529.81,3543.95,3506.62,"208300"
"1684",2015-12-08,3470.07,3518.65,3518.65,3466.79,"224370"
"1685",2015-12-09,3472.44,3462.58,3495.7,3454.88,"195700"
"1686",2015-12-10,3455.5,3469.81,3503.65,3446.27,"200430"
"1687",2015-12-11,3434.58,3441.6,3455.55,3410.92,"182910"
"1688",2015-12-14,3520.67,3403.51,3521.78,3399.28,"215380"
"1689",2015-12-15,3510.35,3518.13,3529.96,3496.85,"200470"
"1690",2015-12-16,3516.19,3522.09,3538.69,3506.29,"193480"
"1691",2015-12-17,3580,3533.63,3583.41,3533.63,"283860"
"1692",2015-12-18,3578.96,3574.94,3614.7,3568.16,"273710"
"1693",2015-12-21,3642.47,3568.58,3651.06,3565.75,"299850"
"1694",2015-12-22,3651.77,3645.99,3652.63,3616.87,"261180"
"1695",2015-12-23,3636.09,3653.28,3684.57,3633.03,"298200"
"1696",2015-12-24,3612.49,3631.31,3640.22,3572.28,"227790"
"1697",2015-12-25,3627.91,3614.05,3635.26,3601.74,"198450"
"1698",2015-12-28,3533.78,3635.77,3641.59,3533.78,"269980"
"1699",2015-12-29,3563.74,3528.4,3564.17,3515.52,"182550"
"1700",2015-12-30,3572.88,3566.73,3573.68,3538.11,"187890"
"1701",2015-12-31,3539.18,3570.47,3580.6,3538.35,"176960"
"1702",2016-01-04,3296.26,3536.59,3538.69,3295.74,"184420"
"1703",2016-01-05,3287.71,3196.65,3328.14,3189.6,"266880"
"1704",2016-01-06,3361.84,3291.19,3362.97,3288.93,"238890"
"1705",2016-01-07,3125,3309.66,3309.66,3115.89,"70570"
"1706",2016-01-08,3186.41,3194.63,3235.45,3056.88,"286440"
"1707",2016-01-11,3016.7,3131.85,3166.22,3016.7,"271640"
"1708",2016-01-12,3022.86,3026.16,3047.66,2978.46,"207660"
"1709",2016-01-13,2949.6,3041.11,3059.01,2949.29,"194280"
"1710",2016-01-14,3007.65,2874.05,3012.29,2867.55,"212910"
"1711",2016-01-15,2900.97,2988.05,3001.71,2883.87,"198720"
"1712",2016-01-18,2913.84,2847.54,2945.45,2844.7,"164700"
"1713",2016-01-19,3007.74,2914.41,3012.07,2906.4,"205280"
"1714",2016-01-20,2976.69,2993.01,3016.28,2951.92,"216510"
"1715",2016-01-21,2880.48,2934.39,2998.79,2880.08,"191680"
"1716",2016-01-22,2916.56,2911.11,2931.36,2851.73,"159810"
"1717",2016-01-25,2938.51,2934.08,2955.78,2911.83,"153040"
"1718",2016-01-26,2749.79,2907.72,2911.99,2743.84,"210840"
"1719",2016-01-27,2735.56,2756.08,2768.77,2638.3,"215720"
"1720",2016-01-28,2655.66,2711.16,2740.54,2647.49,"171120"
"1721",2016-01-29,2737.6,2652.85,2755.37,2649.79,"186670"
"1722",2016-02-01,2688.85,2730.98,2735.26,2655.62,"156380"
"1723",2016-02-02,2749.57,2687.98,2755.16,2687.98,"158080"
"1724",2016-02-03,2739.25,2719.57,2746.07,2696.88,"148400"
"1725",2016-02-04,2781.02,2751.43,2793.3,2751.31,"170380"
"1726",2016-02-05,2763.49,2783.08,2790.06,2762.16,"141190"
"1727",2016-02-15,2746.2,2684.96,2760.36,2682.09,"129260"
"1728",2016-02-16,2836.57,2758.58,2840.62,2758.58,"195960"
"1729",2016-02-17,2867.34,2829.76,2868.7,2824.36,"216910"
"1730",2016-02-18,2862.89,2881.78,2893.21,2857.7,"219200"
"1731",2016-02-19,2860.02,2854.9,2872.72,2840.49,"163390"
"1732",2016-02-22,2927.18,2888.6,2933.96,2880.35,"232180"
"1733",2016-02-23,2903.33,2925.71,2928.05,2872.28,"199740"
"1734",2016-02-24,2928.9,2889.88,2929.87,2872.27,"213410"
"1735",2016-02-25,2741.25,2922.24,2922.24,2729.85,"270280"
"1736",2016-02-26,2767.21,2760.06,2784.75,2715.87,"191110"
"1737",2016-02-29,2687.98,2754.81,2755.89,2638.96,"207410"
"1738",2016-03-01,2733.17,2688.38,2747.56,2668.76,"187210"
"1739",2016-03-02,2849.68,2733.77,2852.7,2732.54,"270960"
"1740",2016-03-03,2859.76,2847.33,2878.45,2840.87,"287480"
"1741",2016-03-04,2874.15,2848.54,2880.37,2808.85,"312500"
"1742",2016-03-07,2897.34,2886.64,2911.84,2871.35,"217470"
"1743",2016-03-08,2901.39,2895.67,2902.62,2802.56,"233480"
"1744",2016-03-09,2862.56,2839.41,2863.01,2811.72,"183360"
"1745",2016-03-10,2804.73,2847.57,2863.18,2803.48,"138980"
"1746",2016-03-11,2810.31,2781.6,2815.61,2772.55,"127250"
"1747",2016-03-14,2859.5,2830.08,2889.82,2823.03,"194820"
"1748",2016-03-15,2864.37,2853.98,2865.79,2819.79,"163390"
"1749",2016-03-16,2870.43,2858.71,2881.53,2854.19,"186490"
"1750",2016-03-17,2904.83,2875.41,2921,2857.19,"200290"
"1751",2016-03-18,2955.15,2915.52,2971.55,2908.74,"313330"
"1752",2016-03-21,3018.8,2978.46,3028.32,2973.76,"352400"
"1753",2016-03-22,2999.36,3001.63,3019.1,2988.43,"270380"
"1754",2016-03-23,3009.96,2991.17,3012.56,2980.86,"216980"
"1755",2016-03-24,2960.97,2986.8,2998.15,2960.54,"237010"
"1756",2016-03-25,2979.43,2956.2,2981.41,2952.11,"175070"
"1757",2016-03-28,2957.82,2988.01,3008.17,2948.53,"202020"
"1758",2016-03-29,2919.83,2956.71,2962.2,2905.25,"182970"
"1759",2016-03-30,3000.64,2941.22,3001.11,2941.22,"210370"
"1760",2016-03-31,3003.92,3009.37,3023.41,2992.92,"220410"
"1761",2016-04-01,3009.53,2997.09,3009.67,2956.25,"206550"
"1762",2016-04-05,3053.07,3000.94,3057.33,2993.15,"256730"
"1763",2016-04-06,3050.59,3039.74,3059.79,3029,"232260"
"1764",2016-04-07,3008.42,3058.34,3062.36,3007.06,"220920"
"1765",2016-04-08,2984.96,2988.2,2996.17,2960.46,"187910"
"1766",2016-04-11,3033.96,3006.91,3048.98,3006.91,"220020"
"1767",2016-04-12,3023.65,3031.3,3036.82,3001.32,"182720"
"1768",2016-04-13,3066.64,3041.36,3097.16,3041.36,"310000"
"1769",2016-04-14,3082.36,3080.09,3086.7,3056.99,"208240"
"1770",2016-04-15,3078.12,3085.03,3089.95,3066.87,"189610"
"1771",2016-04-18,3033.66,3058.46,3058.46,3022.97,"183310"
"1772",2016-04-19,3042.82,3047.13,3054.5,3024.9,"156530"
"1773",2016-04-20,2972.58,3050.38,3055.69,2905.05,"283140"
"1774",2016-04-21,2952.89,2954.37,2990.67,2943.46,"189410"
"1775",2016-04-22,2959.24,2933.03,2960.21,2926.78,"137210"
"1776",2016-04-25,2946.67,2949.97,2954.09,2917.02,"125860"
"1777",2016-04-26,2964.7,2944.72,2965.43,2933.97,"117710"
"1778",2016-04-27,2953.67,2967.19,2976.02,2949.43,"130870"
"1779",2016-04-28,2945.59,2955.74,2959.51,2916.37,"138660"
"1780",2016-04-29,2938.32,2935.38,2950.58,2930.36,"109310"
"1781",2016-05-03,2992.64,2940.39,2993.53,2929.81,"168700"
"1782",2016-05-04,2991.27,2983.03,3004.42,2978.33,"165410"
"1783",2016-05-05,2997.84,2987.02,2999.12,2977.2,"144830"
"1784",2016-05-06,2913.25,2998.4,3003.59,2913.04,"206800"
"1785",2016-05-09,2832.11,2896.16,2896.16,2821.83,"180380"
"1786",2016-05-10,2832.59,2822.33,2845.24,2820.16,"120830"
"1787",2016-05-11,2837.04,2843.54,2857.25,2818.7,"135800"
"1788",2016-05-12,2835.86,2812.11,2839.28,2781.24,"136340"
"1789",2016-05-13,2827.11,2828.46,2850.09,2814.11,"114320"
"1790",2016-05-16,2850.86,2816.78,2851.23,2804.99,"114650"
"1791",2016-05-17,2843.68,2850.93,2860.32,2832.46,"123370"
"1792",2016-05-18,2807.51,2828.18,2828.26,2781.42,"140490"
"1793",2016-05-19,2806.91,2802.31,2829.4,2801.55,"111600"
"1794",2016-05-20,2825.48,2792.89,2825.95,2785.08,"108700"
"1795",2016-05-23,2843.64,2826.31,2848.07,2826.26,"120470"
"1796",2016-05-24,2821.67,2839.68,2839.7,2807.19,"111450"
"1797",2016-05-25,2815.09,2835.03,2843.16,2807.75,"103530"
"1798",2016-05-26,2822.44,2813.54,2827.09,2780.76,"114770"
"1799",2016-05-27,2821.05,2817.97,2832.8,2809.8,"109850"
"1800",2016-05-30,2822.45,2814.65,2830.97,2794.66,"106320"
"1801",2016-05-31,2916.62,2822.59,2917.14,2822.59,"215260"
"1802",2016-06-01,2913.51,2917.15,2929.08,2909.51,"188390"
"1803",2016-06-02,2925.23,2911.22,2925.67,2906.52,"159720"
"1804",2016-06-03,2938.68,2929.79,2945.52,2915.18,"172020"
"1805",2016-06-06,2934.1,2940.99,2945.94,2922.28,"141990"
"1806",2016-06-07,2936.04,2936.28,2938.44,2923.5,"132990"
