"","BIST 100 (XU100)_history.csv Date","BIST 100 (XU100)_history.csv Price","BIST 100 (XU100)_history.csv Open","BIST 100 (XU100)_history.csv High","BIST 100 (XU100)_history.csv Low","BIST 100 (XU100)_history.csv Volume"
"1407",2014-08-05,80641.86,82376.29,82663.87,80346.14,"564380"
"1408",2014-08-06,79432.33,80060.17,80460.18,78955.05,"739190"
"1409",2014-08-07,78843.31,79656.35,79937.36,78678.05,"577620"
"1410",2014-08-08,79199.41,77996.98,79464.95,77751.04,"586830"
"1411",2014-08-11,77271.25,80427.19,80483.42,77226.97,"749790"
"1412",2014-08-12,77827.24,77332.97,77989.35,76870.19,"529160"
"1413",2014-08-13,77618.56,78141.64,78310.19,76845.98,"673910"
"1414",2014-08-14,77569.92,77712.17,78514.77,77268.47,"580720"
"1415",2014-08-15,76692.07,77931.3,78211.36,76625.89,"536940"
"1416",2014-08-18,77342.09,77176.63,77515.14,76539.6,"558380"
"1417",2014-08-19,79275.88,77636.65,79408.14,77636.65,"723200"
"1418",2014-08-20,78866.91,79384.94,79525.34,78250.12,"683620"
"1419",2014-08-21,78957.53,78691.29,79189.52,78654.14,"485350"
"1420",2014-08-22,78929.59,79118.6,79408.15,78565.24,"435600"
"1421",2014-08-25,79262.41,79172.79,79368.06,78922.99,"373930"
"1422",2014-08-26,80754.28,79437.62,80846.79,79437.62,"479080"
"1423",2014-08-27,80467.4,80948.75,81195.78,80241.65,"527300"
"1424",2014-08-28,80837.71,80591.16,80869.86,80254.58,"449480"
"1425",2014-08-29,80312.94,81009.69,81611.46,80298.47,"490870"
"1426",2014-09-01,80824.72,80455.28,81000.61,80178.8,"349420"
"1427",2014-09-02,80710.01,80940.35,81397.83,80483.78,"457030"
"1428",2014-09-03,81292.35,80990.24,81556.12,80897.15,"563660"
"1429",2014-09-04,82226.04,81390.51,82337.73,81172.04,"651100"
"1430",2014-09-05,82193.1,82102.75,82347.69,81671.51,"497510"
"1431",2014-09-08,82199.53,82392.32,82628.16,82036.14,"479570"
"1432",2014-09-09,80080.22,81992.04,82254.18,79984.85,"647360"
"1433",2014-09-10,79550.55,80105.66,80259.04,78968.71,"639360"
"1434",2014-09-11,78966.38,79828.25,80108.02,78656.38,"546690"
"1435",2014-09-12,77820.83,78881.62,79309.65,77703.56,"509110"
"1436",2014-09-15,77918.1,77685.96,78325.83,77456.94,"457640"
"1437",2014-09-16,78634.55,77812.85,78846.6,77436.06,"594910"
"1438",2014-09-17,78968.11,79063.08,79405.83,78695.45,"493290"
"1439",2014-09-18,77496.43,78455.18,78527.97,77275.66,"647620"
"1440",2014-09-19,76921.94,77760.7,78294.99,76921.94,"522980"
"1441",2014-09-22,76869.89,76947.14,77500.77,76559.57,"469200"
"1442",2014-09-23,76668.91,77339.4,77803.32,76668.91,"503270"
"1443",2014-09-24,75193.02,77003.57,77213.34,75122,"618560"
"1444",2014-09-25,74590.7,75246.1,75575.95,74321.36,"570900"
"1445",2014-09-26,74632.42,74904.21,75164.48,73846.78,"706100"
"1446",2014-09-29,74645.73,74602.22,74839.94,74042.57,"550190"
"1447",2014-09-30,74937.81,74984.26,75198.53,74490.55,"604810"
"1448",2014-10-01,74154.51,75000.8,75209.53,74154.51,"582950"
"1449",2014-10-02,73857.96,74348.11,74729.85,73646.22,"553320"
"1450",2014-10-03,74384.37,74207.74,74384.37,73539.88,"228650"
"1451",2014-10-08,72943.5,73363.49,73384.51,72612.18,"563510"
"1452",2014-10-09,75208.03,73928.93,75353.38,73928.93,"847800"
"1453",2014-10-10,73494.06,74546.34,74546.34,73494.06,"533520"
"1454",2014-10-13,75115.72,73790.62,75484.76,73724.08,"671260"
"1455",2014-10-14,74686.61,75138.59,75688.71,74093.85,"886520"
"1456",2014-10-15,74856.02,74958.42,75814.83,74743.94,"783210"
"1457",2014-10-16,74575.85,75206.18,75571.37,73800.32,"761910"
"1458",2014-10-17,75533.29,74833.88,75977.11,74786.09,"733800"
"1459",2014-10-20,76331.44,76173.21,76435.34,75846.81,"575870"
"1460",2014-10-21,77645.59,76300.95,77666.93,76282.41,"688160"
"1461",2014-10-22,78080.78,77995.25,78201.91,77560.97,"720200"
"1462",2014-10-23,79494.74,78000.14,79494.74,77650.62,"865470"
"1463",2014-10-24,79417.13,79474.1,79952.38,78995.86,"705020"
"1464",2014-10-27,79235.43,79782.99,80015.5,78543.61,"655800"
"1465",2014-10-28,79589.07,79502.12,79724.26,79069.59,"270940"
"1466",2014-10-30,79898.62,79469.87,80129.25,79204.31,"698490"
"1467",2014-10-31,80579.66,80795.75,81146.99,80384.14,"727420"
"1468",2014-11-03,80027.88,80555.7,80863.29,79896.08,"648850"
"1469",2014-11-04,80268.2,80381.49,80778.73,79883.21,"680920"
"1470",2014-11-05,78956.09,80420.3,80987.59,78956.09,"811650"
"1471",2014-11-06,77510.28,79273.84,79575.6,77510.28,"950130"
"1472",2014-11-07,77957.75,77386.32,78089.73,77133.08,"702360"
"1473",2014-11-10,77743.39,78346.16,78635.54,77644.63,"610700"
"1474",2014-11-11,78403.38,77957.93,78403.38,77636.05,"644140"
"1475",2014-11-12,80394.94,78735.31,80394.94,78735.31,"801030"
"1476",2014-11-13,80876.1,80540.59,81503.91,79768.96,"905040"
"1477",2014-11-14,81211.55,80837.94,81448.67,80623.56,"718540"
"1478",2014-11-17,80499.83,81352.71,81784.35,80456.31,"811880"
"1479",2014-11-18,81329.86,80800,81390.38,80609.4,"678370"
"1480",2014-11-19,81461.62,81694.85,82143.72,81168.09,"908270"
"1481",2014-11-20,82511.89,81484.11,82534.81,81221.95,"836640"
"1482",2014-11-21,83281.8,82854.71,83471.01,82764.77,"786330"
"1483",2014-11-24,83251.96,83115.93,83388.79,82710.94,"590850"
"1484",2014-11-25,83530.54,83268.14,83695.33,82557.77,"898640"
"1485",2014-11-26,84243.31,83607,84381.2,83417.21,"778780"
"1486",2014-11-27,84688.52,84444.92,84939.03,84086.07,"697420"
"1487",2014-11-28,86168.66,84885.92,87048.14,84885.92,"938530"
"1488",2014-12-01,86147.32,86214.06,87010.15,85215.52,"1e+06"
"1489",2014-12-02,84915.15,86221.94,86347.08,84830,"847560"
"1490",2014-12-03,84915.14,84967.13,85645.33,84543.99,"661310"
"1491",2014-12-04,86234.1,84979.69,86369.25,84946.57,"671880"
"1492",2014-12-05,85239.92,86369.93,86839.33,85239.92,"722150"
"1493",2014-12-08,84818.68,85334.18,85543.04,84493.79,"513740"
"1494",2014-12-09,83527.29,84722.83,85213.87,83527.29,"645120"
"1495",2014-12-10,84126.33,83974.22,84490.18,83613.2,"632810"
"1496",2014-12-11,84718.23,84238.63,85541.24,84060.33,"786380"
"1497",2014-12-12,83226.38,84712.29,84721.54,83061.9,"701860"
"1498",2014-12-15,82804.43,82940.24,83287.03,82572.68,"580790"
"1499",2014-12-16,79191.19,82444.48,83176.08,78844.01,"1050000"
"1500",2014-12-17,80820.72,79436.68,81224.45,78954.85,"767850"
"1501",2014-12-18,83226.2,81824.55,83226.2,81824.55,"711690"
"1502",2014-12-19,83573.55,83653.67,83794.26,82583.36,"718980"
"1503",2014-12-22,85143.76,83600.42,85143.76,83343.55,"568170"
"1504",2014-12-23,84487.99,85254.89,85433.91,84222.96,"685130"
"1505",2014-12-24,84821.7,84657.57,85031.6,84643.71,"377980"
"1506",2014-12-25,84824.51,84921.6,85115.12,84814.17,"283900"
"1507",2014-12-26,84947.31,84940.87,85257.09,84920.96,"239130"
"1508",2014-12-29,84101.75,84758.24,84758.24,83920,"382250"
"1509",2014-12-30,84537.1,83910.23,84922.69,83587.15,"591380"
"1510",2014-12-31,85721.13,84589.5,85850.63,84520.68,"284640"
"1511",2015-01-02,85458.92,85447.89,85772.1,84940.87,"328040"
"1512",2015-01-05,86462.57,85495.31,86795.82,85411.37,"644590"
"1513",2015-01-06,86909.58,86650.91,86911.82,85574.65,"698320"
"1514",2015-01-07,86776.58,86925.09,87626.04,86497.83,"791950"
"1515",2015-01-08,87689.64,87404.88,87919.06,87260.4,"731760"
"1516",2015-01-09,87648.35,87746.04,88326.79,87428.07,"711730"
"1517",2015-01-12,87864.74,87917.41,88738.83,87637,"637100"
"1518",2015-01-13,88313.5,88105.21,88548.2,87823.98,"736660"
"1519",2015-01-14,87563.47,87713.67,88378.67,87127.99,"746340"
"1520",2015-01-15,87742.82,88080.1,88491.37,87560.27,"804150"
"1521",2015-01-16,87416.4,87648.67,87866,86862.51,"619400"
"1522",2015-01-19,88006.48,87696.58,88322.35,87584.91,"511990"
"1523",2015-01-20,89200.45,88243.22,89464.45,88243.22,"759240"
"1524",2015-01-21,90312.8,89691.28,90350.37,89635.47,"725460"
"1525",2015-01-22,90902.78,90671.23,91004.63,89852.17,"730080"
"1526",2015-01-23,90736.05,91195.78,91585.11,90539.21,"666420"
"1527",2015-01-26,91412.94,90549.11,91412.94,90294.12,"545740"
"1528",2015-01-27,91150.05,91546.48,91753.32,90560.2,"601460"
"1529",2015-01-28,90341.63,91705.76,91805.74,90276.4,"659830"
"1530",2015-01-29,88557.78,89691.25,90242.24,88557.78,"611880"
"1531",2015-01-30,88945.82,88970.97,89461.7,88045.33,"606250"
"1532",2015-02-02,89712.79,89144.83,89857.77,88674.09,"463240"
"1533",2015-02-03,87508.52,90048.2,90048.2,87116.17,"717530"
"1534",2015-02-04,85910.14,87820.99,87928.04,85671.18,"832910"
"1535",2015-02-05,85789.31,85919.18,86501.77,85145.51,"759740"
"1536",2015-02-06,84987.42,85889.54,86426.4,84909.96,"676310"
"1537",2015-02-09,84574.27,85008.66,85019.91,83242.68,"819960"
"1538",2015-02-10,83116.43,85000.72,85367.43,82975.25,"761470"
"1539",2015-02-11,83429.49,83597.92,84199.66,83173.35,"796240"
"1540",2015-02-12,86082.55,83786.49,86082.55,83786.49,"839240"
"1541",2015-02-13,85809.25,86260.82,86357.19,85589.63,"633060"
"1542",2015-02-16,86040.54,86144.69,86440.19,85959.85,"529350"
"1543",2015-02-17,84424.89,85692,85958.04,84424.89,"646850"
"1544",2015-02-18,85441.66,84613,85579.99,84151.59,"599220"
"1545",2015-02-19,86414.28,86231.92,86572.42,85738.56,"688900"
"1546",2015-02-20,85488.89,86358.61,86507.16,85114.01,"525250"
"1547",2015-02-23,86288.25,85486.78,86320.91,84850.13,"624820"
"1548",2015-02-24,86691.24,86424.4,86794.12,86011.12,"711710"
"1549",2015-02-25,86733.45,87264.27,87847.19,86469.53,"744450"
"1550",2015-02-26,85915.36,86490.27,87397.91,85904.03,"775370"
"1551",2015-02-27,84147.51,86095.16,86437,83784.59,"862620"
"1552",2015-03-02,83946.92,84405.29,84674.44,83858.1,"558690"
"1553",2015-03-03,84303.92,84364.31,84670.89,83509.44,"540990"
"1554",2015-03-04,82067.23,84242.36,84380.82,81980.83,"643800"
"1555",2015-03-05,80779.58,80969.69,81557.93,80014.41,"1070000"
"1556",2015-03-06,80310.16,80927,82339.26,80045.17,"842030"
"1557",2015-03-09,80645.43,81206.98,81756.73,80586.49,"727360"
"1558",2015-03-10,77977.48,80820.3,81051.36,77977.48,"818340"
"1559",2015-03-11,78276.98,78257.95,78860.39,76656.89,"817290"
"1560",2015-03-12,78293.17,79332.98,79552.91,77547.22,"699700"
"1561",2015-03-13,76642.13,78563.52,79097.63,76642.13,"696650"
"1562",2015-03-16,78195.71,77676.66,78483.58,77178.28,"594960"
"1563",2015-03-17,80030.65,78763.23,80103.96,78677.93,"679280"
"1564",2015-03-18,79942.27,79972.74,80190.86,79159.66,"672440"
"1565",2015-03-19,81922.02,81474.94,82186.61,81220.89,"818700"
"1566",2015-03-20,82506.35,82247.73,82731.79,81645.68,"681480"
"1567",2015-03-23,83741.99,82569.54,83768.48,82428.86,"601840"
"1568",2015-03-24,82032.59,83654.88,83748.55,81706.14,"759810"
"1569",2015-03-25,82649.2,82581.02,83638.15,82179.45,"630800"
"1570",2015-03-26,81482.4,81280.6,81482.4,80696.14,"686660"
"1571",2015-03-27,80894.15,81240.92,81259.3,80233.93,"632380"
"1572",2015-03-30,82184.02,80876.34,82209.14,80464.33,"605410"
"1573",2015-03-31,80846.03,82231.38,82537.97,80528.33,"633960"
"1574",2015-04-01,81208.54,81090.49,81504.31,80650.39,"558200"
"1575",2015-04-02,81676.43,81431.64,81937.79,81292.27,"481360"
"1576",2015-04-03,82994.31,81974.36,83047.26,81501.03,"458660"
"1577",2015-04-06,83130.16,82343.9,83130.16,82255.86,"477190"
"1578",2015-04-07,82465.89,83053.91,83053.91,81894.41,"552520"
"1579",2015-04-08,82799.38,82495.71,82884.55,82004.68,"688240"
"1580",2015-04-09,83513.62,82442.88,83633.88,82411.89,"711430"
"1581",2015-04-10,82645.75,83374.96,83786.17,82202.67,"638450"
"1582",2015-04-13,81937.59,82631.25,83076.79,81635.21,"718700"
"1583",2015-04-14,82319.71,81609.96,82481.56,80703.99,"817660"
"1584",2015-04-15,81357.53,81953.37,82138.48,81221.54,"693340"
"1585",2015-04-16,82436.68,81969.68,82699.28,81643.63,"762020"
"1586",2015-04-17,82417.73,83006.53,83339.33,82230.02,"683920"
"1587",2015-04-20,82302.56,82831.16,83077.54,82167.67,"582400"
"1588",2015-04-21,84277.65,82119.17,84277.65,81826.23,"779200"
"1589",2015-04-22,83780.35,84397.12,84770.58,83718.65,"850100"
"1590",2015-04-24,85551.31,84164.8,85579.78,84141.76,"723690"
"1591",2015-04-27,86401.85,85689.39,86623.61,85299.73,"880680"
"1592",2015-04-28,86209.46,86486.26,86754.56,86000.48,"758250"
"1593",2015-04-29,85978.44,86395.69,86670.41,85841.94,"642770"
"1594",2015-04-30,83947.04,86156.41,86355.34,83947.04,"670510"
"1595",2015-05-04,84018.92,83880.82,84305.28,83239.22,"549420"
"1596",2015-05-05,83380.67,83975.05,84605.65,83304.47,"543950"
"1597",2015-05-06,82441.37,83743.1,83743.1,82345.42,"663150"
"1598",2015-05-07,82570.23,82520.08,82798.69,81754.47,"613100"
"1599",2015-05-08,84059.89,82722.11,84269.73,82207.71,"627020"
"1600",2015-05-11,84752.83,84161.75,85236.53,84161.75,"649490"
"1601",2015-05-12,85363.47,84865.67,85399.49,84288.84,"659150"
"1602",2015-05-13,86417.48,85490.32,86562.92,85490.32,"822180"
"1603",2015-05-14,87243.66,86455.73,87651.31,86160.66,"878020"
"1604",2015-05-15,87604.89,87449.54,87995.74,87184.33,"579620"
"1605",2015-05-18,88651.88,87640.44,88651.88,87526.88,"532510"
"1606",2015-05-20,87791.06,88369.62,88509.74,87342.72,"713420"
"1607",2015-05-21,86565.03,87985.06,88513.69,86441.68,"783210"
"1608",2015-05-22,85803.92,86646.9,86711.55,85717.13,"628270"
"1609",2015-05-25,84567.03,85705.37,85788.1,84479.61,"455910"
"1610",2015-05-26,83649.42,84124.51,84852.09,83649.42,"595880"
"1611",2015-05-27,84292.05,83984.04,84292.05,82853.26,"640240"
"1612",2015-05-28,83569.62,84335.95,84500.67,83569.62,"538920"
"1613",2015-05-29,82981.15,83631.97,84697.26,82586.27,"626360"
"1614",2015-06-01,80429.08,82769.03,82785.05,80341.48,"522740"
"1615",2015-06-02,81420.24,80745.27,81480.9,80513.78,"608010"
"1616",2015-06-03,83393.57,81576.74,83411.64,81208.96,"654530"
"1617",2015-06-04,82499.02,82836.68,82905.87,81704.32,"628490"
"1618",2015-06-05,81943.42,82113.63,82972.87,81623,"782530"
"1619",2015-06-08,77805.41,75268.15,77805.41,75268.15,"1070000"
"1620",2015-06-09,78146.25,78410.98,78786.83,77756.16,"717950"
"1621",2015-06-10,79747.89,78657.24,80007.76,78657.24,"685270"
"1622",2015-06-11,80845.24,79985.54,80924.87,79368.22,"730980"
"1623",2015-06-12,80532.51,80848.27,81170.24,80315.27,"566160"
"1624",2015-06-15,78951.38,80547.55,80748.23,78951.38,"559170"
"1625",2015-06-16,80183.75,79226.9,80521.07,79226.9,"598960"
"1626",2015-06-17,80713.26,80411.3,80917.47,80271.81,"567910"
"1627",2015-06-18,81932.45,81604.84,82235.61,81338.18,"518040"
"1628",2015-06-19,82454.38,81959.25,82781.34,81707.58,"537880"
"1629",2015-06-22,83426.18,82913.98,83759.94,82913.98,"568000"
"1630",2015-06-23,83068.46,83604.2,83863.57,82678.83,"648460"
"1631",2015-06-24,84140.65,83228.65,84266.35,83118.2,"644160"
"1632",2015-06-25,83277.09,84212.71,84529.26,83240.86,"670230"
"1633",2015-06-26,83546.06,83216.74,83868.26,83075.83,"474600"
"1634",2015-06-29,81756.19,82356.58,82723.89,81756.19,"481640"
"1635",2015-06-30,82249.53,81936.86,82415.57,81484.79,"543330"
"1636",2015-07-01,81681.71,82445.33,82939.86,81681.71,"533830"
"1637",2015-07-02,81879.96,81593.78,82007.73,80978.33,"547330"
"1638",2015-07-03,81216.98,82008.13,82165.91,81216.98,"362260"
"1639",2015-07-06,82365.85,80988.06,82447.63,80988.06,"479650"
"1640",2015-07-07,81572.27,82657.24,82860.57,81572.27,"503030"
"1641",2015-07-08,80386.59,81488.74,81488.74,80238.7,"583510"
"1642",2015-07-09,82286.34,80918.02,82332.69,80918.02,"446290"
"1643",2015-07-10,82791.85,82922.55,83396.33,82565.88,"506490"
"1644",2015-07-13,83388.32,82809.82,83678.48,82529.57,"514590"
"1645",2015-07-14,83041.13,83733.21,84192.88,82829.05,"590980"
"1646",2015-07-15,82727.86,83265.84,83523.1,82488.3,"421240"
"1647",2015-07-16,82789.78,82894.66,82999.12,82704.93,"347970"
"1648",2015-07-20,81319.97,82813.58,82894.5,81014.45,"577940"
"1649",2015-07-21,81583.62,81688.73,81888.14,80960.94,"566650"
"1650",2015-07-22,81222.38,81736.74,81856.73,80677.01,"548390"
"1651",2015-07-23,78336.57,81201.91,81201.91,78164.14,"653830"
"1652",2015-07-24,78712.07,78151.53,79256.36,77726.17,"440070"
"1653",2015-07-27,77351.98,78724.77,79171.13,77230.1,"510950"
"1654",2015-07-28,78024.02,77687.15,78729.32,77687.15,"547870"
"1655",2015-07-29,78079.76,78140.69,78635.12,77667.29,"415580"
"1656",2015-07-30,78271.49,77633.03,78889.41,77534.29,"476220"
"1657",2015-07-31,79909.68,78518.73,79909.68,78125.75,"699750"
"1658",2015-08-03,78164.09,79879.67,79879.67,78022.7,"496350"
"1659",2015-08-04,78234.86,78463.47,78753.82,77805.61,"489950"
"1660",2015-08-05,78134.32,78095.07,78562.43,77714.37,"416700"
"1661",2015-08-06,78803.08,78416.07,79030.09,78325.49,"427110"
"1662",2015-08-07,78427.06,79003.54,79123.64,78173.79,"367450"
"1663",2015-08-10,77495.29,78592,78759.44,77309.97,"411880"
"1664",2015-08-11,79719.99,78516.85,79908.65,78516.85,"506840"
"1665",2015-08-12,78174.81,78887.36,79062.94,78085.44,"422700"
"1666",2015-08-13,77085.5,78234.85,78234.85,75802.3,"654190"
"1667",2015-08-14,77308.95,76780.08,77699.27,76484.42,"502050"
"1668",2015-08-17,76922.44,77357.71,77569.71,76368.69,"458440"
"1669",2015-08-18,75960.11,76428.76,76894.55,75960.11,"467240"
"1670",2015-08-19,75299.59,76323.17,76646.78,75188,"496060"
"1671",2015-08-20,74681.84,75086.85,75086.85,73697.07,"567170"
"1672",2015-08-21,73797.77,74392.08,74623.33,73520.06,"428670"
"1673",2015-08-24,71341.95,72638.68,72638.68,69797.4,"569670"
"1674",2015-08-25,73509.71,72191.09,73778.35,71997.2,"565700"
"1675",2015-08-26,73615.91,73375.81,74140.94,72770,"583490"
"1676",2015-08-27,74813.48,74589.12,75157.89,74475.76,"476720"
"1677",2015-08-28,74641.6,74981.53,75156.94,74020.06,"413320"
"1678",2015-08-31,75210.37,74549.23,75320.7,74526.15,"379010"
"1679",2015-09-01,73569.66,74843.84,74899.14,73375,"531560"
"1680",2015-09-02,73656.12,73872.64,74260.7,73434.13,"450990"
"1681",2015-09-03,74004.13,74031.62,74397.64,73291.42,"466250"
"1682",2015-09-04,72950.11,73427.59,73997.88,72896.43,"467910"
"1683",2015-09-07,71865.82,72435.48,72435.48,71557.42,"323690"
"1684",2015-09-08,72051.79,72375.07,72628.86,71594.5,"382570"
"1685",2015-09-09,72003.34,72788.05,72895.52,71992.5,"385910"
"1686",2015-09-10,71846.52,71743.32,71954.44,71263.32,"420700"
"1687",2015-09-11,71350.87,71972.11,71993.94,71349.56,"338590"
"1688",2015-09-14,71299.43,71625.57,71682.49,71050.41,"441280"
"1689",2015-09-15,73173.35,71490.04,73196.09,71307.53,"627210"
"1690",2015-09-16,74149.46,73299.28,74378.49,73013.27,"507520"
"1691",2015-09-17,74980.56,74052.52,74980.56,73845.98,"489920"
"1692",2015-09-18,75099.03,74880.25,75102.09,74011.44,"584040"
"1693",2015-09-21,75860.7,74879.84,76028.31,74524.74,"553370"
"1694",2015-09-22,74993.71,76046.81,76189.52,74593.1,"425920"
"1695",2015-09-23,74610.2,74833.33,75070.2,74610.2,"158070"
"1696",2015-09-28,73314.99,74759.47,75128.26,73314.99,"433500"
"1697",2015-09-29,74257.65,72865.87,74327.49,72638.09,"588000"
"1698",2015-09-30,74205.47,74649.96,74752.94,73783.35,"583920"
"1699",2015-10-01,74530.96,74623.07,74835.8,74020.55,"537820"
"1700",2015-10-02,74396.65,74570.7,74691.2,73826.02,"528890"
"1701",2015-10-05,76902.54,75312.53,76902.54,75312.53,"725110"
"1702",2015-10-06,77258.59,76977.32,77606.67,76625.12,"685160"
"1703",2015-10-07,78698.17,77822.39,78726.61,77632.84,"938570"
"1704",2015-10-08,78661.03,78309.44,79245.68,78013.35,"732870"
"1705",2015-10-09,79214.93,79237.1,79616.1,78842.36,"728400"
"1706",2015-10-12,79300.09,78547.45,79619.64,78547.45,"628430"
"1707",2015-10-13,78358.61,79342.9,79495.46,77889.5,"647500"
"1708",2015-10-14,79380.24,78388.89,79502.62,78317.59,"670290"
"1709",2015-10-15,79263.26,80012.83,80383.05,79263.26,"718550"
"1710",2015-10-16,78483.55,79614.92,79614.92,78483.55,"553970"
"1711",2015-10-19,79734.54,78845.95,79894.92,78845.95,"593060"
"1712",2015-10-20,80496.48,79810.15,80594.1,79678.11,"733440"
"1713",2015-10-21,79765.28,80395.79,80423.96,79284.41,"757890"
"1714",2015-10-22,80255.91,79842.74,80532.23,79842.74,"690170"
"1715",2015-10-23,80124.84,80892.37,81066.72,80091.17,"749330"
"1716",2015-10-26,79262.26,80172.36,80403.05,79219.64,"598520"
"1717",2015-10-27,78662.51,79206.19,79384.03,78094.91,"543970"
"1718",2015-10-28,78536.29,78633.89,78650.89,77999.78,"250260"
"1719",2015-10-30,79409,78230.28,79504.68,77585.44,"593890"
"1720",2015-11-02,83693.61,83653.72,84354.08,83229.46,"1260000"
"1721",2015-11-03,82913.85,83857.05,83926.68,82853.22,"826560"
"1722",2015-11-04,83684.07,83284.7,83784.77,83284.7,"730030"
"1723",2015-11-05,82955.67,83234.86,83329.36,82546.74,"662890"
"1724",2015-11-06,81930.21,83201.42,83231.88,81718.47,"581250"
"1725",2015-11-09,82050.14,82000.37,82622.2,81757.19,"602460"
"1726",2015-11-10,81174.1,82311.31,82592.47,81174.1,"570720"
"1727",2015-11-11,81717.99,81484.5,82364.99,81484.5,"541920"
"1728",2015-11-12,82143.43,82217.35,82295.7,81426.17,"539940"
"1729",2015-11-13,81878.75,82126.93,82292.34,81624.84,"559750"
"1730",2015-11-16,81046.42,81580.64,81822.37,81018.67,"464240"
"1731",2015-11-17,81152.85,81325.66,81857.53,81152.85,"535420000"
"1732",2015-11-18,80514.17,81064,81476.48,80336.11,"506160000"
"1733",2015-11-19,80441.2,80860.34,81117.98,80185.7,"512300000"
"1734",2015-11-20,80681.67,80397.56,81121.69,80384.51,"4.46e+08"
"1735",2015-11-23,79744.79,80652.61,80784.15,79744.79,"414070000"
"1736",2015-11-24,76242.98,79868.8,80008.03,76095.76,"1.04e+09"
"1737",2015-11-25,76836.52,76570.12,76975.33,75520.73,"826090000"
"1738",2015-11-26,74997.64,76624.54,76690.36,74992.98,"633410000"
"1739",2015-11-27,75638.43,74824,76522.93,74824,"683040000"
"1740",2015-11-30,75232.79,75638.43,76535.24,75097.07,"502920000"
"1741",2015-12-01,76785.45,75232.79,76785.45,75232.79,"674360000"
"1742",2015-12-02,76394.96,76785.45,77766.72,76246.26,"778780000"
"1743",2015-12-03,75452.84,76394.96,77141.32,75392.35,"626280000"
"1744",2015-12-04,74265.3,75452.84,75887.79,73370.84,"763350000"
"1745",2015-12-07,73908.89,74265.3,74534.13,73354.74,"608750000"
"1746",2015-12-08,73100.86,73908.89,74204.29,72954.62,"580910000"
"1747",2015-12-09,74583.74,73100.86,74732.11,72948.46,"639810000"
"1748",2015-12-10,72354.16,74583.74,75237.06,72012.65,"868160000"
"1749",2015-12-11,70280.34,72354.16,72511.95,70280.34,"887870000"
"1750",2015-12-14,69308.74,70280.34,71695.94,69190.95,"741430000"
"1751",2015-12-15,72156.79,69308.74,72391.87,69308.74,"846220000"
"1752",2015-12-16,72831.78,72156.79,72887.89,71397.03,"816550000"
"1753",2015-12-17,73711.88,72831.78,74178.78,72823.45,"895420000"
"1754",2015-12-18,72460.35,73711.88,73711.88,72203.09,"6.84e+08"
"1755",2015-12-21,73328.16,72460.35,73781.35,72460.35,"677060000"
"1756",2015-12-22,73102.1,73328.16,73380.14,72220.54,"772510000"
"1757",2015-12-23,74044.89,73102.1,74498.61,73102.1,"666210000"
"1758",2015-12-24,74050.35,74044.89,74393.68,73864.96,"423300000"
"1759",2015-12-25,74189.53,74050.35,74227.85,73994.66,"217980000"
"1760",2015-12-28,74243.17,74189.53,74953.61,74189.53,"557030000"
"1761",2015-12-29,73912.61,74243.17,74527.68,73692.94,"546960000"
"1762",2015-12-30,73200.69,73912.61,74004.94,73064.64,"420060000"
"1763",2015-12-31,71726.99,73200.69,73372.07,71433.59,"441320000"
"1764",2016-01-04,70518.35,71726.99,71726.99,69880.43,"487220000"
"1765",2016-01-05,70688.1,70518.35,71253.47,69395.82,"678650000"
"1766",2016-01-06,71197.94,70688.1,71267.13,69713.49,"796180000"
"1767",2016-01-07,71495.93,71197.94,71640.24,69687.85,"891370000"
"1768",2016-01-08,70613.2,71495.93,72131.92,70407.76,"728240000"
"1769",2016-01-11,71048.98,70397.28,71621.86,70111.51,"683810000"
"1770",2016-01-12,71740.41,71033.3,72100.1,70516.46,"863730000"
"1771",2016-01-13,72508.72,72106.05,73010.85,72030.21,"797330000"
"1772",2016-01-14,71940.56,72206.4,72651.44,71308.91,"808610000"
"1773",2016-01-15,71062,71984.02,72274.51,70628.02,"736980000"
"1774",2016-01-18,71039.68,71463.6,71521.46,70845.24,"612510000"
"1775",2016-01-19,71073.16,71666.37,71827.39,70786.19,"682050000"
"1776",2016-01-20,69603.95,70604.62,70785.6,69595.27,"714280000"
"1777",2016-01-21,68567.89,69657.63,69777.08,68230.47,"801550000"
"1778",2016-01-22,70243.91,69487.09,70392.47,69255.28,"753730000"
"1779",2016-01-25,70539.01,70761.85,71087.97,70123.01,"538630000"
"1780",2016-01-26,71808.91,70144.5,71838.7,69925.09,"705560000"
"1781",2016-01-27,72052.86,71819.83,72683.67,71775.15,"791900000"
"1782",2016-01-28,72427.41,72431.77,72960.91,72320.67,"783780000"
"1783",2016-01-29,73481.09,73122.72,73506.6,73080.24,"706540000"
"1784",2016-02-01,73447.67,73496.15,73514.82,72793.71,"674550000"
"1785",2016-02-02,72506.16,73651.59,73911.49,72506.16,"715950000"
"1786",2016-02-03,73267.44,72174.76,73629.82,72015.18,"780710000"
"1787",2016-02-04,74505.36,74150.41,74740.4,73962.86,"812590000"
"1788",2016-02-05,74203.54,74485.66,74767.42,74033.33,"657130000"
"1789",2016-02-08,72005.24,74457.35,74656.23,72005.24,"900830000"
"1790",2016-02-09,71415.16,71520.33,71798.27,70373.47,"891220000"
