"","Karachi 100 (KSE)_history.csv Date","Karachi 100 (KSE)_history.csv Price","Karachi 100 (KSE)_history.csv Open","Karachi 100 (KSE)_history.csv High","Karachi 100 (KSE)_history.csv Low","Karachi 100 (KSE)_history.csv Volume"
"1573",2015-05-06,33839.28,33638.17,33925.9,33638.17,"155430"
"1574",2015-05-07,33742.88,33839.55,33885.57,33619.82,"93300"
"1575",2015-05-08,33530.3,33700.16,33700.16,33503.32,"99030"
"1576",2015-05-11,32506.36,33528.38,33541.59,32416.79,"163820"
"1577",2015-05-12,33023.8,32489.87,33087.48,32354.01,"126880"
"1578",2015-05-13,32915.44,33091.18,33230.46,32891.13,"98780"
"1579",2015-05-14,33103.73,32948.58,33226.02,32948.58,"109670"
"1580",2015-05-15,33039.19,33104.49,33133.9,32953.76,"117800"
"1581",2015-05-18,32886.06,33054.61,33098.66,32843.66,"59860"
"1582",2015-05-19,32729.55,32892.17,33049.83,32673.64,"58490"
"1583",2015-05-20,32599,32729.55,32729.55,32569.38,"84550"
"1584",2015-05-21,32617.74,32611.65,32688.82,32556.73,"43630"
"1585",2015-05-22,32605.62,32637.72,32750.02,32529.05,"42940"
"1586",2015-05-25,32707.22,32657.32,32871.86,32477.98,"142490"
"1587",2015-05-26,32510.35,32739.8,32771.28,32419.14,"69250"
"1588",2015-05-27,32842.59,32680.18,32922.56,32649.06,"139200"
"1589",2015-05-28,32763.48,32850.07,32850.07,32671.91,"83570"
"1590",2015-05-29,33056.79,32763.48,33130.92,32763.48,"189130"
"1591",2015-06-01,33563.38,33109.46,33583.33,33108.35,"174160"
"1592",2015-06-02,33895.34,33620.72,34016.12,33620.72,"213810"
"1593",2015-06-03,33908.62,33946.27,34119.13,33859.16,"153180"
"1594",2015-06-04,34085.74,33931.66,34156.13,33926.54,"204580"
"1595",2015-06-05,34012.49,34091.5,34148.43,33970.98,"168890"
"1596",2015-06-08,34151.11,33928.37,34235.94,33137.3,"282030"
"1597",2015-06-09,34270.28,34240.98,34497.56,34224.45,"247180"
"1598",2015-06-10,34323.84,34346.7,34531.6,34196.24,"200780"
"1599",2015-06-11,34594.7,34328.6,34744.17,34328.6,"208360"
"1600",2015-06-12,34651.29,34600.02,34727.37,34576.41,"185140"
"1601",2015-06-15,34710.29,34715.03,34869.06,34634.38,"364950"
"1602",2015-06-16,34516.3,34709.71,34739.17,34448.29,"337860"
"1603",2015-06-17,34482,34516.07,34630.74,34429.08,"328190"
"1604",2015-06-18,34674.61,34482,34763.69,34482,"197290"
"1605",2015-06-19,34526.7,34670.76,34710.47,34486.65,"83030"
"1606",2015-06-22,34278.42,34530.59,34534.26,34069.64,"104760"
"1607",2015-06-23,34133.83,34277.76,34345.75,34129.88,"163560"
"1608",2015-06-24,34331.94,34193.18,34400.67,34193.18,"179600"
"1609",2015-06-25,34077.92,34333.25,34370.12,34034.76,"178140"
"1610",2015-06-26,33885.13,34076.04,34114.32,33857.75,"205920"
"1611",2015-06-29,34093.55,33899.9,34141.54,33808.2,"128160"
"1612",2015-06-30,34398.86,34104.6,34444.19,34104.6,"173890"
"1613",2015-07-01,34843.6,34432.55,34878.04,34432.55,"167210"
"1614",2015-07-02,35186.56,34849.64,35236.18,34849.64,"172030"
"1615",2015-07-03,35456.35,35209.09,35543.48,35209.09,"227670"
"1616",2015-07-06,35502.28,35476.38,35544.21,35291.08,"230860"
"1617",2015-07-07,35537.69,35529.92,35637.48,35431.43,"246540"
"1618",2015-07-08,35328.83,35550.79,35581.03,35250.33,"217420"
"1619",2015-07-09,35147.13,35333.39,35365.97,35126.7,"180490"
"1620",2015-07-10,35112.29,35147.09,35371.22,35091.73,"145120"
"1621",2015-07-13,35496.62,35115.45,35559.95,35010.93,"155680"
"1622",2015-07-14,35446.89,35523.94,35725.16,35371.58,"167940"
"1623",2015-07-15,35699.75,35436.55,35722.76,35430.82,"177440"
"1624",2015-07-16,35887.66,35698.52,36030.92,35698.52,"178360"
"1625",2015-07-22,36056.68,35905.66,36110.76,35905.66,"245420"
"1626",2015-07-23,35934.99,36056.68,36114.96,35876.78,"234750"
"1627",2015-07-24,35815.2,35936.31,35982.13,35759.99,"184060"
"1628",2015-07-27,35175.49,35814.16,35889.53,35140.43,"164800"
"1629",2015-07-28,35274.66,35161.33,35443.17,35051.97,"149110"
"1630",2015-07-29,35676.49,35287.89,35785.65,35287.89,"173550"
"1631",2015-07-30,35730.01,35678.91,35996.36,35508.82,"179130"
"1632",2015-07-31,35741.52,35739.83,35824.62,35626.9,"143680"
"1633",2015-08-03,35824.56,35782.17,35839.97,35703.25,"101010"
"1634",2015-08-04,35921.71,35827.37,35959.12,35653.16,"163030"
"1635",2015-08-05,36156.83,36011.77,36265.99,35965.73,"168730"
"1636",2015-08-06,36228.88,36180.21,36471.59,36180.21,"177310"
"1637",2015-08-07,36222.63,36245.79,36327.24,36140.95,"144480"
"1638",2015-08-10,36084.67,36230.37,36332.67,36037.47,"119870"
"1639",2015-08-11,36205.94,36107.84,36271.99,36107.84,"139150"
"1640",2015-08-12,35892.77,36230.51,36309.97,35868.41,"131500"
"1641",2015-08-13,35937.33,35911.3,36052.49,35887.73,"159010"
"1642",2015-08-17,35588.05,35941.23,36007.16,35580.94,"157260"
"1643",2015-08-18,35546.03,35593.79,35762.93,35408.02,"160420"
"1644",2015-08-19,35461.58,35598.32,35768.59,35438.05,"120920"
"1645",2015-08-20,35219.59,35446.17,35466.51,35137.45,"175220"
"1646",2015-08-21,34519.77,35206.11,35278.88,34275.61,"189420"
"1647",2015-08-24,33100.34,34211.36,34211.36,33027.82,"194660"
"1648",2015-08-25,33798.8,33072.01,33834.88,32882.75,"272240"
"1649",2015-08-26,33537.42,33867.39,34020.98,33433.5,"157560"
"1650",2015-08-27,33961.29,33547.12,34003.98,33547.12,"137180"
"1651",2015-08-28,34447.47,34021.04,34496.13,34021.04,"175610"
"1652",2015-08-31,34726.51,34558.3,34810.75,34316.17,"178400"
"1653",2015-09-01,34456.34,34713.76,34912.45,34335.03,"177480"
"1654",2015-09-02,34309.76,34309.07,34402.92,34122.48,"125690"
"1655",2015-09-03,34397.33,34389.15,34610.75,34323.25,"129170"
"1656",2015-09-04,33891.08,34437.55,34629.64,33590.19,"113720"
"1657",2015-09-07,32944.48,33876.81,33876.81,32760.76,"122430"
"1658",2015-09-08,33474.17,32923.11,33503.75,32646.78,"166160"
"1659",2015-09-09,33830.36,33644.81,33865.55,33546.79,"99270"
"1660",2015-09-10,33792.37,33833.02,33853.35,33508.38,"75540"
"1661",2015-09-11,33672.72,33797.02,34017.8,33636.76,"70090"
"1662",2015-09-14,33384.73,33674.48,33850.4,33333.38,"59670"
"1663",2015-09-15,33191.46,33379.99,33417.63,33107.5,"73350"
"1664",2015-09-16,33345.56,33193.56,33398.04,33193.56,"50320"
"1665",2015-09-17,33152.06,33483.42,33737.08,33093.61,"102230"
"1666",2015-09-18,32760.95,33199.82,33243.25,32728.2,"63260"
"1667",2015-09-21,32826.24,32735.5,32842.89,32474.71,"67840"
"1668",2015-09-22,32882.02,32853.17,33160.57,32842.38,"74670"
"1669",2015-09-23,32822.84,32866.54,32874.26,32725.71,"81060"
"1670",2015-09-28,32690.02,32872.89,32975.8,32647.42,"57010"
"1671",2015-09-29,32214.58,32644.63,32644.63,32025.25,"114340"
"1672",2015-09-30,32287.41,32285.82,32560.52,32050.87,"130420"
"1673",2015-10-01,32750.31,32287.41,32771.02,32287.41,"103580"
"1674",2015-10-02,32969.73,32775.1,33023.65,32710.71,"140790"
"1675",2015-10-05,32784.94,32988.93,33056.68,32739.4,"84630"
"1676",2015-10-06,33202.87,32887.5,33237.34,32887.5,"90040"
"1677",2015-10-07,33376.2,33328.59,33407.48,33204.3,"72380"
"1678",2015-10-08,33469.15,33370.44,33493.08,33257.41,"100170"
"1679",2015-10-09,33843.18,33588.34,33959.98,33584.79,"158180"
"1680",2015-10-12,34183.85,33851.35,34252.47,33851.35,"117810"
"1681",2015-10-13,34031.78,34095.52,34279.42,34010.35,"123310"
"1682",2015-10-14,33974.85,34031.48,34127.44,33896.4,"77070"
"1683",2015-10-15,33921.96,34013.68,34159.82,33920.47,"76990"
"1684",2015-10-16,33954.98,33946.8,34015.18,33800.55,"82380"
"1685",2015-10-19,33966.75,33972,34077.14,33953.22,"81320"
"1686",2015-10-20,33910.17,33974.07,34040.2,33898.47,"90490"
"1687",2015-10-21,33943.74,33950.89,34036.16,33859.41,"75790"
"1688",2015-10-22,33945.32,33971.62,34041.24,33923.2,"98210"
"1689",2015-10-26,33860.64,33946.33,34090.16,33849.71,"82670"
"1690",2015-10-27,33843.83,33863.08,33925.08,33740.31,"70800"
"1691",2015-10-28,34061.42,33852.97,34111.5,33852.97,"88640"
"1692",2015-10-29,34332.43,34178.08,34359.2,34178.08,"117500"
"1693",2015-10-30,34261.6,34430.08,34464.25,34239,"119550"
"1694",2015-11-02,34226.12,34303.52,34396.26,34198,"69810"
"1695",2015-11-03,34275.75,34245.11,34332.55,34233.84,"81990"
"1696",2015-11-04,34522.95,34280.31,34565.17,34280.31,"120980"
"1697",2015-11-05,34454.59,34544.05,34562.01,34434.15,"126190"
"1698",2015-11-06,34426.75,34477.15,34517.71,34404.87,"182290"
"1699",2015-11-09,34336.47,34437.37,34459.34,34310.74,"129510"
"1700",2015-11-10,33958.12,34350.32,34359.05,33945.46,"118240"
"1701",2015-11-11,33934.04,33917.85,33969.68,33687.98,"82710"
"1702",2015-11-12,34264.56,33975.71,34306.53,33975.71,"95690"
"1703",2015-11-13,34144.78,34275.77,34275.77,34133.08,"65440"
"1704",2015-11-16,33946.41,34086.94,34086.94,33887.07,"56300"
"1705",2015-11-17,34065.87,33970.47,34168.76,33970.47,"68810"
"1706",2015-11-18,33949.26,34092.66,34202.32,33936.05,"66700"
"1707",2015-11-19,33908.44,33956.64,34003.29,33900.22,"48590"
"1708",2015-11-20,33857,33921.65,34008.12,33835.88,"64690"
"1709",2015-11-23,33732.91,33875.41,33908.4,33719.25,"73850"
"1710",2015-11-24,33571.59,33752.97,33872.33,33567.09,"96330"
"1711",2015-11-25,33199.86,33602.98,33616.52,33125.55,"90760"
"1712",2015-11-26,33079.37,33252.84,33437.8,33055.96,"85230"
"1713",2015-11-27,32960.27,33079.53,33132.67,32820.28,"81770"
"1714",2015-11-30,32255.2,32978.57,32993.99,32195.31,"88830"
"1715",2015-12-01,31709.36,32263.56,32464.52,31666.11,"110320"
"1716",2015-12-02,32392.92,31796.08,32440.16,31672.23,"115420"
"1717",2015-12-03,32565.14,32412.83,32630.11,32288.98,"70950"
"1718",2015-12-04,32707.91,32593.64,32771.74,32571.77,"70300"
"1719",2015-12-07,32853.54,32717.03,33010.22,32595,"82750"
"1720",2015-12-08,32791.71,32813.33,33043.34,32747.59,"124640"
"1721",2015-12-09,33020.26,32791.87,33070.85,32791.87,"117170"
"1722",2015-12-10,33211.92,33039.28,33320.92,33039.28,"100220"
"1723",2015-12-11,33048.51,33225.98,33247.99,33033.37,"130990"
"1724",2015-12-14,32757.82,33033.92,33033.92,32497.42,"100640"
"1725",2015-12-15,32467.04,32846.55,32994.15,32420.44,"96770"
"1726",2015-12-16,32714.6,32535.11,32746.07,32535.11,"107920"
"1727",2015-12-17,33109.54,32750.19,33162.05,32750.19,"93420"
"1728",2015-12-18,32777.04,33157.73,33176.72,32745.32,"73980"
"1729",2015-12-21,32658.97,32743.49,32753.2,32490.25,"54440"
"1730",2015-12-22,32641.09,32771.32,32835.48,32617.47,"53830"
"1731",2015-12-23,32500.75,32682.49,32706.1,32489.58,"71790"
"1732",2015-12-28,32674.04,32561.2,32763.33,32560.26,"84350"
"1733",2015-12-29,32811.89,32671.46,32952.42,32671.46,"94820"
"1734",2015-12-30,32825.03,32864.12,32961.78,32734.06,"57890"
"1735",2015-12-31,32816.31,32835.27,32856.02,32735.83,"59800"
"1736",2016-01-01,33228.95,32841.49,33256.85,32828.36,"73480"
"1737",2016-01-04,33009.13,33265.58,33304.4,32968.63,"68940"
"1738",2016-01-05,32983.47,32804.32,33027.33,32515.05,"99320"
"1739",2016-01-06,32968.26,33036.63,33123.53,32930.37,"61270"
"1740",2016-01-07,32682.5,32964.65,32964.65,32652.39,"79280"
"1741",2016-01-08,32534.85,32716.16,32775.4,32476.63,"71870"
"1742",2016-01-11,32320.05,32535.57,32555.21,32290.4,"51900"
"1743",2016-01-12,32265.65,32275.02,32330.19,32005.46,"77890"
"1744",2016-01-13,32154.17,32323.39,32484.31,32059.54,"73200"
"1745",2016-01-14,31441.02,32093.21,32093.21,31364.13,"120380"
"1746",2016-01-15,31001.49,31433.49,31637.22,30887.74,"88230"
"1747",2016-01-18,30628.4,30901,30901,29785,"142730"
"1748",2016-01-19,31092.61,30642.82,31136.3,30549.86,"98640"
"1749",2016-01-20,30766.01,31079.31,31079.31,30689.84,"76450"
"1750",2016-01-21,30751.8,30808.38,31029.17,30705.53,"93180"
"1751",2016-01-22,30949.02,30771.42,30998.3,30771.42,"74760"
"1752",2016-01-25,31065.13,31089.65,31322.59,30978.4,"72130"
"1753",2016-01-26,31074.38,30962.95,31140.11,30886.29,"72900"
"1754",2016-01-27,31101.38,31146.57,31386.21,31065.72,"78490"
"1755",2016-01-28,31193.73,31119.17,31247.85,31052.13,"52220"
"1756",2016-01-29,31298.6,31267.6,31461.52,31261.36,"106290"
"1757",2016-02-01,31878.15,31417.13,31889.51,31416.82,"103580"
"1758",2016-02-02,31960.61,31866.77,32172.53,31866.77,"106680"
"1759",2016-02-03,32084.06,31886.11,32183.73,31778.81,"81500"
"1760",2016-02-04,32478.98,32134.78,32504.12,32134.78,"88250"
"1761",2016-02-08,32706.22,32474.6,32851.23,32463.44,"86610"
"1762",2016-02-09,32444.2,32710.82,32716.32,32421.02,"91630"
"1763",2016-02-10,32144.59,32401.41,32464.18,32104.55,"109890"
"1764",2016-02-11,31820.54,32150.97,32204.38,31782.57,"64920"
"1765",2016-02-12,31464.16,31838.37,31911.96,31389.2,"86600"
"1766",2016-02-15,31928.15,31604.18,31970.85,31604.18,"59140"
"1767",2016-02-16,31673.16,32026.39,32159.26,31608.7,"113480"
"1768",2016-02-17,31469.7,31705.86,31705.86,31334.41,"65790"
"1769",2016-02-18,31282.44,31577.75,31707.89,31249.36,"84330"
"1770",2016-02-19,31011.77,31295,31295,30946.36,"70080"
"1771",2016-02-22,30677.68,31027.35,31062.84,30599.74,"62890"
"1772",2016-02-23,30564.5,30731.01,30841.53,30275.61,"111420"
"1773",2016-02-24,30786.6,30506.85,30897.44,30474.37,"85230"
"1774",2016-02-25,30802.53,30828.91,30936.71,30712.85,"77380"
"1775",2016-02-26,31294.08,30856.24,31329.74,30856.24,"79690"
"1776",2016-02-29,31369.51,31303.18,31434.61,31219.14,"71610"
"1777",2016-03-01,31509.11,31384.67,31538.65,31321.7,"59240"
"1778",2016-03-02,31772.9,31532.79,31876.16,31532.79,"115000"
"1779",2016-03-03,32146.58,31849.86,32233.43,31849.86,"93900"
"1780",2016-03-04,32441.74,32236.49,32480.39,32236.49,"95280"
"1781",2016-03-07,33022.6,32463.9,33029.62,32463.9,"125770"
"1782",2016-03-08,33032.85,33083.69,33210.52,32933.29,"145880"
"1783",2016-03-09,32957.98,32984.48,33086.51,32893.07,"125030"
"1784",2016-03-10,32710.56,33030.94,33080.36,32671.23,"76410"
"1785",2016-03-11,32669.16,32716.67,32757.62,32523.19,"66760"
"1786",2016-03-14,32738.56,32708.3,32878.66,32708.3,"69250"
"1787",2016-03-15,32623.02,32749.23,32769.18,32585.79,"96290"
"1788",2016-03-16,32891.08,32661.76,32941.44,32654.82,"100670"
"1789",2016-03-17,32957.75,32994.52,33116.26,32937.76,"89390"
"1790",2016-03-18,33080.4,32968.58,33145.62,32942.26,"111780"
"1791",2016-03-21,33022.87,33081.69,33164.99,33000.46,"54680"
"1792",2016-03-22,32928.3,33084.45,33191.08,32868.07,"70590"
"1793",2016-03-24,32801.88,32883.44,32941.17,32778.41,"47120"
"1794",2016-03-25,32876.55,32807.29,32905.67,32777.11,"62600"
"1795",2016-03-28,32904.32,32835,32986.89,32736.74,"50150"
"1796",2016-03-29,32879.67,32921.06,33000.68,32854.33,"67460"
"1797",2016-03-30,32922.4,32880.99,32998.54,32863.62,"71950"
"1798",2016-03-31,33139,32910.47,33188.35,32910.47,"114640"
"1799",2016-04-01,33449.62,33129.75,33467.47,33121.92,"119960"
"1800",2016-04-04,33808.42,33476.49,33829.32,33372.95,"163400"
"1801",2016-04-05,33766.49,33815.77,33951.41,33714.06,"213200"
"1802",2016-04-06,33946.37,33815.86,34032.65,33815.86,"187700"
"1803",2016-04-07,33896.03,34034.94,34058.06,33870.8,"103290"
"1804",2016-04-08,33967.54,33893.72,33993.98,33877.24,"105800"
"1805",2016-04-11,33566.22,34015.06,34154.7,33547.87,"115670"
"1806",2016-04-12,33616.9,33578.03,33675.59,33415.93,"83110"
"1807",2016-04-13,33646.1,33676.66,33785.64,33471.92,"108870"
"1808",2016-04-14,33767.59,33672.92,33814.8,33605.63,"121780"
"1809",2016-04-15,33767.12,33793.61,33917.46,33736.75,"90980"
"1810",2016-04-18,33759.97,33700.47,33832.85,33632.83,"94680"
"1811",2016-04-19,33729.62,33763.08,33886.44,33676.66,"104250"
"1812",2016-04-20,33619.84,33755.82,33757.29,33599.45,"111990"
"1813",2016-04-21,33572.13,33619.81,33916.69,33495.37,"167140"
"1814",2016-04-22,33739.54,33603.67,33848.39,33599.3,"92650"
"1815",2016-04-25,33684.56,33764.95,33785.74,33498.75,"74640"
"1816",2016-04-26,33847.74,33711.98,34027.17,33702.78,"140930"
"1817",2016-04-27,34269.28,33933.82,34307.3,33917.55,"135970"
"1818",2016-04-28,34503.64,34323.31,34580.97,34323.31,"152410"
"1819",2016-04-29,34719.29,34591.87,34881.67,34458.79,"180500"
"1820",2016-05-02,34567.52,34727.2,34806.66,34489.97,"119830"
"1821",2016-05-03,34897.3,34557.37,34923.19,34474.49,"130020"
"1822",2016-05-04,35317.56,34919.15,35440.37,34919.15,"194110"
"1823",2016-05-05,35941.47,35351.68,35961.99,35351.68,"171300"
"1824",2016-05-06,35973.68,35983.78,36203.51,35832.32,"218340"
"1825",2016-05-09,36234.99,36089.7,36303.86,36089.7,"148770"
"1826",2016-05-10,36265.12,36179.68,36339.42,36037.8,"124890"
"1827",2016-05-11,36266.23,36358.2,36412.23,36231.58,"168840"
"1828",2016-05-12,36048.76,36260.2,36448.43,36016.66,"108960"
"1829",2016-05-13,36122.49,36052.38,36123.37,35957.21,"115770"
"1830",2016-05-16,36125.37,36173.3,36241.57,36090.5,"79440"
"1831",2016-05-17,36137.12,36215.94,36390.41,36100.02,"161730"
"1832",2016-05-18,36318.21,36197.15,36366.2,36180.5,"134350"
"1833",2016-05-19,36685.05,36321.76,36809.31,36321.76,"273930"
"1834",2016-05-20,36693.5,36721.78,36848.02,36646.97,"173670"
"1835",2016-05-23,36723.35,36725.57,36751.43,36433.48,"168730"
"1836",2016-05-24,36582.35,36740.33,36794.07,36553.78,"169130"
"1837",2016-05-25,36499.43,36583.53,36767.24,36483.21,"119470"
"1838",2016-05-26,36540.97,36565.77,36683.09,36461.95,"109080"
"1839",2016-05-27,36694.26,36549.96,36775.8,36531.41,"101750"
"1840",2016-05-30,36234.69,36666.05,36684.26,36183.8,"108120"
"1841",2016-05-31,36061.56,36199.51,36414.38,35947.74,"135420"
"1842",2016-06-01,36496.16,36046.97,36518.58,36044.6,"127450"
"1843",2016-06-02,36839.14,36483.2,36880.86,36483.2,"219020"
"1844",2016-06-03,37223,36893.32,37360.88,36893.32,"172830"
"1845",2016-06-06,37352.27,37260.36,37481.11,37208.27,"161130"
"1846",2016-06-07,37392.29,37389.62,37539,37331.39,"102830"
"1847",2016-06-08,37426.39,37502.21,37614.45,37411.44,"104680"
"1848",2016-06-09,37414.26,37479.2,37536.32,37392.24,"98110"
"1849",2016-06-10,36940.88,37456.21,37459.92,36828.82,"71080"
"1850",2016-06-13,36979.96,36883.71,37081.97,36637.81,"104730"
"1851",2016-06-14,37517.75,37051.06,37594.39,37051.06,"109620"
"1852",2016-06-15,38559.87,37625.37,38609.01,37625.37,"193100"
"1853",2016-06-16,38751.6,38596.27,39039.67,38392,"191480"
"1854",2016-06-17,38776.94,38774.78,38963.03,38640,"104730"
"1855",2016-06-20,38469.82,38888.55,38981.56,38469.82,"114530"
"1856",2016-06-21,38415.31,38492.44,38605.82,38337.93,"90800"
"1857",2016-06-22,38149.26,38442.55,38620.05,38123.12,"74160"
"1858",2016-06-23,38237.89,38145.04,38264.58,38014.52,"67600"
"1859",2016-06-24,37389.88,38229.62,38229.62,36826.08,"154850"
"1860",2016-06-27,37039.57,37399.42,37503.96,36957.05,"119750"
"1861",2016-06-28,37076.63,37056.9,37267.3,36863.64,"94130"
"1862",2016-06-29,37786.57,37240.53,37801.92,37240.53,"91850"
"1863",2016-06-30,37783.54,37800.74,37993.74,37730.31,"81480"
"1864",2016-07-04,37966.76,37887.84,38007.51,37691.13,"88230"
"1865",2016-07-11,38367.96,37881.41,38427.78,37814.6,"110870"
"1866",2016-07-12,39031.62,38404.14,39067.29,38404.14,"179230"
"1867",2016-07-13,39049.46,39116.5,39289.11,39017.96,"137650"
"1868",2016-07-14,39257,39053.07,39295.46,38948.17,"88640"
"1869",2016-07-15,39188.47,39249.57,39415.25,39148.66,"122470"
"1870",2016-07-18,39253.25,39188.89,39269.14,38905.82,"122840"
"1871",2016-07-19,39208.88,39225.34,39322.25,39164.3,"121080"
"1872",2016-07-20,39098.79,39216.44,39288.42,38945.96,"151420"
"1873",2016-07-21,39306.79,39063.77,39390.42,39063.77,"139730"
"1874",2016-07-22,39151.78,39307.31,39420.65,39114.31,"120110"
"1875",2016-07-25,39017.32,39144.56,39159.54,38996.97,"73200"
"1876",2016-07-26,39147.33,38996.44,39195.92,38996.44,"112580"
"1877",2016-07-27,39434.97,39185.95,39592.03,39130.07,"104810"
"1878",2016-07-28,39468.98,39461.12,39716.14,39325.11,"90680"
"1879",2016-07-29,39505.28,39426.23,39562.18,39280.69,"96030"
"1880",2016-08-01,39800.64,39567.45,39917.13,39559.88,"122010"
"1881",2016-08-02,39786.93,39820.62,39860.57,39675.28,"122310"
"1882",2016-08-03,39615.76,39794.98,39833.66,39594.08,"103040"
"1883",2016-08-04,39446.7,39631.22,39824.14,39395.79,"93130"
"1884",2016-08-05,39390.21,39399.9,39507.8,39330.02,"144820"
"1885",2016-08-08,39476.17,39386.24,39500.56,39379.48,"99800"
"1886",2016-08-09,39663.71,39475.71,39737.57,39475.71,"133640"
"1887",2016-08-10,39805.88,39709.92,39862.94,39709.92,"107170"
"1888",2016-08-11,39861.6,39815.76,39907.52,39743.26,"185130"
"1889",2016-08-12,39907.64,39982.2,40083.06,39866.38,"140950"
"1890",2016-08-15,40030.52,39998.82,40104.15,39977.85,"81650"
"1891",2016-08-16,40050.17,40115.03,40211.35,40027.76,"96890"
"1892",2016-08-17,40057.52,40076.41,40205.07,40018.36,"128550"
"1893",2016-08-18,39771.2,40113.31,40213.89,39742.78,"135250"
"1894",2016-08-19,39499.08,39802.66,39839.19,39465.2,"135520"
"1895",2016-08-22,39457.95,39531.84,39543.18,39254.05,"79630"
"1896",2016-08-23,39400.19,39404.45,39617.75,39362.61,"66510"
"1897",2016-08-24,39506.58,39418.39,39544.68,39362.25,"63530"
"1898",2016-08-25,39792.1,39525.37,39867.09,39511.55,"119770"
"1899",2016-08-26,39926.7,39823.66,39950.24,39800.81,"159930"
"1900",2016-08-29,40023.02,39991.94,40102.51,39991.94,"182310"
"1901",2016-08-30,39991.79,40040.24,40084.11,39943.49,"160280"
"1902",2016-08-31,39809.58,39996.38,40022.76,39772.7,"104800"
"1903",2016-09-01,39738.67,39813.6,39899.74,39722.78,"101870"
"1904",2016-09-02,39464.65,39754.84,39755.63,39432.18,"102040"
"1905",2016-09-05,39278.11,39470.79,39595.11,39248.68,"82090"
"1906",2016-09-06,39688.97,39331.36,39769.76,39250.16,"110000"
"1907",2016-09-07,40084.87,39775.08,40110.45,39775.08,"195790"
"1908",2016-09-08,40136.93,40247.91,40289.87,40053.18,"187610"
"1909",2016-09-09,40340.23,40191.19,40420.19,40183.16,"200620"
"1910",2016-09-15,40216.35,40347.36,40347.72,40133.51,"148790"
"1911",2016-09-16,40363.68,40298.02,40473.43,40286.86,"216420"
"1912",2016-09-19,40414.72,40426.67,40542.64,40392.47,"282060"
"1913",2016-09-20,40340.46,40414.72,40508.95,40129.7,"212730"
"1914",2016-09-21,39771.42,40353.05,40356.16,39646.77,"210690"
"1915",2016-09-22,40135.31,39899.07,40319,39899.07,"209310"
"1916",2016-09-23,39781.95,40166.4,40180.33,39739.17,"105210"
"1917",2016-09-26,40220.76,39866.43,40275.84,39866.43,"124420"
"1918",2016-09-27,40294.38,40304.42,40406.91,40156.84,"185650"
"1919",2016-09-28,40355.02,40344.79,40467.91,40207.26,"192100"
"1920",2016-09-29,40295.52,40644.22,40861.27,40144,"234860"
"1921",2016-09-30,40541.81,40346.92,40580.33,40245.47,"176790"
"1922",2016-10-03,40986.31,40652.88,41131.35,40650.76,"176320"
"1923",2016-10-04,41123.97,41119.98,41197.34,41014.01,"196790"
"1924",2016-10-05,41253.46,41277.17,41425.09,41240.13,"178270"
"1925",2016-10-06,41252.17,41327.43,41446.7,41231.81,"231710"
"1926",2016-10-07,41200.48,41309.5,41372.21,41124.13,"179320"
"1927",2016-10-10,41403.97,41295.15,41431.57,41199.85,"135790"
"1928",2016-10-13,41412.04,41527.71,41631.55,41344.17,"193490"
"1929",2016-10-14,41464.31,41435.56,41512.44,41170.43,"180590"
"1930",2016-10-17,41282.72,41509.75,41604.6,41256.36,"149450"
"1931",2016-10-18,40954.22,41279.83,41280.12,40759.96,"164540"
"1932",2016-10-19,40924.14,41011.96,41063.88,40668.82,"166690"
"1933",2016-10-20,41545.95,41022.85,41688.57,41019.05,"218870"
"1934",2016-10-21,41291.43,41577.36,41600.97,41257.67,"217780"
"1935",2016-10-24,40852.03,41264,41264,40793.56,"115400"
"1936",2016-10-25,40764.76,40722.99,40812.15,40176.81,"163460"
"1937",2016-10-26,40526.81,40774.87,40921.37,40427.13,"197130"
"1938",2016-10-27,39987.31,40553.48,40583.26,39929.05,"162600"
"1939",2016-10-28,39872.88,39792.57,40061.01,39538.04,"151430"
"1940",2016-10-31,39893.84,39883.94,40173.83,39789.7,"130690"
"1941",2016-11-01,41299.87,39894.1,41340.68,39855.42,"206510"
"1942",2016-11-02,41742.75,41563.86,41962.62,41375.82,"230670"
"1943",2016-11-03,41974.46,41855.47,42107.99,41702.88,"242810"
"1944",2016-11-04,41841.56,41959.89,42121.47,41799.26,"213640"
"1945",2016-11-07,42133.54,41853,42204.53,41804.14,"169360"
"1946",2016-11-08,42113.91,42261.03,42413.46,42009.91,"289240"
"1947",2016-11-09,42203.63,41842.26,42227.74,41352.52,"296150"
"1948",2016-11-10,42703.99,42309.03,42772.21,42309.03,"232300"
"1949",2016-11-11,42849.12,42719.34,42949.16,42497.73,"213160"
"1950",2016-11-14,42525.93,42946.85,43084.67,42400.3,"258660"
"1951",2016-11-15,42292.67,42546.24,42641.53,42251.55,"125810"
"1952",2016-11-16,42404.47,42364.15,42481.07,42213.5,"114060"
"1953",2016-11-17,42411.8,42441.91,42526.93,42326.98,"140070"
"1954",2016-11-18,42324.94,42436.4,42505.7,42253.88,"106050"
"1955",2016-11-21,42439.04,42369.53,42546.53,42336.45,"100510"
"1956",2016-11-22,42631.58,42535.56,42748.4,42535.56,"122890"
"1957",2016-11-23,42901.02,42706.01,42923.42,42582.41,"144500"
"1958",2016-11-24,42949.73,42905.54,43206.33,42905.53,"140030"
