"","KOSPI (KS11)_history.csv Date","KOSPI (KS11)_history.csv Price","KOSPI (KS11)_history.csv Open","KOSPI (KS11)_history.csv High","KOSPI (KS11)_history.csv Low","KOSPI (KS11)_history.csv Volume"
"1368",2014-06-27,1988.51,1990.9,1997.01,1983.88,"218840"
"1369",2014-06-30,2002.21,1996.13,2002.21,1992.65,"201130"
"1370",2014-07-01,1999,1993.29,1999,1987.89,"238870"
"1371",2014-07-02,2015.28,2008,2016.36,2002.4,"318420"
"1372",2014-07-03,2010.97,2015.99,2015.99,2007.86,"259910"
"1373",2014-07-04,2009.66,2018.35,2018.35,2005.84,"241510"
"1374",2014-07-07,2005.12,2007.53,2009.32,1998.03,"228340"
"1375",2014-07-08,2006.66,2003.55,2009.22,1997.87,"259360"
"1376",2014-07-09,2000.5,1997.57,2000.89,1992.42,"272750"
"1377",2014-07-10,2002.84,2004.63,2006.5,1999.96,"327640"
"1378",2014-07-11,1988.74,1988.93,1993.46,1985.53,"277020"
"1379",2014-07-14,1993.88,1998.26,2001.11,1993.57,"270390"
"1380",2014-07-15,2012.72,2004.93,2015.54,2004.49,"361200"
"1381",2014-07-16,2013.48,2015.67,2018.05,2008.99,"315170"
"1382",2014-07-17,2020.9,2020.52,2025.41,2018.77,"322690"
"1383",2014-07-18,2019.42,2007.12,2019.42,2006.01,"304520"
"1384",2014-07-21,2018.5,2028.02,2030.61,2016.42,"274630"
"1385",2014-07-22,2028.93,2021.18,2028.93,2017.76,"265890"
"1386",2014-07-23,2028.32,2032.73,2035.24,2025,"353510"
"1387",2014-07-24,2026.62,2032.94,2034.72,2021.22,"323590"
"1388",2014-07-25,2033.85,2030.04,2036.2,2027.33,"282770"
"1389",2014-07-28,2048.81,2035.96,2053.84,2035.96,"349020"
"1390",2014-07-29,2061.97,2054.03,2065.96,2053.41,"408770"
"1391",2014-07-30,2082.61,2064.47,2093.08,2062.88,"343290"
"1392",2014-07-31,2076.12,2081.75,2090.57,2070.78,"383730"
"1393",2014-08-01,2073.1,2063.71,2079.81,2062.54,"271970"
"1394",2014-08-04,2080.42,2080.77,2083.05,2067.17,"253200"
"1395",2014-08-05,2066.26,2076.17,2077.73,2058.92,"346820"
"1396",2014-08-06,2060.73,2062.93,2068.08,2055.68,"377270"
"1397",2014-08-07,2054.51,2062.24,2063.53,2047.75,"292940"
"1398",2014-08-08,2031.1,2049.51,2051.06,2026.56,"354820"
"1399",2014-08-11,2039.37,2048.18,2048.18,2037.8,"285840"
"1400",2014-08-12,2041.47,2048.39,2055.85,2038.14,"312800"
"1401",2014-08-13,2062.36,2046.68,2062.36,2043.11,"280660"
"1402",2014-08-14,2063.22,2065.69,2073.42,2056.06,"270850"
"1403",2014-08-18,2053.13,2070.95,2073.05,2053.13,"300420"
"1404",2014-08-19,2071.14,2065.19,2074.43,2064.34,"327120"
"1405",2014-08-20,2072.78,2080.77,2082.21,2063.61,"315350"
"1406",2014-08-21,2044.21,2067.63,2068.22,2041.91,"307790"
"1407",2014-08-22,2056.7,2048.24,2058.46,2046.54,"277860"
"1408",2014-08-25,2060.89,2049.16,2062.23,2044.2,"272040"
"1409",2014-08-26,2068.05,2069.07,2072.42,2065.15,"288910"
"1410",2014-08-27,2074.93,2075.45,2081.83,2070.77,"337610"
"1411",2014-08-28,2075.76,2083.03,2088.86,2072.14,"305880"
"1412",2014-08-29,2068.54,2070.73,2073.03,2060.14,"301370"
"1413",2014-09-01,2067.86,2067.8,2072.59,2062.3,"272470"
"1414",2014-09-02,2051.58,2065.97,2066,2049.15,"323120"
"1415",2014-09-03,2051.2,2050.09,2054.08,2040.44,"337970"
"1416",2014-09-04,2056.26,2059.05,2065.27,2050.79,"376390"
"1417",2014-09-05,2049.41,2053.18,2059.04,2044.68,"343350"
"1418",2014-09-11,2034.16,2046.97,2052.16,2034.13,"333410"
"1419",2014-09-12,2041.86,2042.51,2048.21,2037.37,"362670"
"1420",2014-09-15,2035.82,2039.03,2040.08,2028.8,"297610"
"1421",2014-09-16,2042.92,2039.92,2045.65,2036.23,"365690"
"1422",2014-09-17,2062.61,2052.06,2062.62,2051.11,"351670"
"1423",2014-09-18,2047.74,2058.21,2063.26,2044.17,"394270"
"1424",2014-09-19,2053.82,2057.56,2062.37,2053.66,"397740"
"1425",2014-09-22,2039.27,2053.3,2053.3,2032.36,"323890"
"1426",2014-09-23,2028.91,2028.9,2036.25,2025.16,"427810"
"1427",2014-09-24,2035.64,2024.75,2036.26,2019.91,"332590"
"1428",2014-09-25,2034.11,2045.66,2046.26,2030.09,"325370"
"1429",2014-09-26,2031.64,2019.17,2031.65,2018.7,"313520"
"1430",2014-09-29,2026.6,2035.93,2036.44,2021.37,"339590"
"1431",2014-09-30,2020.09,2023.18,2029.17,2007.3,"322810"
"1432",2014-10-01,1991.54,2013.47,2013.47,1989.84,"351580"
"1433",2014-10-02,1976.16,1984.43,1985.06,1966.17,"322660"
"1434",2014-10-06,1968.39,1987.89,1988.39,1968.3,"325080"
"1435",2014-10-07,1972.91,1979.83,1982.96,1966.22,"328230"
"1436",2014-10-08,1965.25,1957.9,1974.27,1957.9,"266180"
"1437",2014-10-10,1940.92,1953.98,1953.98,1931.88,"342820"
"1438",2014-10-13,1927.21,1919.48,1932.37,1918.48,"308920"
"1439",2014-10-14,1929.25,1933.45,1940.21,1926.87,"335510"
"1440",2014-10-15,1925.91,1932.11,1938.85,1918.77,"310340"
"1441",2014-10-16,1918.83,1911.45,1922.94,1904.77,"313610"
"1442",2014-10-17,1900.66,1923.51,1923.51,1896.54,"362080"
"1443",2014-10-20,1930.06,1918.84,1933.12,1917.54,"344670"
"1444",2014-10-21,1915.28,1923.62,1923.62,1911.03,"405920"
"1445",2014-10-22,1936.97,1936.91,1936.99,1924.21,"399100"
"1446",2014-10-23,1931.65,1932.43,1944.45,1924.14,"372830"
"1447",2014-10-24,1925.69,1942.46,1942.72,1916.84,"419430"
"1448",2014-10-27,1931.97,1933.91,1939.25,1929.26,"408840"
"1449",2014-10-28,1925.68,1935.46,1936.28,1924.37,"414620"
"1450",2014-10-29,1961.17,1938.8,1961.49,1931.59,"396610"
"1451",2014-10-30,1958.93,1956.92,1959.49,1944.24,"311050"
"1452",2014-10-31,1964.43,1963.26,1967.08,1951.07,"349410"
"1453",2014-11-03,1952.97,1959.66,1961.04,1947.83,"344500"
"1454",2014-11-04,1935.19,1950.15,1956.73,1928.52,"391710"
"1455",2014-11-05,1931.43,1938.61,1944.5,1928.99,"332280"
"1456",2014-11-06,1936.48,1933.45,1939.32,1923.05,"360570"
"1457",2014-11-07,1939.87,1935.75,1943.26,1932.17,"255420"
"1458",2014-11-10,1958.23,1952.79,1965.35,1952.79,"313260"
"1459",2014-11-11,1963,1957.87,1965.41,1956.23,"311400"
"1460",2014-11-12,1967.27,1965.21,1974.69,1961.66,"348500"
"1461",2014-11-13,1960.51,1970.64,1973.33,1954.88,"332590"
"1462",2014-11-14,1945.14,1959.64,1959.64,1940.49,"314800"
"1463",2014-11-17,1943.63,1941.83,1948.33,1935.95,"277520"
"1464",2014-11-18,1967.01,1951.93,1967.01,1951.93,"251270"
"1465",2014-11-19,1966.87,1974.41,1974.41,1959.21,"279560"
"1466",2014-11-20,1958.04,1960.72,1962.69,1952.44,"339220"
"1467",2014-11-21,1964.84,1966.89,1969.43,1959.81,"345920"
"1468",2014-11-24,1978.54,1982.48,1985.18,1974.37,"325450"
"1469",2014-11-25,1980.21,1981.52,1981.85,1973.8,"283190"
"1470",2014-11-26,1980.84,1984.83,1985.43,1972.95,"253290"
"1471",2014-11-27,1982.09,1993.65,1994.82,1982.08,"295510"
"1472",2014-11-28,1980.78,1983.22,1984.73,1975.66,"340700"
"1473",2014-12-01,1965.22,1971.95,1971.97,1962.15,"333980"
"1474",2014-12-02,1965.83,1959.4,1965.83,1954.4,"317910"
"1475",2014-12-03,1969.91,1969.57,1973.96,1964.77,"271110"
"1476",2014-12-04,1986.61,1976.3,1988.56,1976.1,"244390"
"1477",2014-12-05,1986.62,1986.6,1989.17,1983.36,"305550"
"1478",2014-12-08,1978.95,1988.8,1990.04,1976.89,"295140"
"1479",2014-12-09,1970.95,1977.05,1977.15,1968.85,"541160"
"1480",2014-12-10,1945.56,1964.04,1966.11,1943.27,"367890"
"1481",2014-12-11,1916.59,1930.46,1937.23,1916.49,"343630"
"1482",2014-12-12,1921.71,1921.61,1926.67,1915,"363470"
"1483",2014-12-15,1920.36,1903.12,1920.43,1899.61,"294420"
"1484",2014-12-16,1904.13,1909.01,1919.6,1901.13,"369420"
"1485",2014-12-17,1900.16,1913.28,1913.28,1900.16,"307270"
"1486",2014-12-18,1897.5,1917.67,1919.24,1881.73,"337300"
"1487",2014-12-19,1929.98,1920.75,1930.08,1914.27,"291790"
"1488",2014-12-22,1943.12,1938.16,1944.2,1928.89,"324530"
"1489",2014-12-23,1939.02,1942.12,1944.75,1936.75,"300800"
"1490",2014-12-24,1946.61,1940.76,1947.35,1936.74,"283870"
"1491",2014-12-26,1948.16,1947.6,1954.77,1944.22,"297010"
"1492",2014-12-29,1927.86,1937.27,1941.33,1927.83,"265810"
"1493",2014-12-30,1915.59,1934.51,1937.55,1910.78,"256440"
"1494",2015-01-02,1926.44,1914.24,1929.15,1909.67,"258780"
"1495",2015-01-05,1915.75,1921.96,1921.96,1903.37,"313440"
"1496",2015-01-06,1882.45,1895.48,1900.02,1877.38,"303690"
"1497",2015-01-07,1883.83,1878.9,1887.6,1876.27,"280510"
"1498",2015-01-08,1904.65,1895.85,1907.23,1891.77,"262210"
"1499",2015-01-09,1924.7,1919.8,1929.1,1915.85,"308780"
"1500",2015-01-12,1920.95,1918.18,1924.66,1917.88,"311920"
"1501",2015-01-13,1917.14,1915.03,1920.77,1910.27,"338990"
"1502",2015-01-14,1913.66,1919.31,1925.68,1913.51,"297520"
"1503",2015-01-15,1914.14,1914.06,1919.69,1908.6,"266540"
"1504",2015-01-16,1888.13,1907.07,1907.07,1885.62,"298730"
"1505",2015-01-19,1902.62,1902.81,1912.42,1900.26,"281120"
"1506",2015-01-20,1918.31,1908.62,1918.85,1907.97,"280890"
"1507",2015-01-21,1921.23,1917.33,1921.88,1909.86,"300840"
"1508",2015-01-22,1920.82,1926.01,1932.5,1916.56,"343130"
"1509",2015-01-23,1936.09,1945.36,1945.36,1930.65,"367700"
"1510",2015-01-26,1935.68,1928.26,1936.4,1924.14,"330610"
"1511",2015-01-27,1952.4,1941.9,1952.41,1940.72,"466960"
"1512",2015-01-28,1961.58,1946.71,1963.53,1943.59,"400930"
"1513",2015-01-29,1951.02,1950.83,1960.12,1946.2,"391030"
"1514",2015-01-30,1949.26,1964.13,1964.13,1948.6,"441480"
"1515",2015-02-02,1952.68,1947.91,1956.1,1944.58,"364830"
"1516",2015-02-03,1951.96,1960.11,1960.35,1940.74,"369980"
"1517",2015-02-04,1962.79,1963.37,1970.27,1961.57,"348030"
"1518",2015-02-05,1952.84,1961.15,1962.15,1945.42,"395650"
"1519",2015-02-06,1955.52,1955.13,1955.52,1945.82,"309820"
"1520",2015-02-09,1947,1949.5,1952.86,1944.79,"310180"
"1521",2015-02-10,1935.86,1949.3,1954.2,1935.86,"329200"
"1522",2015-02-11,1945.7,1942.34,1948.89,1937.95,"307450"
"1523",2015-02-12,1941.63,1947.21,1947.47,1932.75,"334820"
"1524",2015-02-13,1957.5,1949.32,1957.5,1946.94,"351080"
"1525",2015-02-16,1958.23,1960.03,1963.44,1955.39,"350940"
"1526",2015-02-17,1961.45,1955.77,1962.97,1952.33,"304530"
"1527",2015-02-23,1968.39,1974.44,1976.96,1966.77,"347580"
"1528",2015-02-24,1976.12,1975.65,1980.38,1972.61,"309540"
"1529",2015-02-25,1990.47,1988.47,1992.03,1984.53,"369500"
"1530",2015-02-26,1993.08,1993.27,1993.43,1983.94,"385660"
"1531",2015-02-27,1985.8,1992.76,1993.34,1982.5,"424550"
"1532",2015-03-02,1996.81,1996.72,1999.13,1988.33,"373370"
"1533",2015-03-03,2001.38,2002.5,2003.05,1995.93,"444870"
"1534",2015-03-04,1998.29,2001.76,2003.85,1996.5,"374540"
"1535",2015-03-05,1998.38,1996.81,2002.48,1993.92,"373680"
"1536",2015-03-06,2012.94,2003.97,2013.73,2003.18,"393350"
"1537",2015-03-09,1992.82,2004.94,2005.81,1990.87,"296750"
"1538",2015-03-10,1984.77,2000.66,2003.19,1982.22,"433410"
"1539",2015-03-11,1980.83,1971.04,1984.6,1969.13,"399530"
"1540",2015-03-12,1970.59,1979.22,1988.77,1970.59,"384040"
"1541",2015-03-13,1985.79,1987.17,1991.87,1982.96,"326710"
"1542",2015-03-16,1987.33,1985.59,1991.79,1982.26,"319160"
"1543",2015-03-17,2029.91,1998.26,2029.91,1997.27,"356550"
"1544",2015-03-18,2028.45,2032.19,2036.13,2026.72,"362010"
"1545",2015-03-19,2037.89,2047.13,2047.13,2031.07,"468280"
"1546",2015-03-20,2037.24,2037.13,2040,2027.81,"351730"
"1547",2015-03-23,2036.59,2043.22,2043.92,2032.35,"314900"
"1548",2015-03-24,2041.37,2035.08,2041.77,2028.54,"328830"
"1549",2015-03-25,2042.81,2043.16,2046.97,2038.14,"423410"
"1550",2015-03-26,2022.56,2027.2,2036.7,2019.51,"342260"
"1551",2015-03-27,2019.8,2026.75,2027.25,2016.88,"448960"
"1552",2015-03-30,2030.04,2026.6,2033.27,2018.12,"439560"
"1553",2015-03-31,2041.03,2042.31,2046.9,2032.24,"555930"
"1554",2015-04-01,2028.45,2035.4,2039.04,2024.64,"542800"
"1555",2015-04-02,2029.07,2036.9,2040.45,2028.22,"655860"
"1556",2015-04-03,2045.42,2035.83,2045.94,2031.27,"498640"
"1557",2015-04-06,2046.43,2049.87,2055.45,2043.26,"460490"
"1558",2015-04-07,2047.03,2059.05,2059.09,2043.79,"436230"
"1559",2015-04-08,2059.26,2048.75,2060.19,2046.09,"552680"
"1560",2015-04-09,2058.87,2060.3,2064.46,2054.17,"529860"
"1561",2015-04-10,2087.76,2066.32,2089.09,2065.39,"658380"
"1562",2015-04-13,2098.92,2094.1,2099.97,2088.82,"561810"
"1563",2015-04-14,2111.72,2101.76,2111.73,2095.97,"648850"
"1564",2015-04-15,2119.96,2114.56,2122.72,2110.25,"451400"
"1565",2015-04-16,2139.9,2134.14,2139.9,2125.54,"476420"
"1566",2015-04-17,2143.5,2142.72,2144.76,2134.1,"464630"
"1567",2015-04-20,2146.71,2126.55,2146.73,2126.55,"509040"
"1568",2015-04-21,2144.79,2153.42,2153.84,2140.12,"561780"
"1569",2015-04-22,2143.89,2146.59,2161.23,2125.88,"769390"
"1570",2015-04-23,2173.41,2156.94,2174.72,2139.33,"521590"
"1571",2015-04-24,2159.8,2181.24,2189.54,2154.27,"508420"
"1572",2015-04-27,2157.54,2169.14,2169.14,2152.09,"392340"
"1573",2015-04-28,2147.67,2162.5,2164.52,2144.85,"415050"
"1574",2015-04-29,2142.63,2155.01,2156.24,2126.36,"458070"
"1575",2015-04-30,2127.17,2134.94,2136.9,2121.29,"509130"
"1576",2015-05-04,2132.23,2134.51,2139.3,2128.72,"355620"
"1577",2015-05-06,2104.58,2122.03,2123.22,2095.6,"428090"
"1578",2015-05-07,2091,2098.48,2099.44,2067.99,"423250"
"1579",2015-05-08,2085.52,2090.19,2094.06,2082.72,"309500"
"1580",2015-05-11,2097.38,2106.12,2110.79,2097.38,"329700"
"1581",2015-05-12,2096.77,2100.63,2101.72,2088.64,"391920"
"1582",2015-05-13,2114.16,2100.1,2115.36,2100.08,"377030"
"1583",2015-05-14,2120.33,2115.59,2121.68,2111.72,"430830"
"1584",2015-05-15,2106.5,2132.53,2134.36,2104.77,"491710"
"1585",2015-05-18,2113.72,2108.15,2113.72,2099.48,"445150"
"1586",2015-05-19,2120.85,2114.29,2126.89,2107.62,"418480"
"1587",2015-05-20,2139.54,2128.01,2140.24,2125.49,"452110"
"1588",2015-05-21,2122.81,2139.68,2140.6,2121.49,"398150"
"1589",2015-05-22,2146.1,2131.11,2146.1,2126.88,"444590"
"1590",2015-05-26,2143.5,2146.47,2148.7,2130.3,"381380"
"1591",2015-05-27,2107.5,2133.49,2134.95,2103.64,"439030"
"1592",2015-05-28,2110.89,2117.77,2123.52,2110.89,"416120"
"1593",2015-05-29,2114.8,2109.38,2123.39,2106.7,"456140"
"1594",2015-06-01,2102.37,2110.12,2110.88,2086,"426930"
"1595",2015-06-02,2078.64,2102.62,2107.17,2076.16,"520060"
"1596",2015-06-03,2063.16,2078.51,2087.95,2059.34,"541170"
"1597",2015-06-04,2072.86,2070.49,2082.6,2062.75,"400360"
"1598",2015-06-05,2068.1,2062.22,2075.02,2060.91,"394290"
"1599",2015-06-08,2065.19,2068.51,2068.51,2056.5,"393560"
"1600",2015-06-09,2064.03,2063.4,2073.75,2057.21,"421880"
"1601",2015-06-10,2051.32,2079.13,2080.03,2049.13,"427360"
"1602",2015-06-11,2056.61,2065.07,2065.07,2051.1,"457020"
"1603",2015-06-12,2052.17,2068.45,2074.78,2044.87,"388260"
"1604",2015-06-15,2042.32,2041.07,2049.68,2033.72,"313950"
"1605",2015-06-16,2028.72,2045.01,2045.77,2008.46,"381410"
"1606",2015-06-17,2034.86,2035.48,2037.12,2021.5,"354720"
"1607",2015-06-18,2041.88,2046.19,2052,2036.78,"390970"
"1608",2015-06-19,2046.96,2056.54,2057.71,2044.71,"400330"
"1609",2015-06-22,2055.16,2059.6,2068.07,2050.3,"266960"
"1610",2015-06-23,2081.2,2071.3,2086.09,2066.21,"329800"
"1611",2015-06-24,2085.53,2086.69,2087.68,2076.78,"400750"
"1612",2015-06-25,2085.06,2077.84,2088.16,2073.95,"575910"
"1613",2015-06-26,2090.26,2083.4,2097.01,2080.79,"492770"
"1614",2015-06-29,2060.49,2056.44,2068.85,2054.33,"503810"
"1615",2015-06-30,2074.2,2054.83,2075.02,2049.44,"392410"
"1616",2015-07-01,2097.89,2077.27,2100.34,2072.54,"471570"
"1617",2015-07-02,2107.33,2107.11,2110.81,2098.76,"565340"
"1618",2015-07-03,2104.41,2107.51,2109.68,2094.02,"419550"
"1619",2015-07-06,2053.93,2076.06,2089.86,2052.23,"474040"
"1620",2015-07-07,2040.29,2067.04,2067.93,2028.98,"502810"
"1621",2015-07-08,2016.21,2045.88,2046.33,2010.83,"453120"
"1622",2015-07-09,2027.81,2000.19,2027.81,1983.78,"408460"
"1623",2015-07-10,2031.17,2036.89,2037.84,2024.76,"381310"
"1624",2015-07-13,2061.52,2033.25,2063.28,2030.21,"426290"
"1625",2015-07-14,2059.23,2070.44,2070.44,2052.21,"503080"
"1626",2015-07-15,2072.91,2068.38,2079.9,2060.66,"619130"
"1627",2015-07-16,2087.89,2073.29,2088.33,2071.02,"697930"
"1628",2015-07-17,2076.79,2101.22,2101.22,2068.36,"819230"
"1629",2015-07-20,2073.31,2077.09,2081.43,2068.19,"870680"
"1630",2015-07-21,2083.62,2082.18,2088.24,2069.21,"727410"
"1631",2015-07-22,2064.73,2071.06,2075.94,2059.45,"1160000"
"1632",2015-07-23,2065.07,2068.93,2069.2,2053.52,"739790"
"1633",2015-07-24,2045.96,2060.66,2060.66,2040.3,"611870"
"1634",2015-07-27,2038.81,2034.82,2048.15,2032.44,"543240"
"1635",2015-07-28,2039.1,2026.33,2045.55,2015.91,"498530"
"1636",2015-07-29,2037.62,2053.62,2055.95,2037.62,"520570"
"1637",2015-07-30,2019.03,2040.24,2044.93,2019.03,"509320"
"1638",2015-07-31,2030.16,2026.98,2030.16,2004.7,"448190"
"1639",2015-08-03,2008.49,2026.25,2026.25,2005.21,"358750"
"1640",2015-08-04,2027.99,2007.75,2027.99,2007.66,"388790"
"1641",2015-08-05,2029.76,2027.22,2035.25,2022.98,"319210"
"1642",2015-08-06,2013.29,2037.26,2038.41,2011.6,"340510"
"1643",2015-08-07,2010.23,2009.39,2012.9,2001.13,"334580"
"1644",2015-08-10,2003.17,2008.44,2008.55,1993.96,"308330"
"1645",2015-08-11,1986.65,2020.15,2021.81,1986.46,"366410"
"1646",2015-08-12,1975.47,1980.04,1989.1,1948.91,"524250"
"1647",2015-08-13,1983.46,1975.47,1990.7,1966.02,"376590"
"1648",2015-08-17,1968.52,1991.05,1991.05,1968.44,"561570"
"1649",2015-08-18,1956.26,1977.61,1979.33,1954.35,"472770"
"1650",2015-08-19,1939.38,1954.56,1959.51,1915.91,"506790"
"1651",2015-08-20,1914.55,1929.43,1933.79,1912.55,"397530"
"1652",2015-08-21,1876.07,1862.79,1886.49,1856.91,"512310"
"1653",2015-08-24,1829.81,1860.03,1872.86,1800.75,"415180"
"1654",2015-08-25,1846.63,1840.94,1864.3,1806.79,"451590"
"1655",2015-08-26,1894.09,1843.7,1895.45,1835.58,"453390"
"1656",2015-08-27,1908,1912.42,1920.39,1898.98,"482660"
"1657",2015-08-28,1937.67,1932.39,1938.61,1927.39,"446750"
"1658",2015-08-31,1941.49,1934.12,1941.49,1925.52,"350940"
"1659",2015-09-01,1914.23,1934.44,1939.67,1914.22,"324480"
"1660",2015-09-02,1915.22,1886.14,1920.62,1883.5,"342020"
"1661",2015-09-03,1915.53,1929.78,1931.19,1911.17,"297280"
"1662",2015-09-04,1886.04,1921.81,1923.06,1879.94,"361090"
"1663",2015-09-07,1883.22,1883.36,1895.99,1870.59,"288160"
"1664",2015-09-08,1878.68,1889.14,1894.56,1868.48,"391890"
"1665",2015-09-09,1934.2,1903.28,1934.2,1902.93,"516170"
"1666",2015-09-10,1962.11,1918.42,1962.11,1915.44,"460340"
"1667",2015-09-11,1941.37,1942.88,1951.26,1939.73,"503010"
"1668",2015-09-14,1931.46,1947.65,1948.02,1921.45,"362910"
"1669",2015-09-15,1937.56,1930.44,1938.9,1927.62,"390820"
"1670",2015-09-16,1975.45,1949.49,1978.68,1949.15,"584760"
"1671",2015-09-17,1976.49,1989.07,1989.07,1972.93,"510170"
"1672",2015-09-18,1995.95,1978.39,1996.47,1964.12,"523800"
"1673",2015-09-21,1964.68,1973.24,1980.8,1960.11,"376420"
"1674",2015-09-22,1982.06,1973.54,1983.99,1966.05,"696370"
"1675",2015-09-23,1944.64,1960.33,1968.16,1944.51,"856990"
"1676",2015-09-24,1947.1,1956.94,1958.73,1944.31,"921260"
"1677",2015-09-25,1942.85,1948.3,1951.94,1932.49,"796570"
"1678",2015-09-30,1962.81,1915.46,1962.84,1915.04,"546990"
"1679",2015-10-01,1979.32,1963.55,1986.01,1958.63,"678980"
"1680",2015-10-02,1969.68,1979.41,1985.57,1969.68,"1030000"
"1681",2015-10-05,1978.25,1981.6,1994.65,1975.55,"545630"
"1682",2015-10-06,1990.65,1996.29,1998.02,1985.17,"661640"
"1683",2015-10-07,2005.84,1995.87,2006.24,1994.55,"761720"
"1684",2015-10-08,2019.53,2016.36,2020.19,1998.66,"700990"
"1685",2015-10-12,2021.63,2022.33,2030.92,2015.43,"635090"
"1686",2015-10-13,2019.05,2021.2,2024.5,2010.16,"605000"
"1687",2015-10-14,2009.55,2014.47,2016.14,2002.63,"644800"
"1688",2015-10-15,2033.27,2008.29,2035.8,2007.46,"498900"
"1689",2015-10-16,2030.26,2037.98,2038.06,2025.19,"550800"
"1690",2015-10-19,2030.27,2032.36,2036.3,2022.25,"726840"
"1691",2015-10-20,2039.36,2031.5,2040.24,2026.67,"958060"
"1692",2015-10-21,2042.98,2039.25,2053.95,2035.59,"668950"
"1693",2015-10-22,2023,2040.43,2042.57,2019.53,"695810"
"1694",2015-10-23,2040.4,2043.67,2054.82,2036.92,"649000"
"1695",2015-10-26,2048.08,2049.41,2049.6,2039.97,"459950"
"1696",2015-10-27,2044.65,2043.52,2045.81,2036.22,"449160"
"1697",2015-10-28,2042.51,2045.67,2045.67,2032.39,"402200"
"1698",2015-10-29,2034.16,2050.97,2064.72,2032.56,"481350"
"1699",2015-10-30,2029.47,2034.78,2038.56,2027.8,"380670"
"1700",2015-11-02,2035.24,2033.15,2036.05,2028.2,"366380"
"1701",2015-11-03,2048.4,2042.6,2053.24,2040.75,"591740"
"1702",2015-11-04,2052.77,2053.51,2056.12,2042.38,"545090"
"1703",2015-11-05,2049.41,2049.3,2050.44,2039.93,"349080"
"1704",2015-11-06,2041.07,2048.17,2055.14,2038.46,"465030"
"1705",2015-11-09,2025.7,2038.59,2038.59,2022.52,"435390"
"1706",2015-11-10,1996.59,2015.45,2015.45,1988.54,"417460"
"1707",2015-11-11,1997.27,1993.81,2001.73,1983.14,"286570"
"1708",2015-11-12,1993.36,1997.32,1998.66,1991.28,"389440"
"1709",2015-11-13,1973.29,1975.97,1981.27,1969.71,"342310"
"1710",2015-11-16,1943.02,1945.68,1956.09,1942.85,"433430"
"1711",2015-11-17,1963.58,1967.36,1974.08,1959.22,"417560"
"1712",2015-11-18,1962.88,1967.25,1973.16,1961.43,"541860"
"1713",2015-11-19,1988.91,1976.94,1988.92,1972.85,"422520"
"1714",2015-11-20,1989.86,1988.96,1993.97,1985.93,"413660"
"1715",2015-11-23,2003.7,1995.92,2008.34,1992.86,"383230"
"1716",2015-11-24,2016.29,2004.29,2019.95,2003.06,"417000"
"1717",2015-11-25,2009.42,2018.24,2018.93,2007.91,"391650"
"1718",2015-11-26,2030.68,2014.88,2033.18,2014.88,"454460"
"1719",2015-11-27,2028.99,2038.71,2038.72,2026.4,"481950"
"1720",2015-11-30,1991.97,2022.38,2022.38,1987.12,"452870"
"1721",2015-12-01,2023.93,2001.51,2026.33,2001.51,"573340"
"1722",2015-12-02,2009.29,2026.08,2026.19,2009.29,"631320"
"1723",2015-12-03,1994.07,2000.2,2000.2,1981.59,"365870"
"1724",2015-12-04,1974.4,1972.16,1983.02,1970.48,"379470"
"1725",2015-12-07,1963.67,1987.62,1988.04,1963.66,"382130"
"1726",2015-12-08,1949.04,1964.22,1971.07,1948.43,"406180"
"1727",2015-12-09,1948.24,1951.39,1956.7,1944.78,"378090"
"1728",2015-12-10,1952.07,1947.21,1956.84,1940.4,"377850"
"1729",2015-12-11,1948.62,1952.82,1961,1943.67,"380710"
"1730",2015-12-14,1927.82,1926.36,1930.4,1919.22,"439740"
"1731",2015-12-15,1932.97,1935.82,1938.04,1925.75,"434740"
"1732",2015-12-16,1969.4,1950.15,1975.63,1950.05,"475100"
"1733",2015-12-17,1977.96,1984.06,1987.83,1967.64,"379570"
"1734",2015-12-18,1975.32,1960.32,1981.42,1958.12,"677730"
"1735",2015-12-21,1981.19,1974.26,1986.66,1968.14,"539600"
"1736",2015-12-22,1992.56,1984.37,1992.72,1971.32,"577240"
"1737",2015-12-23,1999.22,1994.2,2007.42,1989.3,"502370"
"1738",2015-12-24,1990.65,2009.34,2009.99,1990.65,"504620"
"1739",2015-12-28,1964.06,1990.59,1991.19,1964.06,"396640"
"1740",2015-12-29,1966.31,1956.49,1968.57,1946.21,"401430"
"1741",2015-12-30,1961.31,1973.03,1974.67,1958.78,"304460"
"1742",2016-01-04,1918.76,1954.47,1954.52,1918.76,"359020"
"1743",2016-01-05,1930.53,1911.93,1937.57,1911.93,"446550"
"1744",2016-01-06,1925.43,1934.25,1934.25,1911.61,"594610"
"1745",2016-01-07,1904.33,1915.71,1926.41,1901.24,"393040"
"1746",2016-01-08,1917.62,1889.42,1918.25,1883.82,"430200"
"1747",2016-01-11,1894.84,1897.18,1907.43,1892.69,"328770"
"1748",2016-01-12,1890.86,1907.61,1910.59,1888.94,"295140"
"1749",2016-01-13,1916.28,1904.33,1921,1902.49,"265220"
"1750",2016-01-14,1900.01,1893.18,1900.48,1882.02,"310980"
"1751",2016-01-15,1878.87,1915.83,1918.3,1873.35,"312360"
"1752",2016-01-18,1878.45,1856.03,1882.21,1854.55,"276940"
"1753",2016-01-19,1889.64,1879.8,1889.9,1866.76,"335320"
