"","S&P ASX 200 (AXJO)_history.csv Date","S&P ASX 200 (AXJO)_history.csv Price","S&P ASX 200 (AXJO)_history.csv Open","S&P ASX 200 (AXJO)_history.csv High","S&P ASX 200 (AXJO)_history.csv Low","S&P ASX 200 (AXJO)_history.csv Volume"
"1652",2015-05-28,5713.09,5725.3,5745.8,5691.9,"534620000"
"1653",2015-05-29,5777.16,5713.1,5803,5713.1,"1.18e+09"
"1654",2015-06-01,5735.4,5777.2,5777.2,5682.1,"490330000"
"1655",2015-06-02,5636.01,5735.4,5753.3,5636,"581290000"
"1656",2015-06-03,5583.58,5636,5640.5,5575.2,"670920000"
"1657",2015-06-04,5504.3,5583.6,5603.2,5504.3,"674720000"
"1658",2015-06-05,5498.46,5504.3,5529.9,5470,"554940000"
"1659",2015-06-09,5471.31,5498.5,5523.9,5468.5,"609040000"
"1660",2015-06-10,5478.63,5471.3,5485.1,5453.1,"566640000"
"1661",2015-06-11,5556.65,5478.6,5556.7,5478.6,"564230000"
"1662",2015-06-12,5545.25,5556.7,5556.7,5528.9,"515480000"
"1663",2015-06-15,5538.77,5545.3,5545.3,5492.1,"548330000"
"1664",2015-06-16,5535.79,5538.8,5574.2,5527.7,"638540000"
"1665",2015-06-17,5595.43,5535.8,5607.1,5535.8,"685700000"
"1666",2015-06-18,5524.89,5595.4,5595.4,5502.9,"990430000"
"1667",2015-06-19,5596.99,5524.9,5612.2,5524.9,"1.13e+09"
"1668",2015-06-22,5610.17,5597,5612.6,5568.2,"583020000"
"1669",2015-06-23,5684.28,5610.2,5690.4,5610.2,"659610000"
"1670",2015-06-24,5686.77,5684.3,5705.8,5679.5,"611740000"
"1671",2015-06-25,5632.72,5686.8,5686.8,5632.7,"617950000"
"1672",2015-06-26,5545.89,5632.7,5632.7,5524.1,"824350000"
"1673",2015-06-29,5422.49,5545.9,5545.9,5414.3,"697770000"
"1674",2015-06-30,5459.01,5422.5,5466.6,5390.5,"830140000"
"1675",2015-07-01,5515.66,5455.4,5515.7,5452.8,"632530000"
"1676",2015-07-02,5599.82,5515.7,5609.9,5513.4,"651700000"
"1677",2015-07-03,5538.29,5599.8,5599.8,5491.1,"589180000"
"1678",2015-07-06,5475,5538.3,5538.3,5436.4,"452860000"
"1679",2015-07-07,5581.42,5475,5586.2,5475,"642230000"
"1680",2015-07-08,5469.53,5581.4,5581.4,5469.5,"661490000"
"1681",2015-07-09,5470.97,5469.5,5491.2,5383.7,"641950000"
"1682",2015-07-10,5492.04,5471,5528.4,5471,"510490000"
"1683",2015-07-13,5473.17,5492,5543.3,5451.1,"442980000"
"1684",2015-07-14,5577.4,5473.2,5587.1,5473.2,"531930000"
"1685",2015-07-15,5636.23,5577.4,5637.6,5576.9,"581060000"
"1686",2015-07-16,5669.61,5636.2,5691.2,5636.2,"576950000"
"1687",2015-07-17,5670.11,5669.6,5688.9,5647.7,"478840000"
"1688",2015-07-20,5686.89,5670.1,5688.3,5651.6,"412630000"
"1689",2015-07-21,5706.72,5686.9,5718.9,5686.8,"493840000"
"1690",2015-07-22,5614.57,5706.7,5706.7,5614,"632710000"
"1691",2015-07-23,5590.29,5614.6,5617.5,5586.2,"546340000"
"1692",2015-07-24,5566.1,5590.3,5607.2,5548,"500580000"
"1693",2015-07-27,5589.89,5565.9,5589.9,5538,"426590000"
"1694",2015-07-28,5584.69,5589.9,5607.1,5530.9,"648480000"
"1695",2015-07-29,5624.16,5584.7,5650.5,5584.7,"591750000"
"1696",2015-07-30,5669.52,5624.2,5676.5,5624.2,"508190000"
"1697",2015-07-31,5699.16,5669.5,5699.5,5669.5,"705380000"
"1698",2015-08-03,5679.34,5699.2,5703.9,5670.2,"395190000"
"1699",2015-08-04,5697.9,5679.3,5727.7,5659.4,"683040000"
"1700",2015-08-05,5673.98,5697.9,5700.6,5640,"636430000"
"1701",2015-08-06,5610.1,5674,5674,5588.4,"517270000"
"1702",2015-08-07,5474.78,5610.1,5610.1,5474.78,"563970000"
"1703",2015-08-10,5509.15,5474.8,5513,5458.2,"467260000"
"1704",2015-08-11,5473.23,5522,5543.2,5463,"590870000"
"1705",2015-08-12,5382.08,5473.1,5480.5,5364.7,"745520000"
"1706",2015-08-13,5387.87,5382.1,5426.2,5382.1,"654350000"
"1707",2015-08-14,5356.54,5387.9,5401.9,5351.5,"609850000"
"1708",2015-08-17,5367.66,5356.5,5397,5356.5,"445080000"
"1709",2015-08-18,5303.15,5367.7,5387.8,5303.1,"715470000"
"1710",2015-08-19,5380.19,5303.1,5383.2,5303.1,"657690000"
"1711",2015-08-20,5288.58,5380.2,5380.2,5276.2,"714860000"
"1712",2015-08-21,5214.6,5288.6,5288.6,5171.5,"991500000"
"1713",2015-08-24,5001.28,5207.6,5207.6,5001.28,"1.07e+09"
"1714",2015-08-25,5137.25,5001.3,5151.7,4928.3,"1.24e+09"
"1715",2015-08-26,5172.77,5137.3,5179.2,5051.4,"1.17e+09"
"1716",2015-08-27,5233.32,5172.8,5268.8,5172.8,"775120000"
"1717",2015-08-28,5263.56,5233.3,5305,5228.6,"894400000"
"1718",2015-08-31,5206.98,5263.6,5263.6,5159.4,"930350000"
"1719",2015-09-01,5096.41,5207,5214,5091,"792790000"
"1720",2015-09-02,5101.46,5096.4,5103.9,5015,"880700000"
"1721",2015-09-03,5027.8,5101.5,5175.3,5027.8,"740360000"
"1722",2015-09-04,5040.6,5036.3,5069.2,4995.6,"784160000"
"1723",2015-09-07,5030.42,5040.6,5046.3,4973.4,"553720000"
"1724",2015-09-08,5115.25,5030.4,5115.25,5030.4,"595980000"
"1725",2015-09-09,5221.13,5115.2,5221.13,5115.2,"826350000"
"1726",2015-09-10,5095.02,5221.1,5221.1,5088.7,"1.06e+09"
"1727",2015-09-11,5071.08,5095,5116.1,5053.7,"582300000"
"1728",2015-09-14,5096.47,5071.1,5132.4,5068.9,"639470000"
"1729",2015-09-15,5018.44,5096.5,5103.5,5017.8,"703800000"
"1730",2015-09-16,5098.86,5018.4,5099,5018.4,"796160000"
"1731",2015-09-17,5146.82,5098.9,5194,5098.9,"817620000"
"1732",2015-09-18,5170.5,5146.8,5195,5093.2,"1.03e+09"
"1733",2015-09-21,5066.24,5170.5,5170.5,5027.4,"551400000"
"1734",2015-09-22,5103.55,5066.2,5125,5066.2,"540590000"
"1735",2015-09-23,4998.13,5103.6,5103.6,4988.8,"677070000"
"1736",2015-09-24,5071.67,4998.1,5071.7,4998.1,"670190000"
"1737",2015-09-25,5042.11,5071.7,5116.3,5036.1,"694740000"
"1738",2015-09-28,5113.49,5042.1,5113.5,5031.8,"518320000"
"1739",2015-09-29,4918.43,5098.8,5098.8,4918.4,"787990000"
"1740",2015-09-30,5021.63,4918.4,5022,4918.4,"846180000"
"1741",2015-10-01,5112.14,5021.7,5116.7,5021.7,"613910000"
"1742",2015-10-02,5052.02,5112.1,5119.2,5042.8,"483390000"
"1743",2015-10-04,5149.3,5071.5,5149.3,5069,"57030000"
"1744",2015-10-05,5150.53,5052,5153.6,5052,"317640000"
"1745",2015-10-06,5167.4,5151.1,5220,5151.1,"577610000"
"1746",2015-10-07,5197.87,5167.4,5197.9,5136.3,"636720000"
"1747",2015-10-08,5210.4,5197.9,5256,5197.9,"662530000"
"1748",2015-10-09,5279.69,5210.4,5284,5210.4,"654210000"
"1749",2015-10-11,5239.3,5279,5279.8,5236.9,"100140000"
"1750",2015-10-12,5232.87,5279.7,5279.8,5225.3,"591510000"
"1751",2015-10-13,5202.85,5232.9,5232.9,5173.3,"632580000"
"1752",2015-10-14,5197.25,5202.9,5202.9,5164.2,"618520000"
"1753",2015-10-15,5230.05,5197.3,5238.9,5197.3,"619910000"
"1754",2015-10-16,5268.21,5230,5294.3,5230,"609730000"
"1755",2015-10-18,5281,5267.9,5294,5261.6,"88320000"
"1756",2015-10-19,5269.71,5268.2,5294,5254.9,"537460000"
"1757",2015-10-20,5235.57,5269.7,5269.7,5228.7,"534950000"
"1758",2015-10-21,5248.31,5235.6,5260,5195.4,"549840000"
"1759",2015-10-22,5263.84,5248.3,5264.7,5217.6,"556030000"
"1760",2015-10-23,5351.56,5263.8,5374.5,5263.8,"701010000"
"1761",2015-10-25,5367.6,5368.4,5384.8,5365.2,"94620000"
"1762",2015-10-26,5347.99,5351.6,5384.8,5346.5,"492120000"
"1763",2015-10-27,5346.15,5348,5355.8,5339.7,"565470000"
"1764",2015-10-28,5335.22,5346.2,5354.9,5319.4,"554240000"
"1765",2015-10-29,5266.86,5335.2,5353.5,5257.1,"654550000"
"1766",2015-10-30,5239.44,5266.9,5266.9,5204,"778230000"
"1767",2015-11-01,5209.9,5242.2,5249.3,5209.2,"73210000"
"1768",2015-11-02,5165.75,5239.4,5249.3,5162.7,"499390000"
"1769",2015-11-03,5239.22,5165.8,5246.4,5165.8,"453300000"
"1770",2015-11-04,5242.29,5239.2,5313.7,5235.6,"6.27e+08"
"1771",2015-11-05,5192.97,5242.3,5247.6,5167.4,"592280000"
"1772",2015-11-06,5215.01,5171.2,5216.6,5152.8,"584770000"
"1773",2015-11-08,5178.7,5201.3,5203,5172.6,"87770000"
"1774",2015-11-09,5119.49,5215,5215,5102.8,"579930000"
"1775",2015-11-10,5099.23,5119.5,5119.5,5047,"753200000"
"1776",2015-11-11,5122.62,5099.2,5130.9,5092.6,"563040000"
"1777",2015-11-12,5125.69,5122.6,5150.1,5083.2,"602500000"
"1778",2015-11-13,5051.26,5125.7,5125.7,5010.4,"665740000"
"1779",2015-11-15,5011.1,5020.9,5020.9,4979.2,"103360000"
"1780",2015-11-16,5003.82,5051.3,5051.3,4979.2,"546020000"
"1781",2015-11-17,5118.24,5003.8,5118.24,5003.8,"653280000"
"1782",2015-11-18,5133.11,5118.2,5145.5,5082.7,"591430000"
"1783",2015-11-19,5242.57,5133.1,5242.6,5133.1,"670710000"
"1784",2015-11-20,5256.14,5242.6,5272,5231,"600440000"
"1785",2015-11-22,5255.3,5253.6,5267.2,5244,"98990000"
"1786",2015-11-23,5276.42,5256.1,5285.5,5244,"582500000"
"1787",2015-11-24,5226.39,5276.4,5276.4,5226.39,"998660000"
"1788",2015-11-25,5193.68,5226.4,5231.2,5192.1,"591860000"
"1789",2015-11-26,5210.7,5193.7,5253.6,5185.8,"608420000"
"1790",2015-11-27,5202.58,5210.7,5258.6,5195.4,"654890000"
"1791",2015-11-29,5206.9,5196.5,5213.1,5174.1,"117480000"
"1792",2015-11-30,5166.52,5202.6,5213.1,5166.2,"1.41e+09"
"1793",2015-12-01,5266.14,5166.5,5279.3,5166.5,"871260000"
"1794",2015-12-02,5258.34,5266.1,5269.3,5237.5,"691700000"
"1795",2015-12-03,5227.72,5258.3,5258.3,5200.4,"691930000"
"1796",2015-12-04,5151.61,5227.7,5227.7,5117.6,"681940000"
"1797",2015-12-06,5215,5185.2,5229.9,5185.2,"109220000"
"1798",2015-12-07,5155.7,5151.6,5229.9,5151.6,"718220000"
"1799",2015-12-08,5108.6,5155.7,5155.7,5096.7,"824310000"
"1800",2015-12-09,5080.45,5108.6,5119.5,5069.6,"723950000"
"1801",2015-12-10,5037.72,5080.7,5083.8,4995.6,"740680000"
"1802",2015-12-11,5029.45,5037.7,5067.4,5015.3,"629590000"
"1803",2015-12-13,4950.2,5002.8,5002.8,4950.2,"116390000"
"1804",2015-12-14,4928.6,5029.5,5029.5,4928,"692910000"
"1805",2015-12-15,4909.56,4928.6,4969.4,4909.56,"674520000"
"1806",2015-12-16,5028.45,4909.6,5028.45,4909.6,"855710000"
"1807",2015-12-17,5102.01,5028.4,5129.1,5028.4,"1e+09"
"1808",2015-12-18,5106.66,5102,5112.7,5026.6,"1.12e+09"
"1809",2015-12-20,5104.4,5093.5,5126.3,5083.2,"74590000"
"1810",2015-12-21,5109.05,5106.7,5126.3,5075.2,"483580000"
"1811",2015-12-22,5116.69,5109,5159.9,5103.1,"498460000"
"1812",2015-12-23,5141.78,5116.7,5168.6,5116.7,"400470000"
"1813",2015-12-24,5207.65,5141.8,5211.5,5141.8,"236040000"
"1814",2015-12-28,5219.3,5196.5,5221.2,5189.1,"51700000"
"1815",2015-12-29,5267.34,5207.6,5267.34,5189.1,"361140000"
"1816",2015-12-30,5319.94,5267.3,5324.3,5267.3,"340340000"
"1817",2015-12-31,5295.86,5319.9,5325.8,5295.86,"259980000"
"1818",2016-01-03,5322.3,5295.4,5325.1,5274.9,"56880000"
"1819",2016-01-04,5270.48,5295.9,5331.4,5263.8,"366630000"
"1820",2016-01-05,5184.43,5270.5,5270.5,5183.7,"446530000"
"1821",2016-01-06,5123.13,5184.4,5191.1,5094.8,"519040000"
"1822",2016-01-07,5010.34,5123.1,5124.1,4996.5,"648320000"
"1823",2016-01-08,4990.84,5010.3,5034.3,4940.3,"642310000"
"1824",2016-01-10,4906,4959.9,4960.3,4898.6,"115510000"
"1825",2016-01-11,4932.24,4990.8,4990.8,4880.1,"6e+08"
"1826",2016-01-12,4925.13,4932.2,4983.7,4910.7,"629070000"
"1827",2016-01-13,4987.44,4925.1,4992.4,4925.1,"584760000"
"1828",2016-01-14,4909.38,4987.4,4987.4,4865,"597890000"
"1829",2016-01-15,4892.8,4929.8,4997.1,4870.3,"563350000"
"1830",2016-01-17,4852.8,4847,4857.2,4803.9,"109950000"
"1831",2016-01-18,4858.7,4869.2,4892.8,4803.9,"529160000"
"1832",2016-01-19,4903.07,4857.3,4903.1,4840.2,"539070000"
"1833",2016-01-20,4841.53,4903.1,4930.1,4836.8,"670630000"
"1834",2016-01-21,4864,4841.5,4928.1,4841.5,"730820000"
"1835",2016-01-22,4915.95,4883.6,4932.1,4864,"648060000"
"1836",2016-01-25,5006.56,4916,5006.6,4916,"537190000"
"1837",2016-01-27,4946.44,5006.6,5009.5,4937.9,"672260000"
"1838",2016-01-28,4976.16,4946.4,4988.9,4909.4,"650360000"
"1839",2016-01-29,5005.52,4976.2,5008.5,4947.6,"813060000"
"1840",2016-02-01,5043.59,5005.5,5073,5005.5,"644030000"
"1841",2016-02-02,4993.32,5043.6,5045.4,4982.2,"608400000"
"1842",2016-02-03,4876.76,4993.3,4993.3,4873.6,"638590000"
"1843",2016-02-04,4980.36,4876.8,4989.4,4876.8,"758320000"
"1844",2016-02-05,4976.18,4980.4,4983.3,4932.9,"709730000"
"1845",2016-02-08,4975.39,4976.2,4980,4925.8,"588540000"
"1846",2016-02-09,4832.08,4975.4,4975.4,4826.9,"793920000"
"1847",2016-02-10,4775.68,4832.1,4852.4,4706.7,"810590000"
"1848",2016-02-11,4821.08,4775.7,4821.1,4770.7,"604280000"
"1849",2016-02-12,4765.35,4821.1,4821.1,4760.3,"694400000"
"1850",2016-02-15,4843.46,4765.3,4853.9,4765.3,"633820000"
"1851",2016-02-16,4910.04,4843.5,4910.04,4814.1,"807600000"
"1852",2016-02-17,4882.1,4910,4926.3,4869.7,"727090000"
"1853",2016-02-18,4992,4882.1,4992.6,4882.1,"880210000"
"1854",2016-02-19,4952.8,4992,4992,4937,"678870000"
"1855",2016-02-22,5001.22,4952.8,5007.4,4949.2,"660690000"
"1856",2016-02-23,4979.59,5001.2,5035.6,4969.4,"760550000"
"1857",2016-02-24,4875.02,4979.6,4979.6,4861.9,"733280000"
"1858",2016-02-25,4881.18,4875,4902,4844.3,"768540000"
"1859",2016-02-26,4879.96,4881.2,4897.1,4838.3,"692490000"
"1860",2016-02-29,4880.93,4880,4925.7,4878.8,"789300000"
"1861",2016-03-01,4922.25,4880.9,4931.7,4868.1,"800840000"
"1862",2016-03-02,5021.23,4922.3,5047,4922.3,"829740000"
"1863",2016-03-03,5081.12,5021.2,5081.12,5021.2,"882060000"
"1864",2016-03-04,5090.02,5081.1,5105,5081.1,"770820000"
"1865",2016-03-07,5142.81,5090,5151.7,5090,"790050000"
"1866",2016-03-08,5107.96,5142.8,5182.5,5103.4,"973100000"
"1867",2016-03-09,5157.19,5108,5157.2,5081.9,"758410000"
"1868",2016-03-10,5150.07,5157.2,5177.2,5149.7,"564240000"
"1869",2016-03-11,5166.39,5150.1,5181.6,5118.5,"548430000"
"1870",2016-03-14,5185.46,5166.4,5214,5166.4,"560950000"
"1871",2016-03-15,5111.42,5185.5,5185.5,5106.5,"605080000"
"1872",2016-03-16,5119.03,5111.4,5122.4,5088.2,"604720000"
"1873",2016-03-17,5168.15,5119,5193.5,5119,"844970000"
"1874",2016-03-18,5183.12,5168.2,5216.2,5168.2,"1.3e+09"
"1875",2016-03-21,5166.57,5183.1,5195.7,5148.6,"463850000"
"1876",2016-03-22,5166.62,5161.5,5181.6,5152.6,"519630000"
"1877",2016-03-23,5142.27,5166.6,5166.6,5124,"541190000"
"1878",2016-03-24,5084.21,5142.3,5142.3,5069.2,"699110000"
"1879",2016-03-29,5004.52,5084.2,5095.7,4998.5,"514370000"
"1880",2016-03-30,5010.27,5004.5,5058.8,4989.9,"546530000"
"1881",2016-03-31,5082.78,5010.3,5098.2,5010.3,"569110000"
"1882",2016-04-01,4999.39,5082.8,5082.8,4976.3,"579470000"
"1883",2016-04-04,4995.32,4999.4,5046.3,4995.3,"389510000"
"1884",2016-04-05,4924.39,4995.3,4995.3,4909.1,"587830000"
"1885",2016-04-06,4945.91,4924.4,4958.2,4906.3,"569340000"
"1886",2016-04-07,4964.08,4945.9,4984.9,4945.1,"491090000"
"1887",2016-04-08,4937.62,4960.9,4960.9,4893.5,"458800000"
"1888",2016-04-11,4931.53,4937.6,4943.2,4910.8,"461540000"
"1889",2016-04-12,4975.65,4931.5,4977.2,4927.3,"462260000"
"1890",2016-04-13,5054.65,4975.6,5054.7,4975.6,"606620000"
"1891",2016-04-14,5118.62,5054.7,5118.62,5054.7,"642610000"
"1892",2016-04-15,5157.49,5118.5,5157.5,5111.7,"533290000"
"1893",2016-04-18,5137.06,5157.5,5157.6,5118.5,"587610000"
"1894",2016-04-19,5188.81,5137.1,5219,5137.1,"656950000"
"1895",2016-04-20,5215.95,5188.8,5232.7,5188.8,"663180000"
"1896",2016-04-21,5272.71,5216,5279.9,5216,"728450000"
"1897",2016-04-22,5236.37,5272.7,5273.5,5226.2,"572810000"
"1898",2016-04-26,5220.64,5236.4,5247.3,5211.4,"642410000"
"1899",2016-04-27,5187.71,5220.6,5281.6,5179.5,"654630000"
"1900",2016-04-28,5225.43,5187.7,5239.3,5187.7,"668370000"
"1901",2016-04-29,5252.22,5225.4,5257.1,5210.5,"665140000"
"1902",2016-05-02,5242.97,5252.2,5252.2,5182.2,"533320000"
"1903",2016-05-03,5353.84,5243,5357,5217.4,"704720000"
"1904",2016-05-04,5271.14,5353.8,5353.8,5271.1,"711330000"
"1905",2016-05-05,5279.06,5271.1,5294.1,5249.8,"642280000"
"1906",2016-05-06,5292.05,5281.6,5292.05,5200.3,"708670000"
"1907",2016-05-09,5320.7,5292,5321.4,5264.4,"528150000"
"1908",2016-05-10,5342.79,5320.7,5343.2,5288.4,"726900000"
"1909",2016-05-11,5372.29,5342.8,5425.2,5342.8,"687490000"
"1910",2016-05-12,5359.3,5372.3,5372.3,5337.6,"641420000"
"1911",2016-05-13,5328.99,5359.3,5371.7,5309,"610080000"
"1912",2016-05-16,5358.95,5329,5371.1,5319.8,"490330000"
"1913",2016-05-17,5395.87,5358.9,5395.9,5358.9,"630630000"
"1914",2016-05-18,5356.16,5395.9,5395.9,5347.1,"668850000"
"1915",2016-05-19,5323.34,5356.2,5371.1,5303.1,"673030000"
"1916",2016-05-20,5351.31,5323.3,5366,5320.3,"525240000"
"1917",2016-05-23,5318.94,5351.3,5364.6,5297.5,"522850000"
"1918",2016-05-24,5295.57,5318.9,5324,5295.57,"534370000"
"1919",2016-05-25,5372.51,5295.6,5394.4,5295.6,"639850000"
"1920",2016-05-26,5388.09,5372.5,5402.7,5354.1,"584350000"
"1921",2016-05-27,5405.91,5388.1,5427.7,5388.1,"616440000"
"1922",2016-05-30,5408.02,5405.9,5415,5391.5,"434850000"
"1923",2016-05-31,5378.56,5408,5408,5365.3,"949510000"
"1924",2016-06-01,5323.17,5378.6,5378.6,5306.3,"589010000"
"1925",2016-06-02,5278.89,5323.2,5327.8,5270.9,"564820000"
"1926",2016-06-03,5318.89,5278.9,5324.3,5278.9,"511380000"
"1927",2016-06-06,5360.42,5318.9,5374.9,5317.1,"529040000"
"1928",2016-06-07,5371.03,5360.1,5392.5,5360.1,"680280000"
"1929",2016-06-08,5369.98,5371,5375.5,5335.2,"562720000"
"1930",2016-06-09,5361.94,5370,5386,5336,"543190000"
"1931",2016-06-10,5312.6,5361.9,5361.9,5294.2,"468360000"
"1932",2016-06-14,5203.26,5312.6,5312.6,5197.4,"691480000"
"1933",2016-06-15,5147.06,5203.3,5203.3,5147.06,"664280000"
"1934",2016-06-16,5145.98,5147.1,5198.9,5141,"848120000"
"1935",2016-06-17,5162.66,5146,5178.4,5146,"1.02e+09"
"1936",2016-06-20,5256.76,5162.7,5256.8,5162.7,"543840000"
"1937",2016-06-21,5274.36,5256.8,5290,5252.3,"604340000"
"1938",2016-06-22,5270.95,5274.4,5297.8,5259.3,"517960000"
"1939",2016-06-23,5280.68,5271,5292.8,5269.4,"507370000"
"1940",2016-06-24,5113.18,5280.7,5325.4,5080,"1.05e+09"
"1941",2016-06-27,5137.23,5113.2,5154.9,5051,"676740000"
"1942",2016-06-28,5103.27,5137.2,5137.2,5051.1,"814400000"
"1943",2016-06-29,5142.4,5103.3,5156.5,5103.3,"678970000"
"1944",2016-06-30,5233.38,5142.4,5247.6,5142.4,"747250000"
"1945",2016-07-01,5246.61,5233.4,5278.9,5233.4,"636760000"
"1946",2016-07-04,5281.78,5246.6,5281.8,5218.5,"513020000"
"1947",2016-07-05,5228,5281.8,5282.3,5221.1,"519430000"
"1948",2016-07-06,5197.55,5228,5228,5148.7,"629900000"
"1949",2016-07-07,5227.92,5197.5,5244.1,5197.5,"536800000"
"1950",2016-07-08,5230.54,5227.9,5238.3,5217.4,"447480000"
"1951",2016-07-11,5337.1,5230.5,5337.1,5230.5,"513460000"
"1952",2016-07-12,5353.22,5337.1,5391.9,5337.1,"575940000"
"1953",2016-07-13,5388.53,5353.2,5391.7,5353.2,"580180000"
"1954",2016-07-14,5411.61,5388.5,5416,5386,"489130000"
"1955",2016-07-15,5429.57,5411.6,5452.7,5411.6,"492910000"
"1956",2016-07-18,5458.47,5429.6,5462.3,5428.9,"402760000"
"1957",2016-07-19,5451.25,5458.5,5466.4,5432.8,"505050000"
"1958",2016-07-20,5488.72,5451.3,5488.72,5439.8,"581400000"
"1959",2016-07-21,5512.4,5488.7,5531.9,5488.7,"709480000"
"1960",2016-07-22,5498.19,5512.6,5512.6,5477.9,"524420000"
"1961",2016-07-25,5533.56,5498.2,5548.5,5498.2,"473040000"
"1962",2016-07-26,5537.47,5530.2,5537.5,5498.2,"545330000"
"1963",2016-07-27,5539.69,5537.5,5564.6,5530,"524100000"
"1964",2016-07-28,5556.56,5539.7,5564,5538.8,"538570000"
"1965",2016-07-29,5562.36,5556.6,5570.4,5536.9,"778530000"
"1966",2016-08-01,5587.39,5562.4,5611.2,5562.4,"419010000"
"1967",2016-08-02,5540.54,5587.4,5592.1,5539.3,"644780000"
"1968",2016-08-03,5465.72,5539.3,5539.3,5465.7,"659200000"
"1969",2016-08-04,5475.81,5465.7,5509.2,5465.7,"558510000"
"1970",2016-08-05,5497.41,5475.8,5512.5,5475.8,"477340000"
"1971",2016-08-08,5537.84,5497.4,5549.6,5497.4,"462160000"
"1972",2016-08-09,5552.55,5537.8,5553.8,5536.2,"546410000"
"1973",2016-08-10,5543.71,5552.5,5552.5,5513.2,"559720000"
"1974",2016-08-11,5508.01,5543.7,5543.7,5483.7,"509920000"
"1975",2016-08-12,5530.91,5508,5549.1,5506.2,"623020000"
"1976",2016-08-15,5539.96,5530.9,5545.2,5510.8,"469210000"
"1977",2016-08-16,5531.98,5540,5549.8,5530.1,"555810000"
"1978",2016-08-17,5535.05,5532,5537.9,5506.7,"607480000"
"1979",2016-08-18,5507.82,5535,5546,5498.7,"614910000"
"1980",2016-08-19,5526.68,5507.8,5533.1,5504.5,"566630000"
"1981",2016-08-22,5515.06,5526.7,5537.4,5508.7,"575870000"
"1982",2016-08-23,5553.77,5515.1,5574,5515.1,"630950000"
"1983",2016-08-24,5561.67,5553.8,5569.1,5552.5,"596680000"
"1984",2016-08-25,5541.89,5561.7,5562.4,5535.4,"635020000"
"1985",2016-08-26,5515.47,5541.9,5544.4,5513.7,"605390000"
"1986",2016-08-29,5469.22,5515.5,5516.7,5452.3,"543450000"
"1987",2016-08-30,5478.29,5469.2,5504,5469.2,"596210000"
"1988",2016-08-31,5433.03,5478.3,5478.3,5412.6,"732160000"
"1989",2016-09-01,5415.56,5433,5433,5405.7,"540520000"
"1990",2016-09-02,5372.8,5415.6,5418.9,5361.7,"669410000"
"1991",2016-09-05,5429.58,5372.8,5431.1,5372.8,"562080000"
"1992",2016-09-06,5413.63,5429.6,5430.3,5404.4,"514840000"
"1993",2016-09-07,5424.25,5413.6,5440.2,5410.6,"746360000"
"1994",2016-09-08,5385.75,5424.2,5424.2,5358,"664300000"
"1995",2016-09-09,5339.18,5385.8,5385.8,5332.4,"623030000"
"1996",2016-09-12,5219.61,5339.2,5339.2,5215,"669160000"
"1997",2016-09-13,5207.78,5219.6,5276.1,5207.78,"714500000"
"1998",2016-09-14,5227.69,5207.8,5230.6,5192.2,"783040000"
"1999",2016-09-15,5239.86,5227.7,5242.5,5204,"758400000"
"2000",2016-09-16,5296.7,5239.9,5306.1,5239.9,"892930000"
"2001",2016-09-19,5294.76,5296.7,5301.2,5273,"134530000"
"2002",2016-09-20,5303.57,5294.8,5307.6,5276.3,"677290000"
"2003",2016-09-21,5339.56,5303.6,5345.5,5303.1,"637260000"
"2004",2016-09-22,5374.46,5339.6,5391.9,5339.6,"567860000"
"2005",2016-09-23,5431.3,5374.5,5434.3,5373.9,"772400000"
"2006",2016-09-26,5431.42,5431.3,5436.1,5407.6,"480100000"
"2007",2016-09-27,5405.89,5431.4,5431.4,5372.3,"642520000"
"2008",2016-09-28,5412.35,5405.9,5435,5399.1,"554300000"
"2009",2016-09-29,5471.26,5412.4,5473.3,5412.4,"578650000"
"2010",2016-09-30,5435.92,5471.3,5471.3,5417.7,"656490000"
"2011",2016-10-03,5478.51,5435.9,5492.1,5435.9,"311280000"
"2012",2016-10-04,5484,5478.5,5484,5448.3,"570960000"
"2013",2016-10-05,5452.93,5484,5484,5439.8,"654600000"
"2014",2016-10-06,5483.03,5452.9,5485.8,5452.9,"632150000"
"2015",2016-10-07,5467.39,5483,5493.1,5457.2,"616840000"
"2016",2016-10-10,5475.43,5467.4,5494.7,5467.4,"483720000"
"2017",2016-10-11,5479.8,5475.4,5498,5474.4,"609110000"
"2018",2016-10-12,5474.62,5479.8,5479.8,5433.6,"630860000"
"2019",2016-10-13,5435.54,5474.6,5474.6,5420.8,"621480000"
"2020",2016-10-14,5434.03,5435.5,5447.2,5430.3,"482010000"
"2021",2016-10-17,5388.68,5434,5441.2,5388.68,"568110000"
"2022",2016-10-18,5410.75,5388.7,5417.5,5386.1,"534480000"
"2023",2016-10-19,5435.36,5410.8,5438.6,5410.8,"559920000"
"2024",2016-10-20,5442.14,5435.4,5457.9,5433.1,"620560000"
"2025",2016-10-21,5430.32,5442.1,5446.9,5410.8,"589200000"
"2026",2016-10-24,5408.49,5430.3,5430.3,5377.4,"553130000"
"2027",2016-10-25,5442.83,5408.5,5455.7,5407.7,"558430000"
"2028",2016-10-26,5359.8,5442.8,5442.8,5340.7,"675030000"
"2029",2016-10-27,5295.55,5359.8,5374.2,5295.5,"690340000"
"2030",2016-10-28,5283.84,5295.5,5311.4,5261.4,"669180000"
"2031",2016-10-31,5317.73,5283.8,5329.1,5277.7,"572100000"
