"","FTSE 100 (FTSE)_history.csv Date","FTSE 100 (FTSE)_history.csv Price","FTSE 100 (FTSE)_history.csv Open","FTSE 100 (FTSE)_history.csv High","FTSE 100 (FTSE)_history.csv Low","FTSE 100 (FTSE)_history.csv Volume"
"1288",2014-02-07,6571.68,6558.28,6596.28,6540.81,"708470000"
"1289",2014-02-10,6591.55,6571.68,6597,6565.3,"593690000"
"1290",2014-02-11,6672.66,6591.55,6672.66,6591.55,"934910000"
"1291",2014-02-12,6675.03,6672.66,6708.17,6669.06,"820070000"
"1292",2014-02-13,6659.42,6675.03,6675.24,6608.09,"1.17e+09"
"1293",2014-02-14,6663.62,6659.42,6672.21,6646.47,"912780000"
"1294",2014-02-17,6736,6663.62,6745.63,6661.47,"630250000"
"1295",2014-02-18,6796.43,6736,6802.89,6716.64,"826630000"
"1296",2014-02-19,6796.71,6796.43,6810.48,6759.86,"793950000"
"1297",2014-02-20,6812.99,6796.71,6812.99,6732.03,"742460000"
"1298",2014-02-21,6838.06,6812.99,6859.91,6812.99,"1.02e+09"
"1299",2014-02-24,6865.86,6838.06,6865.86,6797.83,"1.07e+09"
"1300",2014-02-25,6830.5,6862.73,6866.35,6790.93,"1.16e+09"
"1301",2014-02-26,6799.15,6830.5,6834.09,6785.28,"7.39e+08"
"1302",2014-02-27,6810.27,6799.15,6819.24,6733.54,"845700000"
"1303",2014-02-28,6809.7,6810.27,6833.82,6785.54,"924580000"
"1304",2014-03-03,6708.35,6809.7,6809.7,6671.89,"829080000"
"1305",2014-03-04,6823.77,6708.35,6827.22,6708.35,"734140000"
"1306",2014-03-05,6775.42,6823.77,6824.16,6771.5,"623860000"
"1307",2014-03-06,6788.49,6775.42,6806.62,6770.95,"664690000"
"1308",2014-03-07,6712.67,6788.49,6800.66,6706.38,"793750000"
"1309",2014-03-10,6689.45,6712.67,6757,6671.62,"820420000"
"1310",2014-03-11,6685.52,6689.45,6718.3,6660.59,"868650000"
"1311",2014-03-12,6620.9,6685.52,6685.52,6598.36,"891940000"
"1312",2014-03-13,6553.78,6620.9,6631.38,6552.46,"894840000"
"1313",2014-03-14,6527.89,6553.78,6553.78,6500.37,"847300000"
"1314",2014-03-17,6568.35,6527.89,6592.37,6527.87,"692710000"
"1315",2014-03-18,6605.28,6568.35,6628.2,6534.86,"723560000"
"1316",2014-03-19,6573.13,6605.28,6609.46,6566.85,"1.05e+09"
"1317",2014-03-20,6542.44,6573.13,6573.13,6492.62,"795070000"
"1318",2014-03-21,6557.17,6542.44,6572.09,6537.89,"1.5e+09"
"1319",2014-03-24,6520.39,6557.17,6568.96,6506.42,"762850000"
"1320",2014-03-25,6604.89,6520.39,6604.89,6520.39,"674290000"
"1321",2014-03-26,6605.3,6604.89,6643.58,6601.78,"1.43e+09"
"1322",2014-03-27,6588.32,6605.3,6605.3,6561.39,"850230000"
"1323",2014-03-28,6615.58,6588.32,6631.48,6585.73,"1e+09"
"1324",2014-03-31,6598.37,6615.58,6658.4,6583.09,"867820000"
"1325",2014-04-01,6652.61,6598.37,6660.27,6598.37,"853490000"
"1326",2014-04-02,6659.04,6652.61,6672.73,6639.63,"971880000"
"1327",2014-04-03,6649.14,6659.04,6680.78,6638.52,"670680000"
"1328",2014-04-04,6695.55,6649.14,6706.34,6649.14,"876230000"
"1329",2014-04-07,6622.84,6695.55,6695.55,6614.73,"666070000"
"1330",2014-04-08,6590.69,6622.84,6625.19,6549.75,"1.06e+09"
"1331",2014-04-09,6635.61,6590.69,6654.05,6590.41,"758990000"
"1332",2014-04-10,6641.97,6635.61,6688.28,6620.39,"670600000"
"1333",2014-04-11,6561.7,6641.97,6641.97,6538.75,"817950000"
"1334",2014-04-14,6583.76,6561.7,6583.76,6507.08,"979650000"
"1335",2014-04-15,6541.61,6583.76,6594.24,6534.2,"858940000"
"1336",2014-04-16,6584.17,6541.61,6596.99,6541.61,"686340000"
"1337",2014-04-17,6625.25,6584.17,6627.25,6559.35,"842350000"
"1338",2014-04-22,6681.76,6625.25,6706.19,6625.25,"840730000"
"1339",2014-04-23,6674.74,6681.76,6694.82,6661.42,"637850000"
"1340",2014-04-24,6703,6674.74,6724.58,6667.65,"616110000"
"1341",2014-04-25,6685.69,6702.85,6704.37,6657.3,"578700000"
"1342",2014-04-28,6700.16,6685.69,6720.33,6682.9,"652390000"
"1343",2014-04-29,6769.91,6700.16,6769.91,6700.1,"674490000"
"1344",2014-04-30,6780.03,6769.91,6794.88,6748.76,"773110000"
"1345",2014-05-01,6808.87,6780.03,6811.64,6773.69,"648190000"
"1346",2014-05-02,6822.42,6808.87,6838.17,6798.61,"746450000"
"1347",2014-05-06,6798.56,6822.42,6828.62,6785.32,"732620000"
"1348",2014-05-07,6796.44,6798.56,6799.34,6766.84,"768890000"
"1349",2014-05-08,6839.25,6796.44,6840.37,6796.44,"818480000"
"1350",2014-05-09,6814.57,6839.25,6839.42,6805.39,"617680000"
"1351",2014-05-12,6851.75,6814.57,6851.75,6814.57,"565080000"
"1352",2014-05-13,6873.08,6851.75,6877.39,6845.95,"631550000"
"1353",2014-05-14,6878.49,6873.08,6880.07,6854.02,"529680000"
"1354",2014-05-15,6840.89,6878.49,6894.88,6821.66,"896970000"
"1355",2014-05-16,6855.81,6840.89,6855.94,6813.5,"985980000"
"1356",2014-05-19,6844.55,6855.81,6862.2,6804.31,"744480000"
"1357",2014-05-20,6802,6844.55,6848.36,6792.51,"680770000"
"1358",2014-05-21,6821.04,6802,6821.04,6782.8,"733750000"
"1359",2014-05-22,6820.56,6821.04,6846.57,6810.19,"564130000"
"1360",2014-05-23,6815.75,6820.56,6825.53,6793.47,"485850000"
"1361",2014-05-27,6844.94,6815.75,6857.1,6815.37,"585490000"
"1362",2014-05-28,6851.22,6844.94,6855.83,6833.61,"577490000"
"1363",2014-05-29,6871.29,6851.22,6882.14,6848.06,"403370000"
"1364",2014-05-30,6844.51,6871.29,6874.33,6831.99,"1.17e+09"
"1365",2014-06-02,6864.1,6844.51,6874.38,6844.51,"573720000"
"1366",2014-06-03,6836.3,6864.1,6865.38,6817.96,"504990000"
"1367",2014-06-04,6818.63,6836.3,6840.6,6800.1,"560720000"
"1368",2014-06-05,6813.49,6818.63,6847,6795.27,"626570000"
"1369",2014-06-06,6858.21,6813.49,6862.91,6813.49,"766310000"
"1370",2014-06-09,6875,6858.21,6878.96,6857.7,"388130000"
"1371",2014-06-10,6873.55,6875,6875.24,6835.8,"534390000"
"1372",2014-06-11,6838.87,6873.55,6873.55,6825.24,"675330000"
"1373",2014-06-12,6843.11,6838.87,6853.18,6827.03,"527380000"
"1374",2014-06-13,6777.85,6843.11,6843.11,6758.15,"640610000"
"1375",2014-06-16,6754.64,6777.85,6779.4,6748.04,"568440000"
"1376",2014-06-17,6766.77,6754.64,6774.87,6736.11,"572510000"
"1377",2014-06-18,6778.56,6766.77,6799.59,6766.77,"511300000"
"1378",2014-06-19,6808.11,6778.56,6837.57,6778.56,"563400000"
"1379",2014-06-20,6825.2,6808.11,6840.62,6791.2,"1.02e+09"
"1380",2014-06-23,6800.56,6825.2,6829.76,6785.83,"466640000"
"1381",2014-06-24,6787.07,6800.56,6824.45,6776.8,"570130000"
"1382",2014-06-25,6733.62,6787.07,6787.07,6716.35,"585450000"
"1383",2014-06-26,6735.12,6733.62,6753.25,6701.59,"902550000"
"1384",2014-06-27,6757.77,6735.12,6767.63,6735.12,"516990000"
"1385",2014-06-30,6743.94,6757.77,6777.11,6730.45,"614340000"
"1386",2014-07-01,6802.92,6743.94,6805.9,6743.94,"513050000"
"1387",2014-07-02,6816.37,6802.92,6829.49,6796.61,"479500000"
"1388",2014-07-03,6865.21,6816.37,6866.56,6815.45,"523960000"
"1389",2014-07-04,6866.05,6865.21,6875.31,6856.35,"329360000"
"1390",2014-07-07,6823.51,6866.05,6866.37,6817.6,"387940000"
"1391",2014-07-08,6738.45,6823.51,6831.02,6738.45,"660680000"
"1392",2014-07-09,6718.04,6738.45,6740.82,6692.77,"601510000"
"1393",2014-07-10,6672.37,6718.04,6724.8,6643.62,"764870000"
"1394",2014-07-11,6690.17,6672.37,6696.1,6663.67,"533170000"
"1395",2014-07-14,6746.14,6690.17,6760.73,6690.17,"468490000"
"1396",2014-07-15,6710.45,6746.14,6764,6709.15,"604330000"
"1397",2014-07-16,6784.67,6710.45,6792.55,6710.45,"610710000"
"1398",2014-07-17,6738.32,6784.67,6784.67,6727.71,"631290000"
"1399",2014-07-18,6749.45,6738.32,6749.89,6690.9,"584830000"
"1400",2014-07-21,6728.44,6749.45,6753.42,6715.78,"470700000"
"1401",2014-07-22,6795.34,6728.44,6801.84,6728.44,"537780000"
"1402",2014-07-23,6798.15,6795.34,6822.65,6773.11,"588950000"
"1403",2014-07-24,6821.46,6798.15,6821.46,6767.33,"541590000"
"1404",2014-07-25,6791.55,6821.46,6830.77,6780.65,"661620000"
"1405",2014-07-28,6788.07,6791.55,6809.61,6761.77,"528420000"
"1406",2014-07-29,6807.75,6788.07,6833.67,6784.04,"527060000"
"1407",2014-07-30,6773.44,6807.75,6815.29,6758.24,"692780000"
"1408",2014-07-31,6730.11,6773.44,6797.09,6716.29,"919870000"
"1409",2014-08-01,6679.18,6730.11,6730.11,6624.72,"695020000"
"1410",2014-08-04,6677.52,6679.18,6715.56,6669.93,"522830000"
"1411",2014-08-05,6682.48,6677.52,6713.52,6671.46,"512850000"
"1412",2014-08-06,6636.16,6682.48,6682.48,6588.43,"803800000"
"1413",2014-08-07,6597.37,6636.16,6649.05,6589.78,"565630000"
"1414",2014-08-08,6567.36,6597.37,6597.37,6528.73,"645420000"
"1415",2014-08-11,6632.82,6567.36,6645.83,6567.36,"494370000"
"1416",2014-08-12,6632.42,6632.82,6643.7,6612.52,"448280000"
"1417",2014-08-13,6656.68,6632.42,6664.34,6625.98,"527730000"
"1418",2014-08-14,6685.26,6656.68,6694.64,6641.81,"512930000"
"1419",2014-08-15,6689.08,6685.26,6742.82,6685.25,"545280000"
"1420",2014-08-18,6741.25,6689.08,6745.72,6689.08,"413050000"
"1421",2014-08-19,6779.31,6741.25,6782.9,6740.65,"459710000"
"1422",2014-08-20,6755.48,6779.31,6781.23,6739.76,"466210000"
"1423",2014-08-21,6777.66,6755.48,6780.73,6752.7,"423430000"
"1424",2014-08-22,6775.25,6777.66,6784.63,6746.37,"571520000"
"1425",2014-08-26,6822.76,6775.25,6827.32,6775.25,"538320000"
"1426",2014-08-27,6830.66,6822.76,6830.66,6813.24,"481230000"
"1427",2014-08-28,6805.8,6830.66,6831.19,6796.86,"498070000"
"1428",2014-08-29,6819.75,6805.8,6828.92,6782.63,"720980000"
"1429",2014-09-01,6825.31,6819.75,6825.31,6798.33,"404270000"
"1430",2014-09-02,6829.17,6825.31,6849.28,6812.31,"820230000"
"1431",2014-09-03,6873.58,6829.17,6898.62,6826.73,"674900000"
"1432",2014-09-04,6877.97,6873.58,6904.86,6866.25,"688900000"
"1433",2014-09-05,6855.1,6877.97,6884.96,6829.1,"596550000"
"1434",2014-09-08,6834.77,6855.1,6855.1,6773.78,"752270000"
"1435",2014-09-09,6829,6834.77,6846.18,6812.5,"580800000"
"1436",2014-09-10,6830.11,6829,6847.79,6800.04,"585610000"
"1437",2014-09-11,6799.62,6830.11,6857.54,6764.86,"648020000"
"1438",2014-09-12,6806.96,6799.62,6832.16,6799.39,"552970000"
"1439",2014-09-15,6804.21,6806.96,6813.87,6771.69,"529230000"
"1440",2014-09-16,6792.24,6804.21,6804.34,6748.09,"592890000"
"1441",2014-09-17,6780.9,6792.24,6816.89,6780.9,"596030000"
"1442",2014-09-18,6819.29,6780.9,6822.6,6769.58,"644480000"
"1443",2014-09-19,6837.92,6819.29,6876,6819.29,"1.54e+09"
"1444",2014-09-22,6773.63,6837.92,6838.35,6766.89,"674060000"
"1445",2014-09-23,6676.08,6773.63,6777.27,6647.21,"762690000"
"1446",2014-09-24,6706.27,6676.08,6707.26,6651.98,"793650000"
"1447",2014-09-25,6639.71,6706.27,6726.4,6621.48,"927830000"
"1448",2014-09-26,6649.39,6639.71,6664,6615.12,"588720000"
"1449",2014-09-29,6646.6,6649.39,6653.94,6608.66,"564790000"
"1450",2014-09-30,6622.72,6646.6,6658.91,6601.62,"882270000"
"1451",2014-10-01,6557.52,6622.72,6622.81,6539.73,"789710000"
"1452",2014-10-02,6446.39,6557.52,6557.67,6446.39,"805720000"
"1453",2014-10-03,6527.91,6446.39,6542.87,6446.39,"750610000"
"1454",2014-10-06,6563.65,6527.91,6588.31,6527.91,"722220000"
"1455",2014-10-07,6495.58,6563.65,6563.84,6495.58,"8.58e+08"
"1456",2014-10-08,6482.24,6495.58,6502.36,6453.81,"822970000"
"1457",2014-10-09,6431.85,6482.24,6544.21,6425.16,"864390000"
"1458",2014-10-10,6339.97,6431.85,6431.85,6328.39,"893110000"
"1459",2014-10-13,6366.24,6339.97,6387.36,6294.64,"846370000"
"1460",2014-10-14,6392.68,6366.24,6403.43,6304.27,"830850000"
"1461",2014-10-15,6211.64,6392.68,6404.96,6211.64,"1.14e+09"
"1462",2014-10-16,6195.91,6211.64,6282.95,6072.68,"1.7e+09"
"1463",2014-10-17,6310.29,6195.91,6312.97,6188.04,"1.11e+09"
"1464",2014-10-20,6267.07,6310.29,6320.31,6238.6,"723300000"
"1465",2014-10-21,6372.33,6267.07,6372.33,6229.4,"855940000"
"1466",2014-10-22,6399.73,6372.33,6401.51,6341.39,"725610000"
"1467",2014-10-23,6419.15,6399.73,6430.32,6313.32,"840400000"
"1468",2014-10-24,6388.73,6419.15,6419.15,6372.43,"717830000"
"1469",2014-10-27,6363.46,6388.73,6443.76,6336.06,"781570000"
"1470",2014-10-28,6402.17,6363.46,6412,6363.46,"800680000"
"1471",2014-10-29,6453.87,6402.17,6475.35,6402.17,"700840000"
"1472",2014-10-30,6463.55,6453.87,6483.24,6378.15,"815850000"
"1473",2014-10-31,6546.47,6463.55,6553.37,6463.55,"1.06e+09"
"1474",2014-11-03,6487.97,6546.47,6559.56,6478.49,"712570000"
"1475",2014-11-04,6453.97,6487.97,6510.31,6444.89,"816650000"
"1476",2014-11-05,6539.14,6453.97,6539.14,6453.97,"769260000"
"1477",2014-11-06,6551.15,6539.14,6580.21,6503.81,"799910000"
"1478",2014-11-07,6567.24,6551.15,6608.23,6551.15,"764960000"
"1479",2014-11-10,6611.25,6567.24,6611.25,6566.78,"575420000"
"1480",2014-11-11,6627.4,6611.25,6632.57,6605.34,"764950000"
"1481",2014-11-12,6611.04,6627.4,6629.33,6588.93,"702770000"
"1482",2014-11-13,6635.45,6611.04,6645.9,6596.89,"721390000"
"1483",2014-11-14,6654.37,6635.45,6654.37,6610.13,"627540000"
"1484",2014-11-17,6671.97,6654.37,6681.55,6616.12,"537370000"
"1485",2014-11-18,6709.13,6671.97,6714.12,6671.75,"653230000"
"1486",2014-11-19,6696.6,6709.13,6718.88,6678.13,"802690000"
"1487",2014-11-20,6678.9,6696.6,6696.82,6641.14,"640500000"
"1488",2014-11-21,6750.76,6678.9,6773.14,6678.9,"845580000"
"1489",2014-11-24,6729.79,6750.76,6763.97,6720.09,"675410000"
"1490",2014-11-25,6731.14,6729.79,6750.87,6709.31,"907290000"
"1491",2014-11-26,6729.17,6731.14,6765.01,6718.53,"586890000"
"1492",2014-11-27,6723.42,6729.17,6749.91,6713.76,"517210000"
"1493",2014-11-28,6722.62,6723.42,6734.71,6667.08,"839390000"
"1494",2014-12-01,6656.37,6722.62,6722.62,6637.39,"726570000"
"1495",2014-12-02,6742.1,6656.37,6744.31,6656.37,"654950000"
"1496",2014-12-03,6716.63,6742.1,6753.19,6713.81,"706050000"
"1497",2014-12-04,6679.37,6716.63,6733.96,6672.67,"699900000"
"1498",2014-12-05,6742.84,6679.37,6751.32,6679.37,"678460000"
"1499",2014-12-08,6672.15,6742.84,6742.84,6672.15,"513900000"
"1500",2014-12-09,6529.47,6672.15,6672.15,6529.47,"950810000"
"1501",2014-12-10,6500.04,6529.47,6565.77,6500.04,"692350000"
"1502",2014-12-11,6461.7,6500.04,6521.66,6441.28,"757390000"
"1503",2014-12-12,6300.63,6461.7,6461.7,6297.44,"793970000"
"1504",2014-12-15,6182.72,6300.63,6356.34,6182.72,"985780000"
"1505",2014-12-16,6331.83,6182.72,6331.83,6144.72,"1.04e+09"
"1506",2014-12-17,6336.48,6331.83,6359.68,6240.32,"745850000"
"1507",2014-12-18,6466,6336.48,6466,6336.48,"967410000"
"1508",2014-12-19,6545.27,6466,6566.9,6466,"1.18e+09"
"1509",2014-12-22,6576.74,6545.27,6620.95,6545.27,"498580000"
"1510",2014-12-23,6598.18,6576.74,6620.47,6576.74,"392040000"
"1511",2014-12-24,6609.93,6598.18,6618.09,6586.05,"261330000"
"1512",2014-12-29,6633.51,6609.93,6651.96,6587.87,"361180000"
"1513",2014-12-30,6547,6633.51,6633.51,6528.89,"348400000"
"1514",2014-12-31,6566.09,6547,6578.24,6547,"129450000"
"1515",2015-01-02,6547.8,6566.09,6607.89,6510.6,"378930000"
"1516",2015-01-05,6417.16,6547.8,6576.74,6404.49,"750520000"
"1517",2015-01-06,6366.51,6417.16,6452.66,6328.59,"793260000"
"1518",2015-01-07,6419.83,6366.51,6459.74,6366.51,"709500000"
"1519",2015-01-08,6569.96,6419.83,6580.82,6419.83,"910040000"
"1520",2015-01-09,6501.14,6569.96,6570.24,6471.38,"761330000"
"1521",2015-01-12,6501.42,6501.14,6542.43,6447.91,"620940000"
"1522",2015-01-13,6542.2,6501.42,6558.83,6465.19,"694410000"
"1523",2015-01-14,6388.46,6542.2,6542.2,6353.65,"1e+09"
"1524",2015-01-15,6498.78,6388.46,6498.78,6298.15,"1.01e+09"
"1525",2015-01-16,6550.27,6498.78,6553.2,6443.28,"830660000"
"1526",2015-01-19,6585.53,6550.27,6598.89,6548,"554550000"
"1527",2015-01-20,6620.1,6585.53,6640.44,6585.53,"697940000"
"1528",2015-01-21,6728.04,6620.1,6728.04,6620.1,"873750000"
"1529",2015-01-22,6796.63,6728.04,6808.18,6726.24,"954660000"
"1530",2015-01-23,6832.83,6796.63,6841.73,6796.58,"863800000"
"1531",2015-01-26,6852.4,6832.83,6855.92,6790.13,"630840000"
"1532",2015-01-27,6811.61,6852.4,6864.97,6773.54,"735990000"
"1533",2015-01-28,6825.94,6811.61,6863,6777.08,"803720000"
"1534",2015-01-29,6810.6,6825.94,6825.94,6750.22,"726310000"
"1535",2015-01-30,6749.4,6810.6,6843.98,6749.4,"823480000"
"1536",2015-02-02,6782.55,6749.4,6795.52,6731.99,"780980000"
"1537",2015-02-03,6871.8,6782.55,6886.31,6782.39,"882170000"
"1538",2015-02-04,6860.02,6871.8,6883.49,6804.1,"835230000"
"1539",2015-02-05,6865.93,6860.02,6870.1,6808.19,"753810000"
"1540",2015-02-06,6853.44,6865.93,6886.22,6835.48,"668590000"
"1541",2015-02-09,6837.15,6853.44,6853.44,6777.99,"639890000"
"1542",2015-02-10,6829.12,6837.15,6843.9,6788.89,"795910000"
"1543",2015-02-11,6818.17,6829.12,6838.33,6786.12,"641790000"
"1544",2015-02-12,6828.11,6818.17,6854.62,6817.23,"834910000"
"1545",2015-02-13,6873.52,6828.11,6887.57,6828.11,"757580000"
"1546",2015-02-16,6857.05,6873.52,6878.66,6851.77,"428640000"
"1547",2015-02-17,6898.13,6857.05,6898.13,6819.78,"631890000"
"1548",2015-02-18,6898.08,6898.13,6921.32,6876.3,"698360000"
"1549",2015-02-19,6888.9,6898.08,6907.3,6858.67,"661610000"
"1550",2015-02-20,6915.2,6888.9,6920.51,6884.77,"787660000"
"1551",2015-02-23,6912.16,6915.2,6943.61,6885.89,"700280000"
"1552",2015-02-24,6949.63,6912.16,6958.89,6899.59,"857360000"
"1553",2015-02-25,6935.38,6949.63,6955.41,6904.88,"718030000"
"1554",2015-02-26,6949.73,6935.38,6949.98,6920.54,"806280000"
"1555",2015-02-27,6946.66,6949.73,6967.24,6929.84,"908710000"
"1556",2015-03-02,6940.64,6946.66,6974.26,6924.33,"802780000"
"1557",2015-03-03,6889.13,6940.64,6963.55,6889.13,"808290000"
"1558",2015-03-04,6919.24,6889.13,6919.24,6862.87,"764090000"
"1559",2015-03-05,6961.14,6919.24,6968.64,6914.06,"823100000"
"1560",2015-03-06,6911.8,6961.14,6961.23,6911.8,"771790000"
"1561",2015-03-09,6876.47,6911.8,6911.8,6859.81,"691320000"
"1562",2015-03-10,6702.84,6876.47,6876.86,6702.84,"914710000"
"1563",2015-03-11,6721.51,6702.84,6738.95,6693.8,"769930000"
"1564",2015-03-12,6761.07,6721.51,6799.84,6721.51,"872090000"
"1565",2015-03-13,6740.58,6761.07,6777.77,6713.5,"732040000"
"1566",2015-03-16,6804.08,6740.58,6809.08,6740.58,"706940000"
"1567",2015-03-17,6837.61,6804.08,6846.9,6798.47,"780790000"
"1568",2015-03-18,6945.2,6837.61,6945.2,6837.26,"796530000"
"1569",2015-03-19,6962.32,6945.2,6982.79,6929.73,"834200000"
"1570",2015-03-20,7022.51,6962.32,7024.21,6960.81,"1.46e+09"
"1571",2015-03-23,7037.67,7022.51,7037.67,6991.43,"694420000"
"1572",2015-03-24,7019.68,7037.67,7065.08,7012.51,"722190000"
"1573",2015-03-25,6990.97,7019.68,7035.11,6983.94,"665750000"
"1574",2015-03-26,6895.33,6990.97,6990.97,6876.84,"965480000"
"1575",2015-03-27,6855.02,6895.33,6910.55,6839.88,"759280000"
"1576",2015-03-30,6891.43,6855.02,6914.6,6855.02,"659070000"
"1577",2015-03-31,6773.04,6891.43,6910.07,6765.05,"928180000"
"1578",2015-04-01,6809.5,6773.04,6856.43,6765.4,"809440000"
"1579",2015-04-02,6833.46,6809.5,6849.91,6801.27,"593710000"
"1580",2015-04-07,6961.77,6833.46,6967.69,6833.46,"725880000"
"1581",2015-04-08,6937.41,6961.77,7012.06,6931.59,"892290000"
"1582",2015-04-09,7015.36,6937.41,7016.99,6937.41,"720210000"
"1583",2015-04-10,7089.77,7015.36,7095.36,7015.36,"826730000"
"1584",2015-04-13,7064.3,7089.77,7089.84,7046.68,"610970000"
"1585",2015-04-14,7075.26,7064.3,7086.06,7044.6,"690650000"
"1586",2015-04-15,7096.78,7075.26,7111.72,7058.34,"744940000"
"1587",2015-04-16,7060.45,7096.78,7119.35,7057.74,"773860000"
"1588",2015-04-17,6994.63,7060.45,7093.52,6979.32,"800540000"
"1589",2015-04-20,7052.13,6994.63,7067.84,6994.63,"601950000"
"1590",2015-04-21,7062.93,7052.13,7105.13,7030,"676070000"
"1591",2015-04-22,7028.24,7062.93,7092.34,6997.15,"809070000"
"1592",2015-04-23,7053.67,7028.24,7055.15,6995.79,"736400000"
"1593",2015-04-24,7070.7,7053.67,7102.59,7051.17,"821320000"
"1594",2015-04-27,7103.98,7070.7,7122.74,7025.27,"700790000"
"1595",2015-04-28,7030.53,7103.98,7103.99,6983.97,"8.21e+08"
"1596",2015-04-29,6946.28,7030.53,7058.19,6945.56,"791050000"
"1597",2015-04-30,6960.63,6946.28,6970.34,6906.24,"934300000"
"1598",2015-05-01,6985.95,6960.63,6995.41,6919.39,"863400000"
"1599",2015-05-05,6927.58,6985.95,7053.18,6927.58,"1.05e+09"
"1600",2015-05-06,6933.74,6927.58,6974.82,6913.46,"910980000"
"1601",2015-05-07,6886.95,6933.74,6933.74,6810.05,"973560000"
"1602",2015-05-08,7046.82,6886.95,7046.82,6885.79,"1.43e+09"
"1603",2015-05-11,7029.85,7046.82,7083.72,7025.17,"816710000"
"1604",2015-05-12,6933.8,7029.85,7029.85,6887.52,"865970000"
"1605",2015-05-13,6949.63,6933.8,6989.91,6920.65,"820350000"
"1606",2015-05-14,6973.04,6949.63,6977.93,6884.63,"622170000"
"1607",2015-05-15,6960.49,6973.04,7009.41,6937.12,"723610000"
"1608",2015-05-18,6968.87,6960.49,7015.49,6931.64,"633210000"
"1609",2015-05-19,6995.1,6968.87,7011.35,6968.87,"801430000"
"1610",2015-05-20,7007.26,6995.1,7018.7,6962.06,"850670000"
"1611",2015-05-21,7013.47,7007.26,7026.01,6994.26,"582840000"
"1612",2015-05-22,7031.72,7013.47,7061.66,7013.47,"641040000"
"1613",2015-05-26,6948.99,7031.72,7039.55,6930.28,"692150000"
"1614",2015-05-27,7033.33,6948.99,7054.14,6948.62,"668800000"
"1615",2015-05-28,7040.92,7033.33,7049.62,7005.88,"625450000"
"1616",2015-05-29,6984.43,7040.92,7069.93,6967.92,"1.21e+09"
"1617",2015-06-01,6953.58,6984.43,7037.58,6942.66,"715730000"
"1618",2015-06-02,6928.27,6953.58,6972.25,6872.12,"891350000"
"1619",2015-06-03,6950.46,6928.27,6985.69,6901.79,"722280000"
"1620",2015-06-04,6859.24,6950.46,6950.46,6838.95,"807840000"
"1621",2015-06-05,6804.6,6859.24,6859.24,6785.15,"777840000"
"1622",2015-06-08,6790.04,6804.6,6827.16,6781.66,"555750000"
"1623",2015-06-09,6753.8,6790.04,6803.75,6736.88,"702830000"
"1624",2015-06-10,6830.27,6753.8,6843.57,6734.15,"843900000"
"1625",2015-06-11,6846.74,6830.27,6870.19,6807.29,"699560000"
"1626",2015-06-12,6784.92,6846.74,6846.74,6760.06,"610750000"
"1627",2015-06-15,6710.52,6784.92,6784.92,6708.5,"574230000"
"1628",2015-06-16,6710.1,6710.52,6723.49,6656.9,"740510000"
"1629",2015-06-17,6680.55,6710.1,6731.54,6665.95,"706470000"
"1630",2015-06-18,6707.88,6680.55,6707.88,6625.16,"797210000"
"1631",2015-06-19,6710.45,6707.88,6759.29,6691.82,"1.27e+09"
"1632",2015-06-22,6825.67,6710.45,6825.67,6710.45,"772660000"
"1633",2015-06-23,6834.87,6825.67,6856.49,6825.67,"598080000"
"1634",2015-06-24,6844.8,6834.87,6873.43,6834.32,"688930000"
"1635",2015-06-25,6807.82,6844.8,6869.04,6798.8,"675600000"
"1636",2015-06-26,6753.7,6807.82,6807.82,6731.13,"613760000"
"1637",2015-06-29,6620.48,6753.7,6753.7,6598.64,"786020000"
"1638",2015-06-30,6520.98,6620.48,6620.75,6520.98,"909530000"
"1639",2015-07-01,6608.59,6520.98,6637.34,6520.98,"814010000"
"1640",2015-07-02,6630.47,6608.59,6647.7,6600.37,"608680000"
"1641",2015-07-03,6585.78,6630.47,6630.75,6572.46,"462880000"
"1642",2015-07-06,6535.68,6585.78,6585.78,6506.71,"629530000"
"1643",2015-07-07,6432.21,6535.68,6543.8,6432.21,"789930000"
"1644",2015-07-08,6490.7,6432.21,6515.06,6430.36,"941350000"
"1645",2015-07-09,6581.63,6490.7,6594.18,6490.7,"788630000"
"1646",2015-07-10,6673.38,6581.63,6687.57,6581.63,"720750000"
"1647",2015-07-13,6737.95,6673.38,6743.05,6673.38,"661870000"
"1648",2015-07-14,6753.75,6737.95,6753.75,6710.62,"595320000"
"1649",2015-07-15,6753.75,6753.75,6775.91,6728.49,"566430000"
"1650",2015-07-16,6796.45,6753.75,6805.14,6752.09,"605230000"
"1651",2015-07-17,6775.08,6796.45,6799.78,6764.8,"602280000"
"1652",2015-07-20,6788.69,6775.08,6813.41,6772.09,"431750000"
"1653",2015-07-21,6769.07,6788.69,6800.13,6758.75,"573510000"
"1654",2015-07-22,6667.34,6769.07,6769.07,6653.39,"714920000"
"1655",2015-07-23,6655.01,6667.34,6711.49,6644.85,"651240000"
"1656",2015-07-24,6579.81,6655.01,6684.81,6573.96,"664740000"
"1657",2015-07-27,6505.13,6579.81,6589.48,6495.67,"686740000"
"1658",2015-07-28,6555.28,6505.13,6569.45,6505.13,"730870000"
"1659",2015-07-29,6631,6555.28,6634.04,6555.28,"845400000"
"1660",2015-07-30,6668.87,6631,6697.4,6631,"802150000"
"1661",2015-07-31,6696.28,6668.87,6705.42,6646.26,"958420000"
