"","Jakarta Stock Exchange Composite Index (JKSE)_history.csv Date","Jakarta Stock Exchange Composite Index (JKSE)_history.csv Price","Jakarta Stock Exchange Composite Index (JKSE)_history.csv Open","Jakarta Stock Exchange Composite Index (JKSE)_history.csv High","Jakarta Stock Exchange Composite Index (JKSE)_history.csv Low","Jakarta Stock Exchange Composite Index (JKSE)_history.csv Volume"
"1639",2015-08-27,4430.63,4295.7,4433.46,4295.7,"4.69e+09"
"1640",2015-08-28,4446.2,4480.11,4511.25,4433.66,"4.31e+09"
"1641",2015-08-31,4509.61,4447,4509.61,4442.69,"3.42e+09"
"1642",2015-09-01,4412.46,4484.2,4484.79,4411.13,"3.05e+09"
"1643",2015-09-02,4401.29,4367.81,4417.37,4350.48,"3.67e+09"
"1644",2015-09-03,4433.11,4427.95,4445.81,4404.88,"3.25e+09"
"1645",2015-09-04,4415.34,4422.46,4433.55,4407.13,"2.92e+09"
"1646",2015-09-07,4301.37,4397.22,4398.01,4297.82,"2.95e+09"
"1647",2015-09-08,4318.59,4282.17,4325.43,4269.48,"3.39e+09"
"1648",2015-09-09,4347.28,4347.48,4366.25,4323.56,"3.77e+09"
"1649",2015-09-10,4343.26,4312.66,4343.66,4290.68,"3.53e+09"
"1650",2015-09-11,4360.47,4363.45,4381.65,4360.36,"3.31e+09"
"1651",2015-09-14,4390.37,4378.19,4390.37,4365.57,"2.5e+09"
"1652",2015-09-15,4347.16,4372.87,4376.78,4334.61,"3.44e+09"
"1653",2015-09-16,4332.51,4360.19,4370.35,4325.4,"3.74e+09"
"1654",2015-09-17,4378.38,4346.06,4389.36,4341.82,"3.21e+09"
"1655",2015-09-18,4380.32,4383.07,4414.46,4359.01,"4.39e+09"
"1656",2015-09-21,4376.08,4352.37,4382.24,4343.41,"2.87e+09"
"1657",2015-09-22,4344.04,4380.62,4389.31,4337.09,"3.29e+09"
"1658",2015-09-23,4244.43,4308.76,4308.98,4239.13,"3.53e+09"
"1659",2015-09-25,4209.44,4250.73,4251.23,4194.14,"3.41e+09"
"1660",2015-09-28,4120.5,4197.94,4199.46,4120.5,"2.93e+09"
"1661",2015-09-29,4178.41,4070.58,4178.41,4033.59,"3.89e+09"
"1662",2015-09-30,4223.91,4189.47,4223.91,4168.22,"3.8e+09"
"1663",2015-10-01,4254.88,4231.41,4270.91,4228.98,"3.3e+09"
"1664",2015-10-02,4207.8,4243.97,4252.67,4207.8,"3.64e+09"
"1665",2015-10-05,4343.7,4243.33,4346.37,4241.02,"3.8e+09"
"1666",2015-10-06,4445.78,4381.27,4464.9,4381.27,"4.88e+09"
"1667",2015-10-07,4487.13,4458.84,4487.13,4414.83,"5e+09"
"1668",2015-10-08,4491.43,4502.1,4537.25,4484.68,"4.14e+09"
"1669",2015-10-09,4589.34,4538.5,4612.09,4538.5,"6.87e+09"
"1670",2015-10-12,4630.71,4596.88,4639.94,4595.94,"6.8e+09"
"1671",2015-10-13,4483.08,4621.88,4622.11,4483.08,"5.06e+09"
"1672",2015-10-15,4507.19,4513.27,4551.94,4507.19,"3.77e+09"
"1673",2015-10-16,4521.88,4530.28,4544.82,4501.06,"3.88e+09"
"1674",2015-10-19,4569.84,4534.71,4571.17,4533.94,"4.59e+09"
"1675",2015-10-20,4585.82,4566.84,4608.35,4562.02,"4.72e+09"
"1676",2015-10-21,4605.23,4597.19,4645.24,4591.23,"4.4e+09"
"1677",2015-10-22,4584.56,4613.77,4616.22,4582.15,"4.04e+09"
"1678",2015-10-23,4653.15,4653.22,4666.91,4627.3,"4.41e+09"
"1679",2015-10-26,4691.71,4683.11,4696.16,4675.06,"3.86e+09"
"1680",2015-10-27,4674.06,4666.48,4674.06,4624.28,"3.09e+09"
"1681",2015-10-28,4608.74,4647.39,4657.41,4594.75,"4.19e+09"
"1682",2015-10-29,4472.02,4601.56,4605.76,4472.02,"3.95e+09"
"1683",2015-10-30,4455.18,4462.97,4480.6,4441.33,"3.47e+09"
"1684",2015-11-02,4464.96,4442.42,4470.42,4422.26,"2.87e+09"
"1685",2015-11-03,4533.09,4496.66,4546.38,4496.66,"3.42e+09"
"1686",2015-11-04,4612.56,4560.73,4612.56,4560.38,"3.48e+09"
"1687",2015-11-05,4577.23,4600.64,4614.26,4574.13,"2.5e+09"
"1688",2015-11-06,4566.55,4586.59,4601.76,4563.7,"2.36e+09"
"1689",2015-11-09,4499.51,4553.42,4555.57,4491.04,"2.45e+09"
"1690",2015-11-10,4451.05,4464.13,4518.79,4451.05,"4.03e+09"
"1691",2015-11-11,4451.59,4450.21,4463.31,4425.88,"2.93e+09"
"1692",2015-11-12,4462.23,4458.65,4494.85,4457.56,"2.73e+09"
"1693",2015-11-13,4472.84,4442.02,4490.34,4435.25,"2.81e+09"
"1694",2015-11-16,4442.18,4438.69,4452.26,4395.97,"2.34e+09"
"1695",2015-11-17,4500.95,4474.52,4520.7,4474.52,"2.76e+09"
"1696",2015-11-18,4497.91,4513.71,4521.56,4497.91,"2.19e+09"
"1697",2015-11-19,4518.94,4517.58,4530.9,4513.35,"2.93e+09"
"1698",2015-11-20,4561.33,4505.9,4561.33,4505.37,"3.24e+09"
"1699",2015-11-23,4541.07,4570.16,4590.31,4541.07,"2.61e+09"
"1700",2015-11-24,4545.38,4535.71,4555.27,4534.58,"2.42e+09"
"1701",2015-11-25,4585.55,4557.47,4585.55,4557.39,"2.54e+09"
"1702",2015-11-26,4597.06,4595.86,4621.26,4583.3,"2.71e+09"
"1703",2015-11-27,4560.56,4599.08,4606.8,4541.97,"2.32e+09"
"1704",2015-11-30,4446.46,4527.41,4535.97,4446.46,"4.3e+09"
"1705",2015-12-01,4557.67,4504.22,4557.67,4504.22,"2.58e+09"
"1706",2015-12-02,4545.86,4559.15,4568.41,4541.67,"2.47e+09"
"1707",2015-12-03,4537.38,4526.49,4548.83,4518.82,"2.18e+09"
"1708",2015-12-04,4508.45,4513.57,4531.31,4501.45,"2.39e+09"
"1709",2015-12-07,4521.39,4523.91,4553.65,4521.39,"2.21e+09"
"1710",2015-12-08,4464.18,4495.26,4522.35,4464.18,"2.55e+09"
"1711",2015-12-10,4466.21,4441.57,4473.77,4438.2,"2.45e+09"
"1712",2015-12-11,4393.52,4471.36,4473.05,4393.52,"2.03e+09"
"1713",2015-12-14,4374.19,4360.89,4374.19,4330.76,"2.21e+09"
"1714",2015-12-15,4409.17,4370.1,4409.17,4370.01,"2.31e+09"
"1715",2015-12-16,4483.45,4450.72,4483.45,4429.79,"2.71e+09"
"1716",2015-12-17,4555.96,4542.12,4555.96,4525.74,"2.92e+09"
"1717",2015-12-18,4468.65,4512.21,4514.54,4467.06,"2.67e+09"
"1718",2015-12-21,4490.68,4452.65,4490.68,4452.02,"2.16e+09"
"1719",2015-12-22,4517.57,4494.31,4517.57,4487.73,"2.6e+09"
"1720",2015-12-23,4522.65,4514.46,4522.65,4498.98,"2.39e+09"
"1721",2015-12-28,4557.35,4512.29,4568.13,4511.62,"2.05e+09"
"1722",2015-12-29,4569.36,4552.14,4569.36,4552.1,"2.01e+09"
"1723",2015-12-30,4593.01,4574.06,4595.51,4571.76,"2.75e+09"
"1724",2016-01-04,4525.92,4580.17,4603.82,4525.92,"2.13e+09"
"1725",2016-01-05,4557.82,4527.43,4594.34,4527,"2.44e+09"
"1726",2016-01-06,4608.98,4563.65,4639.24,4562.57,"3e+09"
"1727",2016-01-07,4530.45,4573.69,4577.64,4530.45,"2.4e+09"
"1728",2016-01-08,4546.29,4524.86,4550.91,4507.41,"2.4e+09"
"1729",2016-01-11,4465.48,4515.5,4517.94,4459.79,"2e+09"
"1730",2016-01-12,4512.53,4487.55,4526.2,4486.65,"2.37e+09"
"1731",2016-01-13,4537.18,4535.88,4559.51,4533.68,"2.67e+09"
"1732",2016-01-14,4513.18,4492.78,4526.51,4456.47,"3.63e+09"
"1733",2016-01-15,4523.98,4518.98,4542.1,4516.13,"2.32e+09"
"1734",2016-01-18,4481.28,4491.32,4503.86,4471.24,"2.11e+09"
"1735",2016-01-19,4491.74,4486.59,4499.58,4464.73,"2.3e+09"
"1736",2016-01-20,4427.98,4477.15,4491.12,4427.98,"2.64e+09"
"1737",2016-01-21,4414.13,4447.75,4463.03,4408.8,"2.43e+09"
"1738",2016-01-22,4456.74,4446.42,4456.74,4421.06,"2.76e+09"
"1739",2016-01-25,4505.79,4483.61,4519.6,4465.21,"2.82e+09"
"1740",2016-01-26,4510.47,4489.69,4517.37,4483.29,"2.3e+09"
"1741",2016-01-27,4583.63,4526.22,4583.63,4526.22,"3.66e+09"
"1742",2016-01-28,4602.83,4582.72,4608.4,4579.5,"3.17e+09"
"1743",2016-01-29,4615.16,4611.94,4618.82,4568.44,"3.59e+09"
"1744",2016-02-01,4624.63,4620.15,4625.43,4559.89,"2.68e+09"
"1745",2016-02-02,4587.44,4598.94,4617.97,4586.3,"3.06e+09"
"1746",2016-02-03,4596.11,4553.13,4596.11,4545.14,"2.36e+09"
"1747",2016-02-04,4665.82,4607.04,4669.11,4607.04,"3.25e+09"
"1748",2016-02-05,4798.95,4674.61,4798.95,4673.99,"3.76e+09"
"1749",2016-02-09,4768.63,4773.77,4779.81,4736.57,"2.3e+09"
"1750",2016-02-10,4732.48,4748.54,4782.94,4726.01,"2.89e+09"
"1751",2016-02-11,4775.86,4724,4786.17,4724,"3.7e+09"
"1752",2016-02-12,4714.39,4757.71,4771.34,4710.54,"2.69e+09"
"1753",2016-02-15,4740.73,4749.78,4761.7,4729.83,"3.29e+09"
"1754",2016-02-16,4745,4745.99,4770.01,4726.59,"3.72e+09"
"1755",2016-02-17,4765.51,4738.42,4774.46,4737.42,"4.31e+09"
"1756",2016-02-18,4778.79,4784.04,4803.61,4760.24,"4.73e+09"
"1757",2016-02-19,4697.56,4744.25,4759.18,4680.14,"3.4e+09"
"1758",2016-02-22,4708.62,4701.41,4715.62,4682.38,"2.69e+09"
"1759",2016-02-23,4654.05,4715.2,4722.38,4628.91,"3.53e+09"
"1760",2016-02-24,4657.72,4643.82,4673.82,4627.64,"2.69e+09"
"1761",2016-02-25,4658.32,4681.99,4686.56,4652.86,"3.18e+09"
"1762",2016-02-26,4733.15,4695.82,4736.53,4691.42,"2.78e+09"
"1763",2016-02-29,4770.96,4738.29,4774.52,4722.99,"2.63e+09"
"1764",2016-03-01,4779.98,4760.24,4781.26,4758.88,"3.2e+09"
"1765",2016-03-02,4836.2,4808.86,4840.75,4808.25,"3.46e+09"
"1766",2016-03-03,4844.04,4848.91,4868.25,4812.86,"3.89e+09"
"1767",2016-03-04,4850.88,4844.49,4860.64,4802.38,"4.51e+09"
"1768",2016-03-07,4831.58,4860.21,4870.28,4821.46,"4.56e+09"
"1769",2016-03-08,4811.04,4831.05,4842.67,4776.07,"4.05e+09"
"1770",2016-03-10,4793.2,4791.68,4798.38,4761.38,"3.32e+09"
"1771",2016-03-11,4813.78,4784.24,4813.78,4777,"3.15e+09"
"1772",2016-03-14,4877.53,4839.03,4878.2,4835.27,"4.46e+09"
"1773",2016-03-15,4849.78,4880.88,4884.27,4843.92,"4.45e+09"
"1774",2016-03-16,4861.44,4848.61,4861.44,4837.58,"4.23e+09"
"1775",2016-03-17,4885.69,4883.17,4900.41,4869.81,"4.98e+09"
"1776",2016-03-18,4885.71,4889.9,4908.26,4858.58,"5.11e+09"
"1777",2016-03-21,4885.16,4871.25,4905.31,4865.24,"3.76e+09"
"1778",2016-03-22,4856.11,4870.9,4886.42,4833.7,"3.61e+09"
"1779",2016-03-23,4854.18,4850.17,4854.18,4822.34,"4.28e+09"
"1780",2016-03-24,4827.09,4836.62,4849.9,4817.72,"3.46e+09"
"1781",2016-03-28,4773.63,4809.19,4813.92,4757.8,"2.92e+09"
"1782",2016-03-29,4781.3,4767.53,4786.21,4760.08,"3.31e+09"
"1783",2016-03-30,4816.65,4797.15,4833.12,4792.26,"3.82e+09"
"1784",2016-03-31,4845.37,4827.1,4845.37,4808.26,"5.09e+09"
"1785",2016-04-01,4843.19,4843.39,4844.36,4819.93,"3.09e+09"
"1786",2016-04-04,4850.18,4840.15,4864.94,4838.98,"3.7e+09"
"1787",2016-04-05,4858.07,4848.85,4883.68,4843.16,"3.39e+09"
"1788",2016-04-06,4868.23,4863.06,4879,4861.58,"4.75e+09"
"1789",2016-04-07,4867.29,4884.83,4900.47,4858.5,"4.93e+09"
"1790",2016-04-08,4846.7,4839.65,4862.81,4829.44,"4.23e+09"
"1791",2016-04-11,4786.97,4833.35,4843.63,4766.81,"3.32e+09"
"1792",2016-04-12,4829.57,4788.42,4829.57,4776.98,"3.73e+09"
"1793",2016-04-13,4853,4846.98,4856.59,4831.57,"6.74e+09"
"1794",2016-04-14,4814.85,4872.23,4873.43,4814.85,"4.46e+09"
"1795",2016-04-15,4823.57,4834.9,4839.02,4793.14,"3.61e+09"
"1796",2016-04-18,4865.53,4812.58,4865.53,4800.26,"3.14e+09"
"1797",2016-04-19,4881.93,4875.5,4886.5,4864.89,"4.45e+09"
"1798",2016-04-20,4876.6,4876.25,4883.14,4857.72,"4.41e+09"
"1799",2016-04-21,4903.09,4884.92,4906.83,4884.84,"3.81e+09"
"1800",2016-04-22,4914.74,4898.73,4917.59,4883.88,"3.93e+09"
"1801",2016-04-25,4878.86,4920.4,4920.4,4863.33,"4.23e+09"
"1802",2016-04-26,4814.09,4866.15,4866.38,4788.38,"3.81e+09"
"1803",2016-04-27,4845.66,4807.69,4845.66,4803.21,"4.7e+09"
"1804",2016-04-28,4848.39,4861.95,4877.17,4830.69,"4.76e+09"
"1805",2016-04-29,4838.58,4839.37,4839.63,4818.85,"3.73e+09"
"1806",2016-05-02,4808.32,4828.96,4835.52,4770.56,"3.12e+09"
"1807",2016-05-03,4812.26,4818.97,4833.99,4806.03,"3.53e+09"
"1808",2016-05-04,4822.6,4808.65,4822.6,4765.41,"3.72e+09"
"1809",2016-05-09,4749.31,4808.52,4812.89,4745.5,"3.27e+09"
"1810",2016-05-10,4763.12,4749.52,4766.71,4728.54,"3.17e+09"
"1811",2016-05-11,4799.96,4781.14,4811.6,4770.37,"2.73e+09"
"1812",2016-05-12,4803.32,4795.74,4825.18,4792.21,"3.06e+09"
"1813",2016-05-13,4761.71,4801.19,4803,4745.91,"3.43e+09"
"1814",2016-05-16,4731.56,4745.47,4748.82,4720.24,"2.95e+09"
"1815",2016-05-17,4729.16,4737.17,4745.15,4717.26,"3.45e+09"
"1816",2016-05-18,4734.36,4721.9,4743.07,4713.72,"3.69e+09"
"1817",2016-05-19,4704.22,4733.47,4739.32,4691.57,"3.06e+09"
"1818",2016-05-20,4711.88,4698.97,4722.28,4690.56,"2.99e+09"
"1819",2016-05-23,4743.66,4714.68,4743.66,4714.68,"2.77e+09"
"1820",2016-05-24,4710.79,4738.16,4750.36,4710.79,"3.35e+09"
"1821",2016-05-25,4772.98,4733.89,4772.98,4733.55,"3.69e+09"
"1822",2016-05-26,4784.56,4777.57,4784.66,4761.46,"3.06e+09"
"1823",2016-05-27,4814.73,4782.45,4814.73,4778.54,"3.21e+09"
"1824",2016-05-30,4836.03,4819.05,4845.12,4817.07,"3.68e+09"
"1825",2016-05-31,4796.87,4833.72,4836.37,4792.2,"4.24e+09"
"1826",2016-06-01,4839.67,4801.85,4851.74,4800.71,"2.74e+09"
"1827",2016-06-02,4833.23,4836.5,4860.86,4833.23,"2.82e+09"
"1828",2016-06-03,4853.92,4845.42,4861.3,4839.08,"2.69e+09"
"1829",2016-06-06,4896.02,4862.57,4896.02,4860.63,"3.17e+09"
"1830",2016-06-07,4933.99,4908.25,4933.99,4907.51,"4.22e+09"
"1831",2016-06-08,4916.06,4928.09,4940.1,4892.63,"3.71e+09"
"1832",2016-06-09,4876.79,4913.01,4919.16,4876.79,"4.33e+09"
"1833",2016-06-10,4848.06,4882.27,4887.59,4848.06,"7.74e+09"
"1834",2016-06-13,4807.23,4838.02,4838.02,4807.23,"6.74e+09"
"1835",2016-06-14,4821.59,4797.62,4833.4,4792.54,"6.2e+09"
"1836",2016-06-15,4814.82,4811.23,4814.82,4789.09,"5.37e+09"
"1837",2016-06-16,4814.39,4819.23,4829.45,4801.87,"3.99e+09"
"1838",2016-06-17,4835.14,4825.73,4838.03,4806.6,"4.25e+09"
"1839",2016-06-20,4863.53,4849.69,4863.53,4828.59,"4.39e+09"
"1840",2016-06-21,4878.71,4873.44,4889.46,4868.23,"5.15e+09"
"1841",2016-06-22,4896.85,4876.87,4899.2,4876.87,"5.72e+09"
"1842",2016-06-23,4874.31,4896.8,4899.5,4856.05,"5.35e+09"
"1843",2016-06-24,4834.57,4878.05,4884.79,4754.36,"5.72e+09"
"1844",2016-06-27,4836.05,4804.05,4846.42,4795.96,"3.87e+09"
"1845",2016-06-28,4882.17,4836.13,4890.6,4835.43,"4.78e+09"
"1846",2016-06-29,4980.1,4905.98,4980.1,4905.98,"4.1e+09"
"1847",2016-06-30,5016.65,4999.88,5033.24,4996.4,"5.5e+09"
"1848",2016-07-01,4971.58,5027.62,5039.69,4971.58,"4.05e+09"
"1849",2016-07-11,5069.02,5021.24,5080.3,5018.4,"4.29e+09"
"1850",2016-07-12,5099.53,5092.17,5120.13,5075.56,"5.83e+09"
"1851",2016-07-13,5133.93,5112.99,5133.93,5090.59,"5.88e+09"
"1852",2016-07-14,5083.54,5125.69,5131.03,5081.03,"5.26e+09"
"1853",2016-07-15,5110.18,5090.25,5130.34,5090.25,"4.99e+09"
"1854",2016-07-18,5127.5,5107.92,5131.71,5093.15,"4.92e+09"
"1855",2016-07-19,5172.83,5132.9,5193.9,5132.9,"5.22e+09"
"1856",2016-07-20,5242.82,5185.59,5242.82,5185.59,"5.11e+09"
"1857",2016-07-21,5216.97,5246.3,5268.87,5213.99,"6.32e+09"
"1858",2016-07-22,5197.25,5215.17,5215.53,5179.62,"4.06e+09"
"1859",2016-07-25,5220.8,5201.45,5227.11,5197.81,"3.75e+09"
"1860",2016-07-26,5224.4,5218.27,5231.5,5200.62,"5.06e+09"
"1861",2016-07-27,5274.36,5245.4,5301.93,5245.4,"4.93e+09"
"1862",2016-07-28,5299.21,5278.5,5299.21,5255.47,"5.57e+09"
"1863",2016-07-29,5215.99,5300.9,5334.12,5215.99,"6.86e+09"
"1864",2016-08-01,5361.58,5280.21,5368.25,5279.59,"6.23e+09"
"1865",2016-08-02,5373.32,5356.91,5386.56,5356.43,"6.32e+09"
"1866",2016-08-03,5351.88,5367.58,5383.5,5331.33,"5.98e+09"
"1867",2016-08-04,5373.86,5365.01,5389.61,5357.62,"5.63e+09"
"1868",2016-08-05,5420.25,5380.11,5427.52,5377.42,"5.79e+09"
"1869",2016-08-08,5458.98,5435.21,5458.98,5427.27,"6.13e+09"
"1870",2016-08-09,5440.29,5459.89,5476.22,5428.68,"6.98e+09"
"1871",2016-08-10,5423.95,5439.76,5457.12,5405.89,"8.8e+09"
"1872",2016-08-11,5419.09,5438.09,5455.8,5397.31,"8.85e+09"
"1873",2016-08-12,5377.2,5432.83,5449.06,5366.34,"4.64e+09"
"1874",2016-08-15,5320.56,5390.02,5396.95,5296.59,"5.69e+09"
"1875",2016-08-16,5371.85,5341.93,5377.42,5338.64,"4.34e+09"
"1876",2016-08-18,5461.45,5387.77,5461.45,5386.12,"5.19e+09"
"1877",2016-08-19,5416.04,5468.01,5470.98,5416.04,"4.61e+09"
"1878",2016-08-22,5427.17,5425.9,5435.19,5398.79,"6.47e+09"
"1879",2016-08-23,5417.14,5434.04,5438.5,5351.07,"5.92e+09"
"1880",2016-08-24,5403.99,5406.81,5418.45,5385.24,"5.57e+09"
"1881",2016-08-25,5454.12,5413.99,5454.12,5412.53,"4.8e+09"
"1882",2016-08-26,5438.83,5454.07,5456.64,5419.74,"6.31e+09"
"1883",2016-08-29,5370.76,5425.15,5426.22,5348.05,"5.42e+09"
"1884",2016-08-30,5362.32,5368.57,5388.64,5336.71,"5.65e+09"
"1885",2016-08-31,5386.08,5355.12,5399.16,5353.29,"4.95e+09"
"1886",2016-09-01,5334.55,5368.52,5376.64,5320.08,"4.72e+09"
"1887",2016-09-02,5353.46,5323.57,5359.91,5323.04,"4.66e+09"
"1888",2016-09-05,5356.95,5378.63,5396.92,5347.59,"4.94e+09"
"1889",2016-09-06,5372.1,5363.04,5373.21,5342.56,"4.12e+09"
"1890",2016-09-07,5381.35,5382.22,5393.09,5357.52,"3.72e+09"
"1891",2016-09-08,5371.08,5383.06,5383.54,5364.61,"4.14e+09"
"1892",2016-09-09,5281.92,5355.34,5358.51,5281.92,"4.33e+09"
"1893",2016-09-13,5215.57,5266.11,5268.54,5211.87,"4.38e+09"
"1894",2016-09-14,5146.04,5188.4,5189.36,5128.17,"5.08e+09"
"1895",2016-09-15,5265.82,5160.75,5270.49,5158.73,"4.59e+09"
"1896",2016-09-16,5267.77,5287.42,5305.09,5252.25,"4.74e+09"
"1897",2016-09-19,5321.84,5289.12,5331.97,5286.14,"3.36e+09"
"1898",2016-09-20,5302.49,5323.3,5336.25,5298.28,"5.41e+09"
"1899",2016-09-21,5342.59,5295.88,5348,5275.19,"4.65e+09"
"1900",2016-09-22,5380.26,5382.32,5411.61,5368.56,"4.74e+09"
"1901",2016-09-23,5388.91,5375.71,5388.91,5355.92,"4.39e+09"
"1902",2016-09-26,5352.14,5375.16,5375.88,5337.02,"3.77e+09"
"1903",2016-09-27,5419.6,5336.55,5419.6,5295.66,"5.1e+09"
"1904",2016-09-28,5425.34,5390.76,5432.98,5382.24,"6.72e+09"
"1905",2016-09-29,5431.96,5442.82,5474.31,5431.96,"6.94e+09"
"1906",2016-09-30,5364.8,5412.38,5437.97,5364.8,"5.36e+09"
"1907",2016-10-03,5463.92,5403.86,5463.92,5403.86,"5.39e+09"
"1908",2016-10-04,5472.32,5475.63,5482.84,5460.71,"5.37e+09"
"1909",2016-10-05,5420.65,5458,5460.17,5399.22,"6.5e+09"
"1910",2016-10-06,5409.34,5428.45,5447.26,5390.09,"7.18e+09"
"1911",2016-10-07,5377.15,5403.83,5409.2,5363.47,"5.94e+09"
"1912",2016-10-10,5360.83,5371,5397.15,5352.82,"6.48e+09"
"1913",2016-10-11,5382,5372.69,5385.76,5345.07,"8.49e+09"
"1914",2016-10-12,5364.61,5364.35,5380.56,5350.39,"5.55e+09"
"1915",2016-10-13,5340.4,5368.22,5384.56,5339.48,"5.26e+09"
"1916",2016-10-14,5399.88,5338.7,5408.77,5332.08,"5.54e+09"
"1917",2016-10-17,5410.3,5390.96,5422.35,5386.22,"6.15e+09"
"1918",2016-10-18,5430.05,5424.67,5446.83,5422.92,"6.27e+09"
"1919",2016-10-19,5409.29,5436.28,5445.8,5402.15,"1.167e+10"
"1920",2016-10-20,5403.69,5409.79,5423.29,5395.3,"2.013e+10"
"1921",2016-10-21,5409.24,5407.23,5416.95,5395.42,"7.91e+09"
"1922",2016-10-24,5421,5415.48,5433.34,5411.88,"8.11e+09"
"1923",2016-10-25,5397.82,5426.11,5436.21,5397.82,"8.5e+09"
"1924",2016-10-26,5399.68,5387.7,5406.58,5381.7,"1.988e+10"
"1925",2016-10-27,5416.84,5405.7,5427.53,5403.86,"3.331e+10"
"1926",2016-10-28,5410.27,5414.51,5426.26,5402.43,"1.093e+10"
"1927",2016-10-31,5422.54,5413.57,5429.07,5406.01,"1.351e+10"
"1928",2016-11-01,5416.01,5430.75,5439.03,5415.03,"8.01e+09"
"1929",2016-11-02,5405.46,5415.02,5420.36,5393.51,"9.55e+09"
"1930",2016-11-03,5329.5,5395.87,5402.05,5329.5,"7.16e+09"
"1931",2016-11-04,5362.66,5310.78,5362.66,5303.36,"6.34e+09"
"1932",2016-11-07,5386.21,5361.02,5395.33,5341.86,"8.4e+09"
"1933",2016-11-08,5470.68,5407.39,5476.07,5407.39,"1.004e+10"
"1934",2016-11-09,5414.32,5478.03,5491.7,5345.13,"1.072e+10"
"1935",2016-11-10,5450.31,5444.04,5482.11,5443.73,"8.65e+09"
"1936",2016-11-11,5231.97,5380.64,5380.69,5231.97,"1.009e+10"
"1937",2016-11-14,5115.74,5194.93,5196.78,5043.35,"9.16e+09"
"1938",2016-11-15,5078.5,5121.48,5169.36,5073.42,"7.66e+09"
"1939",2016-11-16,5185.46,5112.5,5201.17,5112.5,"8.04e+09"
"1940",2016-11-17,5193.02,5180.48,5202.31,5162.81,"7.53e+09"
"1941",2016-11-18,5170.11,5195.08,5196.91,5139.21,"7.16e+09"
"1942",2016-11-21,5148.32,5150.83,5158.76,5130.44,"9.11e+09"
"1943",2016-11-22,5204.67,5140.66,5204.67,5140.52,"9.77e+09"
"1944",2016-11-23,5212,5192.35,5212,5182.35,"8.68e+09"
"1945",2016-11-24,5107.62,5179.22,5194.24,5102.42,"7.9e+09"
"1946",2016-11-25,5122.1,5097.11,5129.75,5096.67,"8.42e+09"
"1947",2016-11-28,5114.57,5111.42,5120.86,5091.61,"1.212e+10"
"1948",2016-11-29,5136.67,5108.75,5164.58,5108.75,"1.247e+10"
"1949",2016-11-30,5148.91,5148.91,5182.14,5146.52,"1.165e+10"
"1950",2016-12-01,5198.75,5168.63,5211.92,5168.07,"1.094e+10"
"1951",2016-12-02,5245.96,5207.92,5250.29,5199.14,"7.94e+09"
"1952",2016-12-05,5268.31,5239.9,5280.32,5239.9,"7.13e+09"
"1953",2016-12-06,5272.96,5279.98,5288.91,5259.19,"6.83e+09"
"1954",2016-12-07,5265.37,5272.1,5273.52,5229.8,"6.22e+09"
"1955",2016-12-08,5303.73,5268.24,5303.73,5263.44,"6.77e+09"
"1956",2016-12-09,5308.13,5297.55,5308.13,5284.77,"5.14e+09"
"1957",2016-12-13,5293.62,5296.19,5300.72,5264.74,"5.55e+09"
"1958",2016-12-14,5262.82,5287.19,5306.34,5259.68,"5.34e+09"
"1959",2016-12-15,5254.36,5230.56,5266.06,5210.63,"6.63e+09"
"1960",2016-12-16,5231.65,5260.13,5263.01,5231.65,"6.02e+09"
"1961",2016-12-19,5191.91,5224.07,5240.43,5190.93,"6.19e+09"
"1962",2016-12-20,5162.48,5179.18,5194.73,5142.39,"7.42e+09"
"1963",2016-12-21,5111.39,5179.03,5188.95,5111.39,"5.58e+09"
"1964",2016-12-22,5042.87,5114.4,5120.36,5032.91,"5.41e+09"
"1965",2016-12-23,5027.7,5036.29,5078.23,5022.85,"5.31e+09"
"1966",2016-12-27,5102.95,5028.36,5112.78,5028.2,"5.79e+09"
"1967",2016-12-28,5209.44,5140.14,5213.27,5139.77,"5.41e+09"
"1968",2016-12-29,5302.57,5205.27,5311.62,5200.27,"5.59e+09"
"1969",2016-12-30,5296.71,5307.37,5334.79,5296.71,"6.19e+09"
"1970",2017-01-03,5275.97,5290.39,5292.18,5246.85,"3.42e+09"
"1971",2017-01-04,5301.18,5270.02,5312.96,5249.23,"5.48e+09"
"1972",2017-01-05,5325.5,5302.63,5328.49,5302.63,"7.96e+09"
"1973",2017-01-06,5347.02,5321.75,5350.25,5318.38,"7.38e+09"
"1974",2017-01-09,5316.36,5350.88,5360.06,5307.58,"1e+10"
"1975",2017-01-10,5309.92,5330.02,5331.13,5292.06,"7.3e+09"
"1976",2017-01-11,5301.24,5316.15,5322.98,5301.24,"8.73e+09"
"1977",2017-01-12,5292.75,5301.04,5322.42,5292.75,"1.039e+10"
"1978",2017-01-13,5272.98,5299.05,5310.42,5272.98,"7.25e+09"
"1979",2017-01-16,5270.01,5283.62,5291.5,5270.01,"7.53e+09"
"1980",2017-01-17,5266.94,5266.92,5287.12,5265.6,"8.96e+09"
"1981",2017-01-18,5294.78,5273.29,5294.78,5273.29,"1.17e+10"
"1982",2017-01-19,5298.95,5302.21,5309.95,5288.58,"8.8e+09"
"1983",2017-01-20,5254.31,5290.56,5293.08,5243.75,"1.578e+10"
"1984",2017-01-23,5250.97,5250.63,5265.44,5228.29,"1.521e+10"
