Date	Price	Open	High	Low	Vol.	Change %
Jun 27, 2012	61,184.33	60,292.23	61,249.91	60,279.46	640.44K	1.76%
Jun 28, 2012	60,822.57	61,278.00	61,407.81	60,434.86	519.54K	-0.59%
Jun 29, 2012	62,543.49	61,500.90	62,543.49	61,359.07	513.56K	2.83%
Jul 02, 2012	61,951.16	62,310.19	62,418.24	61,742.34	423.87K	-0.95%
Jul 03, 2012	62,721.31	62,133.02	62,757.00	62,133.02	412.67K	1.24%
Jul 04, 2012	62,986.09	62,880.97	63,074.17	62,500.41	425.23K	0.42%
Jul 05, 2012	61,972.14	62,977.00	63,158.45	61,972.14	461.61K	-1.61%
Jul 06, 2012	62,780.58	62,118.12	62,790.25	61,945.61	389.19K	1.30%
Jul 09, 2012	62,608.13	62,725.43	63,022.40	62,420.64	327.29K	-0.27%
Jul 10, 2012	63,123.95	62,682.87	63,575.71	62,554.56	413.84K	0.82%
Jul 11, 2012	63,048.76	63,138.63	63,548.97	62,884.68	440.35K	-0.12%
Jul 12, 2012	62,324.64	63,051.74	63,088.42	62,107.60	353.95K	-1.15%
Jul 13, 2012	62,662.16	62,476.78	62,830.79	62,298.87	328.00K	0.54%
Jul 16, 2012	62,675.31	62,717.15	63,019.76	62,428.38	341.37K	0.02%
Jul 17, 2012	62,472.82	62,929.81	62,943.96	62,361.12	350.50K	-0.32%
Jul 18, 2012	62,444.93	62,568.93	62,902.15	62,107.55	427.73K	-0.04%
Jul 19, 2012	62,340.84	62,677.76	62,778.97	62,307.10	371.36K	-0.17%
Jul 20, 2012	61,792.16	62,383.68	62,474.31	61,404.86	378.53K	-0.88%
Jul 23, 2012	60,736.81	61,390.59	61,390.59	60,466.68	326.42K	-1.71%
Jul 24, 2012	61,303.26	60,832.05	61,573.86	60,640.77	386.27K	0.93%
Jul 25, 2012	61,707.54	61,167.71	61,845.72	61,154.06	384.18K	0.66%
Jul 26, 2012	63,840.98	61,895.53	63,840.98	61,895.53	531.16K	3.46%
Jul 27, 2012	64,372.81	63,853.86	64,498.27	63,647.40	487.83K	0.83%
Jul 30, 2012	65,032.05	64,522.86	65,150.56	64,151.83	483.76K	1.02%
Jul 31, 2012	64,259.54	64,929.35	65,189.82	64,007.92	506.21K	-1.19%
Aug 01, 2012	64,081.17	64,206.63	64,546.08	63,924.17	344.78K	-0.28%
Aug 02, 2012	63,777.91	64,026.52	64,567.08	63,265.15	558.88K	-0.47%
Aug 03, 2012	65,303.64	63,794.23	65,444.94	63,513.05	490.49K	2.39%
Aug 06, 2012	65,576.79	65,320.43	66,140.92	65,320.43	476.26K	0.42%
Aug 07, 2012	64,938.36	65,664.52	65,924.15	64,840.98	430.37K	-0.97%
