"","GBP_USD_history.csv Date","GBP_USD_history.csv Price","GBP_USD_history.csv Open","GBP_USD_history.csv High","GBP_USD_history.csv Low"
"1465",2014-08-11,1.6787,1.6782,1.6795,1.6767
"1466",2014-08-12,1.6813,1.6786,1.6816,1.6754
"1467",2014-08-13,1.6688,1.6811,1.6842,1.6683
"1468",2014-08-14,1.6687,1.6688,1.6696,1.6654
"1469",2014-08-15,1.6697,1.6685,1.6701,1.6675
"1470",2014-08-18,1.6728,1.6721,1.6739,1.671
"1471",2014-08-19,1.6617,1.6728,1.6728,1.6609
"1472",2014-08-20,1.6596,1.6615,1.6678,1.6588
"1473",2014-08-21,1.658,1.6595,1.6601,1.6561
"1474",2014-08-22,1.6571,1.6577,1.6595,1.6559
"1475",2014-08-25,1.6579,1.6569,1.6598,1.6525
"1476",2014-08-26,1.654,1.6577,1.6595,1.6537
"1477",2014-08-27,1.6577,1.654,1.6605,1.6534
"1478",2014-08-28,1.6586,1.6575,1.6613,1.6565
"1479",2014-08-29,1.6599,1.6585,1.6613,1.6561
"1480",2014-09-01,1.6607,1.6593,1.6644,1.6583
"1481",2014-09-02,1.647,1.6607,1.6617,1.6465
"1482",2014-09-03,1.6462,1.6469,1.6499,1.6437
"1483",2014-09-04,1.6333,1.6459,1.6467,1.6327
"1484",2014-09-05,1.6327,1.6331,1.6341,1.6282
"1485",2014-09-08,1.6105,1.62,1.6235,1.6097
"1486",2014-09-09,1.6106,1.6104,1.6159,1.6057
"1487",2014-09-10,1.6213,1.6105,1.6231,1.605
"1488",2014-09-11,1.6255,1.6211,1.627,1.6183
"1489",2014-09-12,1.6268,1.6253,1.628,1.6203
"1490",2014-09-15,1.6233,1.627,1.628,1.6218
"1491",2014-09-16,1.6277,1.6231,1.6312,1.616
"1492",2014-09-17,1.6276,1.6276,1.636,1.6247
"1493",2014-09-18,1.6401,1.6275,1.6409,1.6244
"1494",2014-09-19,1.6288,1.6399,1.6526,1.6282
"1495",2014-09-22,1.6361,1.6287,1.6369,1.6287
"1496",2014-09-23,1.6388,1.636,1.6418,1.6301
"1497",2014-09-24,1.634,1.6388,1.6416,1.6325
"1498",2014-09-25,1.6318,1.6339,1.6344,1.6274
"1499",2014-09-26,1.6247,1.6317,1.6334,1.6235
"1500",2014-09-29,1.6241,1.6244,1.6276,1.6213
"1501",2014-09-30,1.6214,1.6239,1.6288,1.6164
"1502",2014-10-01,1.6186,1.6212,1.6253,1.616
"1503",2014-10-02,1.6143,1.6184,1.6251,1.611
"1504",2014-10-03,1.5964,1.6143,1.616,1.595
"1505",2014-10-06,1.6084,1.5957,1.61,1.5941
"1506",2014-10-07,1.6096,1.6081,1.6131,1.6023
"1507",2014-10-08,1.6168,1.6094,1.6182,1.6029
"1508",2014-10-09,1.6119,1.6168,1.6227,1.6102
"1509",2014-10-10,1.6078,1.6118,1.6138,1.6006
"1510",2014-10-13,1.6085,1.6075,1.6128,1.6049
"1511",2014-10-14,1.5904,1.6084,1.6103,1.5895
"1512",2014-10-15,1.6021,1.5901,1.6071,1.5873
"1513",2014-10-16,1.6088,1.6021,1.6097,1.594
"1514",2014-10-17,1.6095,1.6087,1.6127,1.6027
"1515",2014-10-20,1.6165,1.6094,1.6182,1.6077
"1516",2014-10-21,1.6112,1.6162,1.6186,1.6108
"1517",2014-10-22,1.6051,1.6109,1.6132,1.6009
"1518",2014-10-23,1.6031,1.6049,1.6062,1.5993
"1519",2014-10-24,1.6091,1.6028,1.61,1.6015
"1520",2014-10-27,1.612,1.6097,1.6147,1.6077
"1521",2014-10-28,1.6131,1.612,1.6182,1.6086
"1522",2014-10-29,1.6011,1.6132,1.6163,1.6
"1523",2014-10-30,1.6,1.6012,1.604,1.5949
"1524",2014-10-31,1.5998,1.5999,1.6017,1.5941
"1525",2014-11-03,1.5972,1.5975,1.602,1.5925
"1526",2014-11-04,1.6003,1.5971,1.6017,1.5963
"1527",2014-11-05,1.5977,1.6001,1.6023,1.5867
"1528",2014-11-06,1.5832,1.5975,1.6003,1.5822
"1529",2014-11-07,1.5874,1.583,1.5889,1.5788
"1530",2014-11-10,1.5842,1.5873,1.5919,1.5838
"1531",2014-11-11,1.5919,1.5841,1.5945,1.5832
"1532",2014-11-12,1.5781,1.5919,1.5942,1.5774
"1533",2014-11-13,1.5711,1.5779,1.5782,1.5692
"1534",2014-11-14,1.567,1.5709,1.5714,1.5591
"1535",2014-11-17,1.5641,1.5668,1.5737,1.5618
"1536",2014-11-18,1.5634,1.5639,1.5681,1.5627
"1537",2014-11-19,1.5682,1.5629,1.5721,1.5588
"1538",2014-11-20,1.5695,1.5681,1.5737,1.563
"1539",2014-11-21,1.5655,1.5691,1.5716,1.5625
"1540",2014-11-24,1.5705,1.5657,1.5715,1.5626
"1541",2014-11-25,1.5708,1.5707,1.5736,1.5647
"1542",2014-11-26,1.5792,1.5708,1.5807,1.5677
"1543",2014-11-27,1.5736,1.5791,1.5828,1.5714
"1544",2014-11-28,1.5649,1.5733,1.5743,1.5612
"1545",2014-12-01,1.573,1.5648,1.5765,1.5585
"1546",2014-12-02,1.5636,1.5728,1.5744,1.5629
"1547",2014-12-03,1.5686,1.5636,1.5719,1.5618
"1548",2014-12-04,1.5673,1.5685,1.5726,1.5641
"1549",2014-12-05,1.5583,1.5672,1.5697,1.5567
"1550",2014-12-08,1.5653,1.5585,1.5682,1.5539
"1551",2014-12-09,1.5671,1.5652,1.5719,1.5624
"1552",2014-12-10,1.5716,1.5669,1.5721,1.5645
"1553",2014-12-11,1.5732,1.5714,1.5756,1.5649
"1554",2014-12-12,1.572,1.5731,1.5748,1.5692
"1555",2014-12-15,1.5637,1.5719,1.5747,1.5599
"1556",2014-12-16,1.5749,1.5636,1.5787,1.5608
"1557",2014-12-17,1.5575,1.5748,1.5757,1.5543
"1558",2014-12-18,1.5671,1.5573,1.568,1.5547
"1559",2014-12-19,1.5632,1.5668,1.5684,1.5602
"1560",2014-12-22,1.559,1.5618,1.5667,1.5571
"1561",2014-12-23,1.5522,1.5588,1.561,1.5484
"1562",2014-12-24,1.5559,1.5521,1.5566,1.5501
"1563",2014-12-25,1.5538,1.5556,1.5567,1.5527
"1564",2014-12-26,1.5556,1.5537,1.557,1.5535
"1565",2014-12-29,1.5514,1.5565,1.5588,1.5505
"1566",2014-12-30,1.5559,1.5513,1.5575,1.5498
"1567",2014-12-31,1.5575,1.5557,1.5621,1.5547
"1568",2015-01-01,1.5546,1.5575,1.558,1.5543
"1569",2015-01-02,1.5328,1.5582,1.5587,1.5325
"1570",2015-01-05,1.525,1.5331,1.5337,1.5199
"1571",2015-01-06,1.5151,1.5247,1.5274,1.5139
"1572",2015-01-07,1.5111,1.515,1.5156,1.5053
"1573",2015-01-08,1.5089,1.5108,1.5118,1.5032
"1574",2015-01-09,1.516,1.5087,1.5176,1.5074
"1575",2015-01-12,1.5171,1.5183,1.5194,1.5096
"1576",2015-01-13,1.5159,1.5169,1.5192,1.5074
"1577",2015-01-14,1.5232,1.5159,1.527,1.5142
"1578",2015-01-15,1.5184,1.5233,1.5269,1.5148
"1579",2015-01-16,1.5151,1.5182,1.5236,1.5073
"1580",2015-01-19,1.5111,1.5167,1.518,1.5103
"1581",2015-01-20,1.5145,1.511,1.5201,1.5055
"1582",2015-01-21,1.5143,1.5143,1.5179,1.5074
"1583",2015-01-22,1.501,1.5141,1.5213,1.4969
"1584",2015-01-23,1.499,1.5008,1.5037,1.4948
"1585",2015-01-26,1.508,1.4985,1.5104,1.4973
"1586",2015-01-27,1.5197,1.5076,1.5223,1.5058
"1587",2015-01-28,1.5135,1.5196,1.522,1.5126
"1588",2015-01-29,1.5067,1.5133,1.5164,1.5015
"1589",2015-01-30,1.5069,1.5065,1.5097,1.4988
