"","EUR_USD_history.csv Date","EUR_USD_history.csv Price","EUR_USD_history.csv Open","EUR_USD_history.csv High","EUR_USD_history.csv Low"
"1850",2016-02-03,1.1104,1.0917,1.1146,1.0903
"1851",2016-02-04,1.1208,1.1104,1.124,1.107
"1852",2016-02-05,1.1159,1.1209,1.1246,1.111
"1853",2016-02-08,1.1198,1.1159,1.1218,1.1087
"1854",2016-02-09,1.1293,1.1197,1.1339,1.1163
"1855",2016-02-10,1.129,1.1292,1.1311,1.1159
"1856",2016-02-11,1.1324,1.1292,1.1378,1.1274
"1857",2016-02-12,1.126,1.1328,1.1335,1.1215
"1858",2016-02-15,1.1155,1.1251,1.1253,1.1127
"1859",2016-02-16,1.1144,1.1155,1.1196,1.1123
"1860",2016-02-17,1.1128,1.1143,1.118,1.1104
"1861",2016-02-18,1.1107,1.113,1.1153,1.1072
"1862",2016-02-19,1.1134,1.1107,1.114,1.1067
"1863",2016-02-22,1.1029,1.1128,1.1137,1.1003
"1864",2016-02-23,1.102,1.1031,1.1055,1.0991
"1865",2016-02-24,1.1013,1.1019,1.1047,1.0957
"1866",2016-02-25,1.1023,1.1014,1.1052,1.0987
"1867",2016-02-26,1.0934,1.102,1.1071,1.0913
"1868",2016-02-29,1.0873,1.0932,1.0964,1.0858
"1869",2016-03-01,1.0867,1.0873,1.0896,1.0835
"1870",2016-03-02,1.0868,1.0868,1.0881,1.0825
"1871",2016-03-03,1.0957,1.0867,1.0974,1.0853
"1872",2016-03-04,1.1004,1.0958,1.1045,1.0903
"1873",2016-03-07,1.1014,1.1008,1.1027,1.094
"1874",2016-03-08,1.1011,1.1014,1.1059,1.0992
"1875",2016-03-09,1.0999,1.1012,1.1037,1.0946
"1876",2016-03-10,1.1177,1.0998,1.1218,1.0821
"1877",2016-03-11,1.1153,1.1177,1.1212,1.1081
"1878",2016-03-14,1.1106,1.1151,1.1177,1.1076
"1879",2016-03-15,1.1109,1.11,1.1125,1.1071
"1880",2016-03-16,1.1225,1.111,1.1245,1.1058
"1881",2016-03-17,1.1319,1.1224,1.1344,1.1205
"1882",2016-03-18,1.127,1.1319,1.1339,1.1257
"1883",2016-03-21,1.1241,1.127,1.1286,1.1235
"1884",2016-03-22,1.1217,1.1245,1.1263,1.119
"1885",2016-03-23,1.1184,1.1218,1.1224,1.1158
"1886",2016-03-24,1.1174,1.1179,1.1188,1.1143
"1887",2016-03-25,1.1166,1.1176,1.1189,1.1153
"1888",2016-03-28,1.1196,1.1164,1.1221,1.1154
"1889",2016-03-29,1.1291,1.1198,1.1305,1.1168
"1890",2016-03-30,1.1338,1.129,1.1366,1.1281
"1891",2016-03-31,1.138,1.1338,1.1413,1.1309
"1892",2016-04-01,1.1387,1.138,1.1439,1.1334
"1893",2016-04-04,1.1392,1.1393,1.1414,1.1357
"1894",2016-04-05,1.1384,1.1389,1.1406,1.1336
"1895",2016-04-06,1.1399,1.1384,1.1434,1.1327
"1896",2016-04-07,1.1377,1.1398,1.1455,1.1337
"1897",2016-04-08,1.1401,1.1379,1.1421,1.135
"1898",2016-04-11,1.1408,1.1407,1.1448,1.1373
"1899",2016-04-12,1.1386,1.1408,1.1466,1.1347
"1900",2016-04-13,1.1274,1.1385,1.1393,1.1266
"1901",2016-04-14,1.1268,1.1274,1.1296,1.1234
"1902",2016-04-15,1.1283,1.1271,1.132,1.1246
"1903",2016-04-18,1.1314,1.1297,1.1334,1.1274
"1904",2016-04-19,1.1358,1.1314,1.1387,1.1302
"1905",2016-04-20,1.1297,1.1356,1.1388,1.1288
"1906",2016-04-21,1.1288,1.1297,1.1396,1.1272
"1907",2016-04-22,1.1233,1.129,1.1311,1.122
"1908",2016-04-24,1.1232,1.1219,1.1234,1.1219
"1909",2016-04-25,1.1266,1.1231,1.128,1.1216
"1910",2016-04-26,1.1298,1.1265,1.1338,1.1254
"1911",2016-04-27,1.1321,1.1298,1.1364,1.1274
"1912",2016-04-28,1.1353,1.132,1.137,1.1296
"1913",2016-04-29,1.1456,1.1354,1.1461,1.1335
"1914",2016-05-01,1.1462,1.1461,1.1466,1.1453
"1915",2016-05-02,1.1532,1.1447,1.1539,1.1446
"1916",2016-05-03,1.1497,1.1533,1.1616,1.1495
"1917",2016-05-04,1.1487,1.1496,1.153,1.1467
"1918",2016-05-05,1.1405,1.1486,1.1496,1.1385
"1919",2016-05-06,1.1405,1.1408,1.1479,1.1387
"1920",2016-05-08,1.1385,1.1397,1.1401,1.1384
"1921",2016-05-09,1.1383,1.1401,1.1422,1.1375
"1922",2016-05-10,1.1372,1.1385,1.1413,1.1361
"1923",2016-05-11,1.1427,1.1373,1.1448,1.1368
"1924",2016-05-12,1.1377,1.1426,1.1434,1.1368
"1925",2016-05-13,1.1308,1.1378,1.1383,1.1284
"1926",2016-05-15,1.1318,1.1313,1.1319,1.1303
"1927",2016-05-16,1.132,1.1311,1.1346,1.1302
"1928",2016-05-17,1.1314,1.1321,1.135,1.1303
"1929",2016-05-18,1.1217,1.1313,1.1327,1.1212
"1930",2016-05-19,1.1203,1.1216,1.123,1.1179
"1931",2016-05-20,1.1224,1.1204,1.1239,1.1194
"1932",2016-05-22,1.1221,1.1212,1.1223,1.1212
"1933",2016-05-23,1.1219,1.1218,1.1246,1.1187
"1934",2016-05-24,1.1141,1.1219,1.1228,1.113
"1935",2016-05-25,1.1155,1.1141,1.1169,1.1128
"1936",2016-05-26,1.1194,1.1154,1.1218,1.1144
"1937",2016-05-27,1.1115,1.1193,1.1201,1.1107
"1938",2016-05-29,1.1108,1.1114,1.1115,1.1107
"1939",2016-05-30,1.1147,1.1117,1.1149,1.1098
"1940",2016-05-31,1.1132,1.1138,1.1176,1.1123
"1941",2016-06-01,1.1188,1.1133,1.1198,1.1114
"1942",2016-06-02,1.1151,1.1189,1.1221,1.1142
"1943",2016-06-03,1.1367,1.1152,1.1377,1.1136
"1944",2016-06-05,1.1351,1.1356,1.1372,1.1345
"1945",2016-06-06,1.1355,1.1353,1.1395,1.1328
"1946",2016-06-07,1.1358,1.1355,1.1382,1.1338
"1947",2016-06-08,1.1394,1.1358,1.1412,1.1349
"1948",2016-06-09,1.1316,1.1399,1.1417,1.1305
"1949",2016-06-10,1.1251,1.1317,1.1329,1.1245
"1950",2016-06-12,1.1239,1.1251,1.1254,1.1235
"1951",2016-06-13,1.1292,1.1253,1.1304,1.1233
"1952",2016-06-14,1.1208,1.1293,1.1304,1.1188
"1953",2016-06-15,1.1259,1.1205,1.1299,1.119
"1954",2016-06-16,1.1226,1.126,1.1298,1.1132
"1955",2016-06-17,1.1277,1.1226,1.1299,1.1221
"1956",2016-06-19,1.1347,1.1334,1.1358,1.1308
"1957",2016-06-20,1.1314,1.1285,1.1386,1.1284
"1958",2016-06-21,1.1242,1.1312,1.1351,1.1241
"1959",2016-06-22,1.1297,1.1242,1.1339,1.1236
"1960",2016-06-23,1.1389,1.1298,1.1424,1.1296
"1961",2016-06-24,1.1117,1.1392,1.1434,1.0911
"1962",2016-06-26,1.104,1.101,1.1075,1.1008
"1963",2016-06-27,1.1026,1.1072,1.1087,1.0972
"1964",2016-06-28,1.1067,1.1025,1.1111,1.1008
"1965",2016-06-29,1.1125,1.1065,1.1131,1.1048
"1966",2016-06-30,1.1105,1.1124,1.1157,1.1023
"1967",2016-07-01,1.1136,1.1104,1.1169,1.107
"1968",2016-07-03,1.1128,1.113,1.1138,1.1126
"1969",2016-07-04,1.1156,1.1142,1.1166,1.1097
"1970",2016-07-05,1.1076,1.1154,1.1184,1.1059
"1971",2016-07-06,1.1099,1.1075,1.1111,1.1029
"1972",2016-07-07,1.1063,1.1101,1.1113,1.1053
"1973",2016-07-08,1.1054,1.1063,1.1115,1.1002
"1974",2016-07-10,1.1044,1.105,1.1054,1.1042
"1975",2016-07-11,1.1058,1.1052,1.1076,1.1016
"1976",2016-07-12,1.1059,1.1058,1.1128,1.1051
"1977",2016-07-13,1.109,1.1061,1.1121,1.1043
"1978",2016-07-14,1.112,1.1089,1.1166,1.1085
"1979",2016-07-15,1.1036,1.1118,1.115,1.1023
"1980",2016-07-17,1.1056,1.105,1.1061,1.1045
"1981",2016-07-18,1.1074,1.1043,1.1086,1.1038
"1982",2016-07-19,1.1022,1.1073,1.1086,1.0999
"1983",2016-07-20,1.1015,1.102,1.1032,1.0981
"1984",2016-07-21,1.1025,1.1013,1.106,1.0981
"1985",2016-07-22,1.0976,1.103,1.1043,1.0954
"1986",2016-07-24,1.0969,1.0973,1.0977,1.0964
"1987",2016-07-25,1.0994,1.0972,1.1002,1.0954
"1988",2016-07-26,1.0987,1.0997,1.1031,1.0978
"1989",2016-07-27,1.1058,1.0986,1.1068,1.0963
"1990",2016-07-28,1.1075,1.1058,1.1119,1.1048
"1991",2016-07-29,1.1174,1.1079,1.12,1.1071
"1992",2016-07-31,1.1167,1.1175,1.1184,1.1166
"1993",2016-08-01,1.1162,1.1177,1.1187,1.1157
"1994",2016-08-02,1.1227,1.1162,1.1235,1.1155
"1995",2016-08-03,1.1149,1.1224,1.1233,1.1139
"1996",2016-08-04,1.113,1.1149,1.1158,1.1114
"1997",2016-08-05,1.1086,1.1128,1.1162,1.1044
"1998",2016-08-07,1.1087,1.1082,1.1094,1.108
"1999",2016-08-08,1.1092,1.1088,1.1107,1.1073
"2000",2016-08-09,1.1119,1.109,1.1125,1.107
"2001",2016-08-10,1.1176,1.1117,1.1193,1.1103
"2002",2016-08-11,1.1137,1.1175,1.1194,1.1133
"2003",2016-08-12,1.1161,1.1139,1.1224,1.113
"2004",2016-08-14,1.1164,1.1169,1.117,1.1157
"2005",2016-08-15,1.1184,1.1162,1.1203,1.1153
"2006",2016-08-16,1.1278,1.1182,1.1324,1.1175
"2007",2016-08-17,1.1288,1.1279,1.1317,1.1241
"2008",2016-08-18,1.1354,1.1293,1.1367,1.1283
"2009",2016-08-19,1.1326,1.1351,1.1363,1.1303
"2010",2016-08-21,1.1298,1.131,1.1322,1.1295
"2011",2016-08-22,1.1319,1.1306,1.1334,1.1273
"2012",2016-08-23,1.1306,1.1321,1.1357,1.1302
"2013",2016-08-24,1.1263,1.1305,1.1315,1.1244
"2014",2016-08-25,1.1283,1.1266,1.1301,1.1258
"2015",2016-08-26,1.1198,1.1284,1.1343,1.118
"2016",2016-08-28,1.1197,1.1181,1.1201,1.118
"2017",2016-08-29,1.1189,1.1192,1.1208,1.1157
"2018",2016-08-30,1.1143,1.1189,1.1198,1.113
"2019",2016-08-31,1.1158,1.1143,1.1167,1.1123
"2020",2016-09-01,1.1198,1.1157,1.1207,1.1128
"2021",2016-09-02,1.1156,1.1197,1.1254,1.1151
"2022",2016-09-04,1.1159,1.1159,1.1159,1.1153
"2023",2016-09-05,1.1147,1.1153,1.1185,1.114
"2024",2016-09-06,1.1256,1.1147,1.1267,1.114
"2025",2016-09-07,1.1239,1.1255,1.1271,1.1228
"2026",2016-09-08,1.1261,1.124,1.1329,1.1234
"2027",2016-09-09,1.1233,1.1262,1.1288,1.12
"2028",2016-09-11,1.124,1.1237,1.124,1.123
"2029",2016-09-12,1.1234,1.1232,1.1269,1.1211
"2030",2016-09-13,1.122,1.1236,1.1262,1.1203
"2031",2016-09-14,1.125,1.1216,1.1274,1.1208
"2032",2016-09-15,1.1244,1.1249,1.1286,1.122
"2033",2016-09-16,1.1155,1.1244,1.1256,1.1147
"2034",2016-09-18,1.1158,1.1154,1.116,1.1153
"2035",2016-09-19,1.1174,1.1161,1.1198,1.1147
"2036",2016-09-20,1.1155,1.1178,1.1216,1.1147
"2037",2016-09-21,1.1189,1.1152,1.12,1.1123
"2038",2016-09-22,1.1208,1.1193,1.1258,1.1181
"2039",2016-09-23,1.1226,1.1209,1.1244,1.1195
"2040",2016-09-25,1.1238,1.1229,1.1241,1.1224
"2041",2016-09-26,1.1254,1.1221,1.1279,1.122
"2042",2016-09-27,1.1215,1.1253,1.1262,1.119
"2043",2016-09-28,1.1216,1.1214,1.1238,1.1181
"2044",2016-09-29,1.1223,1.1217,1.1251,1.1197
"2045",2016-09-30,1.1241,1.1225,1.1253,1.1153
"2046",2016-10-02,1.1233,1.1229,1.1244,1.1228
"2047",2016-10-03,1.1211,1.1235,1.1245,1.1205
"2048",2016-10-04,1.1204,1.121,1.124,1.1138
"2049",2016-10-05,1.1206,1.1206,1.1237,1.1191
"2050",2016-10-06,1.1151,1.1205,1.1214,1.1139
"2051",2016-10-07,1.1201,1.1151,1.1207,1.1103
"2052",2016-10-09,1.1195,1.118,1.1204,1.118
"2053",2016-10-10,1.1138,1.1196,1.1202,1.1128
"2054",2016-10-11,1.1054,1.1136,1.1144,1.1047
"2055",2016-10-12,1.1008,1.1053,1.1072,1.1003
"2056",2016-10-13,1.1056,1.1004,1.1058,1.0983
"2057",2016-10-14,1.0971,1.1056,1.1062,1.0968
"2058",2016-10-16,1.0966,1.0969,1.0974,1.0966
"2059",2016-10-17,1.0999,1.0975,1.1011,1.0965
"2060",2016-10-18,1.0981,1.1,1.1029,1.097
"2061",2016-10-19,1.0974,1.0981,1.1006,1.0955
"2062",2016-10-20,1.093,1.0974,1.1041,1.0916
"2063",2016-10-21,1.0884,1.0929,1.0933,1.0859
"2064",2016-10-23,1.088,1.0882,1.0884,1.0873
"2065",2016-10-24,1.0883,1.0879,1.0903,1.0861
"2066",2016-10-25,1.0888,1.0882,1.0906,1.085
"2067",2016-10-26,1.0909,1.0889,1.0947,1.0872
"2068",2016-10-27,1.0897,1.0909,1.0945,1.0884
"2069",2016-10-28,1.0987,1.0899,1.0995,1.0893
"2070",2016-10-30,1.0983,1.0991,1.0991,1.0976
"2071",2016-10-31,1.0981,1.0986,1.0994,1.0936
"2072",2016-11-01,1.1056,1.0981,1.1071,1.0958
"2073",2016-11-02,1.1097,1.1056,1.1126,1.1051
"2074",2016-11-03,1.1105,1.1098,1.1128,1.1059
"2075",2016-11-04,1.1138,1.1105,1.1146,1.108
"2076",2016-11-06,1.1095,1.1061,1.11,1.1061
"2077",2016-11-07,1.104,1.1137,1.1139,1.1029
"2078",2016-11-08,1.1026,1.1042,1.107,1.1008
"2079",2016-11-09,1.0909,1.1023,1.13,1.0903
"2080",2016-11-10,1.0893,1.0911,1.0958,1.0866
"2081",2016-11-11,1.0856,1.0897,1.0929,1.0833
"2082",2016-11-13,1.0823,1.0835,1.084,1.0819
"2083",2016-11-14,1.0737,1.085,1.0852,1.0709
"2084",2016-11-15,1.0722,1.0736,1.0817,1.0711
"2085",2016-11-16,1.069,1.0724,1.0764,1.0667
"2086",2016-11-17,1.0626,1.069,1.0746,1.0617
"2087",2016-11-18,1.0588,1.0625,1.0645,1.057
"2088",2016-11-20,1.0583,1.0593,1.0595,1.0579
"2089",2016-11-21,1.0629,1.0583,1.0652,1.0579
"2090",2016-11-22,1.0626,1.0627,1.066,1.0583
"2091",2016-11-23,1.056,1.0629,1.0646,1.0526
"2092",2016-11-24,1.0554,1.0554,1.0587,1.0517
"2093",2016-11-25,1.0587,1.0551,1.0631,1.0538
"2094",2016-11-27,1.0609,1.061,1.0612,1.0595
"2095",2016-11-28,1.0615,1.0595,1.0686,1.0563
"2096",2016-11-29,1.065,1.0615,1.0657,1.0565
"2097",2016-11-30,1.0588,1.0649,1.0669,1.0554
"2098",2016-12-01,1.0662,1.059,1.067,1.0584
"2099",2016-12-02,1.0673,1.0663,1.0692,1.0625
"2100",2016-12-04,1.0567,1.0629,1.0652,1.0507
"2101",2016-12-05,1.0764,1.0674,1.0798,1.0505
"2102",2016-12-06,1.0719,1.0764,1.0787,1.0698
"2103",2016-12-07,1.0753,1.0721,1.077,1.0709
"2104",2016-12-08,1.0615,1.0753,1.0873,1.0596
"2105",2016-12-09,1.0562,1.0618,1.0632,1.0531
"2106",2016-12-11,1.0547,1.0534,1.0552,1.0533
"2107",2016-12-12,1.0635,1.0551,1.0652,1.0524
"2108",2016-12-13,1.0627,1.0635,1.0668,1.0603
"2109",2016-12-14,1.0537,1.0627,1.0671,1.0495
"2110",2016-12-15,1.0414,1.0536,1.0544,1.0366
"2111",2016-12-16,1.0451,1.0419,1.0477,1.0402
"2112",2016-12-18,1.0447,1.044,1.0457,1.0438
"2113",2016-12-19,1.0402,1.0442,1.048,1.0391
"2114",2016-12-20,1.0387,1.0405,1.0419,1.0352
"2115",2016-12-21,1.0425,1.0389,1.0452,1.0381
"2116",2016-12-22,1.0437,1.0423,1.0501,1.0421
"2117",2016-12-23,1.0457,1.0438,1.0469,1.0427
"2118",2016-12-25,1.0454,1.0453,1.0461,1.0449
"2119",2016-12-26,1.0456,1.0454,1.0473,1.0439
"2120",2016-12-27,1.0457,1.0453,1.0465,1.0431
"2121",2016-12-28,1.0412,1.0459,1.0484,1.0373
"2122",2016-12-29,1.0492,1.0417,1.0494,1.0406
"2123",2016-12-30,1.0516,1.0492,1.0654,1.0482
"2124",2017-01-01,1.0526,1.052,1.0532,1.0518
"2125",2017-01-02,1.0459,1.0532,1.0534,1.0448
"2126",2017-01-03,1.0406,1.0455,1.0492,1.0341
"2127",2017-01-04,1.0488,1.0405,1.0501,1.0389
"2128",2017-01-05,1.0607,1.0493,1.0619,1.0482
"2129",2017-01-06,1.0533,1.0606,1.0624,1.0523
"2130",2017-01-08,1.053,1.0531,1.0536,1.0526
"2131",2017-01-09,1.0574,1.0539,1.0584,1.051
"2132",2017-01-10,1.0554,1.0573,1.0628,1.0551
"2133",2017-01-11,1.0582,1.0556,1.0624,1.0454
"2134",2017-01-12,1.0613,1.0583,1.0687,1.0573
"2135",2017-01-13,1.0644,1.0612,1.0674,1.0598
"2136",2017-01-15,1.0627,1.0615,1.0636,1.0609
"2137",2017-01-16,1.0603,1.0618,1.0638,1.058
"2138",2017-01-17,1.0713,1.06,1.072,1.0595
"2139",2017-01-18,1.0631,1.0713,1.0715,1.0625
"2140",2017-01-19,1.0664,1.0629,1.0677,1.0588
"2141",2017-01-20,1.0703,1.0667,1.0713,1.0627
"2142",2017-01-22,1.0713,1.0703,1.0717,1.0695
"2143",2017-01-23,1.0765,1.0687,1.0773,1.0686
"2144",2017-01-24,1.0731,1.0763,1.0775,1.0718
"2145",2017-01-25,1.0748,1.0734,1.0773,1.0713
"2146",2017-01-26,1.0682,1.0746,1.0767,1.0657
"2147",2017-01-27,1.0699,1.0685,1.0729,1.0661
"2148",2017-01-29,1.0718,1.0723,1.0723,1.0708
"2149",2017-01-30,1.0695,1.0692,1.0743,1.062
"2150",2017-01-31,1.0798,1.0695,1.0814,1.0684
"2151",2017-02-01,1.0769,1.0798,1.081,1.0731
"2152",2017-02-02,1.0758,1.0766,1.0829,1.0753
"2153",2017-02-03,1.0784,1.0759,1.08,1.0714
"2154",2017-02-05,1.0783,1.079,1.0793,1.0778
"2155",2017-02-06,1.075,1.0781,1.0801,1.0703
"2156",2017-02-07,1.0681,1.075,1.0751,1.0654
"2157",2017-02-08,1.0699,1.0682,1.0715,1.064
"2158",2017-02-09,1.0656,1.0699,1.0711,1.065
"2159",2017-02-10,1.0641,1.0658,1.067,1.0609
"2160",2017-02-12,1.0619,1.0629,1.0637,1.0617
"2161",2017-02-13,1.0598,1.0633,1.0659,1.0591
"2162",2017-02-14,1.0577,1.0596,1.0633,1.056
"2163",2017-02-15,1.0601,1.0577,1.0611,1.0523
"2164",2017-02-16,1.0674,1.06,1.0682,1.0588
"2165",2017-02-17,1.0614,1.0675,1.0679,1.0605
"2166",2017-02-19,1.0625,1.0609,1.0633,1.0606
"2167",2017-02-20,1.0614,1.0618,1.0637,1.0606
"2168",2017-02-21,1.0537,1.0611,1.0618,1.0526
"2169",2017-02-22,1.0556,1.0534,1.0574,1.0493
"2170",2017-02-23,1.0581,1.0558,1.0598,1.0539
"2171",2017-02-24,1.0563,1.0583,1.062,1.0557
"2172",2017-02-26,1.0553,1.0564,1.0565,1.0552
"2173",2017-02-27,1.0587,1.0562,1.0633,1.0551
"2174",2017-02-28,1.0577,1.0587,1.0632,1.057
"2175",2017-03-01,1.0547,1.0574,1.0589,1.0514
"2176",2017-03-02,1.0507,1.0547,1.0551,1.0492
"2177",2017-03-03,1.0623,1.0508,1.0626,1.0502
"2178",2017-03-05,1.0621,1.061,1.0621,1.06
"2179",2017-03-06,1.0581,1.0617,1.0644,1.0575
"2180",2017-03-07,1.0566,1.0583,1.0603,1.0557
"2181",2017-03-08,1.0541,1.0566,1.0576,1.0535
"2182",2017-03-09,1.0577,1.0541,1.0617,1.0525
"2183",2017-03-10,1.0672,1.0577,1.0702,1.0572
"2184",2017-03-12,1.069,1.0679,1.0693,1.0679
"2185",2017-03-13,1.0654,1.0671,1.0715,1.065
"2186",2017-03-14,1.0604,1.0655,1.0664,1.0599
"2187",2017-03-15,1.0735,1.0605,1.0743,1.0604
"2188",2017-03-16,1.0766,1.0734,1.0772,1.0706
"2189",2017-03-17,1.0738,1.0765,1.0784,1.0728
"2190",2017-03-19,1.0742,1.0734,1.0745,1.0734
"2191",2017-03-20,1.0739,1.074,1.0779,1.0725
"2192",2017-03-21,1.0811,1.074,1.0822,1.072
"2193",2017-03-22,1.0797,1.081,1.0827,1.0776
"2194",2017-03-23,1.0783,1.0797,1.0807,1.0769
"2195",2017-03-24,1.0799,1.0784,1.082,1.0761
"2196",2017-03-26,1.0846,1.0838,1.085,1.0827
"2197",2017-03-27,1.0865,1.0797,1.0905,1.0795
"2198",2017-03-28,1.0813,1.0864,1.0873,1.0797
"2199",2017-03-29,1.0767,1.0811,1.0827,1.0739
"2200",2017-03-30,1.0675,1.0766,1.0772,1.0671
"2201",2017-03-31,1.0652,1.0675,1.0705,1.0652
"2202",2017-04-02,1.0669,1.0661,1.0674,1.066
"2203",2017-04-03,1.0671,1.0661,1.0684,1.0644
"2204",2017-04-04,1.0673,1.0669,1.0678,1.0635
"2205",2017-04-05,1.0663,1.0672,1.069,1.0633
"2206",2017-04-06,1.0644,1.0663,1.0686,1.0629
"2207",2017-04-07,1.059,1.0644,1.0668,1.058
"2208",2017-04-09,1.0581,1.0589,1.0589,1.0574
"2209",2017-04-10,1.0596,1.0593,1.0609,1.0571
"2210",2017-04-11,1.0602,1.0595,1.0631,1.0577
"2211",2017-04-12,1.0666,1.0606,1.0677,1.0589
"2212",2017-04-13,1.0614,1.0664,1.0679,1.0609
"2213",2017-04-14,1.0612,1.0615,1.0633,1.0606
"2214",2017-04-16,1.061,1.0621,1.0621,1.0603
"2215",2017-04-17,1.0644,1.0615,1.0673,1.0604
"2216",2017-04-18,1.0734,1.0644,1.0737,1.0636
"2217",2017-04-19,1.0711,1.073,1.0738,1.07
"2218",2017-04-20,1.0717,1.0711,1.078,1.0709
"2219",2017-04-21,1.0728,1.0719,1.0739,1.0682
"2220",2017-04-23,1.0873,1.0918,1.092,1.0865
"2221",2017-04-24,1.0867,1.089,1.0936,1.0819
"2222",2017-04-25,1.0926,1.0868,1.0951,1.0851
"2223",2017-04-26,1.0903,1.0924,1.0951,1.0856
"2224",2017-04-27,1.0873,1.0903,1.0933,1.0851
"2225",2017-04-28,1.0897,1.0877,1.0949,1.0857
"2226",2017-04-30,1.0906,1.0911,1.0911,1.0894
"2227",2017-05-01,1.0899,1.0906,1.0924,1.0883
"2228",2017-05-02,1.093,1.0901,1.0936,1.0889
"2229",2017-05-03,1.0885,1.093,1.0939,1.0883
"2230",2017-05-04,1.0985,1.0884,1.0987,1.0873
"2231",2017-05-05,1.0998,1.0991,1.1003,1.0951
"2232",2017-05-07,1.0965,1.1019,1.1022,1.0964
"2233",2017-05-08,1.0924,1.0998,1.1024,1.0917
"2234",2017-05-09,1.0873,1.0924,1.0934,1.0863
"2235",2017-05-10,1.0868,1.0874,1.09,1.0853
"2236",2017-05-11,1.0861,1.0869,1.0894,1.0838
"2237",2017-05-12,1.0931,1.0863,1.0937,1.0857
"2238",2017-05-14,1.0928,1.0931,1.0936,1.0923
"2239",2017-05-15,1.0975,1.0926,1.0991,1.0922
"2240",2017-05-16,1.1082,1.0976,1.1098,1.0972
"2241",2017-05-17,1.1159,1.1083,1.1163,1.1079
"2242",2017-05-18,1.1103,1.116,1.1173,1.1075
"2243",2017-05-19,1.1207,1.1103,1.1214,1.1097
"2244",2017-05-21,1.1203,1.1197,1.121,1.1197
"2245",2017-05-22,1.1238,1.1202,1.1265,1.1162
"2246",2017-05-23,1.1183,1.1237,1.1269,1.1174
"2247",2017-05-24,1.1219,1.1184,1.1222,1.1169
"2248",2017-05-25,1.121,1.1218,1.1252,1.1193
"2249",2017-05-26,1.1183,1.1211,1.1235,1.1159
"2250",2017-05-28,1.1176,1.1172,1.1185,1.1172
"2251",2017-05-29,1.1166,1.1178,1.1191,1.116
"2252",2017-05-30,1.1185,1.1166,1.1208,1.1111
"2253",2017-05-31,1.1244,1.1187,1.1254,1.1166
"2254",2017-06-01,1.1213,1.1242,1.1258,1.1203
"2255",2017-06-02,1.1282,1.1213,1.1287,1.1205
"2256",2017-06-04,1.1277,1.1273,1.1284,1.1271
"2257",2017-06-05,1.1254,1.1279,1.1286,1.1235
"2258",2017-06-06,1.1277,1.1254,1.1286,1.124
"2259",2017-06-07,1.1257,1.1277,1.1284,1.1205
"2260",2017-06-08,1.1214,1.1257,1.127,1.1195
"2261",2017-06-09,1.1195,1.1216,1.124,1.1168
"2262",2017-06-11,1.1202,1.121,1.121,1.1197
"2263",2017-06-12,1.1203,1.1196,1.1235,1.1193
"2264",2017-06-13,1.1216,1.1204,1.1225,1.1185
"2265",2017-06-14,1.1218,1.121,1.1296,1.1191
"2266",2017-06-15,1.1145,1.1219,1.1231,1.1132
"2267",2017-06-16,1.1197,1.1143,1.1202,1.1138
"2268",2017-06-18,1.1204,1.121,1.1211,1.1195
"2269",2017-06-19,1.1149,1.1199,1.1214,1.1141
"2270",2017-06-20,1.1134,1.1147,1.1166,1.1117
"2271",2017-06-21,1.1168,1.1133,1.1171,1.1128
"2272",2017-06-22,1.1153,1.1168,1.1179,1.114
"2273",2017-06-23,1.1194,1.1152,1.1211,1.1145
"2274",2017-06-25,1.12,1.1201,1.1201,1.119
"2275",2017-06-26,1.1182,1.1202,1.1222,1.1173
"2276",2017-06-27,1.1339,1.1183,1.1351,1.1178
"2277",2017-06-28,1.1378,1.1339,1.1392,1.1292
"2278",2017-06-29,1.1441,1.1376,1.1446,1.1373
"2279",2017-06-30,1.1426,1.1442,1.1448,1.1393
"2280",2017-07-02,1.1423,1.1421,1.1427,1.1417
"2281",2017-07-03,1.1364,1.1422,1.1431,1.1357
"2282",2017-07-04,1.1345,1.1366,1.138,1.1338
"2283",2017-07-05,1.1353,1.1345,1.1369,1.1312
"2284",2017-07-06,1.1423,1.1351,1.1425,1.1329
"2285",2017-07-07,1.1401,1.1423,1.144,1.1379
"2286",2017-07-09,1.1403,1.1399,1.1404,1.1393
"2287",2017-07-10,1.14,1.1391,1.1418,1.1381
"2288",2017-07-11,1.1467,1.1399,1.1481,1.1383
"2289",2017-07-12,1.1412,1.1467,1.1491,1.1392
"2290",2017-07-13,1.1399,1.1413,1.1459,1.1373
"2291",2017-07-14,1.1469,1.14,1.1473,1.1392
"2292",2017-07-16,1.1475,1.1472,1.1475,1.1466
"2293",2017-07-17,1.1479,1.1463,1.1488,1.1433
"2294",2017-07-18,1.1555,1.1479,1.1585,1.1473
"2295",2017-07-19,1.1515,1.1553,1.1559,1.1509
"2296",2017-07-20,1.1631,1.1513,1.1657,1.1479
"2297",2017-07-21,1.1663,1.1634,1.1684,1.162
"2298",2017-07-23,1.1681,1.1666,1.1682,1.1663
"2299",2017-07-24,1.1642,1.1662,1.1688,1.1628
"2300",2017-07-25,1.1652,1.1639,1.1713,1.1631
"2301",2017-07-26,1.1734,1.1648,1.1741,1.1613
"2302",2017-07-27,1.1677,1.1734,1.1777,1.1649
"2303",2017-07-28,1.1752,1.1677,1.1765,1.1671
