Date	Price	Open	High	Low	Vol.	Change %
Oct 22, 2014	1,532.72	1,534.03	1,535.38	1,523.89	18.40B	0.43%
Oct 24, 2014	1,539.91	1,537.99	1,540.92	1,534.81	12.78B	0.47%
Oct 27, 2014	1,547.89	1,542.69	1,548.04	1,538.01	26.76B	0.52%
Oct 28, 2014	1,556.53	1,549.06	1,557.18	1,545.83	28.71B	0.56%
Oct 29, 2014	1,562.67	1,564.51	1,570.13	1,560.96	41.55B	0.39%
Oct 30, 2014	1,565.35	1,565.86	1,570.06	1,559.96	34.89B	0.17%
Oct 31, 2014	1,584.16	1,570.97	1,584.35	1,567.27	22.63B	1.20%
Nov 03, 2014	1,579.18	1,591.02	1,591.15	1,576.37	28.42B	-0.31%
Nov 04, 2014	1,585.15	1,583.55	1,585.46	1,576.62	26.14B	0.38%
Nov 05, 2014	1,577.40	1,585.84	1,587.83	1,572.77	32.78B	-0.49%
Nov 06, 2014	1,580.77	1,581.32	1,585.98	1,576.05	19.64B	0.21%
Nov 07, 2014	1,578.37	1,585.10	1,586.32	1,574.49	21.40B	-0.15%
Nov 10, 2014	1,567.34	1,581.77	1,582.33	1,567.14	20.41B	-0.70%
Nov 11, 2014	1,571.20	1,569.00	1,576.52	1,563.58	24.04B	0.25%
Nov 12, 2014	1,562.03	1,572.45	1,575.15	1,559.09	22.26B	-0.58%
Nov 13, 2014	1,577.21	1,561.89	1,577.21	1,555.75	20.10B	0.97%
Nov 14, 2014	1,575.88	1,580.41	1,580.92	1,572.87	15.61B	-0.08%
Nov 17, 2014	1,569.07	1,576.41	1,577.63	1,568.70	15.68B	-0.43%
Nov 18, 2014	1,581.27	1,571.81	1,587.13	1,571.37	16.84B	0.78%
Nov 19, 2014	1,577.55	1,585.14	1,586.02	1,576.21	12.31B	-0.24%
Nov 20, 2014	1,568.68	1,579.51	1,580.33	1,567.31	13.08B	-0.56%
Nov 21, 2014	1,579.20	1,568.56	1,581.12	1,567.32	14.42B	0.67%
Nov 24, 2014	1,590.14	1,587.35	1,592.20	1,584.54	15.81B	0.69%
Nov 25, 2014	1,596.80	1,591.23	1,596.82	1,585.29	14.07B	0.42%
Nov 26, 2014	1,591.00	1,596.29	1,599.73	1,589.65	25.59B	-0.36%
Nov 27, 2014	1,599.82	1,593.41	1,602.28	1,593.00	18.62B	0.55%
Nov 28, 2014	1,593.91	1,596.49	1,600.65	1,591.71	24.36B	-0.37%
Dec 01, 2014	1,593.82	1,590.89	1,598.05	1,586.37	35.81B	-0.01%
Dec 02, 2014	1,594.00	1,596.71	1,598.93	1,586.23	12.72B	0.01%
Dec 03, 2014	1,594.58	1,597.33	1,600.29	1,589.04	12.10B	0.04%
Dec 04, 2014	1,597.76	1,597.03	1,599.77	1,592.76	11.90B	0.20%
Dec 08, 2014	1,575.55	1,600.99	1,603.89	1,573.49	15.72B	-1.39%
Dec 09, 2014	1,559.56	1,573.89	1,576.11	1,556.50	14.99B	-1.01%
Dec 11, 2014	1,526.81	1,546.18	1,548.11	1,508.24	21.68B	-2.10%
Dec 12, 2014	1,514.95	1,523.53	1,530.74	1,513.39	16.03B	-0.78%
Dec 15, 2014	1,478.49	1,490.44	1,494.10	1,375.99	50.63B	-2.41%
Dec 16, 2014	1,461.74	1,442.82	1,476.34	1,422.63	18.99B	-1.13%
Dec 17, 2014	1,480.20	1,464.64	1,487.48	1,461.33	15.02B	1.26%
Dec 18, 2014	1,516.79	1,504.72	1,516.79	1,501.08	15.67B	2.47%
Dec 19, 2014	1,514.35	1,527.08	1,528.05	1,505.10	13.09B	-0.16%
Dec 22, 2014	1,536.83	1,522.49	1,536.83	1,519.73	10.05B	1.48%
Dec 23, 2014	1,531.17	1,535.22	1,539.23	1,525.35	11.04B	-0.37%
Dec 24, 2014	1,525.06	1,536.24	1,538.47	1,524.87	10.27B	-0.40%
Dec 25, 2014	1,504.89	1,517.54	1,517.99	1,496.20	9.51B	-1.32%
Dec 26, 2014	1,510.41	1,503.49	1,512.03	1,493.40	15.01B	0.37%
Dec 29, 2014	1,498.22	1,515.49	1,516.17	1,493.39	7.40B	-0.81%
